"Year","State_Province","Add_LIB_proj_tonnes","Add_LIB_15_tonnes","Tonnes_Prod_proj_down","Tonnes_Prod_15_down","Tonnes_Prod_proj_mid","Tonnes_Prod_15_mid","Recycle_Batt_Proj","Recycle_Batt_15","Cumulative_black_mass_cap","Cumulative_refining_cap"
2032,"NC",142889.442953907,109759.872934643,277533.901520051,277533.901520051,89480.491360915,76841.1657395054,4649.60411121798,4574.07268629597,38000,28504.625929
2032,"ND",12522.4761417227,9334.88870097177,0,0,0,0,287.620291678855,280.348341598149,0,0
2032,"NE",27285.6829277576,20673.8102634137,0,0,0,0,775.88511175457,760.74400496765,0,0
2032,"NH",20786.1614268971,15592.6697819207,40.4214828896083,40.4214828896083,0,0,641.766065825895,630.388709534142,0,0
2032,"NJ",125650.216914299,96131.3431325682,0,0,0,0,5084.69256588482,5019.07078210494,500,500
2032,"NL",4864.57055226244,3216.45147589422,0,0,0,0,67.1269204767422,62.7757107909702,0,0
2032,"NM",27131.4520536957,20752.5335103277,0,0,0,0,878.550219071196,863.174346178292,0,0
2032,"NS",9129.61447279607,6123.49667926652,0,0,0,0,132.35187602266,124.894688775988,0,0
2032,"NT",343.292830112227,223.873100011948,0,0,0,0,2.16703792384586,1.95426569627654,0,0
2032,"NU",16.1640060565748,16.1640060565748,0,0,0,0,0,0,0,0
2032,"NV",47724.2311289147,36275.7004350876,666954.467678537,666954.467678537,29457.5865791895,25296.6345869447,1828.49259270571,1803.9382790659,216075,216075
2032,"NY",215713.589289503,170377.709289296,131369.819391227,131369.819391227,1587.55710479043,1363.31100505574,8643.50479096597,8549.40343694773,10120,120
2032,"OH",151177.635580251,115893.095694269,372807.336690858,372807.336690858,236690.331986936,203257.277117401,4780.47304250657,4700.14962503175,17600,54005.69026
2032,"OK",57575.1564438472,43426.9234692168,0,0,0,0,1679.05188509906,1650.48032137092,45359,0
2032,"ON",139677.173671555,93407.7079774117,285541.50092531,285541.50092531,504202.876279225,432983.058019174,3791.00499049168,3689.39107355273,68000,32500
2032,"OR",60840.7865316873,46255.8142137087,0,0,0,0,3156.24090602381,3117.70077211438,0,0
2032,"PA",156727.510142547,121455.15235394,0,0,202.052722427872,173.512309734367,5507.72435504945,5415.81325530375,15000,20000
2032,"PE",1633.09599999335,1093.43555454502,0,0,0,0,24.796390069607,22.4699365111636,0,0
2032,"QC",80094.5021973022,54044.3450799333,20210.7414448042,20210.7414448042,577.293492651064,495.749456383906,4193.23353391096,4130.85994272268,0,0
2032,"RI",13939.6371418317,10775.2048526458,0,0,0,0,459.35367184488,452.187799669558,0,0
2032,"SC",77160.3387272912,58366.8928470361,24091.2038022066,24091.2038022066,20038.331576586,17207.8710610677,2080.5875638487,2039.09696465335,21840,56445.69026
2032,"SD",12950.2070786281,9725.78307056651,0,0,0,0,329.544036684825,321.727133692475,0,0
2032,"SK",12783.6231731426,8380.47100888837,0,0,0,0,144.702342206857,135.171775686298,0,0
2032,"TN",99423.042153842,75486.0036866811,736479.418248664,736479.418248664,277100.876472511,237959.739064275,2928.96744408338,2875.77996794414,0,0
2032,"TX",474979.928445107,356946.506153169,424425.570340888,424425.570340888,28864.6746325532,24787.4728191953,13916.817427454,13675.7151107412,49000,363403.181704
2032,"UT",55058.4505231015,41345.3361933383,0,0,0,0,1928.32771265112,1899.4261769304,0,0
2032,"VA",134447.367662294,101190.026469181,8084.29657792167,8084.29657792167,0,0,4362.97716952941,4289.24915765146,0,0
2032,"VT",9372.03908734517,7025.94053905762,0,0,0,0,358.71911970796,353.192847864759,0,0
2032,"WA",128141.3361757,96119.8421768959,0,0,0,0,6307.45008262795,6233.25024220656,0,0
2032,"WI",77323.7023749282,58893.2651815013,0,0,0,0,2435.62577324862,2394.58125409811,0,0
2032,"WV",20115.5523090981,15498.5494642593,0,0,42983.9981997025,36912.4093931011,598.459069206782,587.466537483677,0,0
2032,"WY",7799.80524461947,5851.6497748876,0,0,0,0,205.920561424044,200.345774606264,0,0
2032,"YT",555.479785091281,362.850066676207,0,0,0,0,6.14850576600962,5.61960890439317,0,0
2033,"AB",67656.4571444076,42418.1943653745,0,0,0,0,1076.4409074282,1004.26971498687,0,0
2033,"AK",10747.722718077,7967.35965057003,0,0,0,0,417.871634557814,409.058627768504,0,0
2033,"AL",78098.5799160173,57497.4536690425,140735.134802429,133390.893535707,0,0,2703.71145681162,2643.31846448689,18000,0
2033,"AR",43503.0450691294,32135.908740476,0,0,0,0,1551.43173836872,1517.61678965741,0,0
2033,"AZ",129894.814949017,94661.3585231204,85613.8736714777,81146.1269008887,194984.371148408,140983.955255629,6007.52063947756,5902.69486808103,14100,0
2033,"BC",62786.8859020335,39983.3635380561,0,0,0,0,4009.64961237073,3939.18632223668,250000,250000
2033,"CA",713457.825765021,519377.706551936,482883.745225445,457684.531584215,16643.7658359759,12034.3180537193,53250.8556847793,52566.4879945097,45823.36185,45823.36185
2033,"CO",114410.181734245,81852.5988736399,0,0,2571.12757507351,1859.06046143965,5374.89211375592,5275.8075333756,0,0
2033,"CT",53357.4764869385,39393.1985254865,0,0,0,0,2544.02026602476,2502.33348726281,0,0
2033,"DC",9053.03419530488,7047.9766809592,0,0,0,0,542.760147184253,536.359895600655,0,0
2033,"DE",19025.2937501883,13703.5458090795,0,0,0,0,685.662403215371,670.316540980228,0,0
2033,"FL",402052.490700634,293513.531398569,0,0,5142.25515014702,3718.12092287929,16437.6691215133,16147.0408323831,15,0
2033,"GA",183464.463400822,134456.815587786,539646.742049387,511485.360188526,468420.113839372,338692.378170669,8054.10906428194,7907.85391368335,32000,129143
2033,"HI",24608.1097823868,17957.8995604935,0,0,0,0,1668.38353376407,1647.49707007731,0,0
2033,"IA",50173.1295254965,36628.9409229192,0,0,0,0,1752.43181601194,1712.7071211766,0,0
2033,"ID",38439.6742508337,27354.7162947141,0,0,0,0,1191.49868716687,1160.68350224526,0,0
2033,"IL",183373.929966462,135845.759219977,42647.0105461906,40421.4828896083,307543.957109576,222370.455810913,8300.2954804582,8164.29141807015,24000,0
2033,"IN",104030.92839033,76571.8524701134,159755.70150603,151418.874904473,355000.51479252,256684.042923317,3907.78914807232,3825.63493731147,5,5
2033,"KS",43626.7693977861,32141.8542718604,0,0,102845.10300294,74362.4184575858,1698.53376960645,1661.98032200884,0,0
2033,"KY",66272.5810482793,49058.5473881038,243087.960113287,230402.452470767,88983.7198176617,64339.909395631,2405.36191232158,2353.01174421703,270,270
2033,"LA",64947.2274006819,48322.7931737354,0,0,0,0,2335.23248095632,2288.30510219693,0,0
2033,"MA",118251.212809664,86308.0730225666,46924.5057039735,44475.757623436,0,0,5347.78372411383,5257.98324530303,30000,0
2033,"MB",15391.4023110622,9725.6396993047,0,0,0,0,254.557635005117,238.974473320124,0,0
