Year,Metric,Tonnes
2041,EoL Batteries (Increasing Batt Cap - Benchmark Chemistry),1.8218033564787262
2041,EoL Batteries (Decreasing Batt Cap - Benchmark Chemistry),1.4296358450393962
2041,Black Mass,0.91838736185
2041,Refining,1.402880881403
2042,LIB Demand (Increasing Batt Cap - Benchmark Chemistry),8.716594076876644
2042,LIB Demand (Decreasing Batt Cap - Benchmark Chemistry),4.796703146661318
2042,Pack Manufacturing,8.514703718750148
2042,Decreasing Batt Cap Pack Manufacturing,5.454705572342804
2042,Cell Manufacturing,5.375335418741136
2042,Decreasing Batt Cap Cell Manufacturing,2.951964182637326
2042,EoL Batteries (Increasing Batt Cap - Benchmark Chemistry),2.131557098167385
2042,EoL Batteries (Decreasing Batt Cap - Benchmark Chemistry),1.6167263308658772
2042,Black Mass,0.91838736185
2042,Refining,1.402880881403
2043,LIB Demand (Increasing Batt Cap - Benchmark Chemistry),8.97373853056222
2043,LIB Demand (Decreasing Batt Cap - Benchmark Chemistry),4.9377806465849075
2043,Pack Manufacturing,8.769456055401827
2043,Decreasing Batt Cap Pack Manufacturing,5.454705572342804
2043,Cell Manufacturing,5.536160657462637
2043,Decreasing Batt Cap Cell Manufacturing,3.040133719595933
2043,EoL Batteries (Increasing Batt Cap - Benchmark Chemistry),2.483551000188663
2043,EoL Batteries (Decreasing Batt Cap - Benchmark Chemistry),1.8192807850220314
2043,Black Mass,0.91838736185
2043,Refining,1.402880881403
2044,LIB Demand (Increasing Batt Cap - Benchmark Chemistry),9.23966978920453
2044,LIB Demand (Decreasing Batt Cap - Benchmark Chemistry),5.08309392744853
2044,Pack Manufacturing,9.033089279087367
2044,Decreasing Batt Cap Pack Manufacturing,5.454705572342804
2044,Cell Manufacturing,5.702592403257051
2044,Decreasing Batt Cap Cell Manufacturing,3.1310143329637388
2044,EoL Batteries (Increasing Batt Cap - Benchmark Chemistry),2.885267999274558
2044,EoL Batteries (Decreasing Batt Cap - Benchmark Chemistry),2.043257499218303
2044,Black Mass,0.91838736185
2044,Refining,1.402880881403
2045,LIB Demand (Increasing Batt Cap - Benchmark Chemistry),9.49792049679086
2045,LIB Demand (Decreasing Batt Cap - Benchmark Chemistry),5.223570958592809
2045,Pack Manufacturing,9.289366706750801
2045,Decreasing Batt Cap Pack Manufacturing,5.454705572342804
2045,Cell Manufacturing,5.864380432464639
2045,Decreasing Batt Cap Cell Manufacturing,3.218965513282062
2045,EoL Batteries (Increasing Batt Cap - Benchmark Chemistry),3.3384785036169844
2045,EoL Batteries (Decreasing Batt Cap - Benchmark Chemistry),2.289115582513986
2045,Black Mass,0.91838736185
2045,Refining,1.402880881403
2046,LIB Demand (Increasing Batt Cap - Benchmark Chemistry),9.771716003315051
2046,LIB Demand (Decreasing Batt Cap - Benchmark Chemistry),5.37189213473219
2046,Pack Manufacturing,9.561237303451938
2046,Decreasing Batt Cap Pack Manufacturing,5.454705572342804
2046,Cell Manufacturing,6.03601243470845
2046,Decreasing Batt Cap Cell Manufacturing,3.3118889093067874
2046,EoL Batteries (Increasing Batt Cap - Benchmark Chemistry),3.8492142221237735
2046,EoL Batteries (Decreasing Batt Cap - Benchmark Chemistry),2.558467099010168
2046,Black Mass,0.91838736185
2046,Refining,1.402880881403
2047,LIB Demand (Increasing Batt Cap - Benchmark Chemistry),10.01852854687898
2047,LIB Demand (Decreasing Batt Cap - Benchmark Chemistry),5.505180023972611
2047,Pack Manufacturing,9.806048555192326
2047,Decreasing Batt Cap Pack Manufacturing,5.454705572342804
2047,Cell Manufacturing,6.19056186306832
2047,Decreasing Batt Cap Cell Manufacturing,3.3952912975458864
2047,EoL Batteries (Increasing Batt Cap - Benchmark Chemistry),4.392518127578351
2047,EoL Batteries (Decreasing Batt Cap - Benchmark Chemistry),2.8336939015984384
2047,Black Mass,0.91838736185
2047,Refining,1.402880881403
