"State","Year","add_BEV","add_PHEV","add_ICE","ret_ICE","ret_BEV","ret_PHEV","Growth_from_pop","exp_ICE","exp_BEV","exp_PHEV","ret_EV","Demand_total","Export_All"
"Indiana",2020,1759.74187849642,639.281292059219,225257,284891.234350704,1,2,0,18897.8321323542,0.0663334980292541,0.132666996058508,3,227656.023170556,18898.0311328483
"Indiana",2021,3459.11551155116,1700.00635485511,235681,284042.299772514,3,6,0,21846.7724725672,0.230741398271286,0.461482796542572,9,240840.121866406,21847.464696762
"Indiana",2022,5732.47942513205,1888.35282497037,222098,282850.266725696,7,8,0,21908.2202597689,0.542186307948955,0.619641494798806,15,229718.832250102,21909.3820875716
"Indiana",2023,8505.71247785371,2841.75,237891,281229.631885726,17,16,0,23663.1518653472,1.43040965851835,1.34626791389962,33,249238.462477854,23665.9285429196
"Indiana",2024,9278.42925841559,3188.47697368421,233595,279318.976164155,29,25,0,25384.4619063148,2.6355151568739,2.27199582489129,54,246061.9062321,25389.3694172966
"Indiana",2025,23865.4294490519,5206.65747075153,265308.907826977,277093.108747494,41,40,17206.8859992859,21925.7060446837,3.24423061943131,3.16510304334762,81,294380.99474678,21932.1153783465
"Indiana",2026,31433.010136267,6841.05059863133,253843.344487081,274772.519222694,73,65,17206.8859992852,21742.083420501,5.77631305410941,5.14329244543989,138,292117.405221979,21753.0030260006
"Indiana",2027,41349.5893611914,9906.04325629812,238401.589268354,272236.335886558,118,96,17206.8859992852,21541.4013806088,9.33705397787549,7.5962473040343,214,289657.221885843,21558.3346818907
"Indiana",2028,51470.8232432368,10344.7400803197,225230.97596677,269502.653291041,190,147,17206.8859992852,21325.0917030434,15.0342394559012,11.6317536843025,337,287046.539290327,21351.7576961836
"Indiana",2029,60839.3138521885,13240.8405700344,210241.189530526,266605.457953463,297,212,17206.8859992859,21095.8436585399,23.5008900968561,16.7750461297424,509,284321.343952749,21136.1195947665
"Indiana",2030,70249.2345574666,14705.7132161852,196572.286629345,263562.348403711,455,303,17206.8859992852,20855.0497761108,36.0030471180792,23.9756555533583,758,281527.234402996,20915.0284787823
"Indiana",2031,76632.5254703183,17182.7161963121,170885.707429808,260407.73932271,678,411,3204.20977372847,20605.4332060396,53.6484965847422,32.5214337703968,1089,264700.949096439,20691.6031363948
"Indiana",2032,86021.73668933,20205.6424987927,155642.549668488,257129.719082883,993,543,3204.20977372847,20346.0514101088,78.5736830511048,42.966273813444,1536,261869.928856611,20467.5913669733
"Indiana",2033,101109.852587949,22258.4868246327,135764.723272639,253803.852911492,1434,691,3204.20977372847,20082.8836815879,113.468944104012,54.6771550738302,2125,259133.062685221,20251.0297807658
"Indiana",2034,108675.889586438,22781.5788292607,125116.457761093,250448.716403063,2054,867,3204.20977372847,19817.399862246,162.5280412759,68.6036084645598,2921,256573.926176792,20048.5315119865
"Indiana",2035,115155.14985309,22815.5437151528,116358.171279307,247121.655073821,2918,1085,3204.20977372847,19554.1375637813,230.894267012209,85.8534200508043,4003,254328.86484755,19870.8852508443
"Indiana",2036,120625.93344415,22636.5474192329,109229.2873834,243831.558473054,4105,1351,3204.20977372916,19293.8001946814,324.81869982355,106.901355289066,5456,252491.768246783,19725.520249794
"Indiana",2037,125507.386149969,22320.4174061219,103354.969569639,240554.563352002,5724,1700,3204.20977372847,19034.4995139145,452.926245503045,134.516879342274,7424,251182.77312573,19621.9426387598
"Indiana",2038,129902.7027566,21927.9656004042,98660.9020788434,237231.360662119,7897,2159,3204.20977372847,18771.5425402293,624.870468332905,170.836436764688,10056,250491.570435847,19567.2494453269
"Indiana",2039,134076.217420919,21555.4641500895,94838.950919585,233772.422716865,10738,2756,3204.20977372847,18497.8451647974,849.67191198667,218.075599686651,13494,250470.632490594,19565.5926764707
"Indiana",2040,137740.028322686,21175.6776697943,91984.9492081717,229847.445426923,14348,3501,3204.20977372847,18187.2712256608,1135.32246164879,277.025643869001,17849,250900.655200652,19599.6193311786
"Indiana",2041,138021.599141909,20375.8009958637,87671.8359509398,225801.133437109,18784,4401,-2916.89734839656,17867.0963658284,1486.33238915604,348.240462344322,23185,246069.236088712,19701.6692173288
"Indiana",2042,141684.082656924,20140.4985685715,86031.1371070449,221267.615680938,24042,5463,-2916.89734839725,17508.3700946502,1902.38518420409,432.273948145202,29505,247855.71833254,19843.0292269995
"Indiana",2043,145169.834460944,19941.0808469779,84799.4720122956,216168.284668615,30010,6649,-2916.89734839725,17104.8723919967,2374.61855827156,526.119253380459,36659,249910.387320218,20005.6102036488
"Indiana",2044,148555.776555889,19746.3705764257,83637.499141179,210449.543621891,36464,7943,-2916.89734839656,16652.3622747191,2885.30793431569,628.510336832755,44407,251939.646273494,20166.1805458676
"Indiana",2045,151545.190138291,19547.2524394688,82565.2909984002,204113.630924557,43160,9301,-2916.89734839656,16151.0168607012,3415.14618377209,735.965585154406,52461,253657.73357616,20302.1286296277
"Indiana",2046,154121.159398467,19302.5251331785,81472.4684022117,197205.050282254,49943,10665,-2916.89734839725,15604.3576202971,3951.86853234776,843.89559893256,60608,254896.152933857,20400.1217515774
"Indiana",2047,156223.28050195,19041.5491942254,80258.4417009328,189795.168745506,56657,11988,-2916.89734839725,15018.0316552269,4483.13107817366,948.581382091283,68645,255523.271397108,20449.7441154918
"Indiana",2048,157930.119868281,18743.5142453766,78823.0636141,182011.595076155,63182,13220,-2916.89734839656,14402.1363375023,4999.43851211974,1046.06655582639,76402,255496.697727758,20447.6414054484
"Indiana",2049,159184.518900875,18427.1177974922,77169.5231078914,173983.057154655,69417,14298,-2916.89734839656,13766.857592278,5492.79894900155,1131.36608284461,83715,254781.159806258,20391.0226241242
"Indiana",2050,159889.822741983,18047.6251567778,75433.9838033349,165860.329050493,75266,15162,-2916.89734839725,13124.1258062089,5955.61614151506,1199.73230858092,90428,253371.431702096,20279.4742563048
"Iowa",2020,578.200902934537,313.609690444145,110038,146105.918361692,0,1,0,9691.71664770764,0,0.0663334980292541,1,110929.810593379,9691.78298120566
"Iowa",2021,1230.64686468647,816.003050330452,115559,143378.92878412,0,1,0,11027.8181700956,0,0.0769137994237619,1,117605.649915017,11027.895083895
"Iowa",2022,2007.98714326659,916.13156854998,109391,140842.607426388,0,3,0,10908.9904746311,0,0.232365560549552,3,112315.118711817,10909.2228401916
"Iowa",2023,2933.00430270818,1343.77325581395,117143,138428.670768774,2,6,0,11647.629863736,0.168283489237453,0.504850467712359,8,121419.777558522,11648.3029976929
"Iowa",2024,3199.45836497089,1507.72942166463,115028,136177.207111689,6,10,0,12375.7618401246,0.54527899797391,0.908798329956517,16,119735.187786636,12377.2159174525
"Iowa",2025,11483.5456976529,2537.6691236036,128598.161578652,134053.146852998,12,21,8533.22954691119,10607.3005768687,0.949530913004287,1.6616790977575,33,142619.376399909,10609.9117868795
"Iowa",2026,15089.3568049478,3322.72562843783,122308.83330749,132134.686193964,24,29,8533.22954691154,10455.4974351075,1.89906182600857,2.29469970642703,53,140720.915740876,10459.6911966399
"Iowa",2027,19747.9874699499,4785.25539590706,114434.665736136,130344.679055081,42,48,8533.22954691119,10313.8585090352,3.32335819551501,3.79812365201715,90,138967.908601993,10320.9799908827
"Iowa",2028,24506.2406373772,4976.54227651128,107862.209950168,128670.763317146,69,72,8533.22954691119,10181.405614124,5.45980274977465,5.69718547802572,141,137344.992864057,10192.5626023518
"Iowa",2029,29088.0034479836,6389.33569603914,100377.580112697,127105.689709808,111,105,8533.22954691154,10057.5651331828,8.78316094528966,8.30839548878751,216,135854.91925672,10074.6566896169
"Iowa",2030,33785.6530757771,7127.52020091372,93569.7230005616,125630.666730341,171,148,8533.22954691119,9940.85014014985,13.5308155103111,11.7108812603862,319,134482.896277252,9966.09183692054
"Iowa",2031,36953.2478466821,8349.75074235207,81134.0657703192,124232.058943879,258,202,1745.00541547427,9830.18169611533,20.4149146295922,15.9837703689055,460,126437.064359353,9866.58038111383
"Iowa",2032,41357.2541259991,9797.34142115715,74108.7084557856,122872.298587467,383,263,1745.00541547462,9722.58715505777,30.3058616400535,20.8105525100106,646,125263.304002942,9773.70356920783
"Iowa",2033,48423.2599519311,10765.3107142688,65012.4917263385,121555.056977064,562,339,1745.00541547427,9618.35701930999,44.4696977590341,26.8242482923711,901,124201.062392538,9689.65096536139
"Iowa",2034,52032.4696833942,11018.868626435,60198.7574765347,120257.09037089,823,425,1745.00541547427,9515.65206792583,65.1219951168774,33.6292198355685,1248,123250.095786364,9614.40328287827
"Iowa",2035,55187.4796007416,11050.8932621704,56205.6775944158,118975.045041854,1196,528,1745.00541547427,9414.20692860978,94.636580996094,41.7793601721886,1724,122444.050457328,9550.62286977806
"Iowa",2036,57998.382223104,10986.8533384375,52821.4102809496,117687.640427017,1719,655,1745.00541547462,9312.33772199878,136.020303287864,51.8285623348173,2374,121806.645842491,9500.18658762146
"Iowa",2037,60441.4342789027,10853.2780877413,50093.3529043648,116364.059855535,2453,826,1745.00541547427,9207.60599962594,194.099944133293,65.3593778451284,3279,121388.065271009,9467.06532160436
"Iowa",2038,62609.0936869768,10675.2660784367,47921.284335692,114964.638685631,3452,1044,1745.00541547427,9096.87319453128,273.1483926409,82.609189431373,4496,121205.644101105,9452.63077660356
"Iowa",2039,64592.8795893479,10509.0412809096,46205.301451168,113442.216905951,4790,1330,1745.00541547462,8976.40764932816,379.021089440878,105.239676191309,6120,121307.222321426,9460.66841496035
"Iowa",2040,66355.7445055214,10328.7253696308,44838.9497165815,111563.414176259,6528,1687,1745.00541547427,8827.74254338825,516.544816674332,133.488220853186,8215,121523.419591734,9477.77558091577
"Iowa",2041,66535.816920372,9941.12181315204,42750.0572658822,109666.245643154,8688,2120,-1247.24964374753,8677.62419594135,687.460381015104,167.750461297424,10808,119226.995999406,9532.83503825388
"Iowa",2042,68358.6996034037,9829.70785569448,41967.6411813325,107494.298284178,11276,2633,-1247.24964374718,8505.76326604421,892.242547919695,208.342907828357,13909,120156.048640431,9606.34872179227
"Iowa",2043,70048.6174976642,9731.07432325858,41415.1067739646,105020.048238635,14215,3207,-1247.24964374753,8309.98185731544,1124.79849402966,253.762136500396,17422,121194.798594887,9688.5424878455
"Iowa",2044,71651.3180948749,9635.53148857315,40912.7297005933,102229.828927789,17382,3835,-1247.24964374753,8089.19856650629,1375.39552748671,303.454254280953,21217,122199.579284041,9768.04834827395
"Iowa",2045,73055.0365232773,9533.76772655699,40405.6153242153,99134.6692177971,20625,4482,-1247.24964374753,7844.28608106274,1632.00625672612,354.649796007101,25107,122994.41957405,9830.94213379596
"Iowa",2046,74276.8441082467,9412.01888297346,39871.2037073354,95764.3163423028,23898,5145,-1247.24964374718,7577.59822747818,1890.99081324804,407.111378950588,29043,123560.066698556,9875.7004196768
"Iowa",2047,75267.2425848341,9280.15637152423,39265.0724269013,92157.7210270072,27118,5784,-1247.24964374753,7292.21708226405,2145.78160823752,457.673900068066,32902,123812.47138326,9895.67259056963
"Iowa",2048,76067.5006534958,9129.78980238523,38552.108355821,88380.6484554496,30240,6376,-1247.24964374753,6993.3464849845,2392.8179007708,504.517425109611,36616,123749.398811702,9890.68181086491
"Iowa",2049,76650.6285434618,8972.23168517941,37744.8909940145,84496.0008664029,33218,6901,-1247.24964374718,6685.96373732388,2628.45982234803,546.059402553549,40119,123367.751222656,9860.48296222546
"Iowa",2050,76935.724852406,8783.3741649075,36923.33565353,80576.6843145909,36001,7312,-1247.24964374753,6375.83771867431,2848.67186658895,578.580836323946,43313,122642.434670843,9803.0904215872
"Kansas",2020,779.314260476985,289.485868102288,95698,128819.908643272,0,0,0,8545.07515611718,0,0,0,96766.8001285793,8545.07515611718
"Kansas",2021,1496.73267326733,748.002796136248,98841,127088.730285606,0,1,0,9774.87711020767,0,0.0769137994237619,1,101085.735469404,9774.9540240071
"Kansas",2022,2461.40359497195,803.952192809166,93761,125310.723459093,2,2,0,9705.96549981406,0.154910373699702,0.154910373699702,4,97026.3557877811,9706.27532056146
"Kansas",2023,3682.5498467336,1233.62790697674,99877,123469.667638867,4,6,0,10388.9532426286,0.336566978474906,0.504850467712359,10,104793.17775371,10389.7946600748
"Kansas",2024,4017.0977249079,1384.14504283966,98074,121622.958536799,11,8,0,11053.0741602614,0.999678162952169,0.727038663965214,19,103475.242767748,11054.8008770883
"Kansas",2025,10633.0117480336,2227.27990067247,111628.343910724,119758.501838414,21,17,4692.13372101589,9476.1999658879,1.6616790977575,1.34516879342274,38,124488.63555943,9479.20681377908
"Kansas",2026,13944.0337284138,2912.11758481283,105857.400939808,117960.418532018,35,26,4692.13372101589,9333.92199225627,2.76946516292917,2.05731697817596,61,122713.552253034,9338.74877439738
"Kansas",2027,18153.0206232451,4171.37814736102,98624.0655536504,116163.330603241,53,40,4692.13372101555,9191.72278044285,4.1937615324356,3.16510304334762,93,120948.464324256,9199.08164501863
"Kansas",2028,22379.2451427062,4312.48920599972,92513.6615598904,114363.26218758,85,65,4692.13372101589,9049.28772992683,6.7258439671137,5.14329244543989,150,119205.395908596,9061.15686633938
"Kansas",2029,26410.0125065612,5494.9076746686,85576.0516240739,112563.838084288,136,89,4692.13372101555,8906.90366228674,10.7613503473819,7.04235427144846,225,117480.971805304,8924.70736690557
"Kansas",2030,30469.1994388883,6086.77982832475,79231.5172102107,110763.362756408,204,128,4692.13372101589,8764.43641379308,16.1420255210729,10.1283297387124,332,115787.496477424,8790.70676905286
"Kansas",2031,32701.4025760511,6999.96587830531,67575.609449323,108970.598595186,304,173,-2170.62069150661,8622.57933122588,24.0547831294419,13.6890706624785,477,107276.977903679,8660.3231850178
"Kansas",2032,36250.3725557017,8159.41672807877,61274.410760652,107176.820735939,445,233,-2170.62069150627,8480.64203719106,35.2117713572423,18.4367252274999,678,105684.200044432,8534.2905337758
"Kansas",2033,41892.4608865043,8875.69219423772,53413.1675852574,105416.941357506,641,294,-2170.62069150661,8341.38704777601,50.7207762696457,23.263507368605,935,104181.320665999,8415.37133141426
"Kansas",2034,44729.7053273507,9036.85867154597,49049.389654673,103701.574345076,911,374,-2170.62069150661,8205.65421398852,72.0852218122421,29.5937134553003,1285,102815.95365357,8307.33314925606
"Kansas",2035,47171.1216422821,9009.53533357098,45449.0595593625,102054.337226722,1284,462,-2170.62069150661,8075.31233357808,101.599807691459,36.5569401506651,1746,101629.716535216,8213.4690814202
"Kansas",2036,49430.88824386,8930.37053762129,42326.168866896,100478.048339884,1805,575,-2170.62069150627,7950.58441475488,142.825274831062,45.4983562481221,2380,100687.427648377,8138.90804583406
"Kansas",2037,51291.7432733706,8778.81552152118,39950.3376846237,98958.517171022,2507,726,-2170.62069150661,7830.34759657925,198.372833241812,57.4466202367594,3233,100020.896479515,8086.16705005782
"Kansas",2038,52962.8613151599,8601.62498837515,38097.3714695677,97465.4784646093,3448,919,-2170.62069150661,7712.20706274168,272.831882336565,72.7182424209117,4367,99661.8577731027,8057.75718749916
"Kansas",2039,54527.9478266063,8435.84537604214,36663.5613695698,95952.9752637245,4677,1168,-2170.62069150627,7592.52635063684,370.079673343421,92.4210088657506,5845,99627.3545722182,8055.02703284601
"Kansas",2040,55616.0295660187,8256.93467019266,35915.8144846946,94247.3994124125,6239,1473,-2170.62069150661,7457.56826769565,493.676947186146,116.554919571276,7712,99788.7787209059,8067.80013445307
"Kansas",2041,55598.5469119859,7938.07001316353,34352.889562267,92533.3891869958,8156,1845,-4644.88269957938,7321.94279317577,645.364510538581,145.990377874409,10001,97889.5064874165,8113.29768158876
"Kansas",2042,57258.8161135436,7868.52647733558,33542.9770748481,90624.2023653063,10414,2277,-4644.88269957904,7170.87346768455,824.034577335554,180.173490742564,12691,98670.3196657273,8175.08153576267
"Kansas",2043,59181.8014312632,7832.26528154761,32542.0581082558,88477.007520646,12963,2761,-4644.88269957938,7000.97114424719,1025.73076877288,218.47123756707,15724,99556.1248210667,8245.17315058714
"Kansas",2044,60657.2181696238,7769.35039687144,31955.8507785421,86062.3020446164,15684,3281,-4644.88269957904,6809.90135297294,1241.0369032966,259.617577130589,18965,100382.419345037,8310.55583340014
"Kansas",2045,61663.7078660504,7682.61907098268,31678.0059942793,83379.2156308918,18475,3815,-4644.88269957938,6597.59522863183,1461.88196814618,301.87170275928,22290,101024.332931312,8361.3488995373
"Kansas",2046,62462.9807325684,7575.20417951887,31365.2996676361,80446.3672793028,21252,4350,-4644.88269957938,6365.52604754955,1681.61924693059,344.204955964054,25602,101403.484579723,8391.3502504442
"Kansas",2047,63130.7697383963,7462.07875572203,30861.7326151772,77292.4638088745,23949,4858,-4644.88269957904,6115.96531073262,1895.02631962831,384.401764614569,28807,101454.581109296,8395.3933949755
"Kansas",2048,63605.057819325,7329.19507498538,30245.3926393969,73974.5282332866,26521,5329,-4644.88269957938,5853.42511103451,2098.54244531556,421.670852949987,31850,101179.645533707,8373.63840930005
"Kansas",2049,63824.5319971587,7183.7718731651,29562.5779575575,70548.7645274604,28937,5730,-4644.88269957904,5582.352732757,2289.71466913375,453.401010959547,34667,100570.881827881,8325.4684128503
"Kansas",2050,63771.940443728,7011.55484611199,28863.2277935886,67082.6057830079,31166,6043,-4644.88269957938,5308.08399298718,2466.0900362243,478.167942273742,37209,99646.7230834285,8252.34197148522
"Kentucky",2020,653.618412012955,253.300134589502,149927,201818.214672779,0,0,0,13387.3081452644,0,0,0,150833.918546602,13387.3081452644
"Kentucky",2021,1396.9504950495,702.669293340112,156209,199597.86393868,0,1,0,15351.8300723909,0,0.0769137994237619,1,158308.61978839,15351.9069861904
"Kentucky",2022,2461.40359497195,822.648755432635,145772,197152.41018717,1,1,0,15270.4767689457,0.0774551868498508,0.0774551868498508,2,149056.052350405,15270.6316793194
"Kentucky",2023,3780.31665682387,1233.62790697674,156729,194453.619824975,3,5,0,16361.6668195,0.25242523385618,0.420708723093633,8,161742.944563801,16362.339953457
"Kentucky",2024,4123.7463370736,1384.14504283966,153899,191624.121760655,8,6,0,17414.7681835467,0.727038663965214,0.54527899797391,14,159406.891379913,17416.0405012087
"Kentucky",2025,15625.1140490917,3481.50689330872,179042.973517192,188663.221990177,16,15,9455.37246941474,14928.463452222,1.26604121733905,1.18691364125536,31,198149.594459592,14930.9164070806
"Kentucky",2026,20506.1250805432,4556.91668456516,170193.590587301,185746.259882994,31,24,9455.37246941474,14697.6513111526,2.45295485859441,1.89906182600857,55,195256.632352409,14702.0033278372
"Kentucky",2027,26832.5637764415,6560.05348340021,158937.63003296,182786.874823387,49,39,9455.37246941474,14463.4823446876,3.87725122810084,3.08597546726393,88,192330.247292802,14470.445571383
"Kentucky",2028,33256.1153142891,6819.55382174909,149328.805916433,179807.102583057,84,58,9455.37246941405,14227.7001900288,6.64671639103001,4.58939941285406,142,189404.475052471,14238.9363058327
"Kentucky",2029,39339.2136782112,8714.837075435,138462.040801715,176838.719085947,134,88,9455.37246941474,13992.8191990156,10.6030951952145,6.96322669536477,222,186516.091555361,14010.3855209062
"Kentucky",2030,45337.0016075314,9654.48925453317,128696.182880441,173901.301273091,209,122,9455.37246941474,13760.3884475393,16.5376634014913,9.65356428221025,331,183687.673742505,13786.579675223
"Kentucky",2031,49007.1574226403,11178.6854020035,110768.867062658,171025.371435258,326,174,-570.66154795622,13532.8230904848,25.7955898032831,13.7681982385622,500,170954.709887302,13572.3868785267
"Kentucky",2032,54501.0536132023,13050.0779715848,100799.953563999,168206.746696743,484,231,-570.661547956908,13309.7921470366,38.2977468245062,18.2784700753325,715,168351.085148786,13366.3683639364
"Kentucky",2033,63770.5553409593,14326.0049825705,87854.479235676,165500.701107162,716,305,-570.66154795622,13095.6693187611,56.6553444759225,24.1339107055256,1021,165951.039559206,13176.4585739425
"Kentucky",2034,68263.4354585762,14618.8327194619,80917.4102159917,162917.339941986,1058,395,-570.66154795622,12891.254211612,83.7169754965446,31.2553925530578,1453,163799.67839403,13006.2265796616
"Kentucky",2035,72072.3884913486,14600.5191531879,75300.5456679884,160487.114860482,1543,514,-570.661547956908,12698.9563915748,122.093849897135,40.671574107017,2057,161973.453312525,12861.7218155789
"Kentucky",2036,75523.613831593,14490.3016920301,70526.8370766709,158204.41414825,2236,671,-570.66154795622,12518.3318172914,176.929260123132,53.0946035521564,2907,160540.752600294,12748.3556809666
"Kentucky",2037,78651.7579811115,14296.0626469306,66624.1958730849,156036.678049083,3216,890,-570.66154795622,12346.8041141752,254.474284685149,70.4235427144846,4106,159572.016501127,12671.7019415748
"Kentucky",2038,81448.3174191627,14048.5027766245,63610.121882267,153925.60362601,4562,1190,-570.66154795622,12179.7599121451,360.980002093797,94.1618155395918,5752,159106.942078054,12634.9017297785
"Kentucky",2039,84052.7267280773,13807.710160673,61322.9800885832,151791.078525291,6378,1585,-570.661547956908,12010.8601148354,504.675680261779,125.41720809265,7963,159183.416977334,12640.9530031898
"Kentucky",2040,86512.8198191581,13583.3498665789,59517.9750699066,149369.8063036,8728,2087,-570.66154795622,11819.2707128942,690.625484058452,165.139251286662,10815,159614.144755644,12675.0354482393
"Kentucky",2041,87012.5113347187,13104.7935246936,56604.4138535594,146913.758818877,11660,2714,-4566.04010590491,11624.9296286816,922.627537135832,214.752241491136,14374,156721.718712972,12762.3094073086
"Kentucky",2042,89622.6323046353,12991.5090443447,55569.1565059116,144139.337960796,15161,3449,-4566.04010590423,11405.3964311457,1199.65318100483,272.911009912649,18610,158183.297854892,12877.9606220632
"Kentucky",2043,92069.4321051074,12890.0872587084,54849.5552119459,140977.114681667,19121,4277,-4566.04010590491,11155.1773680328,1512.99838229625,338.428642909945,23398,159809.074575762,13006.604393239
"Kentucky",2044,94365.3097563295,12782.6384502262,54184.620339529,137380.608651989,23350,5168,-4566.04010590423,10870.594563534,1847.62890155418,408.931313200513,28518,161332.568546085,13127.1547782887
"Kentucky",2045,96293.6021288523,12656.236309215,53552.294788259,133345.173332231,27658,6065,-4566.04010590491,10551.280348239,2188.51049932271,479.908748947583,33723,162502.133226326,13219.6995965093
"Kentucky",2046,97888.6956611627,12493.8113058496,52868.4088742073,128896.955947124,31965,6955,-4566.04010590491,10199.3036886622,2529.31296951517,550.332291662068,38920,163250.91584122,13278.9489498394
"Kentucky",2047,99096.2418875751,12309.5082091707,52076.6585405528,124082.448743203,36161,7805,-4566.04010590423,9818.34340357842,2861.33227876234,617.590731333205,43966,163482.408637299,13297.266413674
"Kentucky",2048,99988.2810510599,12095.9746381507,51108.672564513,118989.968359629,40185,8584,-4566.04010590491,9415.38777457244,3179.74164492311,679.2311131024,48769,163192.928253724,13274.3605325979
"Kentucky",2049,100540.555514676,11865.5435280638,49985.0483456059,113710.18749425,43993,9254,-4566.04010590423,8997.61151244202,3481.0594546498,732.246589078473,53247,162391.147388346,13210.9175561703
"Kentucky",2050,100708.995681106,11591.4490729275,48799.8743972527,108349.359257191,47539,9778,-4566.04010590491,8573.4221682425,3761.64583944257,773.709438946327,57317,161100.319151286,13108.7774466314
"Louisiana",2020,502.783393856119,144.742934051144,138110,155419.729403652,0,0,0,10309.5343141043,0,0,0,138757.526327907,10309.5343141043
"Louisiana",2021,1064.34323432343,453.335027961362,144509,156121.984869334,0,0,0,12007.9350298795,0,0,0,146026.678262285,12007.9350298795
"Louisiana",2022,1910.82647504402,542.2003160806,135803,156898.435481284,0,1,0,12152.5976366521,0,0.0774551868498508,1,138256.026791125,12152.6750918389
"Louisiana",2023,2672.29280913412,881.162790697674,143267,157661.526316684,1,1,0,13265.915883537,0.0841417446187265,0.0841417446187265,2,146820.455599832,13266.0841670263
"Louisiana",2024,2915.06206586237,988.675030599755,140680,158449.933149548,4,4,0,14399.9034628031,0.363519331982607,0.363519331982607,8,144583.737096462,14400.6305014671
"Louisiana",2025,13031.8012992178,2935.62647227432,149513.638117471,159214.227958344,12,6,6248.83793061978,12598.2359363799,0.949530913004287,0.474765456502144,18,165481.065888963,12599.6602327494
"Louisiana",2026,17521.9578100473,3940.77068917201,144816.519864488,159996.410433088,22,12,6248.83793061978,12660.1281396615,1.74080667384119,0.949530913004287,34,166279.248363707,12662.8184772484
"Louisiana",2027,23338.4346474648,5777.98587738396,137913.408117192,160713.99071142,42,25,6248.83793062039,12716.9085277315,3.32335819551501,1.97818940209227,67,167029.828642041,12722.2100753291
"Louisiana",2028,29427.145547562,6113.2995954344,132128.128530581,161317.735742958,68,34,6248.83793061978,12764.6814086496,5.38067517369096,2.69033758684548,102,167668.573673578,12772.7524214101
"Louisiana",2029,35475.2143981188,7973.43955847884,124723.539547938,161758.355573916,110,55,6248.83793062039,12799.5465878477,8.70403336920597,4.35201668460298,165,168172.193504536,12812.6026379015
"Louisiana",2030,41757.0744050597,9015.73197381971,117696.061640415,161970.030088675,173,77,6248.83793061978,12816.2958791193,13.6890706624785,6.09282335844418,250,168468.868019295,12836.0777731402
"Louisiana",2031,45714.8891196489,10575.1862356751,102171.341327388,161896.670061629,260,110,-3805.25337891773,12810.4910779977,20.5731697817596,8.70403336920597,370,158461.416682712,12839.7682811487
"Louisiana",2032,51620.8756769287,12518.0680200432,94061.2301777743,161457.427253664,396,152,-3805.25337891773,12775.7348592912,31.3345201291415,12.027391564721,548,158200.173874746,12819.0967709851
"Louisiana",2033,60914.5763382047,13857.5041743554,82868.5492937488,160646.883185227,588,211,-3805.25337891773,12711.5984718468,46.5270147372101,16.6959185536587,799,157640.629806309,12774.8214051376
"Louisiana",2034,65572.5460578863,14213.0859096408,76998.099100423,159441.984446868,870,277,-3805.25337891773,12616.2577552541,68.8409911928108,21.9183385751823,1147,156783.73106795,12707.0170850221
"Louisiana",2035,69517.8453906304,14252.7044131899,71947.7571447179,157868.560327455,1278,377,-3805.25337891711,12491.7565185334,101.125042234957,29.8310961835514,1655,155718.306948538,12622.7126569519
"Louisiana",2036,72891.3623449032,14149.8564865767,67480.9319907828,155949.40420118,1867,511,-3805.25337891773,12339.8983461351,147.73118454825,40.4341913787659,2378,154522.150822263,12528.0637220621
"Louisiana",2037,75723.2986957725,13928.1628404603,63665.1899423772,153710.904857528,2707,704,-3805.25337891773,12162.771319007,214.19834845855,55.7058135629182,3411,153316.65147861,12432.6754810284
"Louisiana",2038,78048.6104623761,13622.4474112977,60543.9764126575,151177.287665249,3874,969,-3805.25337891773,11962.292331858,306.540229748217,76.6746212250962,4843,152215.034286331,12345.5071828313
"Louisiana",2039,80001.4424400359,13296.7598512677,58044.3889135028,148365.844583724,5455,1327,-3805.25337891773,11739.8296555197,431.640927536532,105.002293463057,6782,151342.591204806,12276.4728765192
"Louisiana",2040,81701.4091728359,12983.0621969643,55994.8636168662,145147.588365584,7548,1789,-3805.25337891773,11485.176841762,597.254944279697,141.559233613722,9337,150679.334986666,12223.9910196554
"Louisiana",2041,81492.9582117231,12435.7304085395,53110.3497560211,141810.809814143,10195,2367,-7333.77143785947,11221.1456430584,806.705638173226,187.294972590096,12562,147039.038376284,12215.1462538217
"Louisiana",2042,83375.8110902114,12243.514310728,51713.8091074823,138191.905946281,13409,3066,-7333.77143785947,10934.7905519146,1061.02166770621,242.605148272595,16475,147333.134508422,12238.4173678934
"Louisiana",2043,85041.3921851458,12067.6333871272,50799.6308703765,134289.427880509,17093,3860,-7333.77143785947,10625.9969218503,1352.52765799852,305.432443683046,20953,147908.65644265,12283.9570235318
"Louisiana",2044,86717.7086963806,11907.3059865729,49947.9320228948,130106.718143708,21085,4715,-7333.77143785947,10295.0292389155,1668.40494172462,373.086521234601,25800,148572.946705848,12336.5207018747
"Louisiana",2045,88123.1713687358,11747.9213888854,49283.8670045777,125661.731200058,25224,5603,-7333.77143785947,9943.3081963409,1995.91397913501,443.351808796918,30827,149154.959762199,12382.5739842728
"Louisiana",2046,89492.6039846714,11581.5337412858,48510.740114925,120986.649278742,29441,6491,-7333.77143785947,9573.38029591442,2329.59496747993,513.617096359236,35932,149584.877840882,12416.5923597536
