State,Segment,Propulsion,Year,BESS_stock_vector,BESS_stock_total
Alabama,Car,PHEV,2032,0|2|4|9|12|19|22|28|1|1|5|16|14|16|31|22|17|7|11|0|0|0|0|0|0|0|0|0|0|0|0,237
Alabama,Car,PHEV,2033,0|2|6|9|15|20|30|36|44|3|3|9|23|14|16|30|21|16|6|9|0|0|0|0|0|0|0|0|0|0|0,312
Alabama,Car,PHEV,2034,0|2|7|11|15|25|33|48|56|67|6|6|14|22|13|16|29|19|14|6|8|0|0|0|0|0|0|0|0|0|0,417
Alabama,Car,PHEV,2035,0|3|7|13|20|26|41|51|77|85|100|10|10|14|22|13|15|27|17|12|5|6|0|0|0|0|0|0|0|0|0,574
Alabama,Car,PHEV,2036,0|3|8|13|22|33|43|65|80|119|127|147|15|10|13|21|12|14|24|15|10|4|4|0|0|0|0|0|0|0|0,802
Alabama,Car,PHEV,2037,0|3|8|15|23|37|53|70|101|122|180|187|209|15|9|13|20|11|12|20|12|8|3|3|0|0|0|0|0|0|0,1134
Alabama,Car,PHEV,2038,0|4|9|15|26|39|60|84|111|155|186|266|268|206|14|9|12|18|10|11|17|9|6|2|2|0|0|0|0|0|0,1539
Alabama,Car,PHEV,2039,0|4|10|17|27|43|64|96|131|171|235|274|382|265|202|14|9|11|17|9|9|13|7|4|1|1|0|0|0|0|0,2016
Alabama,Car,PHEV,2040,0|4|10|18|31|45|70|103|150|201|259|348|393|376|259|195|13|8|10|14|7|7|10|5|3|1|1|0|0|0|0,2541
Alabama,Car,PHEV,2041,0|4|10|19|32|50|73|111|163|232|304|383|501|388|367|250|185|12|7|9|12|5|5|7|3|2|1|1|0|0|0,3136
Alabama,Car,PHEV,2042,0|4|10|19|34|51|80|116|174|252|352|449|550|493|379|355|237|171|11|6|7|9|4|4|5|2|1|0|0|0|0,3775
Alabama,Car,PHEV,2043,0|4|10|19|34|54|80|125|180|266|382|520|643|542|482|366|337|219|153|9|5|5|7|3|2|3|1|1|0|0|0,4452
Alabama,Car,PHEV,2044,0|4|11|20|35|54|85|125|190|274|400|567|746|634|529|466|347|312|196|131|8|4|4|5|2|2|2|1|1|0|0,5155
Alabama,Car,PHEV,2045,0|4|11|21|36|58|85|132|191|288|409|589|813|735|619|511|442|321|279|169|108|6|3|3|3|1|1|1|1|0|0,5840
Alabama,Car,PHEV,2046,0|4|11|22|38|58|91|132|200|289|425|599|841|801|719|598|485|409|288|240|138|84|4|2|2|2|1|1|1|0|0,6485
Alabama,Car,PHEV,2047,0|4|10|21|39|61|91|141|201|299|427|616|851|828|783|694|568|449|366|247|196|107|62|3|1|1|1|1|0|1|0,7069
Alabama,Car,PHEV,2048,0|4|10|20|38|63|96|140|211|301|438|616|869|839|810|757|659|525|402|314|202|152|79|44|2|1|1|1|0|0|0,7594
Alabama,Car,PHEV,2049,0|4|10|19|36|62|98|147|210|312|441|629|867|856|820|782|718|610|470|345|257|157|113|56|30|1|1|1|1|0|0,8053
Alabama,Car,PHEV,2050,0|4|10|19|35|58|97|150|219|311|454|632|881|854|837|792|742|664|546|404|282|200|116|80|39|20|1|0|0|0|0,8447
Alabama,SUV,BEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alabama,SUV,BEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alabama,SUV,BEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alabama,SUV,BEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alabama,SUV,BEV,2024,0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3
Alabama,SUV,BEV,2025,0|2|3|3|3|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13
Alabama,SUV,BEV,2026,0|4|4|5|5|5|2|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30
Alabama,SUV,BEV,2027,0|5|10|8|10|10|9|4|1|3|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,69
Alabama,SUV,BEV,2028,0|6|11|19|14|16|16|15|7|3|5|8|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,126
Alabama,SUV,BEV,2029,0|8|15|22|32|23|27|26|24|12|5|9|13|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,222
Alabama,SUV,BEV,2030,0|9|20|31|40|53|36|44|42|36|18|10|14|13|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,372
Alabama,SUV,BEV,2031,0|11|24|39|54|68|86|56|69|64|54|28|15|14|12|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,600
Alabama,SUV,BEV,2032,0|11|28|46|68|91|111|138|87|107|96|79|41|15|13|12|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0,948
Alabama,SUV,BEV,2033,0|14|29|55|82|115|149|178|215|133|162|142|113|41|14|13|11|4|1|0|0|0|0|0|0|0|0|0|0|0|0,1471
Alabama,SUV,BEV,2034,0|17|36|58|96|137|187|238|280|334|203|240|205|111|40|14|12|10|4|1|0|0|0|0|0|0|0|0|0|0|0,2223
Alabama,SUV,BEV,2035,0|19|43|70|104|160|223|298|373|436|507|301|346|202|109|38|13|11|9|3|1|0|0|0|0|0|0|0|0|0|0,3266
Alabama,SUV,BEV,2036,0|20|48|84|123|176|261|356|467|578|665|750|432|341|197|105|36|12|10|8|3|0|0|0|0|0|0|0|0|0|0,4672
Alabama,SUV,BEV,2037,0|24|52|93|148|206|289|417|561|721|877|987|1076|425|333|190|100|34|11|9|7|2|0|0|0|0|0|0|0|0|0,6562
Alabama,SUV,BEV,2038,0|25|61|103|164|248|334|462|655|866|1095|1301|1418|1060|416|322|181|92|30|9|7|5|1|0|0|0|0|0|0|0|0,8855
Alabama,SUV,BEV,2039,0|28|66|118|181|275|402|532|726|1013|1313|1623|1868|1397|1036|402|306|167|83|26|8|5|4|1|0|0|0|0|0|0|0,11580
Alabama,SUV,BEV,2040,0|29|71|127|206|303|445|639|834|1123|1538|1944|2330|1841|1366|1001|381|283|150|71|21|6|4|3|1|0|0|0|0|0|0,14717
Alabama,SUV,BEV,2041,0|31|75|137|222|341|490|706|998|1286|1704|2279|2790|2296|1800|1319|950|353|253|128|58|16|4|3|2|0|0|0|0|0|0,18241
Alabama,SUV,BEV,2042,0|33|80|146|239|368|548|777|1101|1536|1945|2522|3269|2749|2244|1738|1252|879|316|217|105|45|12|3|2|1|0|0|0|0|0,22127
Alabama,SUV,BEV,2043,0|34|84|156|256|396|589|862|1208|1691|2319|2873|3616|3221|2687|2167|1649|1159|787|271|178|82|33|9|2|1|1|0|0|0|0,26331
Alabama,SUV,BEV,2044,0|37|87|162|272|424|634|923|1328|1846|2547|3420|4109|3563|3148|2595|2056|1526|1037|675|222|138|60|24|6|1|1|1|0|0|0,30842
Alabama,SUV,BEV,2045,0|39|94|169|282|450|675|990|1420|2017|2771|3748|4887|4049|3483|3041|2463|1903|1366|890|552|172|102|43|16|4|1|1|0|0|0,35628
Alabama,SUV,BEV,2046,0|40|99|181|295|465|717|1053|1519|2150|3008|4065|5346|4816|3958|3364|2885|2279|1704|1173|728|429|127|73|29|11|3|1|0|0|0,40518
Alabama,SUV,BEV,2047,0|41|101|191|316|488|740|1116|1612|2291|3197|4389|5784|5268|4707|3823|3192|2670|2040|1462|959|566|318|90|50|20|7|2|0|0|0,45440
Alabama,SUV,BEV,2048,0|41|105|196|331|520|778|1151|1704|2426|3398|4656|6218|5699|5149|4546|3627|2954|2390|1751|1196|745|419|226|62|33|13|5|1|0|0,50340
Alabama,SUV,BEV,2049,0|42|105|203|340|544|825|1210|1755|2559|3589|4933|6585|6127|5571|4973|4314|3357|2644|2052|1432|929|552|297|155|42|22|8|3|1|0,55169
Alabama,SUV,BEV,2050,0|42|108|205|351|559|863|1277|1843|2632|3777|5201|6961|6489|5989|5380|4719|3993|3005|2270|1678|1113|688|392|204|104|27|14|5|2|0,59891
Alabama,SUV,PHEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alabama,SUV,PHEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alabama,SUV,PHEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alabama,SUV,PHEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alabama,SUV,PHEV,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alabama,SUV,PHEV,2025,0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2
Alabama,SUV,PHEV,2026,0|0|1|1|1|3|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11
Alabama,SUV,PHEV,2027,0|1|1|2|3|3|5|0|0|1|2|4|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25
Alabama,SUV,PHEV,2028,0|2|3|3|4|5|5|9|1|0|3|4|6|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,48
Alabama,SUV,PHEV,2029,0|2|4|5|6|8|10|10|14|3|1|5|6|6|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,83
Alabama,SUV,PHEV,2030,0|2|4|9|10|11|13|16|16|22|5|3|7|6|6|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,133
Alabama,SUV,PHEV,2031,0|2|6|9|15|16|18|21|27|26|33|10|5|7|6|5|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,209
Alabama,SUV,PHEV,2032,0|3|6|11|15|24|25|29|33|43|41|49|15|5|7|5|5|2|1|0|0|0|0|0|0|0|0|0|0|0|0,319
Alabama,SUV,PHEV,2033,0|4|8|12|19|24|38|41|47|51|66|61|71|15|5|6|5|5|1|1|0|0|0|0|0|0|0|0|0|0|0,480
Alabama,SUV,PHEV,2034,0|4|9|15|21|31|39|60|64|74|78|99|90|70|14|5|6|5|4|1|1|0|0|0|0|0|0|0|0|0|0,690
Alabama,SUV,PHEV,2035,0|5|10|17|26|35|50|61|94|99|112|117|143|88|68|14|4|6|4|4|1|0|0|0|0|0|0|0|0|0|0,958
Alabama,SUV,PHEV,2036,0|5|11|19|30|43|56|79|96|144|150|166|168|141|86|66|13|4|5|4|3|1|0|0|0|0|0|0|0|0|0,1290
Alabama,SUV,PHEV,2037,0|6|12|21|34|51|69|90|124|148|219|222|239|166|137|83|62|12|4|4|3|2|1|0|0|0|0|0|0|0|0,1709
Alabama,SUV,PHEV,2038,0|6|13|22|37|58|82|110|142|191|226|323|319|235|162|133|79|58|11|3|4|2|2|0|0|0|0|0|0|0|0,2218
Alabama,SUV,PHEV,2039,0|6|14|24|38|61|93|131|172|218|290|334|461|314|230|156|126|73|52|9|3|3|2|1|0|0|0|0|0|0|0,2811
Alabama,SUV,PHEV,2040,0|6|14|25|42|63|99|146|204|262|330|430|479|454|307|222|148|117|65|44|8|2|2|1|1|0|0|0|0|0|0,3471
Alabama,SUV,PHEV,2041,0|6|14|26|43|68|102|156|226|315|395|488|618|472|444|296|211|137|104|56|36|6|1|1|1|1|0|0|0|0|0,4223
Alabama,SUV,PHEV,2042,0|6|15|26|44|70|109|160|241|348|473|583|699|609|461|429|281|195|123|90|46|28|4|1|1|1|0|0|0|0|0,5043
Alabama,SUV,PHEV,2043,0|6|15|28|44|72|111|170|247|368|525|697|833|689|595|445|407|260|175|106|73|36|21|3|1|1|0|0|0|0|0,5928
Alabama,SUV,PHEV,2044,0|6|15|28|47|73|114|173|260|377|552|773|993|821|673|574|423|377|233|150|86|57|26|15|2|0|0|0|0|0|0,6848
Alabama,SUV,PHEV,2045,0|6|16|29|48|76|116|178|264|392|565|810|1102|979|802|650|545|391|337|200|123|67|42|19|10|1|0|0|0|0|0,7768
Alabama,SUV,PHEV,2046,0|6|16|30|50|78|121|180|271|398|583|827|1152|1086|957|775|617|505|350|289|164|95|50|30|13|7|1|0|0|0|0,8651
Alabama,SUV,PHEV,2047,0|6|16|30|51|81|124|187|274|406|591|849|1175|1136|1062|924|735|571|452|301|237|127|71|35|21|9|4|1|0|0|0,9476
Alabama,SUV,PHEV,2048,0|6|15|30|51|83|129|190|284|411|600|858|1200|1158|1110|1025|877|680|511|388|246|184|94|50|24|14|6|3|0|0|0,10227
Alabama,SUV,PHEV,2049,0|6|15|29|51|83|132|197|287|423|606|868|1210|1183|1132|1072|973|811|609|439|317|191|136|67|34|16|9|4|2|0|0,10902
Alabama,SUV,PHEV,2050,0|6|15|28|50|82|132|203|296|425|620|876|1220|1193|1156|1093|1017|901|726|523|359|246|141|97|46|23|11|6|2|1|0,11494
Alaska,Car,BEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alaska,Car,BEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alaska,Car,BEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alaska,Car,BEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alaska,Car,BEV,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alaska,Car,BEV,2025,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2
Alaska,Car,BEV,2026,0|0|0|0|0|0|0|1|3|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8
Alaska,Car,BEV,2027,0|0|0|0|0|0|0|0|2|5|1|1|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15
Alaska,Car,BEV,2028,0|0|1|1|0|0|0|1|1|4|9|3|3|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,29
Alaska,Car,BEV,2029,0|1|1|2|3|0|1|1|3|3|6|14|5|3|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,49
Alaska,Car,BEV,2030,0|1|2|3|4|5|0|2|3|5|5|11|20|5|3|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0,75
Alaska,Car,BEV,2031,0|1|3|4|5|8|10|1|4|5|8|7|17|19|5|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0,105
Alaska,Car,BEV,2032,0|1|3|5|8|10|13|16|3|7|10|13|12|16|19|5|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0,148
Alaska,Car,BEV,2033,0|2|3|5|10|13|17|21|25|5|12|16|19|12|16|18|4|2|2|2|0|0|0|0|0|0|0|0|0|0|0,204
Alaska,Car,BEV,2034,0|2|4|7|10|17|21|27|32|39|10|18|25|18|11|16|17|4|2|2|2|0|0|0|0|0|0|0|0|0|0,284
Alaska,Car,BEV,2035,0|2|4|8|12|17|26|34|43|50|59|16|27|24|18|11|15|16|4|2|2|1|0|0|0|0|0|0|0|0|0,391
Alaska,Car,BEV,2036,0|2|5|9|14|20|28|41|53|66|77|87|23|26|24|17|10|14|14|3|2|1|1|0|0|0|0|0|0|0|0,537
Alaska,Car,BEV,2037,0|3|5|10|16|23|31|46|64|82|99|116|125|22|26|23|17|10|12|12|3|1|1|1|0|0|0|0|0|0|0,748
Alaska,Car,BEV,2038,0|3|6|10|17|26|37|49|73|98|124|147|166|123|22|25|22|15|9|11|10|2|1|1|0|0|0|0|0|0|0,997
Alaska,Car,BEV,2039,0|3|8|12|17|28|43|57|78|113|147|184|210|164|120|21|23|20|14|7|9|8|1|1|0|0|0|0|0|0|0,1288
Alaska,Car,BEV,2040,0|3|8|14|20|29|46|68|88|120|171|218|264|207|160|116|20|22|18|12|6|7|6|1|0|0|0|0|0|0|0,1624
Alaska,Car,BEV,2041,0|3|8|14|23|33|48|73|105|135|184|253|313|260|203|155|110|18|19|15|10|5|5|4|1|0|0|0|0|0|0,1997
Alaska,Car,BEV,2042,0|4|8|15|25|38|53|77|114|160|205|272|362|308|254|196|147|102|17|17|13|7|3|4|3|0|0|0|0|0|0,2404
Alaska,Car,BEV,2043,0|4|10|15|26|42|60|84|119|173|241|303|391|357|301|245|186|136|91|14|14|10|6|2|2|2|0|0|0|0|0,2834
Alaska,Car,BEV,2044,0|4|10|17|26|43|66|93|130|182|260|355|435|386|349|291|233|172|122|78|12|11|7|4|2|2|1|0|0|0|0,3291
Alaska,Car,BEV,2045,0|4|10|19|29|43|67|101|142|198|274|383|507|428|377|337|276|215|154|104|64|9|8|5|3|1|1|1|0|0|0,3760
Alaska,Car,BEV,2046,0|4|10|19|31|47|69|104|153|213|296|404|547|500|419|364|319|255|193|132|85|50|7|6|4|2|1|1|1|0|0,4236
Alaska,Car,BEV,2047,0|4|10|19|31|49|75|108|158|228|315|431|576|539|489|404|345|296|229|165|108|66|37|5|4|2|1|0|0|0|0,4694
Alaska,Car,BEV,2048,0|4|10|19|33|51|77|115|165|235|335|456|611|568|527|472|384|320|265|196|135|84|49|26|3|3|2|1|0|0|0,5146
Alaska,Car,BEV,2049,0|4|10|19|34|53|80|119|174|247|347|482|643|602|555|509|448|355|286|227|161|105|62|35|18|2|2|1|0|0|0,5580
Alaska,Car,BEV,2050,0|4|10|19|34|54|84|123|180|258|364|501|676|634|588|536|483|415|318|246|186|125|78|44|24|12|1|1|1|0|0,5999
Alaska,Car,PHEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alaska,Car,PHEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alaska,Car,PHEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alaska,Car,PHEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alaska,Car,PHEV,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alaska,Car,PHEV,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alaska,Car,PHEV,2026,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1
Alaska,Car,PHEV,2027,0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3
Alaska,Car,PHEV,2028,0|0|0|0|0|0|0|0|0|0|1|3|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7
Alaska,Car,PHEV,2029,0|0|0|0|0|0|0|0|0|0|0|3|5|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11
Alaska,Car,PHEV,2030,0|0|0|0|0|0|0|0|0|0|0|1|5|5|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14
Alaska,Car,PHEV,2031,0|0|0|0|0|0|0|0|0|0|0|0|2|5|5|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0,15
Alaska,Car,PHEV,2032,0|0|0|0|0|1|1|1|0|0|0|0|1|2|5|5|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0,19
Alaska,Car,PHEV,2033,0|0|0|0|0|1|3|3|3|0|0|0|1|1|2|5|4|2|0|1|0|0|0|0|0|0|0|0|0|0|0,26
Alaska,Car,PHEV,2034,0|0|0|0|1|1|3|5|5|6|0|0|0|1|1|2|4|4|1|0|1|0|0|0|0|0|0|0|0|0|0,35
