State,Segment,Propulsion,Year,BESS_retire_vector,BESS_retire_total
Alabama,SUV,BEV,2033,0|0|0|0|0|0|1|2|3|3|5|7|7|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35
Alabama,SUV,BEV,2034,0|0|0|0|0|1|1|2|4|7|6|11|14|9|4|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,63
Alabama,SUV,BEV,2035,0|0|0|0|0|1|1|3|5|10|17|14|23|18|11|5|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0,112
Alabama,SUV,BEV,2036,0|0|0|0|0|1|2|3|7|13|22|37|28|30|22|12|5|2|1|1|0|0|0|0|0|0|0|0|0|0|0,186
Alabama,SUV,BEV,2037,0|0|0|0|0|1|2|4|8|16|30|49|77|37|37|24|12|4|1|1|1|0|0|0|0|0|0|0|0|0|0,304
Alabama,SUV,BEV,2038,0|0|0|0|0|1|2|4|10|19|37|65|101|100|44|41|24|11|3|1|1|0|0|0|0|0|0|0|0|0|0,464
Alabama,SUV,BEV,2039,0|0|0|0|0|1|2|5|11|23|44|81|133|132|121|49|41|22|9|3|1|0|0|0|0|0|0|0|0|0|0,678
Alabama,SUV,BEV,2040,0|0|0|0|1|1|3|6|12|25|52|97|166|174|159|133|49|37|18|7|2|0|0|0|0|0|0|0|0|0|0,942
Alabama,SUV,BEV,2041,0|0|0|0|1|1|3|7|15|29|57|113|199|216|210|176|133|44|30|14|5|1|0|0|0|0|0|0|0|0|0,1254
Alabama,SUV,BEV,2042,0|0|0|0|1|1|3|7|16|34|65|125|233|259|262|232|176|121|37|23|10|3|1|0|0|0|0|0|0|0|0,1609
Alabama,SUV,BEV,2043,0|0|0|0|1|2|4|8|17|38|78|143|257|304|313|289|232|159|100|28|17|7|2|1|0|0|0|0|0|0|0,2000
Alabama,SUV,BEV,2044,0|0|0|0|1|2|4|9|19|41|85|170|292|336|367|346|289|210|132|77|20|12|5|2|0|0|0|0|0|0|0,2419
Alabama,SUV,BEV,2045,0|0|0|0|1|2|4|9|20|45|93|186|347|381|406|405|346|262|174|101|55|14|8|3|1|0|0|0|0|0|0,2863
