State,Segment,Propulsion,Year,BESS_stock_vector,BESS_stock_total
Alabama,Car,PHEV,2032,0|2|4|9|12|19|22|28|1|1|5|16|14|16|31|22|17|7|11|0|0|0|0|0|0|0|0|0|0|0|0,237
Alabama,Car,PHEV,2033,0|2|6|9|15|20|30|36|44|3|3|9|23|14|16|30|21|16|6|9|0|0|0|0|0|0|0|0|0|0|0,312
Alabama,Car,PHEV,2034,0|2|7|11|15|25|33|48|56|67|6|6|14|22|13|16|29|19|14|6|8|0|0|0|0|0|0|0|0|0|0,417
Alabama,Car,PHEV,2035,0|3|7|13|20|26|41|51|77|85|100|10|10|14|22|13|15|27|17|12|5|6|0|0|0|0|0|0|0|0|0,574
Alabama,Car,PHEV,2036,0|3|8|13|22|33|43|65|80|119|127|147|15|10|13|21|12|14|24|15|10|4|4|0|0|0|0|0|0|0|0,802
Alabama,Car,PHEV,2037,0|3|8|15|23|37|53|70|101|122|180|187|209|15|9|13|20|11|12|20|12|8|3|3|0|0|0|0|0|0|0,1134
Alabama,Car,PHEV,2038,0|4|9|15|26|39|60|84|111|155|186|266|268|206|14|9|12|18|10|11|17|9|6|2|2|0|0|0|0|0|0,1539
Alabama,Car,PHEV,2039,0|4|10|17|27|43|64|96|131|171|235|274|382|265|202|14|9|11|17|9|9|13|7|4|1|1|0|0|0|0|0,2016
Alabama,Car,PHEV,2040,0|4|10|18|31|45|70|103|150|201|259|348|393|376|259|195|13|8|10|14|7|7|10|5|3|1|1|0|0|0|0,2541
Alabama,Car,PHEV,2041,0|4|10|19|32|50|73|111|163|232|304|383|501|388|367|250|185|12|7|9|12|5|5|7|3|2|1|1|0|0|0,3136
Alabama,Car,PHEV,2042,0|4|10|19|34|51|80|116|174|252|352|449|550|493|379|355|237|171|11|6|7|9|4|4|5|2|1|0|0|0|0,3775
Alabama,Car,PHEV,2043,0|4|10|19|34|54|80|125|180|266|382|520|643|542|482|366|337|219|153|9|5|5|7|3|2|3|1|1|0|0|0,4452
Alabama,Car,PHEV,2044,0|4|11|20|35|54|85|125|190|274|400|567|746|634|529|466|347|312|196|131|8|4|4|5|2|2|2|1|1|0|0,5155
Alabama,Car,PHEV,2045,0|4|11|21|36|58|85|132|191|288|409|589|813|735|619|511|442|321|279|169|108|6|3|3|3|1|1|1|1|0|0,5840
Alabama,Car,PHEV,2046,0|4|11|22|38|58|91|132|200|289|425|599|841|801|719|598|485|409|288|240|138|84|4|2|2|2|1|1|1|0|0,6485
Alabama,Car,PHEV,2047,0|4|10|21|39|61|91|141|201|299|427|616|851|828|783|694|568|449|366|247|196|107|62|3|1|1|1|1|0|1|0,7069
Alabama,Car,PHEV,2048,0|4|10|20|38|63|96|140|211|301|438|616|869|839|810|757|659|525|402|314|202|152|79|44|2|1|1|1|0|0|0,7594
Alabama,Car,PHEV,2049,0|4|10|19|36|62|98|147|210|312|441|629|867|856|820|782|718|610|470|345|257|157|113|56|30|1|1|1|1|0|0,8053
