"State","Segment","Year","ret_ICE","ret_BEV","ret_PHEV","ret_EV","Growth_seg","add_BEV","add_PHEV","add_ICE","Demand_total","exp_ICE","exp_BEV","exp_PHEV"
"Delaware","Car",2022,21699.4566880424,0,1,1,0,669.907271476052,87.4968259760225,15019,15776.4040974521,1671.69451670321,0,0.077038542519104
"Delaware","Car",2023,21535.9666301195,1,2,3,0,794.974789761688,65.3059260544768,15867,16727.2807158162,1803.06237710896,0.083723308457734,0.167446616915468
"Delaware","Car",2024,21367.3127905521,4,6,10,0,667.194072979423,79.2030974425522,15581,16327.397170422,1932.74626747676,0.361813633080028,0.542720449620043
"Delaware","Car",2025,21183.5191671388,5,7,12,2575.74357929482,2448.38868246323,503.75150355425,20819.1225604161,23771.2627464336,1666.77898000836,0.393414089240181,0.550779724936253
"Delaware","Car",2026,21005.5164575979,17,18,35,2575.74357929482,3213.03663824846,658.914921012545,19744.3084776318,23616.2600368928,1652.7732252371,1.33760790341661,1.41629072126465
"Delaware","Car",2027,20800.0618843144,27,30,57,2575.74357929482,3606.71329761121,813.40591186367,19012.6862541343,23432.8054636092,1636.60748047139,2.12443608189698,2.36048453544108
"Delaware","Car",2028,20560.5233592298,43,48,91,2575.74357929482,4483.65024496176,847.337510681282,17896.2791828816,23227.2669385246,1617.75991433457,3.38336116746555,3.77677525670573
"Delaware","Car",2029,20278.6745535534,62,72,134,2575.74357929478,5307.03215659079,1084.22112290043,16597.164853357,22988.4181328482,1595.58325609685,4.87833470657824,5.6651628850586
"Delaware","Car",2030,19950.8998887046,102,101,203,2575.74357929486,6129.26107832037,1205.67188353992,15394.7105061391,22729.6434679994,1569.79302184735,8.02564742049969,7.94696460265165
"Delaware","Car",2031,19580.693879169,147,121,268,2228.63687178486,6895.7428826104,1455.82326272583,13725.7646056176,22077.3307509538,1540.66416983281,11.5663742236613,9.52062095961237
"Delaware","Car",2032,19175.4307431036,200,131,331,2228.63687178486,7641.95208769762,1694.84684547557,12398.2686817152,21735.0676148884,1508.77692431725,15.7365635696072,10.3074491380927
"Delaware","Car",2033,18751.6187703162,274,143,417,2228.63687178486,8844.00765283176,1843.61777877616,10709.6302104932,21397.2556421011,1475.43020406061,21.5590920903619,11.2516429522692
"Delaware","Car",2034,18325.5179304671,369,146,515,2228.63687178486,9410.45234925993,1871.045777419,9787.65667557302,21069.154802252,1441.90338929386,29.0339597859253,11.4876914058133
"Delaware","Car",2035,17917.810965653,498,148,646,2228.63687178486,9891.58851892776,1861.50310350632,9039.3562150038,20792.4478374379,1409.82385644602,39.184043288322,11.6450570415093
"Delaware","Car",2036,17542.3862610837,638,155,793,2228.63687178494,10295.5702630054,1838.55925504417,8429.89361481904,20564.0231328687,1380.28438280074,50.1996377870471,12.1958367664456
"Delaware","Car",2037,17205.6330669791,917,192,1109,2228.63687178486,10722.9133582007,1817.68648551075,8002.6700950525,20543.269938764,1353.78769256927,72.1521439666491,15.1071010268229
"Delaware","Car",2038,16905.5676635338,1294,257,1551,2228.63687178486,11172.131455446,1801.05795484787,7712.01512502474,20685.2045353186,1330.17770108748,101.815566295359,20.2214841869453
"Delaware","Car",2039,16632.0705681958,1759,354,2113,2228.63687178486,11653.2671562034,1793.08897802944,7527.35130574782,20973.7074399807,1308.65817895304,138.403076594696,27.8537175182048
"Delaware","Car",2040,16369.0874148874,2324,468,2792,2228.63687178486,12161.9031791636,1792.18392248006,7435.63718502859,21389.7242866722,1287.96592340416,182.858868678836,36.8235587528809
"Delaware","Car",2041,16096.7577691236,2972,598,3570,1873.03749963457,12493.429722064,1769.84140954078,7276.5241371534,21539.7952687582,1266.53825949192,233.845334644363,47.0523250731256
"Delaware","Car",2042,15797.2912301836,3674,742,4416,1873.03749963465,13042.9090846672,1780.86951005761,7262.55013509344,22086.3287298183,1242.97538835692,289.080672773685,58.3826508432428
"Delaware","Car",2043,15455.8471544386,4412,893,5305,1873.03749963457,13563.426368039,1792.05892427458,7278.3993617596,22633.8846540731,1216.10960633978,347.148592345535,70.2637563382963
"Delaware","Car",2044,15062.7248765174,5165,1054,6219,1873.03749963457,14026.145836237,1798.71842017341,7329.89811974153,23154.7623761519,1185.1776377541,406.396754185107,82.9316900118301
"Delaware","Car",2045,14614.7037478272,5956,1215,7171,1873.03749963457,14462.7917272861,1806.13768223782,7389.81183793785,23658.7412474617,1149.9260728933,468.634863102903,95.5996236853639
"Delaware","Car",2046,14115.5651441153,6742,1369,8111,1873.03749963465,14854.0666657598,1806.65572234085,7438.88025564933,24099.60264375,1110.65244105651,530.47955793146,107.716777633961
"Delaware","Car",2047,13573.9471258526,7503,1509,9012,1873.03749963457,15223.0925736993,1804.49777003229,7431.39428175564,24458.9846254872,1068.03640918233,590.357182313815,118.732372132687
"Delaware","Car",2048,13003.2242058257,8221,1621,9842,1873.03749963457,15531.4882355371,1797.02348692592,7389.74998299717,24718.2617054602,1023.13032162415,646.851445528705,127.544847731667
"Delaware","Car",2049,12418.0623996713,8887,1698,10585,1873.03749963465,15803.8728992128,1785.13863158004,7287.0883685131,24876.0998993059,977.088141818882,699.254202215497,133.603424705965
"Delaware","Car",2050,11834.0327550544,9502,1757,11259,1873.03749963457,16022.2958843747,1766.92640099548,7176.84796931885,24966.070254689,931.13504367364,747.64413519204,138.245710959
"Delaware","SUV",2020,17167.4430743662,0,0,0,0,269.090931228158,107.628147397657,20351,20727.7190786258,1130.7492151201,0,0
"Delaware","SUV",2021,17856.8358850822,0,0,0,0,658.582891874602,403.706546359097,20748,21810.2894382337,1365.19932464038,0,0
"Delaware","SUV",2022,18510.1240822487,0,0,0,0,1184.19801220498,540.532039370208,19668,21392.7300515752,1425.99298114421,0,0
"Delaware","SUV",2023,19123.2631148045,0,0,0,0,2070.82697599311,889.204057213789,20780,23740.0310332069,1601.06285647919,0,0
"Delaware","SUV",2024,19706.6553702352,1,0,1,0,2566.67988866108,1019.61787299805,20404,23990.2977616591,1782.53414384021,0.0904534082700071,0
"Delaware","SUV",2025,20261.1133022919,4,1,5,3373.20633077116,2434.79882697464,500.955415586479,20703.565390502,23639.3196330631,1594.20148736266,0.314731271392145,0.0786828178480361
"Delaware","SUV",2026,20794.7364930016,10,8,18,3373.20633077116,3290.54305389453,674.809583754777,20220.5901861235,24185.9428237728,1636.18846367676,0.786828178480361,0.629462542784289
"Delaware","SUV",2027,21309.7029333272,18,13,31,3373.20633077116,3803.89728908932,857.875935166991,20052.136039842,24713.9092640983,1676.70747429874,1.41629072126465,1.02287663202447
"Delaware","SUV",2028,21808.3447335755,28,19,47,3373.20633077116,4869.96595247608,920.344942585697,19438.2401692849,25228.5510643466,1715.9420162391,2.20311889974501,1.49497353911269
"Delaware","SUV",2029,22285.7322816146,45,33,78,3373.2063307711,5941.54674057214,1213.85178923935,18581.5400825742,25736.9386123857,1753.50421372438,3.54072680316163,2.59653298898519
"Delaware","SUV",2030,22731.8301937605,71,49,120,3373.20633077121,7071.82652792794,1391.08161669807,17762.1283799057,26225.0365245317,1788.60445448814,5.58648006721057,3.85545807455377
"Delaware","SUV",2031,23132.3450798285,105,62,167,2918.63369681886,8189.0534043698,1728.86585952183,16300.0595127557,26217.9787766473,1820.11809431406,8.2616958740438,4.87833470657824
"Delaware","SUV",2032,23467.1582698372,165,87,252,2918.63369681886,9365.72793506293,2077.1491713325,15194.9148602606,26637.791966656,1846.46213955663,12.982664944926,6.84540515277914
"Delaware","SUV",2033,23718.3937051543,273,132,405,2918.63369681886,11177.1295016248,2329.9792892288,13534.9186111195,27042.0274019731,1866.23005155066,21.4804092725139,10.3861319559408
"Delaware","SUV",2034,23867.356461442,442,197,639,2918.63369681886,12249.26037544,2435.47558091352,12740.2542019073,27424.9901582608,1877.95086096979,34.777805488832,15.5005151160631
"Delaware","SUV",2035,23904.9808925046,704,298,1002,2918.63369681886,13237.4760276314,2491.16738538751,12096.9711763045,27825.6145893234,1880.91125722572,55.3927037650174,23.4474797187148
"Delaware","SUV",2036,23827.2224680649,1045,416,1461,2918.63369681897,14122.0260095836,2521.87892041203,11562.9512348882,28206.8561648838,1874.79300527938,82.2235446511978,32.732052224783
"Delaware","SUV",2037,23637.5999206648,1418,506,1924,2918.63369681886,14865.7481701751,2519.95597122566,11094.5294760829,28480.2336174837,1859.87296892243,111.572235708515,39.8135058311063
"Delaware","SUV",2038,23346.343023028,1863,598,2461,2918.63369681886,15514.9729146862,2501.16689896477,10709.836906196,28725.9767198469,1836.95605549868,146.586089650891,47.0523250731256
"Delaware","SUV",2039,22968.5822779957,2352,681,3033,2918.63369681886,16068.4516046595,2472.45369732871,10379.3106728264,28920.2159748146,1807.23277560717,185.061987578581,53.5829989545126
"Delaware","SUV",2040,22521.5734403134,2913,758,3671,2918.63369681886,16552.2321786533,2439.14492285735,10119.8300356216,29111.2071371322,1772.06086065534,229.203048391329,59.6415759288114
"Delaware","SUV",2041,22020.4668650672,3557,846,4403,2452.93902790931,16748.7825742225,2372.66224076992,9754.96107798409,28876.4058929765,1732.63238327279,279.874783085465,66.5656638994386
"Delaware","SUV",2042,21481.4416815608,4293,953,5246,2452.93902790942,17232.2461240814,2352.8786034598,9595.25598192909,29180.3807094702,1690.22036294346,337.785337021619,74.9847254091784
"Delaware","SUV",2043,20915.8112836384,5128,1093,6221,2452.93902790931,17731.7506797098,2342.79607426218,9515.2035575757,29589.7503115477,1645.71496937442,403.485489924729,86.0003199079035
"Delaware","SUV",2044,20331.0451699664,6060,1270,7330,2452.93902790931,18241.7390948728,2339.32774612788,9532.91735687501,30113.9841978757,1599.70392376866,476.817876159099,99.9271786670059
"Delaware","SUV",2045,19732.6468953871,7110,1475,8585,2452.93902790931,18810.3234605916,2349.06473507186,9611.19772763293,30770.5859232964,1552.62026132936,559.434834899537,116.057156325853
"Delaware","SUV",2046,19123.7660481661,8213,1681,9894,2452.93902790942,19397.3302435227,2359.23928922282,9714.13554333001,31470.7050760755,1504.71180053631,646.221982985921,132.265816802549
"Delaware","SUV",2047,18505.6226586473,9349,1879,11228,2452.93902790931,20032.6798387598,2374.61119820469,9779.27064959214,32186.5616865566,1456.07453681484,735.60566406129,147.84501473646
"Delaware","SUV",2048,17881.4857013768,10475,2061,12536,2452.93902790931,20653.8235197681,2389.68767171477,9826.9135378033,32870.4247292861,1406.9656822937,824.202516958179,162.165287584802
"Delaware","SUV",2049,17252.9883212204,11559,2200,13759,2452.93902790942,21260.3848894253,2401.48314469577,9803.05931500878,33464.9273491298,1357.51373741288,909.49469150545,173.10219926568
"Delaware","SUV",2050,16624.3807771422,12563,2306,14869,2452.93902790931,21785.4862440753,2402.48657751477,9758.34698346151,33946.3198050515,1308.05312452428,988.492240624878,181.442577957571
"District of Columbia","Car",2020,9751.62109430335,0,0,0,0,334.258738593344,104.361130462059,7844,8282.6198690554,642.299371593472,0,0
"District of Columbia","Car",2021,9870.97436678272,1,0,1,0,530.387394198369,162.052925216558,7994,8686.44031941493,754.660435129616,0.0764524764312183,0
"District of Columbia","Car",2022,9992.38966812336,2,1,3,0,731.93572253865,99.9963725440257,7418,8249.93209508268,769.799136315177,0.154077085038208,0.077038542519104
"District of Columbia","Car",2023,10107.1562013834,4,1,5,0,766.582832984485,63.5873490530432,7605,8435.17018203753,846.204556278921,0.334893233830936,0.083723308457734
"District of Columbia","Car",2024,10212.7446613756,6,5,11,0,643.365713230158,77.1188054045903,7468,8188.48451863475,923.777562412745,0.542720449620043,0.452267041350035
"District of Columbia","Car",2025,10301.2290851349,12,6,18,1847.43902698203,1199.04521882994,241.706185285764,10725.9167080012,12166.668112117,810.529731716563,0.944193814176434,0.472096907088217
"District of Columbia","Car",2026,10382.3815980937,26,13,39,1847.43902698203,1588.31784780186,322.200522537459,10358.3022547364,12268.8206250758,816.915040111612,2.04575326404894,1.02287663202447
"District of Columbia","Car",2027,10434.4199467832,44,22,66,1847.43902698206,1876.90854169275,420.176336045082,10050.7740960274,12347.8589737652,821.009564022655,3.46204398531359,1.7310219926568
"District of Columbia","Car",2028,10450.8008920056,70,37,107,1847.43902698203,2357.40274508057,443.870459479788,9603.96671442722,12405.2399189876,822.298462951767,5.50779724936253,2.91126426037734
"District of Columbia","Car",2029,10425.7215723314,98,55,153,1847.43902698206,2817.89634403732,575.28638168194,9032.9778735942,12426.1605993135,820.325151410093,7.71091614910754,4.32755498164199
"District of Columbia","Car",2030,10356.2628825065,150,76,226,1847.43902698203,3290.28451838127,646.999272538032,8492.41811856927,12429.7019094886,814.85994597064,11.8024226772054,5.97989415645075
"District of Columbia","Car",2031,10244.0766451494,202,94,296,1981.82396892557,3839.77984765557,810.31171192833,7871.80905449105,12521.900614075,806.03281669161,15.8939292053033,7.3961848777154
"District of Columbia","Car",2032,10094.5420488607,259,108,367,1981.82396892557,4300.73404722636,953.510519404522,7189.12145115539,12443.3660177863,794.267013289849,20.3788498226414,8.4977443275879
"District of Columbia","Car",2033,9916.7414964876,326,123,449,1981.82396892557,5029.073933325,1047.85897085446,6270.6325612337,12347.5654654132,780.277164814195,25.6505986184598,9.67798659530844
"District of Columbia","Car",2034,9721.11477000903,411,131,542,1981.82396892557,5397.87864341012,1072.75684816062,5774.30324736386,12244.9387389346,764.884702728475,32.3386381355429,10.3074491380927
"District of Columbia","Car",2035,9521.4816681044,501,129,630,1981.82396892557,5696.32412021681,1072.67756636508,5364.30395044808,12133.30563703,749.177007734874,39.4200917418661,10.1500835023967
"District of Columbia","Car",2036,9328.71916158092,590,130,720,1981.82396892557,5937.50585061286,1061.7441580902,5031.29312180344,12030.5431305065,734.009910546156,46.4228625303413,10.2287663202447
"District of Columbia","Car",2037,9150.32629071135,714,141,855,1981.82396892557,6165.66849279682,1047.45663646559,4774.02513037451,11987.1502596369,719.973456782137,56.1795319434978,11.0942773165731
"District of Columbia","Car",2038,8989.42741937114,882,166,1048,1981.82396892557,6400.89052869106,1034.48135263604,4583.87950696961,12019.2513882967,707.313480196521,69.3982453419679,13.061347762774
"District of Columbia","Car",2039,8844.57789447029,1084,209,1293,1981.82396892557,6650.30069103718,1025.41921920956,4443.68195314912,12119.4018633959,695.916311413373,85.2921745472712,16.4447089302396
"District of Columbia","Car",2040,8710.38082473705,1342,258,1600,1981.82396892557,6905.59777990448,1020.03294240466,4366.57407135348,12292.2047936626,685.357307819812,105.592341552065,20.3001670047933
"District of Columbia","Car",2041,8579.1101141095,1645,323,1968,1906.52866010931,7132.84855139551,1013.38325467589,4307.40696814741,12453.6387742188,675.028558406722,129.433235360019,25.4145501649157
"District of Columbia","Car",2042,8441.35438187691,2000,399,2399,1906.52866010931,7424.53899639797,1017.87326884913,4304.47077673913,12746.8830419862,664.189549219942,157.365635696072,31.3944443213664
"District of Columbia","Car",2043,8288.94321326178,2395,481,2876,1906.52866010928,7732.90112710213,1025.92374162722,4312.64700464171,13071.4718733711,652.197409001792,188.445348746047,37.8464353849054
"District of Columbia","Car",2044,8115.34506320886,2818,574,3392,1906.52866010931,8044.88972721808,1034.90175410562,4334.08224199448,13413.8737233182,638.538217382422,221.728180695766,45.1639374447727
"District of Columbia","Car",2045,7916.94765115137,3276,668,3944,1906.52866010931,8358.88302424962,1044.92222400199,4363.67106300907,13767.4763112607,622.927749947981,257.764911270166,52.5601223224881
"District of Columbia","Car",2046,7693.39253535244,3743,759,4502,1906.52866010931,8681.15800323132,1052.38637510728,4368.37681712314,14101.9211954617,605.337803492577,294.509787205199,59.7202587466594
"District of Columbia","Car",2047,7447.0785351626,4207,844,5051,1906.52866010931,8958.07782210126,1058.34540121626,4388.1839719544,14404.6071952719,585.957123882219,331.018614686688,66.4082982637425
"District of Columbia","Car",2048,7183.2977596306,4647,915,5562,1906.52866010928,9202.85443591254,1060.32560789964,4388.6463759277,14651.8264197399,565.20210916922,365.639054539824,71.9947783309531
"District of Columbia","Car",2049,6908.56057834746,5055,968,6023,1906.52866010931,9413.07530013233,1059.30809004516,4365.70584827929,14838.0892384568,543.585013578237,397.741644221823,76.164967676899
"District of Columbia","Car",2050,6630.17720554379,5421,1000,6421,1906.52866010931,9575.36186770207,1052.43385425689,4329.91014369414,14957.7058656531,521.681025364003,426.539555554204,78.6828178480361
"District of Columbia","SUV",2020,3852.35689430999,0,0,0,0,339.904334182937,114.803357224168,5183,5637.7076914071,253.738982312853,0,0
"District of Columbia","SUV",2021,4025.13067184381,0,0,0,0,812.252233312009,504.633182948872,5281,6597.88541626088,307.731207821712,0,0
"District of Columbia","SUV",2022,4206.86279589681,0,0,0,0,1293.84597629803,617.75090213738,4901,6812.59687843541,324.090578373734,0,0
"District of Columbia","SUV",2023,4394.12376791543,0,0,0,0,1996.86886970764,865.803950445005,5025,7887.67282015264,367.890579622644,0,0
"District of Columbia","SUV",2024,4586.97274492062,3,0,3,0,2475.01274978033,992.785823708628,4934,8401.79857348895,414.9073184197,0.271360224810021,0
"District of Columbia","SUV",2025,4783.47963894584,7,1,8,1220.52530456295,592.493007672081,119.436049987052,5300.07588584965,6012.00494350879,376.377657110965,0.550779724936253,0.0786828178480361
"District of Columbia","SUV",2026,4983.9075261936,12,6,18,1220.52530456295,805.554292776847,163.411885362993,5253.46665261672,6222.43283075656,392.147888054948,0.944193814176434,0.472096907088217
"District of Columbia","SUV",2027,5185.3574204999,21,11,32,1220.52530456297,978.575889371545,219.070041296398,5240.23679439493,6437.88272506287,407.998533394156,1.65233917480876,0.865510996328398
"District of Columbia","SUV",2028,5385.44567908475,31,17,48,1220.52530456295,1264.47288121597,238.084968703929,5151.41313372781,6653.9709836477,423.742041397919,2.43916735328912,1.33760790341661
"District of Columbia","SUV",2029,5580.34560251038,56,27,83,1220.52530456297,1561.06421664457,318.698374646357,5004.10831578242,6883.87090707335,439.077316571414,4.40623779949002,2.12443608189698
"District of Columbia","SUV",2030,5765.06543119379,86,38,124,1220.52530456295,1881.99013139888,370.073238085161,4857.5273662727,7109.59073575674,453.611593204631,6.76672233493111,2.98994707822537
"District of Columbia","SUV",2031,5933.78253532407,118,54,172,1309.307786582,2273.80133927889,479.842055773317,4661.44692685386,7415.09032190606,466.886730376761,9.28457250606827,4.24887216379395
"District of Columbia","SUV",2032,6079.95696551368,178,76,254,1309.307786582,2641.70071862525,585.688256159934,4415.87577731049,7643.26475209568,478.388146441411,14.0055415769504,5.97989415645075
"District of Columbia","SUV",2033,6197.16861031156,275,127,402,1309.307786582,3221.06512505156,671.141850714487,4016.26942112751,7908.47639689356,487.610688938712,21.6377749082099,9.99271786670059
"District of Columbia","SUV",2034,6279.55460484222,421,197,618,1309.307786582,3617.79247545087,718.988311825414,3870.08160414794,8206.86239142422,494.093051139597,33.1254663140232,15.5005151160631
"District of Columbia","SUV",2035,6324.32659311613,640,288,928,1309.307786582,4019.5018476012,756.914348427327,3785.21818366961,8561.63437969813,497.615837337647,50.3570034227431,22.6606515402344
"District of Columbia","SUV",2036,6330.508357908,906,396,1302,1309.307786582,4413.10796171666,789.151491428067,3739.55669134528,8941.81614449,498.102236010746,71.2866329703208,31.1583958678223
"District of Columbia","SUV",2037,6299.63735030603,1056,443,1499,1309.307786582,4684.73066144192,795.867021899403,3627.34745354671,9107.94513688803,495.673218142814,83.0890556475262,34.85648830668
"District of Columbia","SUV",2038,6235.25520492467,1173,463,1636,1309.307786582,4889.1380005252,790.159130098706,3501.26586088277,9180.56299150667,490.607449525107,92.2949453357464,36.4301446636407
"District of Columbia","SUV",2039,6142.81123802121,1240,454,1694,1309.307786582,5018.76597172131,773.850585591395,3353.5024672905,9146.1190246032,483.333697716092,97.5666941315648,35.7219993030084
"District of Columbia","SUV",2040,6028.65236221751,1277,422,1699,1309.307786582,5076.84447079901,749.905912381643,3210.20976561885,9036.96014879951,474.351355685493,100.477958391942,33.2041491318713
"District of Columbia","SUV",2041,5899.54195551613,1315,387,1702,1259.56334122661,5075.21722972082,721.049958846439,3064.83810817548,8861.10529674274,464.192585072722,103.467905470168,30.45025050719
"District of Columbia","SUV",2042,5760.81512052033,1392,364,1756,1259.56334122661,5111.88216929258,700.817682573125,2963.67860988123,8776.37846174694,453.277166784113,109.526482444466,28.6405456966852
"District of Columbia","SUV",2043,5617.29288990372,1532,362,1894,1259.56334122659,5188.71667187903,688.386872502604,2893.75268674867,8770.8562311303,441.984433255363,120.542076943191,28.4831800609891
"District of Columbia","SUV",2044,5472.35960994943,1738,388,2126,1259.56334122661,5312.48577586711,683.402884877974,2862.03429043096,8857.92295117604,430.580674388601,136.750737419887,30.528933325038
"District of Columbia","SUV",2045,5327.94224877084,2019,431,2450,1259.56334122661,5487.09511822456,685.927487872744,2864.48298390015,9037.50558999745,419.217509464892,158.860609235185,33.9122944925036
"District of Columbia","SUV",2046,5185.08831387039,2343,486,2829,1259.56334122661,5708.87003047024,692.06631593261,2872.71530869414,9273.651655097,407.977359326245,184.353842217949,38.2398494741456
"District of Columbia","SUV",2047,5043.95531152639,2701,548,3249,1259.56334122661,5940.61360566104,701.849349247932,2910.05569784403,9552.518652753,396.872617010465,212.522291007546,43.1181841807238
"District of Columbia","SUV",2048,4904.66441157592,3071,603,3674,1259.56334122659,6179.41922888299,711.97436577539,2946.83415814413,9838.22775280251,385.912816501774,241.634933611319,47.4457391623658
"District of Columbia","SUV",2049,4767.10642728916,3440,653,4093,1259.56334122661,6419.77629414896,722.454750210755,2977.43872415605,10119.6697685158,375.089366680595,270.668893397244,51.3798800547676
"District of Columbia","SUV",2050,4631.2428325211,3793,692,4485,1259.56334122661,6642.20166348574,730.04842992231,3003.55608033966,10375.8061737477,364.39923620128,298.443928097601,54.448509950841
"Florida","Car",2020,373190.028442165,22,11,33,0,8105.77441088859,1461.05582646883,320336,329902.830237357,24580.4998405218,1.44904996188901,0.724524980944507
"Florida","Car",2021,378705.803873258,37,19,56,0,13704.0634825308,2087.24167678927,334393,350184.30515932,28952.9965449859,2.82874162795508,1.45259705219315
"Florida","Car",2022,384597.97660953,61,30,91,0,20841.5595570327,1431.19808203637,322318,344590.757639069,29628.8675737947,4.69935109366535,2.31115627557312
"Florida","Car",2023,390662.934275477,99,48,147,0,24123.6992750303,984.744621821453,348526,373634.443896852,32707.5933493493,8.28860753731566,4.01871880597123
"Florida","Car",2024,396968.360520166,161,73,234,0,20246.1630002923,1194.29933775217,342232,363672.462338044,35907.1411844059,14.5629987314711,6.60309880371052
"Florida","Car",2025,403209.766856841,256,114,370,74616.4743448953,40299.2780239232,8474.00747714011,429422.955700673,478196.241201736,31725.6806401459,20.1428013690973,8.96984123467612
"Florida","Car",2026,409600.976675351,563,278,841,74616.4743448953,54613.2939226038,11437.3451077783,419007.811989865,485058.451020247,32228.5590381244,44.2984264484443,21.873823361754
"Florida","Car",2027,415423.973097026,977,456,1433,74616.4743448953,73314.0464051187,16880.1541331919,401279.246903611,491473.447441921,32686.7288049008,76.8731130375313,35.8793649387045
"Florida","Car",2028,420257.717217117,1507,738,2245,74616.4743448941,93110.3360463603,17957.4266315108,386051.42888414,497119.191562011,33067.0614130259,118.57500649699,58.0679195718507
"Florida","Car",2029,423721.129440247,2133,1087,3220,74616.4743448953,112710.756097444,23491.4421016704,365355.405586028,501557.603785143,33339.5724461111,167.830450469861,85.5282230008153
"Florida","Car",2030,425464.076990344,3364,1497,4861,74616.4743448953,132902.222066415,26608.7840212979,345430.545247526,504941.551335239,33476.712470714,264.688999240794,117.78817831851
"Florida","Car",2031,425295.926363849,4761,1797,6558,79937.2851104644,156344.664986564,33508.6755143188,321937.87097343,511791.211474314,33463.4819055985,374.6088957745,141.393023672921
"Florida","Car",2032,423183.215055988,6243,2017,8260,79937.2851104656,176043.217898188,39563.4470326082,295773.835235657,511380.500166453,33297.2478265966,491.21683182529,158.703243599489
"Florida","Car",2033,419280.202236592,8215,2208,10423,79937.2851104644,206100.893953112,43448.309177194,260091.284216751,509640.487347057,32990.1477798695,646.379348621617,173.731661808464
"Florida","Car",2034,413859.979684065,10832,2319,13151,79937.2851104656,221073.336392942,44421.0784994858,241453.849902103,506948.264794531,32563.6693960733,852.292282929928,182.465454589596
"Florida","Car",2035,407410.578901772,13963,2398,16361,79937.2851104644,233332.490904809,44440.8126196829,225935.560487744,503708.864012236,32056.2123690911,1098.64818561213,188.681397199591
"Florida","Car",2036,400379.49959977,17272,2557,19829,79937.2851104644,243999.634847979,44117.3672013272,212028.782660928,500145.784710234,31502.9872370966,1359.00962987128,201.191965237428
"Florida","Car",2037,393140.721248687,22196,3333,25529,79937.2851104656,254066.574886003,43608.6668229477,200931.764650201,498607.006359152,30933.419758656,1746.44382495501,262.249831887504
"Florida","Car",2038,385945.414728529,28685,4598,33283,79937.2851104644,263613.515795366,43046.917907227,192505.2661364,499165.699838993,30367.2727663696,2257.01662997092,361.78359646527
"Florida","Car",2039,378888.072320489,37280,6582,43862,79937.2851104656,273946.795356694,42675.7599753856,186064.802098875,502687.357430954,29811.9811791866,2933.29544937479,517.890307075774
"Florida","Car",2040,371911.135901092,48184,8998,57182,79937.2851104644,284625.108004545,42458.5928655442,181946.720141467,509030.421011557,29263.0161617619,3791.25289518977,707.987994996629
"Florida","Car",2041,364861.3328249,61363,12017,73380,76837.8089974037,294519.073533923,42204.067797877,178356.000490504,515079.141822304,28708.3177904533,4828.21375160904,945.53142207985
"Florida","Car",2042,357489.10660927,76612,15343,91955,76837.8089974037,305793.706746575,42302.5995659429,178185.609294155,526281.915606673,28128.2502579943,6028.04804097374,1207.23047424242
"Florida","Car",2043,349575.430966492,93711,19091,112802,76837.8089974037,317569.886774072,42529.3851561696,179115.968033654,539215.239963896,27505.5799588852,7373.44554335731,1502.13367553686
"Florida","Car",2044,340948.29484413,112024,23138,135162,76837.8089974037,329780.675991964,42819.1181552552,180348.309694315,552948.103841534,26826.7725788192,8814.3639866084,1820.56303936786
"Florida","Car",2045,331516.534261658,131786,27296,159082,76837.8089974037,342842.310095558,43228.2932507083,181365.739912796,567436.343259062,26084.6550789223,10369.2938329213,2147.72619597999
"Florida","Car",2046,321292.222115639,151721,31274,182995,76837.8089974037,355014.679701756,43533.671746496,182576.67966479,581125.031113043,25280.1773887156,11937.8358067219,2460.72644537948
"Florida","Car",2047,310380.404805754,171268,34843,206111,76837.8089974037,366210.398328006,43770.1474853625,183348.667989789,593329.213803158,24421.6048549309,13475.8488471975,2741.54542227912
"Florida","Car",2048,298967.493575186,189811,37800,227611,76837.8089974037,376133.187074517,43847.2116552159,183435.903842856,603416.30257259,23523.6048394603,14934.8643385536,2974.21051465577
"Florida","Car",2049,287289.410840409,206914,40029,246943,76837.8089974037,384718.491702767,43801.2148995469,182550.513235499,611070.219837812,22604.7403828255,16280.5765722086,3149.59451563904
"Florida","Car",2050,275605.670194305,222364,41523,263887,76837.8089974037,391496.457185827,43533.301394125,181300.720611756,616330.479191708,21685.4307457844,17496.2261079607,3267.146645504
"Florida","SUV",2020,290231.284535689,7,4,11,0,8242.68010393621,1607.24700113835,364369,374218.927105075,19116.3468997927,0.461061351510141,0.263463629434366
"Florida","SUV",2021,301423.131841621,14,5,19,0,20986.8414877373,6499.67539638147,380360,407846.516884119,23044.5448829455,1.07033467003706,0.382262382156091
"Florida","SUV",2022,312293.016669504,26,13,39,0,36841.715935266,8841.55978684126,366624,412307.275722107,24058.5988431129,2.0030021054967,1.00150105274835
"Florida","SUV",2023,322771.328557061,48,20,68,0,62839.7376405527,13408.2611785132,396435,472682.998819066,27023.4835020954,4.01871880597123,1.67446616915468
"Florida","SUV",2024,333097.923205206,94,35,129,0,77886.5123356796,15374.764242839,389276,482537.276578519,30129.842441572,8.50262037738067,3.16586928945025
"Florida","SUV",2025,343310.910214651,166,58,224,84873.3242272534,36103.4676979592,7591.72546569133,384713.041278254,428408.234441905,27012.6698136629,13.061347762774,4.5636034351861
