"Year","State_Province","Tonnes_Scrap_proj_down","Tonnes_Scrap_15_down","Tonnes_Prod_proj_down","Tonnes_Prod_15_down","Tonnes_Scrap_proj_mid","Tonnes_Scrap_15_mid","Tonnes_Prod_proj_mid","Tonnes_Prod_15_mid"
2033,"CA",30463.6562783271,24088.6595570639,622401.305030147,457684.531584215,1448.7723004934,1226.12255267134,21452.5787611492,15386.6921037888
2034,"CA",32616.7087846015,25954.9538875463,708520.207908965,496122.116320846,1516.02799404585,1303.03301405717,24352.600246925,17052.2497983181
2035,"CA",34395.3442001751,28055.0268024539,799958.419217901,547900.144531259,1572.89595460602,1370.1782326066,27495.4297420387,18831.9162192711
2036,"CA",35071.9803265551,28980.2720967316,841260.729277822,574307.436757102,1594.52990848529,1399.76091854817,28915.0344829285,19739.5632052019
2037,"CA",35671.5304058458,29799.5417882124,881592.286823543,599909.699108143,1613.69920533186,1425.95526737049,30301.273417659,20619.5404500174
2038,"CA",36217.8930829921,30549.6954911609,921867.557620525,625439.20279203,1631.16795182338,1449.93978427588,31685.5777164033,21497.0169013256
2039,"CA",36736.3502948707,31263.568901653,963642.768373723,651836.921284014,1647.74448235859,1472.76431852127,33121.4365618498,22404.3348277449
2040,"CA",37248.3863930474,32003.3691036191,1008790.80759648,681652.09232767,1664.11571188743,1496.41780497467,34673.2231430247,23429.1142675053
2041,"CA",37455.5734824016,32287.3095507711,1028284.68838533,693832.61362477,1670.74006397376,1505.49617708437,35343.2487552977,23847.7718620753
2042,"CA",37747.964112782,32665.9138872343,1057113.01077043,710767.767626323,1680.08861213099,1517.60121912131,36334.1091471358,24429.8512874979
2043,"CA",38028.2180538691,33032.8079369368,1086303.7820204,727986.974084117,1689.04911630684,1529.33185046124,37337.4272956017,25021.6939008137
2044,"CA",38289.5276941027,33374.5640252709,1115012.0787882,744794.249427639,1697.40391807492,1540.25875070308,38324.1622781079,25599.3779994632
2045,"CA",38516.6582077507,33669.6444465648,1141226.97946976,759943.072787304,1704.66591734641,1549.69329901652,39225.196560101,26120.0593228342
2046,"CA",38718.0848978106,33931.9167761128,1165528.47870583,773934.396815545,1711.10609331828,1558.07888066083,40060.4651800936,26600.9561514378
2047,"CA",38892.8913065324,34164.0871936348,1187472.94872032,786756.897225357,1716.69514426701,1565.50201978832,40814.7201751214,27041.6792573712
2048,"CA",39054.9897993735,34394.1960587564,1208573.65322634,799891.782259739,1721.87788751896,1572.8592453061,41539.9740437162,27493.139358242
2049,"CA",39184.4743624361,34579.1254649279,1225975.44717897,810769.955943014,1726.01787200421,1578.77195686266,42138.0923852642,27867.0338670623
2050,"CA",39298.6653085635,34757.7328007848,1241743.07359038,821560.859510571,1729.66887668108,1584.48253410763,42680.0426339,28237.9288083081
2025,"CO",0,0,0,0,286.433337305988,278.785740039481,2509.72927579711,2394.56865756732
2026,"CO",0,0,0,0,300.597537993082,289.101139912332,3202.59055232578,2918.21591830739
2027,"CO",0,0,0,0,195.846056436501,195.846056436501,1818.74048608587,1818.74048608587
2028,"CO",0,0,0,0,213.419727756497,184.276101901002,2207.51389953968,1851.15866072941
2029,"CO",0,0,0,0,168.966072867318,168.966072867318,1845.62046965505,1845.62046965505
2030,"CO",0,0,0,0,171.780486533703,155.526081082727,2076.03151719127,1859.06046143965
2031,"CO",0,0,0,0,192.706847913997,155.526081082727,2443.12493394722,1859.06046143965
2032,"CO",0,0,0,0,208.535434611247,171.998521571654,2820.34351818995,2079.28671862795
2033,"CO",0,0,0,0,223.8062256169,189.411310917303,3313.9925995596,2376.93492849467
2034,"CO",0,0,0,0,234.195879615733,201.292432655588,3761.98767975154,2634.23014392144
2035,"CO",0,0,0,0,242.980837477757,211.665020485057,4247.49172122121,2909.1528660048
2036,"CO",0,0,0,0,246.322848890621,216.234951372014,4466.79214463364,3049.36609761101
2037,"CO",0,0,0,0,249.284120288135,220.281452219952,4680.93822105958,3185.3049098894
2038,"CO",0,0,0,0,251.982690806908,223.986578415429,4894.78543507775,3320.85739979283
2039,"CO",0,0,0,0,254.543431878257,227.512510585159,5116.59679122293,3461.01979831281
2040,"CO",0,0,0,0,257.07245806706,231.166499223687,5356.31665443223,3619.32764173614
2041,"CO",0,0,0,0,258.09578743158,232.568925399234,5459.82215581324,3684.00183245242
2042,"CO",0,0,0,0,259.539950380688,234.438911295773,5612.89018750811,3773.92141413459
2043,"CO",0,0,0,0,260.924168327525,236.251058258688,5767.88269242044,3865.34921227812
2044,"CO",0,0,0,0,262.214817416311,237.939044907788,5920.31343122161,3954.58980424251
2045,"CO",0,0,0,0,263.33665046546,239.396493153942,6059.50513286834,4035.02461217831
2046,"CO",0,0,0,0,264.331528318993,240.691897115474,6188.53736046759,4109.31351464024
2047,"CO",0,0,0,0,265.194924449074,241.838623036301,6305.05460995697,4177.39638373396
2048,"CO",0,0,0,0,265.995554199634,242.97516662813,6417.09176782433,4247.13790292101
2049,"CO",0,0,0,0,266.635098661825,243.888561822244,6509.48903994812,4304.89709583867
2050,"CO",0,0,0,0,267.199105563504,244.770731324556,6593.20946970649,4362.19291580455
2025,"FL",0,0,0,0,572.866674611976,557.571480078962,5019.45855159421,4789.13731513464
2026,"FL",0,0,0,0,601.195075986164,578.202279824663,6405.18110465156,5836.43183661478
2027,"FL",0,0,0,0,391.692112873002,391.692112873002,3637.48097217174,3637.48097217174
2028,"FL",0,0,0,0,426.839455512994,368.552203802004,4415.02779907935,3702.31732145881
2029,"FL",0,0,0,0,337.932145734637,337.932145734637,3691.24093931011,3691.24093931011
2030,"FL",0,0,0,0,343.560973067407,311.052162165454,4152.06303438254,3718.12092287929
2031,"FL",0,0,0,0,385.413695827994,311.052162165454,4886.24986789443,3718.12092287929
2032,"FL",0,0,0,0,417.070869222493,343.997043143307,5640.6870363799,4158.57343725591
2033,"FL",0,0,0,0,447.612451233801,378.822621834606,6627.98519911921,4753.86985698933
2034,"FL",0,0,0,0,468.391759231466,402.584865311176,7523.97535950308,5268.46028784289
2035,"FL",0,0,0,0,485.961674955515,423.330040970113,8494.98344244243,5818.3057320096
2036,"FL",0,0,0,0,492.645697781243,432.469902744028,8933.58428926729,6098.73219522202
2037,"FL",0,0,0,0,498.568240576269,440.562904439905,9361.87644211916,6370.6098197788
2038,"FL",0,0,0,0,503.965381613816,447.973156830858,9789.57087015549,6641.71479958567
2039,"FL",0,0,0,0,509.086863756515,455.025021170319,10233.1935824459,6922.03959662561
2040,"FL",0,0,0,0,514.14491613412,462.332998447374,10712.6333088645,7238.65528347228
2041,"FL",0,0,0,0,516.19157486316,465.137850798467,10919.6443116265,7368.00366490483
2042,"FL",0,0,0,0,519.079900761376,468.877822591547,11225.7803750162,7547.84282826917
2043,"FL",0,0,0,0,521.848336655049,472.502116517375,11535.7653848409,7730.69842455625
2044,"FL",0,0,0,0,524.429634832622,475.878089815576,11840.6268624432,7909.17960848502
