"Year","State_Province","Mineral","Demanded Minerals (kg)","Demand Minerals (Tonne)","Scenario","Country"
2026,"MB","Cobalt",98158.5788259894,98.1585788259894,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"MB","Copper",484564.812436154,484.564812436154,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"MB","Graphite",1046206.92874797,1046.20692874797,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"MB","Lithium",112198.997178923,112.198997178923,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"MB","Manganese",50563.1066036498,50.5631066036498,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"MB","Nickel",475326.281606492,475.326281606492,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"MD","Cobalt",581808.3899629,581.8083899629,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MD","Copper",3121683.67237727,3121.68367237727,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MD","Graphite",6656073.4421202,6656.0734421202,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MD","Lithium",707408.68519638,707.40868519638,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MD","Manganese",302487.289452163,302.487289452163,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MD","Nickel",2838271.59259312,2838.27159259312,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ME","Cobalt",53464.502900372,53.464502900372,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ME","Copper",346393.005415912,346.393005415913,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ME","Graphite",720179.712385699,720.179712385699,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ME","Lithium",75115.7098242004,75.1157098242004,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ME","Manganese",28461.7627380892,28.4617627380892,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ME","Nickel",265805.62160603,265.80562160603,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MI","Cobalt",334119.338699322,334.119338699322,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MI","Copper",2281462.60000144,2281.46260000144,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MI","Graphite",4713468.81429824,4713.46881429824,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MI","Lithium",489247.871586825,489.247871586825,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MI","Manganese",179172.132571619,179.172132571619,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MI","Nickel",1670894.40960696,1670.89440960696,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MN","Cobalt",228954.496805128,228.954496805128,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MN","Copper",1483085.63751532,1483.08563751532,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MN","Graphite",3083533.37413734,3083.53337413734,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MN","Lithium",321622.674704757,321.622674704757,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MN","Manganese",121880.3446874,121.8803446874,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MN","Nickel",1138251.84161155,1138.25184161155,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MO","Cobalt",234772.944564102,234.772944564102,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MO","Copper",1534615.27727491,1534.61527727491,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MO","Graphite",3187126.81121273,3187.12681121273,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MO","Lithium",332146.372312623,332.146372312623,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MO","Manganese",125132.329287319,125.132329287319,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MO","Nickel",1168337.64316611,1168.33764316611,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MS","Cobalt",117177.457754369,117.177457754369,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MS","Copper",754575.164691723,754.575164691723,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MS","Graphite",1570004.27912255,1570.00427912255,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MS","Lithium",163847.279685578,163.847279685578,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MS","Manganese",62327.7724049408,62.3277724049408,"Decreasing Batt Cap - High LFP Chemistry","US"
