"Year","State_Province","Mineral","Available Recycled Minerals (w Scrap) (Tonne)","Available Recycled Minerals No R Restraint (Tonne)","Minerals Recoverable in Exported Scrap/Batts (Tonne)","Minerals Recoverable in Exported BM (Tonne)","Minerals Lost to Pyrometalurgy (Tonne)","Scrap_min","Batt_min","Battery_Scenario","Chemistry_Scenario","Scenario","Country"
2026,"ON","Graphite",0,38.7418409392484,0,0,38.7418409392484,0,38.7418409392484,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"ON","Lithium",0,3.86802099772543,0,0,3.86802099772543,0.0105963272491491,3.85742467047628,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"ON","Manganese",0,2.29546299802081,0,0,2.29546299802081,0.01575533033432,2.27970766768649,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"ON","Nickel",22.6386798145427,22.6386798145427,0,0,0,0.0698206578776648,22.568859156665,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"OR","Cobalt",4.43331697063019,4.43331697063019,0,0,0,0.0170011625590769,4.41631580807111,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"OR","Copper",12.4295131339287,13.1200416413691,0,0,0.69052850744048,0.0419990136780648,13.0780426276911,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"OR","Graphite",0,28.7203716752401,0,0,28.7203716752401,0,28.7203716752401,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"OR","Lithium",0,2.93039194645518,0,0,2.93039194645518,0.0105963272491491,2.91979561920603,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"OR","Manganese",0,1.86981501883015,0,0,1.86981501883015,0.01575533033432,1.85405968849583,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"OR","Nickel",18.5113608877572,18.5113608877572,0,0,0,0.0698206578776648,18.4415402298795,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"PA","Cobalt",3.25465826848119,3.25465826848119,0,0,0,0.0170011625590769,3.23765710592211,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"PA","Copper",13.1211226369764,13.8500738945862,0,0,0.7289512576098,0.0419990136780648,13.8080748809082,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"PA","Graphite",0,28.3567105132229,0,0,28.3567105132229,0,28.3567105132229,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"PA","Lithium",0,2.75511509788818,0,0,2.75511509788818,0.0105963272491491,2.74451877063903,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"PA","Manganese",0,1.57834977026199,0,0,1.57834977026199,0.01575533033432,1.56259443992767,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"PA","Nickel",13.8851912568277,13.8851912568277,0,0,0,0.0698206578776648,13.81537059895,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"PE","Cobalt",0.0170011625590769,0.0170011625590769,0,0,0,0.0170011625590769,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"PE","Copper",0.0397885392739561,0.0419990136780648,0,0,0.00221047440410867,0.0419990136780648,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"PE","Graphite",0,0,0,0,0,0,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"PE","Lithium",0,0.0105963272491491,0,0,0.0105963272491491,0.0105963272491491,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"PE","Manganese",0,0.01575533033432,0,0,0.01575533033432,0.01575533033432,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"PE","Nickel",0.0698206578776648,0.0698206578776648,0,0,0,0.0698206578776648,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"QC","Cobalt",7.06498687918695,7.06498687918695,0,0,0,0.0170011625590769,7.04798571662788,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"QC","Copper",19.6692905913938,20.7620289575824,0,0,1.09273836618854,0.0419990136780648,20.7200299439043,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"QC","Graphite",0,45.569238166436,0,0,45.569238166436,0,45.569238166436,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"QC","Lithium",0,4.64751067272132,0,0,4.64751067272132,0.0105963272491491,4.63691434547217,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"QC","Manganese",0,3.04513130195491,0,0,3.04513130195491,0.01575533033432,3.02937597162059,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"QC","Nickel",29.4193224341871,29.4193224341871,0,0,0,0.0698206578776648,29.3495017763094,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"RI","Cobalt",0.53057934448873,0.53057934448873,0,0,0,0.0170011625590769,0.513578181929653,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"RI","Copper",1.73222978916804,1.82846477745515,0,0,0.0962349882871132,0.0419990136780648,1.78646576377708,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"RI","Graphite",0,3.81068599419558,0,0,3.81068599419558,0,3.81068599419558,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"RI","Lithium",0,0.389337530448984,0,0,0.389337530448984,0.0105963272491491,0.378741203199835,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"RI","Manganese",0,0.25984959164499,0,0,0.25984959164499,0.01575533033432,0.24409426131067,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"RI","Nickel",2.25715244462653,2.25715244462653,0,0,0,0.0698206578776648,2.18733178674887,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SC","Cobalt",0.951939881252734,0.951939881252734,0,0,0,0.0170011625590769,0.934938718693657,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SC","Copper",4.49201554850266,4.74157196786392,0,0,0.249556419361259,0.0419990136780648,4.69957295418585,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SC","Graphite",0,9.42913827869307,0,0,9.42913827869307,0,9.42913827869307,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SC","Lithium",0,0.906082619732111,0,0,0.906082619732111,0.0105963272491491,0.895486292482962,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SC","Manganese",0,0.474541002485993,0,0,0.474541002485993,0.01575533033432,0.458785672151673,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SC","Nickel",4.15187143165179,4.15187143165179,0,0,0,0.0698206578776648,4.08205077377413,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SD","Cobalt",0.187478519596514,0.187478519596514,0,0,0,0.0170011625590769,0.170477357037437,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SD","Copper",0.749350195919214,0.79098076235917,0,0,0.0416305664399561,0.0419990136780648,0.748981748681105,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SD","Graphite",0,1.54391374805173,0,0,1.54391374805173,0,1.54391374805173,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SD","Lithium",0,0.159562482561886,0,0,0.159562482561886,0.0105963272491491,0.148966155312737,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SD","Manganese",0,0.0965709919441674,0,0,0.0965709919441674,0.01575533033432,0.0808156616098474,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SD","Nickel",0.835011911344338,0.835011911344338,0,0,0,0.0698206578776648,0.765191253466673,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"SK","Cobalt",0.161029883302906,0.161029883302906,0,0,0,0.0170011625590769,0.144028720743829,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"SK","Copper",0.725887700277684,0.766214794737555,0,0,0.0403270944598711,0.0419990136780648,0.724215781059491,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"SK","Graphite",0,1.47752798092533,0,0,1.47752798092533,0,1.47752798092533,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"SK","Lithium",0,0.151124366311479,0,0,0.151124366311479,0.0105963272491491,0.14052803906233,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"SK","Manganese",0,0.0789897599907357,0,0,0.0789897599907357,0.01575533033432,0.0632344296564157,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"SK","Nickel",0.770814344730592,0.770814344730592,0,0,0,0.0698206578776648,0.700993686852927,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"TN","Cobalt",1.76438974958173,1.76438974958173,0,0,0,0.0170011625590769,1.74738858702265,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"TN","Copper",7.14497206157379,7.54191495388345,0,0,0.396942892309655,0.0419990136780648,7.49991594020538,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"TN","Graphite",0,15.4406986659411,0,0,15.4406986659411,0,15.4406986659411,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"TN","Lithium",0,1.50448854368423,0,0,1.50448854368423,0.0105963272491491,1.49389221643508,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"TN","Manganese",0,0.803178073657571,0,0,0.803178073657571,0.01575533033432,0.787422743323251,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"TN","Nickel",7.71469039439055,7.71469039439055,0,0,0,0.0698206578776648,7.64486973651289,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"TX","Cobalt",9.26549641244104,9.26549641244104,0,0,0,0.0170011625590769,9.24849524988196,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"TX","Copper",35.8937769161648,37.8878756337295,0,0,1.99409871756471,0.0419990136780648,37.8458766200514,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"TX","Graphite",0,78.8731073086648,0,0,78.8731073086648,0,78.8731073086648,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"TX","Lithium",0,7.68948333341494,0,0,7.68948333341494,0.0105963272491491,7.67888700616579,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"TX","Manganese",0,3.8588952849117,0,0,3.8588952849117,0.01575533033432,3.84313995457738,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"TX","Nickel",41.5050755866265,41.5050755866265,0,0,0,0.0698206578776648,41.4352549287489,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"UT","Cobalt",1.90121371502288,1.90121371502288,0,0,0,0.0170011625590769,1.8842125524638,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"UT","Copper",6.05300667399175,6.38928482254685,0,0,0.336278148555096,0.0419990136780648,6.34728580886878,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"UT","Graphite",0,13.6371116549258,0,0,13.6371116549258,0,13.6371116549258,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"UT","Lithium",0,1.37226200487013,0,0,1.37226200487013,0.0105963272491491,1.36166567762098,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"UT","Manganese",0,0.808998013189225,0,0,0.808998013189225,0.01575533033432,0.793242682854905,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"UT","Nickel",8.17119303420728,8.17119303420728,0,0,0,0.0698206578776648,8.10137237632962,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VA","Cobalt",3.24825901421938,3.24825901421938,0,0,0,0.0170011625590769,3.2312578516603,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VA","Copper",11.4251387473528,12.0598686777612,0,0,0.634729930408485,0.0419990136780648,12.0178696640832,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VA","Graphite",0,25.3568741951655,0,0,25.3568741951655,0,25.3568741951655,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VA","Lithium",0,2.50840797594053,0,0,2.50840797594053,0.0105963272491491,2.49781164869138,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VA","Manganese",0,1.45110018639558,0,0,1.45110018639558,0.01575533033432,1.43534485606126,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VA","Nickel",14.0530382586938,14.0530382586938,0,0,0,0.0698206578776648,13.9832176008161,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VT","Cobalt",0.604035951081738,0.604035951081738,0,0,0,0.0170011625590769,0.587034788522661,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VT","Copper",1.75912755290815,1.85685686140305,0,0,0.0977293084948974,0.0419990136780648,1.81485784772498,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VT","Graphite",0,3.93472753031031,0,0,3.93472753031031,0,3.93472753031031,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VT","Lithium",0,0.407920462577712,0,0,0.407920462577712,0.0105963272491491,0.397324135328563,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VT","Manganese",0,0.305482547771962,0,0,0.305482547771962,0.01575533033432,0.289727217437642,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"VT","Nickel",2.46245939375726,2.46245939375726,0,0,0,0.0698206578776648,2.39263873587959,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WA","Cobalt",8.93337305402732,8.93337305402732,0,0,0,0.0170011625590769,8.91637189146824,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WA","Copper",25.0544707110522,26.4463857505551,0,0,1.3919150395029,0.0419990136780648,26.404386736877,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WA","Graphite",0,58.3764304428902,0,0,58.3764304428902,0,58.3764304428902,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WA","Lithium",0,5.94744132781511,0,0,5.94744132781511,0.0105963272491491,5.93684500056596,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WA","Manganese",0,3.46338450281233,0,0,3.46338450281233,0.01575533033432,3.44762917247801,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WA","Nickel",38.5691432318024,38.5691432318024,0,0,0,0.0698206578776648,38.4993225739248,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WI","Cobalt",1.68357635920775,1.68357635920775,0,0,0,0.0170011625590769,1.66657519664868,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WI","Copper",6.34380759720009,6.69624135260009,0,0,0.352433755400005,0.0419990136780648,6.65424233892203,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WI","Graphite",0,13.7314839053345,0,0,13.7314839053345,0,13.7314839053345,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WI","Lithium",0,1.34998786356694,0,0,1.34998786356694,0.0105963272491491,1.33939153631779,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WI","Manganese",0,0.82445085852367,0,0,0.82445085852367,0.01575533033432,0.80869552818935,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WI","Nickel",6.91033551772048,6.91033551772048,0,0,0,0.0698206578776648,6.84051485984281,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WV","Cobalt",0.276685000130873,0.276685000130873,0,0,0,0.0170011625590769,0.259683837571797,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WV","Copper",1.34057743019087,1.41505395409036,0,0,0.0744765238994929,0.0419990136780648,1.3730549404123,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WV","Graphite",0,2.73590776192878,0,0,2.73590776192878,0,2.73590776192878,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WV","Lithium",0,0.268971849807932,0,0,0.268971849807932,0.0105963272491491,0.258375522558783,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WV","Manganese",0,0.149374996278773,0,0,0.149374996278773,0.01575533033432,0.133619665944453,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WV","Nickel",1.20487578871179,1.20487578871179,0,0,0,0.0698206578776648,1.13505513083412,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WY","Cobalt",0.0917281160767222,0.0917281160767222,0,0,0,0.0170011625590769,0.0747269535176453,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WY","Copper",0.465426704876882,0.491283744036709,0,0,0.0258570391598267,0.0419990136780648,0.449284730358644,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WY","Graphite",0,0.875939471018094,0,0,0.875939471018094,0,0.875939471018094,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WY","Lithium",0,0.0921972306978504,0,0,0.0921972306978504,0.0105963272491491,0.0816009034487012,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WY","Manganese",0,0.0527286864287191,0,0,0.0527286864287191,0.01575533033432,0.0369733560943992,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"WY","Nickel",0.388243979404754,0.388243979404754,0,0,0,0.0698206578776648,0.31842332152709,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2026,"YT","Cobalt",0.0170011625590769,0.0170011625590769,0,0,0,0.0170011625590769,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"YT","Copper",0.0397885392739561,0.0419990136780648,0,0,0.00221047440410867,0.0419990136780648,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"YT","Graphite",0,0,0,0,0,0,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"YT","Lithium",0,0.0105963272491491,0,0,0.0105963272491491,0.0105963272491491,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"YT","Manganese",0,0.01575533033432,0,0,0.01575533033432,0.01575533033432,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2026,"YT","Nickel",0.0698206578776648,0.0698206578776648,0,0,0,0.0698206578776648,0,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2027,"AB","Cobalt",1.38781837084472,1.38781837084472,0,0,0,0.0309425328875766,1.35687583795715,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2027,"AB","Copper",6.56106053789194,6.92556390110815,0,0,0.364503363216217,0.076439235108982,6.84912466599917,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2027,"AB","Graphite",0,13.8447827232042,0,0,13.8447827232042,0,13.8447827232042,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2027,"AB","Lithium",0,1.33429010555201,0,0,1.33429010555201,0.0192855755160854,1.31500453003592,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2027,"AB","Manganese",0,0.685400363584464,0,0,0.685400363584464,0.0286750876788746,0.65672527590559,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2027,"AB","Nickel",6.36941306912034,6.36941306912034,0,0,0,0.12707531000334,6.242337759117,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","CA"
2027,"AK","Cobalt",0.501555957244108,0.501555957244108,0,0,0,0.0309425328875766,0.470613424356531,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AK","Copper",2.23565507071879,2.35985813020316,0,0,0.124203059484377,0.076439235108982,2.28341889509418,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AK","Graphite",0,4.63078325459817,0,0,4.63078325459817,0,4.63078325459817,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AK","Lithium",0,0.461060890950617,0,0,0.461060890950617,0.0192855755160854,0.441775315434532,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AK","Manganese",0,0.245353501160529,0,0,0.245353501160529,0.0286750876788746,0.216678413481655,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AK","Nickel",2.25593447819064,2.25593447819064,0,0,0,0.12707531000334,2.1288591681873,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AL","Cobalt",1.3238886203084,1.3238886203084,0,0,0,0.0309425328875766,1.29294608742082,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AL","Copper",10.165465907654,10.7302140136348,0,0,0.564748105980776,0.076439235108982,10.6537747785258,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AL","Graphite",0,20.2248575245552,0,0,20.2248575245552,0,20.2248575245552,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AL","Lithium",0,1.85260784818913,0,0,1.85260784818913,0.0192855755160854,1.83332227267304,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AL","Manganese",0,0.734994834547054,0,0,0.734994834547054,0.0286750876788746,0.70631974686818,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AL","Nickel",6.13595692768146,6.13595692768146,0,0,0,0.12707531000334,6.00888161767812,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AR","Cobalt",0.843601310512417,0.843601310512417,0,0,0,0.0309425328875766,0.81265877762484,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AR","Copper",6.10541838043714,6.44460829046143,0,0,0.339189910024285,0.076439235108982,6.36816905535245,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AR","Graphite",0,12.1578149381563,0,0,12.1578149381563,0,12.1578149381563,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AR","Lithium",0,1.12601979825394,0,0,1.12601979825394,0.0192855755160854,1.10673422273786,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AR","Manganese",0,0.47206129035602,0,0,0.47206129035602,0.0286750876788746,0.443386202677145,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AR","Nickel",3.91002308756342,3.91002308756342,0,0,0,0.12707531000334,3.78294777756008,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AZ","Cobalt",6.99594877063691,6.99594877063691,0,0,0,0.0309425328875766,6.96500623774934,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AZ","Copper",26.6689807046654,28.1505907438135,0,0,1.48161003914808,0.076439235108982,28.0741515087045,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AZ","Graphite",0,58.2541151930062,0,0,58.2541151930062,0,58.2541151930062,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2027,"AZ","Lithium",0,5.69805332912295,0,0,5.69805332912295,0.0192855755160854,5.67876775360687,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
