"Year","Mineral","Total_Minerals_Exported","Scenario"
2040,"Graphite",290888.151643467,"Increasing Batt Cap - High LFP Chemistry"
2040,"Lithium",26694.1841948756,"Increasing Batt Cap - High LFP Chemistry"
2040,"Manganese",10816.271018482,"Increasing Batt Cap - High LFP Chemistry"
2040,"Nickel",108155.000267248,"Increasing Batt Cap - High LFP Chemistry"
2041,"Cobalt",22377.3206612225,"Decreasing Batt Cap - Benchmark Chemistry"
2041,"Copper",159082.60194916,"Decreasing Batt Cap - Benchmark Chemistry"
2041,"Graphite",312552.360067138,"Decreasing Batt Cap - Benchmark Chemistry"
2041,"Lithium",28742.3640924261,"Decreasing Batt Cap - Benchmark Chemistry"
2041,"Manganese",12227.0319969189,"Decreasing Batt Cap - Benchmark Chemistry"
2041,"Nickel",119139.937737324,"Decreasing Batt Cap - Benchmark Chemistry"
2041,"Cobalt",20588.3328621719,"Decreasing Batt Cap - High LFP Chemistry"
2041,"Copper",162003.738348267,"Decreasing Batt Cap - High LFP Chemistry"
2041,"Graphite",314092.625818321,"Decreasing Batt Cap - High LFP Chemistry"
2041,"Lithium",28636.4310133114,"Decreasing Batt Cap - High LFP Chemistry"
2041,"Manganese",11208.4800568443,"Decreasing Batt Cap - High LFP Chemistry"
2041,"Nickel",109773.218365978,"Decreasing Batt Cap - High LFP Chemistry"
2041,"Cobalt",28041.9362941836,"Increasing Batt Cap - Benchmark Chemistry"
2041,"Copper",186670.65106516,"Increasing Batt Cap - Benchmark Chemistry"
2041,"Graphite",370067.385087215,"Increasing Batt Cap - Benchmark Chemistry"
2041,"Lithium",34231.4250298136,"Increasing Batt Cap - Benchmark Chemistry"
2041,"Manganese",15420.9778064569,"Increasing Batt Cap - Benchmark Chemistry"
2041,"Nickel",148906.102463102,"Increasing Batt Cap - Benchmark Chemistry"
2041,"Cobalt",25439.8965806624,"Increasing Batt Cap - High LFP Chemistry"
2041,"Copper",190808.55288659,"Increasing Batt Cap - High LFP Chemistry"
