"Year","Scenario","Mineral","Recycling Scenario","Tonne"
2035,"Increasing Batt Cap - High LFP Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4783.04186562823
2035,"Increasing Batt Cap - High LFP Chemistry","Cobalt","All Material is Recycled in NA",6717.95758906496
2035,"Increasing Batt Cap - High LFP Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",32090.672397883
2035,"Increasing Batt Cap - High LFP Chemistry","Copper","All Material is Recycled in NA",45079.1433074075
2035,"Increasing Batt Cap - High LFP Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",63168.4739450606
2035,"Increasing Batt Cap - High LFP Chemistry","Graphite","All Material is Recycled in NA",88743.0553459034
2035,"Increasing Batt Cap - High LFP Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",5842.01811704589
2035,"Increasing Batt Cap - High LFP Chemistry","Lithium","All Material is Recycled in NA",8206.26236018363
2035,"Increasing Batt Cap - High LFP Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2177.54585463997
2035,"Increasing Batt Cap - High LFP Chemistry","Manganese","All Material is Recycled in NA",3057.70690604344
2035,"Increasing Batt Cap - High LFP Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",24657.9806794357
2035,"Increasing Batt Cap - High LFP Chemistry","Nickel","All Material is Recycled in NA",34634.6744341245
2036,"Decreasing Batt Cap - Benchmark Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",5405.20157858639
2036,"Decreasing Batt Cap - Benchmark Chemistry","Cobalt","All Material is Recycled in NA",8795.82356575516
2036,"Decreasing Batt Cap - Benchmark Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",36057.6341121879
2036,"Decreasing Batt Cap - Benchmark Chemistry","Copper","All Material is Recycled in NA",58685.2294735985
2036,"Decreasing Batt Cap - Benchmark Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",71219.3960826773
2036,"Decreasing Batt Cap - Benchmark Chemistry","Graphite","All Material is Recycled in NA",115922.901817577
2036,"Decreasing Batt Cap - Benchmark Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",6590.48143811558
2036,"Decreasing Batt Cap - Benchmark Chemistry","Lithium","All Material is Recycled in NA",10725.8999520825
2036,"Decreasing Batt Cap - Benchmark Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2535.25752186736
2036,"Decreasing Batt Cap - Benchmark Chemistry","Manganese","All Material is Recycled in NA",4124.61010879276
2036,"Decreasing Batt Cap - Benchmark Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",28304.1089337093
2036,"Decreasing Batt Cap - Benchmark Chemistry","Nickel","All Material is Recycled in NA",46061.3905300848
2036,"Decreasing Batt Cap - High LFP Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",5251.03833276671
2036,"Decreasing Batt Cap - High LFP Chemistry","Cobalt","All Material is Recycled in NA",8573.9058349115
2036,"Decreasing Batt Cap - High LFP Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",36124.7869347954
2036,"Decreasing Batt Cap - High LFP Chemistry","Copper","All Material is Recycled in NA",58994.2051941298
2036,"Decreasing Batt Cap - High LFP Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",71041.7283955099
2036,"Decreasing Batt Cap - High LFP Chemistry","Graphite","All Material is Recycled in NA",116026.47431488
2036,"Decreasing Batt Cap - High LFP Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",6555.72875145821
2036,"Decreasing Batt Cap - High LFP Chemistry","Lithium","All Material is Recycled in NA",10705.565497663
2036,"Decreasing Batt Cap - High LFP Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2449.68583058732
2036,"Decreasing Batt Cap - High LFP Chemistry","Manganese","All Material is Recycled in NA",3998.8518627394
2036,"Decreasing Batt Cap - High LFP Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",27501.3268140719
2036,"Decreasing Batt Cap - High LFP Chemistry","Nickel","All Material is Recycled in NA",44906.6777084784
2036,"Increasing Batt Cap - Benchmark Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4827.78904429417
2036,"Increasing Batt Cap - Benchmark Chemistry","Cobalt","All Material is Recycled in NA",9356.5960707484
2036,"Increasing Batt Cap - Benchmark Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",31534.9136497663
2036,"Increasing Batt Cap - Benchmark Chemistry","Copper","All Material is Recycled in NA",61131.7958438557
2036,"Increasing Batt Cap - Benchmark Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",62469.0550109833
2036,"Increasing Batt Cap - Benchmark Chemistry","Graphite","All Material is Recycled in NA",121116.928762683
2036,"Increasing Batt Cap - Benchmark Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",5792.33439008323
2036,"Increasing Batt Cap - Benchmark Chemistry","Lithium","All Material is Recycled in NA",11228.068938996
2036,"Increasing Batt Cap - Benchmark Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2291.85757756904
2036,"Increasing Batt Cap - Benchmark Chemistry","Manganese","All Material is Recycled in NA",4440.12294289037
2036,"Increasing Batt Cap - Benchmark Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",25264.6431021084
2036,"Increasing Batt Cap - Benchmark Chemistry","Nickel","All Material is Recycled in NA",48968.7961555702
2036,"Increasing Batt Cap - High LFP Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4651.18225833316
2036,"Increasing Batt Cap - High LFP Chemistry","Cobalt","All Material is Recycled in NA",9054.4175841151
2036,"Increasing Batt Cap - High LFP Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",31612.2860717878
2036,"Increasing Batt Cap - High LFP Chemistry","Copper","All Material is Recycled in NA",61555.3969327191
2036,"Increasing Batt Cap - High LFP Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",62264.1821860486
2036,"Increasing Batt Cap - High LFP Chemistry","Graphite","All Material is Recycled in NA",121258.746079313
2036,"Increasing Batt Cap - High LFP Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",5752.38921936635
2036,"Increasing Batt Cap - High LFP Chemistry","Lithium","All Material is Recycled in NA",11200.4002787748
2036,"Increasing Batt Cap - High LFP Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2193.21925962172
2036,"Increasing Batt Cap - High LFP Chemistry","Manganese","All Material is Recycled in NA",4267.83562259462
2036,"Increasing Batt Cap - High LFP Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",24339.8509210062
2036,"Increasing Batt Cap - High LFP Chemistry","Nickel","All Material is Recycled in NA",47386.3556059007
2037,"Decreasing Batt Cap - Benchmark Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",5256.03739463494
2037,"Decreasing Batt Cap - Benchmark Chemistry","Cobalt","All Material is Recycled in NA",11477.6061941406
2037,"Decreasing Batt Cap - Benchmark Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",35439.8018245254
2037,"Decreasing Batt Cap - Benchmark Chemistry","Copper","All Material is Recycled in NA",77407.5684751154
2037,"Decreasing Batt Cap - Benchmark Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",70032.6539229634
2037,"Decreasing Batt Cap - Benchmark Chemistry","Graphite","All Material is Recycled in NA",152985.444968442
2037,"Decreasing Batt Cap - Benchmark Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",6474.93273745416
2037,"Decreasing Batt Cap - Benchmark Chemistry","Lithium","All Material is Recycled in NA",14141.8276157575
2037,"Decreasing Batt Cap - Benchmark Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2531.88454786822
2037,"Decreasing Batt Cap - Benchmark Chemistry","Manganese","All Material is Recycled in NA",5527.03226452024
2037,"Decreasing Batt Cap - Benchmark Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",27867.2733044346
2037,"Decreasing Batt Cap - Benchmark Chemistry","Nickel","All Material is Recycled in NA",60858.6995171237
2037,"Decreasing Batt Cap - High LFP Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",5074.08985498725
2037,"Decreasing Batt Cap - High LFP Chemistry","Cobalt","All Material is Recycled in NA",11125.5447527655
2037,"Decreasing Batt Cap - High LFP Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",35519.4426668664
2037,"Decreasing Batt Cap - High LFP Chemistry","Copper","All Material is Recycled in NA",77899.4965282519
2037,"Decreasing Batt Cap - High LFP Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",69821.9033253761
2037,"Decreasing Batt Cap - High LFP Chemistry","Graphite","All Material is Recycled in NA",153150.22838572
2037,"Decreasing Batt Cap - High LFP Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",6433.80842264872
2037,"Decreasing Batt Cap - High LFP Chemistry","Lithium","All Material is Recycled in NA",14109.5790492132
2037,"Decreasing Batt Cap - High LFP Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2430.34926039651
2037,"Decreasing Batt Cap - High LFP Chemistry","Manganese","All Material is Recycled in NA",5326.96136275171
2037,"Decreasing Batt Cap - High LFP Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",26915.5726115622
2037,"Decreasing Batt Cap - High LFP Chemistry","Nickel","All Material is Recycled in NA",59020.5872323778
2037,"Increasing Batt Cap - Benchmark Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4728.03431456245
2037,"Increasing Batt Cap - Benchmark Chemistry","Cobalt","All Material is Recycled in NA",12365.2420444459
2037,"Increasing Batt Cap - Benchmark Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",31071.7624570258
2037,"Increasing Batt Cap - Benchmark Chemistry","Copper","All Material is Recycled in NA",81288.3039074604
2037,"Increasing Batt Cap - Benchmark Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",61616.7122568035
2037,"Increasing Batt Cap - Benchmark Chemistry","Graphite","All Material is Recycled in NA",161229.720501508
2037,"Increasing Batt Cap - Benchmark Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",5710.53370752294
2037,"Increasing Batt Cap - Benchmark Chemistry","Lithium","All Material is Recycled in NA",14938.5141641734
2037,"Increasing Batt Cap - Benchmark Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2306.01460533776
2037,"Increasing Batt Cap - Benchmark Chemistry","Manganese","All Material is Recycled in NA",6028.11908137763
2037,"Increasing Batt Cap - Benchmark Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",25033.9665352313
2037,"Increasing Batt Cap - Benchmark Chemistry","Nickel","All Material is Recycled in NA",65479.0043850211
2037,"Increasing Batt Cap - High LFP Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4518.87639131468
2037,"Increasing Batt Cap - High LFP Chemistry","Cobalt","All Material is Recycled in NA",11881.6630940822
2037,"Increasing Batt Cap - High LFP Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",31163.8847149632
2037,"Increasing Batt Cap - High LFP Chemistry","Copper","All Material is Recycled in NA",81969.0082387257
2037,"Increasing Batt Cap - High LFP Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",61372.7372399309
2037,"Increasing Batt Cap - High LFP Chemistry","Graphite","All Material is Recycled in NA",161457.424356584
2037,"Increasing Batt Cap - High LFP Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",5663.0896376406
2037,"Increasing Batt Cap - High LFP Chemistry","Lithium","All Material is Recycled in NA",14894.2530521145
2037,"Increasing Batt Cap - High LFP Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2188.52797703427
2037,"Increasing Batt Cap - High LFP Chemistry","Manganese","All Material is Recycled in NA",5751.53016563285
2037,"Increasing Batt Cap - High LFP Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",23933.3604422028
2037,"Increasing Batt Cap - High LFP Chemistry","Nickel","All Material is Recycled in NA",62936.6195459049
2038,"Decreasing Batt Cap - Benchmark Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",5195.30118604132
2038,"Decreasing Batt Cap - Benchmark Chemistry","Cobalt","All Material is Recycled in NA",15393.7678471115
2038,"Decreasing Batt Cap - Benchmark Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",34861.457205564
2038,"Decreasing Batt Cap - Benchmark Chemistry","Copper","All Material is Recycled in NA",103324.710298823
2038,"Decreasing Batt Cap - Benchmark Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",68968.6457386514
2038,"Decreasing Batt Cap - Benchmark Chemistry","Graphite","All Material is Recycled in NA",204447.995575751
2038,"Decreasing Batt Cap - Benchmark Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",6379.06743489585
2038,"Decreasing Batt Cap - Benchmark Chemistry","Lithium","All Material is Recycled in NA",18905.509512643
2038,"Decreasing Batt Cap - Benchmark Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2557.28662622847
2038,"Decreasing Batt Cap - Benchmark Chemistry","Manganese","All Material is Recycled in NA",7574.25084001199
2038,"Decreasing Batt Cap - Benchmark Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",27604.7036733024
2038,"Decreasing Batt Cap - Benchmark Chemistry","Nickel","All Material is Recycled in NA",81801.6427790814
2038,"Decreasing Batt Cap - High LFP Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4986.44370882903
2038,"Decreasing Batt Cap - High LFP Chemistry","Cobalt","All Material is Recycled in NA",14845.4890133041
2038,"Decreasing Batt Cap - High LFP Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",34953.2140786507
2038,"Decreasing Batt Cap - High LFP Chemistry","Copper","All Material is Recycled in NA",104093.575377137
2038,"Decreasing Batt Cap - High LFP Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",68725.8229007302
2038,"Decreasing Batt Cap - High LFP Chemistry","Graphite","All Material is Recycled in NA",204705.373037966
2038,"Decreasing Batt Cap - High LFP Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",6331.77194165654
2038,"Decreasing Batt Cap - High LFP Chemistry","Lithium","All Material is Recycled in NA",18855.3066630473
2038,"Decreasing Batt Cap - High LFP Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2440.15600984872
2038,"Decreasing Batt Cap - High LFP Chemistry","Manganese","All Material is Recycled in NA",7261.68237056596
2038,"Decreasing Batt Cap - High LFP Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",26508.6838644014
2038,"Decreasing Batt Cap - High LFP Chemistry","Nickel","All Material is Recycled in NA",78929.3554477375
2038,"Increasing Batt Cap - Benchmark Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4704.98337219827
2038,"Increasing Batt Cap - Benchmark Chemistry","Cobalt","All Material is Recycled in NA",16823.2246222063
2038,"Increasing Batt Cap - Benchmark Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",30637.0886416568
2038,"Increasing Batt Cap - Benchmark Chemistry","Copper","All Material is Recycled in NA",109588.195050553
2038,"Increasing Batt Cap - Benchmark Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",60861.7744825695
2038,"Increasing Batt Cap - Benchmark Chemistry","Graphite","All Material is Recycled in NA",217751.824219381
2038,"Increasing Batt Cap - Benchmark Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",5645.08876078094
2038,"Increasing Batt Cap - Benchmark Chemistry","Lithium","All Material is Recycled in NA",20190.6260570526
2038,"Increasing Batt Cap - Benchmark Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2344.93349218574
2038,"Increasing Batt Cap - Benchmark Chemistry","Manganese","All Material is Recycled in NA",8380.17157416199
2038,"Increasing Batt Cap - Benchmark Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",24956.6492048277
2038,"Increasing Batt Cap - Benchmark Chemistry","Nickel","All Material is Recycled in NA",89247.7960493916
2038,"Increasing Batt Cap - High LFP Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4464.73728401708
2038,"Increasing Batt Cap - High LFP Chemistry","Cobalt","All Material is Recycled in NA",16064.1971859097
2038,"Increasing Batt Cap - High LFP Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",30743.3338878131
2038,"Increasing Batt Cap - High LFP Chemistry","Copper","All Material is Recycled in NA",110660.929840515
2038,"Increasing Batt Cap - High LFP Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",60580.4093046581
2038,"Increasing Batt Cap - High LFP Chemistry","Graphite","All Material is Recycled in NA",218110.394193977
2038,"Increasing Batt Cap - High LFP Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",5590.48140863143
2038,"Increasing Batt Cap - High LFP Chemistry","Lithium","All Material is Recycled in NA",20121.1823581272
2038,"Increasing Batt Cap - High LFP Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2209.28615152858
2038,"Increasing Batt Cap - High LFP Chemistry","Manganese","All Material is Recycled in NA",7944.55623860463
2038,"Increasing Batt Cap - High LFP Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",23687.9520116444
2038,"Increasing Batt Cap - High LFP Chemistry","Nickel","All Material is Recycled in NA",85242.1012963485
2039,"Decreasing Batt Cap - Benchmark Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",5006.81980671476
2039,"Decreasing Batt Cap - Benchmark Chemistry","Cobalt","All Material is Recycled in NA",18991.649149947
2039,"Decreasing Batt Cap - Benchmark Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",34328.179981339
2039,"Decreasing Batt Cap - Benchmark Chemistry","Copper","All Material is Recycled in NA",130256.410607611
2039,"Decreasing Batt Cap - Benchmark Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",67713.0310593153
2039,"Decreasing Batt Cap - Benchmark Chemistry","Graphite","All Material is Recycled in NA",256982.590125451
2039,"Decreasing Batt Cap - Benchmark Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",6250.1649730517
2039,"Decreasing Batt Cap - Benchmark Chemistry","Lithium","All Material is Recycled in NA",23714.1598775423
2039,"Decreasing Batt Cap - Benchmark Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2554.5794300675
2039,"Decreasing Batt Cap - Benchmark Chemistry","Manganese","All Material is Recycled in NA",9685.71504551546
2039,"Decreasing Batt Cap - Benchmark Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",26590.2058665786
2039,"Decreasing Batt Cap - Benchmark Chemistry","Nickel","All Material is Recycled in NA",100872.953064385
2039,"Decreasing Batt Cap - High LFP Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4744.14983004528
2039,"Decreasing Batt Cap - High LFP Chemistry","Cobalt","All Material is Recycled in NA",18105.2616773338
2039,"Decreasing Batt Cap - High LFP Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",34443.8373702295
2039,"Decreasing Batt Cap - High LFP Chemistry","Copper","All Material is Recycled in NA",131497.942958939
2039,"Decreasing Batt Cap - High LFP Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",67408.5645840983
2039,"Decreasing Batt Cap - High LFP Chemistry","Graphite","All Material is Recycled in NA",257398.214289334
2039,"Decreasing Batt Cap - High LFP Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",6190.76819950204
2039,"Decreasing Batt Cap - High LFP Chemistry","Lithium","All Material is Recycled in NA",23632.9779426255
2039,"Decreasing Batt Cap - High LFP Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2406.97832727998
2039,"Decreasing Batt Cap - High LFP Chemistry","Manganese","All Material is Recycled in NA",9181.56621027172
2039,"Decreasing Batt Cap - High LFP Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",25213.1351021612
2039,"Decreasing Batt Cap - High LFP Chemistry","Nickel","All Material is Recycled in NA",96234.0429954063
2039,"Increasing Batt Cap - Benchmark Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4588.12138703459
2039,"Increasing Batt Cap - Benchmark Chemistry","Cobalt","All Material is Recycled in NA",21286.4404756808
2039,"Increasing Batt Cap - Benchmark Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",30232.5348175609
2039,"Increasing Batt Cap - Benchmark Chemistry","Copper","All Material is Recycled in NA",140323.476677491
2039,"Increasing Batt Cap - Benchmark Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",59957.099284601
2039,"Increasing Batt Cap - Benchmark Chemistry","Graphite","All Material is Recycled in NA",278361.316062407
2039,"Increasing Batt Cap - Benchmark Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",5554.56082517214
2039,"Increasing Batt Cap - Benchmark Chemistry","Lithium","All Material is Recycled in NA",25778.8481930323
2039,"Increasing Batt Cap - Benchmark Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2367.71167789462
2039,"Increasing Batt Cap - Benchmark Chemistry","Manganese","All Material is Recycled in NA",10978.8785152638
2039,"Increasing Batt Cap - Benchmark Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",24314.8950016552
2039,"Increasing Batt Cap - Benchmark Chemistry","Nickel","All Material is Recycled in NA",112825.718399957
2039,"Increasing Batt Cap - High LFP Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4290.64930828909
2039,"Increasing Batt Cap - High LFP Chemistry","Cobalt","All Material is Recycled in NA",20062.9940600339
2039,"Increasing Batt Cap - High LFP Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",30364.4709192987
2039,"Increasing Batt Cap - High LFP Chemistry","Copper","All Material is Recycled in NA",142052.155413209
2039,"Increasing Batt Cap - High LFP Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",59609.435920824
2039,"Increasing Batt Cap - High LFP Chemistry","Graphite","All Material is Recycled in NA",278939.082124082
2039,"Increasing Batt Cap - High LFP Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",5487.01034904288
2039,"Increasing Batt Cap - High LFP Chemistry","Lithium","All Material is Recycled in NA",25666.8994729353
2039,"Increasing Batt Cap - High LFP Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2199.28376662819
2039,"Increasing Batt Cap - High LFP Chemistry","Manganese","All Material is Recycled in NA",10277.6530544456
2039,"Increasing Batt Cap - High LFP Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",22744.3588769317
2039,"Increasing Batt Cap - High LFP Chemistry","Nickel","All Material is Recycled in NA",106369.935648523
2040,"Decreasing Batt Cap - Benchmark Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4832.15296931608
2040,"Decreasing Batt Cap - Benchmark Chemistry","Cobalt","All Material is Recycled in NA",22908.9888612107
2040,"Decreasing Batt Cap - Benchmark Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",33770.4869759135
2040,"Decreasing Batt Cap - Benchmark Chemistry","Copper","All Material is Recycled in NA",160166.201373359
2040,"Decreasing Batt Cap - Benchmark Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",66447.3355553523
2040,"Decreasing Batt Cap - Benchmark Chemistry","Graphite","All Material is Recycled in NA",315212.27046263
2040,"Decreasing Batt Cap - Benchmark Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",6122.28651033421
2040,"Decreasing Batt Cap - Benchmark Chemistry","Lithium","All Material is Recycled in NA",29034.2869926938
2040,"Decreasing Batt Cap - Benchmark Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2554.48626742768
2040,"Decreasing Batt Cap - Benchmark Chemistry","Manganese","All Material is Recycled in NA",12105.2205987214
2040,"Decreasing Batt Cap - Benchmark Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",25662.0688584055
2040,"Decreasing Batt Cap - Benchmark Chemistry","Nickel","All Material is Recycled in NA",121679.08438598
2040,"Decreasing Batt Cap - High LFP Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4494.02751527721
2040,"Decreasing Batt Cap - High LFP Chemistry","Cobalt","All Material is Recycled in NA",21476.5913473851
2040,"Decreasing Batt Cap - High LFP Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",33919.68273506
2040,"Decreasing Batt Cap - High LFP Chemistry","Copper","All Material is Recycled in NA",162169.848441991
2040,"Decreasing Batt Cap - High LFP Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",66056.6211540061
2040,"Decreasing Batt Cap - High LFP Chemistry","Graphite","All Material is Recycled in NA",315883.15530788
2040,"Decreasing Batt Cap - High LFP Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",6045.94000358476
2040,"Decreasing Batt Cap - High LFP Chemistry","Lithium","All Material is Recycled in NA",28903.0732032199
2040,"Decreasing Batt Cap - High LFP Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2364.00424975139
2040,"Decreasing Batt Cap - High LFP Chemistry","Manganese","All Material is Recycled in NA",11291.8241676151
2040,"Decreasing Batt Cap - High LFP Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",23891.3706245166
2040,"Decreasing Batt Cap - High LFP Chemistry","Nickel","All Material is Recycled in NA",114191.694514196
2040,"Increasing Batt Cap - Benchmark Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4494.59445429327
2040,"Increasing Batt Cap - Benchmark Chemistry","Cobalt","All Material is Recycled in NA",26493.7793064338
2040,"Increasing Batt Cap - Benchmark Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",29824.8000454619
2040,"Increasing Batt Cap - Benchmark Chemistry","Copper","All Material is Recycled in NA",175888.140346931
2040,"Increasing Batt Cap - Benchmark Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",59097.1246131514
2040,"Increasing Batt Cap - Benchmark Chemistry","Graphite","All Material is Recycled in NA",348615.959893618
2040,"Increasing Batt Cap - Benchmark Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",5470.8393061123
2040,"Increasing Batt Cap - Benchmark Chemistry","Lithium","All Material is Recycled in NA",32260.2108288122
2040,"Increasing Batt Cap - Benchmark Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2398.50752964042
2040,"Increasing Batt Cap - Benchmark Chemistry","Manganese","All Material is Recycled in NA",14130.3554704809
2040,"Increasing Batt Cap - Benchmark Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",23811.319936577
2040,"Increasing Batt Cap - Benchmark Chemistry","Nickel","All Material is Recycled in NA",140381.707381251
2040,"Increasing Batt Cap - High LFP Chemistry","Cobalt","Recycling Limited to NA 2025 Online or Planned",4118.39805200226
2040,"Increasing Batt Cap - High LFP Chemistry","Cobalt","All Material is Recycled in NA",24521.3172669893
2040,"Increasing Batt Cap - High LFP Chemistry","Copper","Recycling Limited to NA 2025 Online or Planned",29992.0491888784
2040,"Increasing Batt Cap - High LFP Chemistry","Copper","All Material is Recycled in NA",178672.751095018
2040,"Increasing Batt Cap - High LFP Chemistry","Graphite","Recycling Limited to NA 2025 Online or Planned",58658.5877757179
2040,"Increasing Batt Cap - High LFP Chemistry","Graphite","All Material is Recycled in NA",349546.739419185
2040,"Increasing Batt Cap - High LFP Chemistry","Lithium","Recycling Limited to NA 2025 Online or Planned",5385.51610476118
2040,"Increasing Batt Cap - High LFP Chemistry","Lithium","All Material is Recycled in NA",32079.7002996367
2040,"Increasing Batt Cap - High LFP Chemistry","Manganese","Recycling Limited to NA 2025 Online or Planned",2184.91878483263
2040,"Increasing Batt Cap - High LFP Chemistry","Manganese","All Material is Recycled in NA",13001.1898033146
2040,"Increasing Batt Cap - High LFP Chemistry","Nickel","Recycling Limited to NA 2025 Online or Planned",21826.5796841642
2040,"Increasing Batt Cap - High LFP Chemistry","Nickel","All Material is Recycled in NA",129981.579951412
