Year,Scenario,Mineral,Recycling Scenario,Tonne
2035,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,76614.83843717257
2035,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6159.333782659659
2035,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,7163.508509937322
2035,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2478.774995893311
2035,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,2882.4847609697886
2035,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,28077.251937660676
2035,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,32653.99862538854
2036,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7550.463278906781
2036,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,8260.299075165256
2036,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,39948.438818596915
2036,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,43704.86599293198
2036,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,81492.90063979744
2036,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,89157.23614167994
2036,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7715.199054624932
2036,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,8440.633070657708
2036,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3428.2133439239688
2036,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,3750.3755831448143
2036,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,38643.58241120474
2036,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,42276.8330369707
2036,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7310.840885277217
2036,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,8034.693316982021
2036,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,40052.045508513824
2036,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,44018.514513276896
2036,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,81217.70137203879
2036,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,89262.39337416142
2036,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7661.281486876397
2036,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,8419.955947287022
2036,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3296.5372377279346
2036,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,3622.790507304598
2036,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,37401.066919181016
2036,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,41104.47372419316
2036,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5641.769908491626
2036,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,8960.243219727246
2036,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,32352.299782110356
2036,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,51389.12776018227
2036,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,65223.83084659797
2036,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,103614.14598528632
2036,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6124.246702317158
2036,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,9727.544694484044
2036,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2637.901287789198
2036,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,4188.481198185565
2036,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,29112.899175624152
2036,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,46239.37973028374
2036,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5420.067965354116
2036,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,8653.988111477329
2036,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,32449.03668634038
2036,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,51817.946489223505
2036,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,64967.345910247044
2036,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,103757.72863973865
2036,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6074.173249119304
2036,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,9699.497521813968
2036,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2514.761700851178
2036,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,4014.1620480170573
2036,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,27955.20133034473
2036,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,44637.2436905676
2037,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7457.863067308594
2037,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,10757.75367652326
2037,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,39275.43586328106
2037,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,56657.438865666314
2037,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,80367.52757252014
2037,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,115942.30237049334
2037,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7612.915736268754
2037,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,10981.945665351239
2037,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3467.0138464026404
2037,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,5000.448888698246
2037,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,38625.01204291451
2037,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,55716.910210620066
2037,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7173.968768462492
2037,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,10405.366060303844
2037,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,39398.861071000174
2037,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,57149.5598159511
2037,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,80039.45692573184
2037,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,116107.15323761162
2037,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7548.830357203701
2037,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,10949.663441389519
2037,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3310.076497605186
2037,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,4800.4114040996965
2037,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,37145.06543159345
2037,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,53877.91635064901
2037,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5572.089833554847
2037,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,11820.424646879052
2037,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31842.326481260316
2037,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,67563.13687653921
2037,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,64365.34374624124
2037,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,136592.12459791827
2037,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6046.171081891705
2037,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,12828.116856115927
2037,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2669.151822415253
2037,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,5660.306738092769
2037,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,29082.643514179355
2037,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,61699.64423377597
2037,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5310.091243179967
2037,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,11336.91093512891
2037,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31957.32670835536
2037,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,68243.59100697293
2037,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,64060.25015869912
2037,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,136819.73812646218
2037,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5986.794361618365
2037,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,12783.858236499333
2037,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2522.71673476476
2037,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,5383.962962509075
2037,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,27706.734618572624
2037,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,59158.03469005431
2038,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7439.078308418163
2038,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,14800.483134887536
2038,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38655.45318850597
2038,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,76915.63305002164
2038,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,79323.75793466276
2038,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,157851.8946823921
2038,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7524.2079276508175
2038,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,14971.040994632185
2038,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3521.211741523324
2038,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,7004.270568136814
2038,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,38609.16701251158
2038,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,76818.51876971475
2038,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7124.888389221867
2038,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,14263.503847249945
2038,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38792.62417651984
2038,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,77669.20039434782
2038,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,78958.82560866632
2038,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,158104.10248296487
2038,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7453.1027304872905
2038,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,14921.874467415473
2038,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3346.5246421472316
2038,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,6698.081204654666
2038,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,36964.41262492558
2038,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,74003.39135800024
2038,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5588.451485586091
2038,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,16441.04178476781
2038,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31362.785095177624
2038,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,92292.06193977849
2038,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,63609.0515279921
2038,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,187221.8782175012
2038,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5985.753075532394
2038,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,17613.278619437035
2038,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2723.0187575286777
2038,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,8007.706993866258
2038,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,29214.430750042713
2038,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,85956.38223299614
2038,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5296.914832099585
2038,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,15696.448743231773
2038,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31491.323482310414
2038,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,93345.42272579827
2038,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,63267.74457413658
2038,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,187573.88975714144
2038,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5919.503840701501
2038,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,17545.159854816102
2038,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2559.149640770429
2038,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,7580.183467328234
2038,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,27676.587091725873
2038,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,82023.11295992666
2039,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7242.983068317183
2039,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,18162.241397512727
2039,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38082.85467717066
2039,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,95508.42069480913
2039,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,77985.37600531187
2039,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,195604.42584885447
2039,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7387.263197330933
2039,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,18525.916533004136
2039,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3545.189919669554
2039,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,8887.71319711433
2039,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,37538.348509614174
2039,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,94134.90896775397
2039,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6849.476158992322
2039,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,17311.494055843876
2039,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38255.21381712838
2039,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,96701.9282719676
2039,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,77529.44687739188
2039,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,196003.83162605978
2039,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7298.308279756879
2039,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,18448.00855316025
2039,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3325.721591205355
2039,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,8403.368295853974
2039,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,35479.09370737545
2039,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,89675.68702196491
2039,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5469.275948377052
2039,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,20675.89276729882
2039,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,30925.055964627867
2039,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,116943.06728245065
2039,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,62645.83908035966
2039,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,236949.99627765687
2039,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5890.071627531044
2039,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,22271.62637032928
2039,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2753.5399652704855
2039,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,10404.766199321026
2039,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,28562.573771584637
2039,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,107989.34910626078
2039,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5111.306176076498
2039,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,19497.592053451623
2039,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31083.473008480487
2039,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,118611.083346145
2039,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,62227.28573937219
2039,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,237507.26263529324
2039,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5808.769036716195
2039,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,22163.82562174532
2039,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2551.598232221554
2039,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,9728.587199793166
2039,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,26673.36381309471
2039,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,101760.56063970839
2040,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7057.650279816362
2040,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,21706.143461498254
2040,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,37515.11941553375
2040,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,115398.49654806677
2040,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,76686.09199117655
2040,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,235924.0998935519
2040,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7255.031510728773
2040,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,22315.892883194327
2040,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3574.3445381797656
2040,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,10990.27121964931
2040,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,36549.50787457726
2040,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,112416.90760698575
2040,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6548.816356788403
2040,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,20350.885452255454
2040,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,37738.600783500806
2040,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,117297.48424978384
2040,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,76098.4865920248
2040,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,236559.69200242506
2040,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7140.1852817678155
2040,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,22191.760945073
2040,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3289.653963185299
2040,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,10219.95129113353
2040,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,33889.458126421305
2040,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,105320.98078212338
2040,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5367.2575365558705
2040,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,25483.991556733225
2040,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,30497.110239145077
2040,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,144849.6482893038
2040,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,61740.96785507369
2040,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,293320.70178927266
2040,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5801.538516627239
2040,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,27552.808115914646
2040,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2791.666526319856
2040,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,13248.896024700767
2040,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,28023.901524235574
2040,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,133075.4367271285
2040,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,4915.695512258531
2040,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,23610.527410662195
2040,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,30697.50811604773
2040,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,147500.05295597806
2040,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,61214.2657403
2040,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,294206.2132380239
2040,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5699.095350496186
2040,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,27381.386193112365
2040,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2536.125690248873
2040,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,12175.018325639905
2040,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,25641.925268477797
2040,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,123177.27517883775
2041,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6921.182738559938
2041,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,25374.873791220347
2041,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,37158.64504089662
2041,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,136258.4013168402
2041,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,75871.06216342255
2041,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,278257.977354795
2041,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7169.63428972207
2041,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,26289.328381169853
2041,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3623.983017055514
