Year,State_Province,Tonnes_Scrap_proj_down,Tonnes_Scrap_15_down,Tonnes_Prod_proj_down,Tonnes_Prod_15_down,Tonnes_Scrap_proj_mid,Tonnes_Scrap_15_mid,Tonnes_Prod_proj_mid,Tonnes_Prod_15_mid
2026,CA,23237.680969914287,23237.680969914287,441515.93842837145,441515.93842837145,1928.4652420418251,1836.7025179935265,20269.53704925239,18138.61075708115
2027,CA,23237.68096991429,23237.68096991429,441515.9384283714,441515.9384283714,1267.776805332282,1267.776805332282,11773.313413262542,11773.313413262542
2028,CA,24088.65955706394,24088.65955706394,457684.53158421465,457684.53158421465,1341.2305022115486,1180.7752585133612,13725.464814661014,11860.314960081463
2029,CA,24088.65955706394,24088.65955706394,457684.53158421465,457684.53158421465,1093.773711694441,1093.773711694441,11947.316506900384,11947.316506900384
2030,CA,24088.65955706394,24088.65955706394,457684.5315842148,457684.5315842148,1059.0688025981422,1006.7721648755206,12693.68998478543,12034.318053719304
2031,CA,24088.65955706394,24088.65955706394,457684.5315842148,457684.5315842148,1193.028216000282,1006.7721648755206,14766.092020252343,12034.318053719304
2032,CA,25634.730503293307,24088.65955706394,489074.5715231444,457684.5315842148,1296.8982993237664,1006.7721648755206,16906.277193107344,12034.318053719306
2033,CA,28899.25538670698,24088.65955706394,571893.8904732731,457684.5315842148,1398.8938606516401,1047.752198112484,19711.71755143358,12544.952524295184
2034,CA,31097.781380576747,24088.65955706394,645509.6758391095,457684.5315842148,1467.4636266946075,1116.9022523120584,22186.860608571,13512.433494476545
2035,CA,32925.772387059566,24088.65955706394,722877.9521947985,457684.5315842148,1525.90962386232,1177.6446519795236,24846.09133318824,14494.342756590037
2036,CA,33645.32938173896,24088.65955706394,758671.5287373121,457684.5315842148,1548.9158782278475,1208.3827900577287,26076.354988645675,15047.684026684237
2037,CA,34284.78265749105,24088.65955706394,793592.077320013,457684.5315842148,1569.360992132101,1235.4255964621796,27276.611735799874,15570.652551357834
2038,CA,34873.86699661571,24622.91564481042,828732.7806707796,468065.63707834383,1588.1956699253294,1260.4440171276842,28484.435438701163,16087.918483978838
2039,CA,35428.57784943965,25366.852989763112,864791.7968500754,483331.0641596307,1605.9313309970037,1284.229779640663,29723.82253946346,16612.60760245339
2040,CA,35961.60667907321,26097.449519016944,902526.7191317189,499323.91214428435,1622.973757002706,1307.588998875373,31020.812332296184,17162.298958370437
2041,CA,36201.180764138466,26531.346967184916,920581.1208649058,509332.95076901774,1630.6336121373995,1321.4619167052572,31641.36150393277,17506.32036208386
2042,CA,36546.746448123915,27152.180443400703,947933.2774466382,524372.6112121341,1641.6823158322454,1341.3117034185652,32581.484492227006,18023.24963881066
2043,CA,36874.81412531708,27740.950668784655,975448.0866658245,539479.7463821742,1652.1715591950685,1360.1363381148997,33527.198026302154,18542.498094345916
2044,CA,37181.306951928105,28288.92387965026,1002636.838086296,554343.7133004065,1661.9709941006593,1377.6565778844902,34461.70460376428,19053.388595989498
2045,CA,37449.568224061826,28766.269389359655,1027709.0677110739,567975.8190407744,1670.5480590291675,1392.918652046537,35323.46405470963,19521.93870636496
2046,CA,37688.28762995471,29189.239161598973,1051098.6531503883,580627.7882455448,1678.1805876746669,1406.4421814417346,36127.38921843356,19956.800471690596
2047,CA,37894.25262291076,29553.213242952494,1072151.6655837058,591975.0962611248,1684.7658659130525,1418.0794532075508,36851.00385928511,20346.819631197268
2048,CA,38079.495499486264,29881.59182093099,1091820.1076398697,602600.087396689,1690.688599997233,1428.5786369400776,37527.029329733115,20712.01198402394
2049,CA,38227.54732910007,30142.869139789756,1108066.305848001,611330.3639176307,1695.4222320466229,1436.9324053031883,38085.42860483998,21012.08096129004
2050,CA,38351.90644119499,30364.037907195096,1122090.9729560968,618920.609728857,1699.398341495467,1444.0037908338154,38567.471470896846,21272.965859071865
2025,CO,0,0,0,0,304.73947395163805,296.4411721730134,2836.2348274520073,2678.287111713142
2026,CO,0,0,0,0,297.9091517057402,283.7336536550246,3131.236413375755,2802.0510953266453
2027,CO,0,0,0,0,195.84605643650076,195.84605643650076,1818.7404860858717,1818.7404860858717
2028,CO,0,0,0,0,207.19317747861206,182.40606465190956,2120.3086737375406,1832.1804778704625
2029,CO,0,0,0,0,168.96607286731836,168.96607286731836,1845.620469655054,1845.620469655054
2030,CO,0,0,0,0,163.60486136943493,155.5260810827272,1960.9201830255556,1859.0604614396452
2031,CO,0,0,0,0,184.29890051497662,155.5260810827272,2281.064678720753,1859.0604614396452
2032,CO,0,0,0,0,200.34474242900615,155.5260810827272,2611.680307895058,1859.0604614396455
2033,CO,0,0,0,0,216.10100833959424,161.85667324085745,3045.0645033110573,1937.943232383396
2034,CO,0,0,0,0,226.69366014849754,172.5389679163839,3427.4243988523694,2087.3996129469433
2035,CO,0,0,0,0,235.72239297564158,181.92244881249076,3838.2221420991104,2239.084874859429
2036,CO,0,0,0,0,239.27639725455933,186.67087385031854,4028.273170233627,2324.564988674187
2037,CO,0,0,0,0,242.43475676603003,190.84844435564048,4213.688733645707,2405.353123278759
2038,CO,0,0,0,0,245.3443362397522,194.71328791879776,4400.273239758161,2485.2603219328794
2039,CO,0,0,0,0,248.08413970087594,198.38771055211066,4591.733656971699,2566.3142537260646
2040,CO,0,0,0,0,250.71685226612348,201.99624081493914,4792.092533310431,2651.23052909945
2041,CO,0,0,0,0,251.9001460562409,204.13932801831984,4887.954918218245,2704.3749272014206
2042,CO,0,0,0,0,253.60694889272585,207.20572143438184,5033.185039993873,2784.230119280741
2043,CO,0,0,0,0,255.22732634321346,210.11374945132332,5179.278788821136,2864.4435779113155
2044,CO,0,0,0,0,256.74114224006064,212.82027464744954,5323.641287914153,2943.365900513311
2045,CO,0,0,0,0,258.0661265235583,215.1779586065711,5456.765816896442,3015.7474829606012
2046,CO,0,0,0,0,259.24519891987643,217.26707231334726,5580.95610995369,3082.924892640154
2047,CO,0,0,0,0,260.26249215958586,219.064797096944,5692.740040054344,3143.1750202673434
2048,CO,0,0,0,0,261.1774356329402,220.68671013492443,5797.172399031892,3199.5899048440688
2049,CO,0,0,0,0,261.90868672192937,221.97719958339675,5883.433873044281,3245.9445357296668
2050,CO,0,0,0,0,262.522915781998,223.06958663756157,5957.899815277577,3286.2460132448814
2025,FL,0,0,0,0,609.4789479032761,592.8823443460268,5672.4696549040145,5356.574223426284
2026,FL,0,0,0,0,595.8183034114804,567.4673073100493,6262.47282675151,5604.102190653291
2027,FL,0,0,0,0,391.6921128730015,391.6921128730015,3637.4809721717434,3637.4809721717434
2028,FL,0,0,0,0,414.3863549572241,364.8121293038191,4240.617347475081,3664.360955740925
2029,FL,0,0,0,0,337.9321457346367,337.9321457346367,3691.240939310108,3691.240939310108
2030,FL,0,0,0,0,327.20972273886986,311.0521621654544,3921.8403660511112,3718.1209228792904
2031,FL,0,0,0,0,368.59780102995325,311.0521621654544,4562.129357441506,3718.1209228792904
2032,FL,0,0,0,0,400.6894848580123,311.0521621654544,5223.360615790116,3718.120922879291
2033,FL,0,0,0,0,432.2020166791885,323.7133464817149,6090.1290066221145,3875.886464766792
2034,FL,0,0,0,0,453.3873202969951,345.0779358327678,6854.848797704739,4174.799225893887
2035,FL,0,0,0,0,471.44478595128317,363.8448976249815,7676.444284198221,4478.169749718858
2036,FL,0,0,0,0,478.55279450911866,373.3417477006371,8056.546340467254,4649.129977348374
2037,FL,0,0,0,0,484.86951353206007,381.69688871128096,8427.377467291413,4810.706246557518
2038,FL,0,0,0,0,490.6886724795044,389.4265758375955,8800.546479516323,4970.520643865759
2039,FL,0,0,0,0,496.1682794017519,396.7754211042213,9183.467313943398,5132.628507452129
2040,FL,0,0,0,0,501.43370453224696,403.9924816298783,9584.185066620861,5302.4610581989
2041,FL,0,0,0,0,503.8002921124818,408.2786560366397,9775.90983643649,5408.749854402841
2042,FL,0,0,0,0,507.2138977854517,414.4114428687637,10066.370079987746,5568.460238561482
2043,FL,0,0,0,0,510.4546526864269,420.22749890264663,10358.557577642272,5728.887155822631
2044,FL,0,0,0,0,513.4822844801213,425.6405492948991,10647.282575828305,5886.731801026622
2045,FL,0,0,0,0,516.1322530471166,430.3559172131422,10913.531633792883,6031.4949659212025
2046,FL,0,0,0,0,518.4903978397529,434.5341446266945,11161.91221990738,6165.849785280308
2047,FL,0,0,0,0,520.5249843191717,438.129594193888,11385.480080108688,6286.350040534687
2048,FL,0,0,0,0,522.3548712658804,441.37342026984885,11594.344798063785,6399.1798096881375
2049,FL,0,0,0,0,523.8173734438587,443.9543991667935,11766.867746088563,6491.8890714593335
2050,FL,0,0,0,0,525.045831563996,446.13917327512314,11915.799630555153,6572.492026489763
2025,GA,425.48929357482456,425.48929357482456,8084.296577921665,8084.296577921665,3981.9291263014043,3873.497983060709,37060.13507870623,34996.284926385066
2026,GA,14253.891334756623,14253.891334756623,270823.9353603758,270823.9353603758,3892.679582288339,3707.453074425656,40914.822468109865,36613.4676456015
2027,GA,16283.049775814961,16283.049775814961,309377.94574048417,309377.94574048417,25484.988855355266,25484.988855355266,208207.05007723992,208207.05007723992
2028,GA,26920.282115185575,26920.282115185575,511485.36018852575,511485.36018852575,27177.240923674588,23925.949808342684,242753.84635857923,209766.0891242525
2029,GA,26920.282115185575,26920.282115185575,511485.36018852575,511485.36018852575,37215.31342837566,37215.31342837566,330782.49500571104,330782.49500571104
2030,GA,26920.282115185575,26920.282115185575,511485.3601885258,511485.3601885258,36565.89249430661,34760.274929057,351495.9404201616,333237.53350502974
2031,GA,26920.282115185575,26920.282115185575,511485.3601885258,511485.3601885258,38489.91326169725,32480.85232239033,411678.8526101083,335516.9561116964
2032,GA,28648.093741398763,26920.282115185575,546565.3001395691,511485.3601885258,38904.71369985791,30201.42971572366,474549.46661273576,337796.3787183631
2033,GA,32296.36360985511,26920.282115185575,639120.0321886257,511485.3601885258,40719.42780054746,30498.28953000929,554764.1723878339,353063.6123729939
2034,GA,34753.32639154659,26920.282115185575,721389.3550409268,511485.3601885258,41409.37525379221,31517.11813939279,626076.1901903661,381298.32929830824
2035,GA,36796.197788436286,26920.282115185575,807852.2742966404,511485.3601885258,43058.62378355053,33231.167316414976,701115.2446234374,409006.17047432234
2036,GA,37600.338726575115,26920.282115185575,847853.3866936724,511485.3601885258,43707.821898499504,34098.54628999152,735831.2324293423,424620.53793115146
2037,GA,38314.959751541115,26920.282115185575,886878.8466714849,511485.3601885258,44284.748902594816,34861.64916896366,769700.4753459491,439377.8371855866
2038,GA,38973.290970067676,27517.340019956908,926150.3406160816,523086.76490377926,44816.2320864614,35567.627259833724,803783.2451291573,453974.2188064059
2039,GA,39593.2080980839,28348.727219178454,966448.0950861106,540146.6433359324,45316.70285202667,36238.82179418555,838756.6813401636,468780.0703472944
2040,GA,40188.894480519186,29165.20538946838,1008618.7584644535,558019.4510175829,45797.61168061189,36897.979988862215,875355.5694180385,484291.44331549946
2041,GA,40456.63050552158,29650.107493965752,1028795.4555914532,569205.0523932558,46013.76001294,37289.450584679755,892866.4317278661,493999.15336879273
2042,GA,40842.817444656896,30343.919961475145,1059362.8588915279,586012.6253130434,46325.53599773792,37849.57844868042,919395.1339722141,508586.0351219486
2043,GA,41209.449485845915,31001.900142182603,1090112.0346508238,602895.6046156613,46621.524945360325,38380.778233108394,946081.5920913274,523238.36023180024
2044,GA,41551.97055220512,31614.287618252867,1120496.8245086765,619506.8312321402,46898.048649184406,38875.17016893411,972451.8085923184,537654.8378270981
