State,Segment,Propulsion,Year,LIB_recycling,LIB_available,LIB_reuse_EV,LIB_new_add,LIB_repurpose,EV_stock,LIB_recycling_vector,LIB_available_vector,LIB_reuse_vector,LIB_newadd_vector,LIB_repurpose_vector,EV_stock_vector
Mexico,Car,BEV,2046,155854,108105,54053,168452,138279,9441976.409779888,0|521|791|1192|1783|2627|3804|5496|7637|10347|13544|16866|19488|19211|17471|13639|9371|5386|2717|1107|2819|28|8|1|0|0|0|0|0|0|0,0|350|531|802|1198|1767|2561|3703|5154|7000|9196|11511|13397|13331|12266|9700|6753|3928|2002|822|2105|21|6|1|0|0|0|0|0|0|0,0|174|265|402|598|883|1281|1851|2578|3500|4598|5755|6699|6665|6134|4850|3377|1964|1002|410|1053|11|2|1|0|0|0|0|0|0|0,0|692|1049|1579|2358|3465|4999|7179|9881|13198|16903|20370|22440|20690|17208|12012|7250|3633|1604|582|1344|12|4|0|0|0|0|0|0|0|0,0|521|790|1191|1778|2616|3780|5441|7517|10099|13050|15941|17918|17010|14737|10856|7001|3781|1803|702|1725|16|5|1|0|0|0|0|0|0|0,927486|892868|864002|833923|800140|760680|713784|670752|607846|540854|471220|399222|324834|248743|165762|104710|58779|30293|13694|5707|2011|4611|43|11|2|0|0|0|0|0|0
Mexico,SUV,BEV,2046,190486,132131,66065,205885,169010,11540193.389730979,0|636|966|1457|2178|3211|4650|6717|9334|12646|16555|20613|23820|23480|21354|16669|11453|6582|3321|1353|3446|34|10|1|0|0|0|0|0|0|0,0|428|649|980|1465|2160|3130|4526|6299|8555|11240|14069|16374|16294|14992|11856|8254|4801|2447|1005|2573|26|7|1|0|0|0|0|0|0|0,0|214|325|490|733|1080|1566|2262|3149|4277|5620|7035|8186|8146|7496|5928|4126|2401|1223|503|1287|14|3|1|0|0|0|0|0|0|0,0|844|1281|1931|2880|4235|6109|8774|12078|16132|20659|24895|27429|25288|21033|14681|8863|4440|1962|710|1643|14|4|0|0|0|0|0|0|0|0,0|636|965|1456|2173|3197|4619|6650|9188|12344|15949|19482|21901|20791|18013|13269|8559|4621|2205|858|2108|20|5|1|0|0|0|0|0|0|0,1133594|1091283|1056002|1019239|977949|929720|872403|819807|742923|661044|575936|487938|397019|304019|202598|127979|71841|37025|16737|6975|2458|5636|52|13|2|0|0|0|0|0|0
Mexico,Car,PHEV,2046,75577,52425,26209,81671,67049,4590723.602602477,0|254|385|582|869|1281|1856|2656|3692|5004|6556|8168|9445|9313|8475|6619|4553|2619|1323|540|1375|10|2|0|0|0|0|0|0|0|0,0|171|259|391|585|862|1249|1789|2492|3386|4451|5575|6492|6463|5950|4708|3281|1910|974|400|1027|7|2|1|0|0|0|0|0|0|0,0|85|129|195|293|430|625|895|1246|1694|2225|2787|3246|3231|2974|2354|1641|954|486|200|513|3|2|1|0|0|0|0|0|0|0,0|337|512|771|1149|1691|2438|3468|4777|6383|8181|9866|10876|10030|8348|5829|3522|1767|782|283|656|5|0|0|0|0|0|0|0|0|0,0|254|386|581|867|1277|1843|2628|3634|4885|6316|7721|8684|8247|7149|5268|3401|1839|878|341|842|6|1|1|0|0|0|0|0|0|0,452403|435517|421437|406765|390287|371039|348165|323881|293678|261463|227923|193217|157323|120549|80359|50789|28527|14717|6658|2777|980|2249|14|4|1|0|0|0|0|0|0
Mexico,SUV,PHEV,2046,92371,64074,32038,99815,81945,5610884.403180805,0|310|471|711|1062|1565|2269|3245|4511|6117|8013|9984|11544|11383|10358|8090|5564|3201|1617|659|1680|11|5|1|0|0|0|0|0|0|0,0|209|317|478|714|1053|1527|2187|3045|4138|5440|6814|7935|7899|7272|5754|4010|2334|1191|489|1255|9|3|1|0|0|0|0|0|0|0,0|105|159|238|358|527|763|1093|1523|2070|2720|3406|3967|3949|3636|2878|2006|1166|595|245|627|5|1|1|0|0|0|0|0|0|0,0|411|624|943|1404|2065|2981|4239|5838|7801|9999|12059|13293|12259|10202|7124|4304|2160|955|346|802|4|2|0|0|0|0|0|0|0|0,0|310|470|711|1059|1559|2254|3213|4442|5969|7719|9437|10614|10079|8737|6439|4157|2247|1073|417|1029|7|2|1|0|0|0|0|0|0|0,552937|532299|515090|497158|477017|453492|425535|395855|358940|319566|278573|236154|192284|147338|98217|62076|34866|17987|8137|3394|1197|2749|18|5|2|0|0|0|0|0|0
Mexico,Car,BEV,2047,175457,121756,60880,189035,155394,10018345.094680427,0|537|817|1238|1865|2776|4066|5939|8310|11303|14829|18528|21617|22902|20246|16206|11008|6572|3314|1493|556|1321|12|2|0|0|0|0|0|0|0,0|361|549|833|1254|1867|2737|4002|5608|7646|10068|12645|14860|15893|14214|11526|7932|4794|2442|1109|415|990|9|2|0|0|0|0|0|0|0,0|181|275|417|626|933|1369|2002|2804|3822|5034|6323|7430|7947|7106|5762|3966|2398|1222|555|207|494|5|2|0|0|0|0|0|0|0,0|713|1083|1640|2467|3662|5343|7757|10754|14417|18505|22378|24892|24665|19941|14273|8517|4432|1956|783|265|587|5|0|0|0|0|0|0|0|0,0|537|816|1237|1861|2764|4040|5879|8181|11031|14286|17512|19876|20279|17077|12899|8224|4613|2199|946|340|789|7|1|0|0|0|0|0|0|0,954881|927486|891613|862093|831031|795789|754207|717528|656931|588551|514699|437071|356859|275911|197615|121332|69843|35582|16711|6960|2713|908|2007|18|4|1|0|0|0|0|0
Mexico,SUV,BEV,2047,214449,148812,74408,231042,189927,12244644.004609406,0|656|999|1514|2279|3392|4970|7260|10157|13813|18124|22646|26420|27992|24745|19807|13453|8034|4051|1825|679|1613|15|5|0|0|0|0|0|0|0,0|441|671|1018|1532|2282|3345|4891|6855|9345|12305|15456|18162|19425|17372|14087|9694|5859|2984|1355|507|1210|12|3|1|0|0|0|0|0|0,0|221|335|510|766|1142|1673|2445|3427|4673|6153|7728|9082|9713|8686|7043|4846|2929|1492|677|253|606|6|1|1|0|0|0|0|0|0,0|871|1325|2004|3014|4474|6530|9482|13143|17619|22617|27350|30423|30146|24372|17445|10411|5418|2392|959|324|715|6|2|0|0|0|0|0|0|0,0|656|998|1511|2273|3378|4937|7186|9999|13482|17461|21403|24293|24785|20872|15766|10053|5638|2688|1157|416|963|9|2|1|0|0|0|0|0|0,1167077|1133594|1089749|1053670|1015704|972631|921808|876979|802916|719340|629076|534197|436161|337225|241530|148295|85363|43489|20424|8507|3316|1110|2453|22|5|1|0|0|0|0|0
Mexico,Car,PHEV,2047,85037,59012,29502,91601,75306,4869346.176184758,0|262|399|605|909|1354|1984|2868|4015|5463|7173|8968|10469|11099|9815|7861|5341|3193|1611|727|270|645|5|1|0|0|0|0|0|0|0,0|176|268|406|612|911|1335|1932|2710|3696|4870|6120|7197|7702|6891|5591|3850|2329|1187|540|202|483|3|1|0|0|0|0|0|0|0,0|88|134|202|306|455|667|966|1354|1848|2434|3060|3599|3850|3445|2795|1926|1165|593|270|102|241|1|1|0|0|0|0|0|0|0,0|348|529|801|1202|1786|2607|3746|5196|6969|8952|10831|12055|11955|9667|6923|4132|2153|952|381|128|286|2|0|0|0|0|0|0|0|0,0|262|398|603|907|1349|1971|2839|3953|5333|6911|8475|9626|9829|8279|6257|3991|2241|1070|460|165|384|2|1|0|0|0|0|0|0|0,465766|452403|434905|420506|405355|388165|367882|346246|317208|284356|248819|211405|172714|133629|95771|58821|33877|17269|8118|3384|1320|442|979|6|2|1|0|0|0|0|0
Mexico,SUV,PHEV,2047,103931,72122,36056,111958,92042,5951423.104225818,0|320|488|738|1112|1655|2424|3505|4907|6678|8767|10960|12795|13566|11996|9607|6529|3903|1969|888|330|788|5|1|0|0|0|0|0|0|0,0|215|327|496|747|1113|1632|2362|3312|4518|5952|7480|8796|9414|8422|6833|4705|2846|1451|659|247|590|4|1|0|0|0|0|0|0|0,0|107|163|248|373|557|816|1182|1656|2258|2976|3740|4398|4706|4210|3417|2353|1422|725|329|123|294|2|1|0|0|0|0|0|0|0,0|426|647|978|1471|2182|3185|4577|6350|8518|10940|13237|14735|14611|11816|8461|5051|2633|1163|467|158|350|2|0|0|0|0|0|0|0|0,0|321|487|737|1109|1647|2409|3469|4831|6518|8446|10359|11766|12013|10119|7647|4878|2739|1307|563|203|470|3|1|0|0|0|0|0|0|0,569269|552937|531550|513952|495433|474423|449633|423189|387699|347546|304112|258384|211095|163324|117053|71892|41405|21106|9922|4136|1614|541|1197|7|2|1|0|0|0|0|0
Mexico,Car,BEV,2048,196266,136296,68148,210322,173310,10577021.991360122,0|558|844|1281|1937|2904|4297|6354|8981|12299|16197|20285|23747|25402|24135|18778|13078|7720|4044|1821|749|260|589|5|1|0|0|0|0|0|0,0|375|567|861|1302|1953|2892|4281|6061|8320|10997|13844|16325|17629|16945|13355|9425|5631|2979|1352|559|195|443|4|1|0|0|0|0|0|0,0|187|283|431|650|977|1446|2141|3031|4160|5499|6922|8163|8815|8473|6677|4713|2815|1489|676|279|97|221|2|1|0|0|0|0|0|0,0|741|1119|1696|2562|3830|5646|8298|11621|15687|20212|24500|27346|27358|23772|16539|10119|5207|2389|956|358|116|248|2|0|0|0|0|0|0|0,0|558|843|1278|1932|2891|4269|6289|8841|12003|15604|19172|21836|22494|20359|14947|9772|5419|2684|1154|459|156|346|3|1|0|0|0|0|0|0,981738|954881|926182|889644|859104|826512|789017|758862|702744|636078|560089|477398|390691|303113|219199|144648|80930|42279|19628|8493|3309|1225|395|852|8|2|0|0|0|0|0
Mexico,SUV,BEV,2048,239885,166589,83297,257053,211821,12927471.32277348,0|682|1030|1566|2367|3550|5252|7766|10977|15030|19796|24793|29025|31049|29500|22952|15985|9435|4943|2226|917|318|719|6|1|0|0|0|0|0|0,0|459|693|1052|1592|2387|3535|5233|7408|10169|13441|16921|19953|21547|20711|16323|11519|6882|3642|1653|684|238|541|5|1|0|0|0|0|0|0,0|229|347|526|796|1193|1767|2617|3704|5085|6721|8461|9977|10773|10355|8161|5759|3442|1822|827|342|118|271|3|1|0|0|0|0|0|0,0|905|1366|2073|3130|4682|6901|10142|14204|19172|24704|29943|33422|33439|29055|20214|12369|6363|2918|1168|437|142|302|2|0|0|0|0|0|0|0,0|682|1030|1562|2361|3534|5218|7687|10806|14671|19073|23432|26687|27493|24883|18268|11944|6623|3280|1410|560|190|422|4|1|0|0|0|0|0|0,1199902|1167077|1132000|1087342|1050016|1010181|964354|927499|858910|777429|684553|583486|477512|370471|267910|176792|98914|51675|23990|10380|4044|1498|483|1041|9|2|0|0|0|0|0
Mexico,Car,PHEV,2048,95067,66022,33012,101857,83941,5139120.778911763,0|272|411|624|945|1416|2096|3065|4337|5941|7830|9812|11494|12303|11698|9104|6344|3746|1965|884|365|127|287|1|0|0|0|0|0|0|0,0|183|277|420|635|953|1411|2066|2927|4020|5316|6696|7901|8538|8212|6475|4571|2733|1447|657|272|95|216|1|0|0|0|0|0|0|0,0|91|139|210|317|477|705|1034|1463|2010|2658|3348|3951|4270|4106|3237|2285|1367|723|329|136|47|108|1|0|0|0|0|0|0|0,0|362|545|827|1250|1868|2754|4003|5612|7579|9772|11850|13235|13249|11521|8018|4909|2526|1161|464|174|57|121|0|0|0|0|0|0|0|0,0|273|411|624|942|1411|2082|3035|4269|5800|7544|9273|10568|10893|9866|7246|4740|2630|1304|561|223|76|169|1|0|0|0|0|0|0|0,478865|465766|451767|433944|419048|403150|384861|365930|339112|307139|270605|230787|188972|146702|106162|70101|39234|20507|9526|4126|1609|596|193|415|3|1|0|0|0|0|0
Mexico,SUV,PHEV,2048,116193,80695,40355,124489,102592,6281147.618669933,0|332|503|763|1155|1731|2561|3747|5300|7262|9570|11992|14047|15037|14296|11126|7753|4579|2402|1082|446|156|351|2|0|0|0|0|0|0|0,0|224|338|513|776|1164|1724|2525|3577|4913|6498|8184|9657|10436|10037|7913|5587|3340|1769|804|333|116|264|2|1|0|0|0|0|0|0,0|112|170|257|388|582|862|1263|1789|2457|3250|4092|4829|5218|5019|3957|2793|1670|885|402|167|58|132|2|1|0|0|0|0|0|0,0|441|666|1011|1527|2284|3366|4894|6858|9263|11942|14484|16176|16195|14080|9799|6000|3088|1418|568|212|69|148|0|0|0|0|0|0|0|0,0|333|502|762|1151|1724|2545|3710|5217|7088|9220|11334|12917|13316|12058|8856|5794|3214|1593|686|272|92|206|1|1|0|0|0|0|0|0,585280|569269|552159|530376|512169|492739|470386|447248|414470|375392|330739|282073|230966|179302|129754|85679|47952|25065|11643|5043|1966|729|235|508|3|1|0|0|0|0|0
Mexico,Car,BEV,2049,217687,151301,75659,231825,191561,11116259.3510476,0|574|876|1322|2001|3015|4495|6719|9607|13292|17627|22156|26000|27908|26773|22385|15155|9172|4751|2222|913|352|116|254|2|0|0|0|0|0|0,0|386|589|888|1346|2029|3026|4528|6484|8992|11967|15122|17873|19367|18796|15922|10921|6690|3500|1650|682|263|87|191|2|0|0|0|0|0|0,0|194|295|444|674|1015|1514|2264|3242|4496|5983|7562|8937|9683|9398|7962|5461|3346|1750|826|342|131|43|95|2|0|0|0|0|0|0,0|762|1161|1751|2646|3977|5905|8777|12432|16954|21996|26759|29938|30057|26369|19715|11726|6186|2805|1166|435|156|49|103|0|0|0|0|0|0|0,0|574|875|1319|1996|3003|4465|6653|9458|12973|16981|20941|23905|24712|22582|17819|11323|6438|3152|1408|559|209|68|147|1|0|0|0|0|0|0,1008091|981738|953539|924136|886558|854432|819478|794597|743227|680437|605318|519499|426739|331850|240810|160447|96482|48991|23322|9976|4037|1494|533|168|355|3|1|0|0|0|0
Mexico,SUV,BEV,2049,266063,184924,92468,283346,234134,13586539.206835957,0|702|1071|1616|2446|3686|5493|8213|11742|16245|21542|27080|31777|34110|32722|27361|18523|11211|5806|2716|1117|429|142|311|2|0|0|0|0|0|0,0|472|720|1086|1645|2479|3698|5534|7925|10990|14626|18482|21844|23671|22973|19460|13348|8177|4277|2017|834|322|107|234|2|1|0|0|0|0|0,0|236|360|542|823|1239|1850|2766|3963|5494|7314|9242|10922|11835|11487|9730|6674|4089|2139|1009|418|162|53|118|2|1|0|0|0|0|0,0|932|1420|2140|3235|4863|7218|10728|15194|20722|26882|32706|36592|36736|32228|24098|14332|7561|3428|1425|532|189|60|125|0|0|0|0|0|0|0,0|702|1070|1613|2440|3671|5458|8131|11560|15856|20754|25594|29218|30203|27600|21779|13840|7869|3852|1721|683|255|84|179|1|1|0|0|0|0|0,1232112|1199902|1165437|1129500|1083571|1044306|1001585|971174|908388|831645|739833|634943|521570|405594|294323|196102|117922|59878|28505|12193|4935|1827|652|205|434|4|1|0|0|0|0
Mexico,Car,PHEV,2049,105386,73249,36625,112217,92733,5399206.410066551,0|280|427|645|977|1472|2193|3240|4636|6418|8516|10712|12576|13506|12966|10849|7347|4449|2305|1079|444|171|55|123|0|0|0|0|0|0|0,0|188|287|433|657|990|1476|2183|3129|4342|5782|7310|8645|9373|9103|7716|5294|3245|1698|802|332|128|42|93|1|0|0|0|0|0|0,0|94|143|217|329|494|738|1091|1565|2170|2890|3654|4323|4687|4551|3858|2646|1623|850|402|166|64|22|47|1|0|0|0|0|0|0,0|372|567|854|1291|1941|2881|4233|5999|8187|10628|12938|14480|14546|12771|9555|5686|3000|1361|566|212|76|23|50|0|0|0|0|0|0|0,0|280|427|643|974|1465|2178|3208|4564|6265|8205|10124|11562|11960|10937|8636|5490|3122|1529|684|272|102|33|72|1|0|0|0|0|0|0,491720|478865|465111|450769|432439|416769|399720|382866|358391|328347|292286|250994|206297|160511|116548|77707|46758|23750|11312|4841|1961|727|260|82|173|1|0|0|0|0|0
Mexico,SUV,PHEV,2049,128816,89530,44762,137155,113338,6599030.056748007,0|343|523|787|1194|1797|2680|3961|5666|7845|10409|13093|15371|16509|15848|13260|8980|5439|2818|1320|543|209|70|151|0|0|0|0|0|0|0,0|230|351|530|803|1209|1804|2669|3824|5307|7067|8935|10566|11456|11126|9431|6471|3966|2076|980|405|157|52|114|1|0|0|0|0|0|0,0|114|175|266|401|605|902|1335|1912|2653|3533|4467|5282|5728|5562|4715|3235|1982|1038|490|203|79|26|58|1|0|0|0|0|0|0,0|456|693|1042|1579|2371|3521|5172|7332|10006|12989|15812|17700|17779|15610|11679|6948|3669|1664|693|259|92|29|60|0|0|0|0|0|0|0,0|343|522|786|1191|1790|2662|3920|5578|7656|10028|12373|14133|14617|13368|10555|6709|3817|1870|836|332|124|40|87|1|0|0|0|0|0|0,600991|585280|568469|550940|528537|509384|488546|467947|438033|401313|357238|306770|252141|196181|142448|94976|57149|29028|13826|5917|2397|888|317|100|212|1|0|0|0|0|0
Mexico,Car,BEV,2050,239292,166455,83229,253286,209871,11634517.20716081,0|590|903|1373|2066|3117|4668|7035|10160|14219|19049|24111|28398|30554|29411|24831|18066|10628|5645|2610|1115|428|157|51|107|0|0|0|0|0|0,0|397|606|923|1389|2097|3142|4741|6858|9619|12933|16455|19522|21203|20649|17661|13020|7752|4158|1938|833|321|118|38|81|1|0|0|0|0|0,0|199|302|461|695|1049|1570|2371|3430|4809|6467|8227|9762|10601|10325|8831|6510|3876|2078|970|417|161|58|18|41|1|0|0|0|0|0,0|783|1197|1819|2732|4112|6135|9189|13147|18137|23771|29120|32700|32906|28968|21869|13979|7169|3334|1369|531|189|67|21|42|0|0|0|0|0|0,0|590|901|1371|2060|3105|4639|6965|10003|13878|18352|22787|26111|27054|24809|19765|13500|7461|3746|1653|682|255|93|29|61|1|0|0|0|0|0,1033308|1008091|980358|951433|920931|881737|847161|825946|778225|719634|647531|561450|464373|362469|263640|176265|107020|58405|27025|11853|4742|1824|651|226|70|146|1|0|0|0|0
Mexico,SUV,BEV,2050,292475,203446,101726,309574,256510,14219965.475418773,0|721|1102|1678|2525|3811|5706|8599|12418|17378|23282|29470|34709|37344|35948|30350|22082|12992|6899|3191|1363|523|191|62|131|0|0|0|0|0|0,0|485|741|1128|1698|2563|3841|5795|8381|11757|15807|20112|23860|25915|25238|21586|15913|9475|5082|2369|1018|392|144|46|99|1|0|0|0|0|0,0|243|371|564|850|1281|1921|2897|4191|5879|7903|10056|11930|12957|12618|10794|7957|4737|2542|1185|510|196|72|22|49|1|0|0|0|0|0,0|958|1461|2222|3338|5027|7497|11232|16070|22166|29055|35591|39968|40219|35406|26729|17086|8763|4073|1674|649|232|80|26|52|0|0|0|0|0|0,0|722|1101|1675|2518|3795|5669|8514|12226|16962|22431|27851|31914|33067|30322|24157|16499|9119|4577|2021|833|312|112|36|76|1|0|0|0|0|0,1262932|1232112|1198215|1162863|1125583|1077679|1035419|1009490|951164|879553|791427|686216|567567|443018|322227|215435|130802|71384|33030|14487|5796|2229|795|277|86|179|2|0|0|0|0
Mexico,Car,PHEV,2050,115782,80544,40276,122526,101535,5648875.654111701,0|288|440|669|1009|1520|2277|3390|4900|6860|9197|11649|13729|14778|14234|12026|8757|5154|2737|1267|541|208|76|24|52|0|0|0|0|0|0,0|194|296|450|678|1023|1533|2284|3307|4642|6245|7950|9437|10256|9994|8554|6310|3758|2017|941|405|156|57|18|39|0|0|0|0|0|0,0|98|148|226|338|511|767|1142|1653|2322|3123|3974|4719|5128|4998|4278|3154|1878|1009|471|203|78|29|10|19|0|0|0|0|0|0,0|381|583|886|1333|2006|2991|4428|6341|8750|11478|14070|15808|15916|14019|10591|6776|3477|1616|664|258|92|32|9|21|0|0|0|0|0|0,0|287|439|668|1005|1515|2262|3356|4824|6696|8862|11010|12622|13086|12007|9573|6543|3617|1817|802|332|124|45|13|30|0|0|0|0|0|0,504020|491720|478192|464083|449206|430088|413222|397658|374977|347014|312469|271104|224360|175227|127519|85310|51832|28305|13101|5749|2301|886|316|110|34|71|0|0|0|0|0
Mexico,SUV,PHEV,2050,141516,98439,49217,149765,124102,6904181.3550254125,0|352|538|819|1232|1858|2783|4143|5988|8385|11242|14237|16779|18063|17399|14699|10701|6297|3346|1549|663|255|94|31|63|0|0|0|0|0|0,0|237|361|550|828|1250|1873|2792|4042|5673|7633|9717|11534|12535|12215|10454|7712|4593|2465|1150|494|191|70|22|48|0|0|0|0|0|0,0|119|181|274|414|626|937|1396|2022|2837|3817|4859|5766|6267|6107|5226|3856|2297|1233|574|246|95|34|10|24|0|0|0|0|0|0,0|467|713|1085|1629|2451|3657|5412|7748|10696|14029|17195|19323|19453|17136|12947|8280|4247|1975|814|317|113|40|13|25|0|0|0|0|0|0,0|352|537|817|1228|1851|2765|4102|5895|8185|10831|13456|15429|15994|14675|11701|7996|4420|2220|982|405|152|55|17|37|0|0|0|0|0|0,616025|600991|584457|567213|549029|525663|505050|486026|458306|424128|381906|331349|274217|214166|155857|104267|63350|34595|16013|7027|2813|1083|387|135|42|87|1|0|0|0|0
