State,Segment,Propulsion,Year,LIB_recycling,LIB_available,LIB_reuse_EV,LIB_new_add,LIB_repurpose,EV_stock,LIB_recycling_vector,LIB_available_vector,LIB_reuse_vector,LIB_newadd_vector,LIB_repurpose_vector,EV_stock_vector
Mexico,Car,PHEV,2047,79798,55283,27641,87000,71140,4715096.864875854,0|244|378|585|902|1382|2102|2978|4097|5493|7084|8656|9811|10062|9094|7062|4608|2798|1456|656|257|87|5|1|0|0|0|0|0|0|0,0|164|255|394|606|929|1415|2006|2765|3715|4810|5908|6744|6983|6385|5022|3321|2040|1073|487|192|65|3|1|0|0|0|0|0|0|0,0|82|127|198|302|465|707|1002|1383|1857|2406|2954|3372|3491|3193|2510|1661|1020|537|243|96|33|1|1|0|0|0|0|0|0|0,0|324|502|774|1193|1822|2763|3889|5302|7006|8840|10454|11298|10837|8957|6220|3565|1887|860|345|122|38|2|0|0|0|0|0|0|0|0,0|244|379|584|899|1375|2089|2947|4034|5360|6825|8181|9021|8910|7671|5621|3443|1963|967|416|157|51|2|1|0|0|0|0|0|0|0,412121|409208|404893|399478|392831|384828|375341|367518|329225|290200|250118|208815|166717|125225|86824|54504|30433|14897|7112|3059|1191|420|131|6|2|1|0|0|0|0|0
Mexico,SUV,PHEV,2047,97526,67566,33784,106331,86950,5762896.168181596,0|298|462|715|1102|1689|2568|3637|5008|6712|8659|10580|11992|12298|11116|8630|5633|3418|1781|802|314|106|5|1|0|0|0|0|0|0|0,0|200|311|481|741|1136|1730|2451|3380|4541|5879|7220|8243|8535|7804|6138|4059|2493|1311|595|234|79|4|1|0|0|0|0|0|0|0,0|100|155|241|371|568|866|1225|1690|2271|2939|3610|4121|4267|3902|3070|2029|1247|655|297|118|39|2|1|0|0|0|0|0|0|0,0|396|614|948|1457|2227|3375|4752|6480|8562|10806|12778|13809|13245|10948|7600|4358|2305|1052|421|149|47|2|0|0|0|0|0|0|0|0,0|298|463|715|1099|1681|2553|3602|4930|6552|8343|9999|11026|10890|9376|6869|4208|2399|1181|508|191|63|3|1|0|0|0|0|0|0|0,503703|500143|494869|488251|480127|470346|458750|449189|402386|354689|305699|255218|203765|153053|106118|66616|37196|18207|8692|3738|1456|513|160|7|2|1|0|0|0|0|0
Mexico,Car,BEV,2048,187625,130108,65052,203154,166630,10160575.69014237,0|505|785|1216|1877|2878|4384|6758|9346|12587|16331|20098|22990|23870|21935|17429|11766|6667|3546|1647|677|247|80|5|1|0|0|0|0|0|0,0|339|528|818|1262|1936|2950|4554|6307|8515|11088|13716|15804|16565|15399|12396|8479|4863|2612|1223|505|185|59|4|1|0|0|0|0|0|0,0|169|264|410|630|968|1474|2278|3153|4257|5544|6858|7902|8283|7699|6198|4239|2431|1306|611|253|93|29|2|1|0|0|0|0|0|0,0|670|1041|1610|2482|3797|5761|8827|12094|16056|20380|24273|26474|25707|21604|15351|9104|4497|2094|865|322|109|34|2|0|0|0|0|0|0|0,0|504|785|1214|1872|2867|4355|6691|9200|12286|15734|18994|21139|21136|18501|13874|8791|4680|2353|1044|413|147|46|3|1|0|0|0|0|0|0,849049|844831|837681|828182|816074|800909|782170|777555|747569|661886|573235|481341|387078|293447|205969|131451|75119|38035|16951|7446|2992|1106|375|114|8|2|0|0|0|0|0
Mexico,SUV,BEV,2048,229319,159023,79509,248298,203659,12418481.399062898,0|617|960|1486|2294|3518|5358|8261|11423|15385|19960|24563|28100|29175|26808|21303|14380|8149|4334|2013|827|302|96|6|1|0|0|0|0|0|0,0|415|645|1000|1542|2367|3606|5566|7709|10408|13552|16764|19316|20246|18821|15151|10363|5943|3193|1495|617|226|72|5|1|0|0|0|0|0|0,0|207|323|500|770|1183|1802|2782|3855|5204|6776|8382|9658|10122|9411|7575|5181|2971|1597|747|309|114|36|3|1|0|0|0|0|0|0,0|819|1272|1969|3034|4641|7041|10791|14780|19623|24909|29667|32357|31421|26403|18763|11127|5496|2558|1057|394|133|41|2|0|0|0|0|0|0|0,0|617|958|1485|2288|3504|5323|8179|11244|15015|19231|23216|25836|25833|22612|16957|10745|5719|2875|1276|505|179|57|4|1|0|0|0|0|0|0,1037726|1032572|1023833|1012222|997424|978889|955985|950345|913695|808972|700621|588306|473095|358657|251740|160662|91812|46487|20718|9101|3657|1352|459|139|9|2|0|0|0|0|0
Mexico,Car,PHEV,2048,90667,62877,31437,98148,80513,4930257.76067977,0|246|382|593|915|1404|2138|3255|4502|6064|7871|9692|11094|11529|10605|8435|5700|3232|1721|799|330|120|39|1|0|0|0|0|0|0|0,0|166|257|399|616|945|1439|2193|3038|4102|5344|6614|7627|8001|7445|5999|4107|2357|1268|594|246|90|29|1|0|0|0|0|0|0|0,0|82|129|199|308|473|719|1097|1518|2050|2672|3306|3813|4001|3723|2999|2053|1179|634|298|122|46|15|1|0|0|0|0|0|0|0,0|327|507|786|1210|1851|2810|4250|5825|7736|9822|11706|12776|12417|10444|7430|4410|2180|1016|419|158|52|16|0|0|0|0|0|0|0|0,0|247|382|593|913|1398|2125|3221|4431|5919|7583|9160|10202|10209|8944|6715|4258|2268|1142|507|202|71|22|1|0|0|0|0|0|0|0,414178|412121|408633|403999|398093|390695|381554|373963|359946|318775|276166|231991|186657|141608|99486|63552|36355|18423|8217|3614|1454|538|183|56|3|1|0|0|0|0|0
Mexico,SUV,PHEV,2048,110816,76849,38423,119962,98406,6025870.596386386,0|300|468|725|1119|1715|2614|3978|5502|7412|9621|11845|13560|14092|12961|10309|6966|3950|2104|978|402|147|46|2|0|0|0|0|0|0|0,0|202|315|488|752|1154|1759|2680|3713|5014|6532|8084|9321|9779|9099|7333|5019|2881|1550|726|300|110|35|2|1|0|0|0|0|0|0,0|102|157|244|376|578|879|1340|1857|2506|3266|4042|4661|4889|4549|3667|2509|1441|774|362|150|54|17|2|1|0|0|0|0|0|0,0|398|621|960|1480|2263|3435|5195|7118|9455|12005|14306|15614|15177|12766|9079|5390|2664|1243|515|192|66|20|0|0|0|0|0|0|0|0,0|300|468|724|1116|1709|2597|3937|5415|7235|9268|11195|12467|12478|10932|8206|5204|2773|1397|621|246|88|28|1|1|0|0|0|0|0|0,506218|503703|499440|493776|486558|477516|466343|457065|439934|389613|337536|283545|228136|173076|121594|77675|44433|22517|10044|4418|1777|658|223|68|3|1|0|0|0|0|0
Mexico,Car,BEV,2049,211069,146513,73253,226881,186696,10560811.007573623,0|508|792|1231|1902|2923|4457|6885|10220|13831|18040|22340|25759|27018|25156|20344|14066|8253|4103|1949|827|318|111|34|2|0|0|0|0|0|0,0|342|533|827|1279|1966|2999|4639|6898|9357|12248|15247|17707|18750|17661|14469|10137|6019|3022|1447|617|238|83|26|2|0|0|0|0|0|0,0|170|267|413|639|982|1499|2319|3450|4679|6124|7623|8853|9374|8831|7235|5069|3009|1510|723|309|118|41|14|2|0|0|0|0|0|0,0|675|1050|1630|2515|3856|5856|8994|13224|17641|22512|26981|29663|29098|24777|17917|10884|5566|2424|1023|394|141|47|13|0|0|0|0|0|0|0,0|509|792|1228|1897|2911|4427|6817|10061|13499|17380|21114|23685|23924|21219|16193|10511|5792|2723|1235|505|189|65|19|1|0|0|0|0|0|0,851458|849049|843644|835831|825310|811637|794094|791577|761534|723839|629878|531692|430264|328781|233131|150763|87679|45473|20981|8615|3540|1352|482|159|48|3|1|0|0|0|0
Mexico,SUV,BEV,2049,257961,179068,89538,277289,228180,12907657.89814554,0|620|968|1504|2325|3572|5445|8415|12492|16904|22048|27305|31483|33022|30746|24864|17192|10086|5015|2381|1010|386|135|41|2|0|0|0|0|0|0,0|418|651|1011|1563|2403|3666|5670|8430|11436|14970|18635|21642|22916|21586|17685|12389|7356|3694|1768|754|290|101|31|2|1|0|0|0|0|0,0|210|325|505|781|1201|1834|2834|4214|5718|7486|9317|10822|11458|10794|8843|6195|3678|1846|884|378|146|51|15|2|1|0|0|0|0|0,0|823|1284|1992|3074|4712|7155|10992|16165|21562|27513|32977|36253|35564|30282|21898|13303|6803|2962|1250|481|171|56|17|0|0|0|0|0|0|0,0|621|968|1502|2318|3558|5411|8331|12297|16499|21241|25806|28947|29240|25934|19792|12846|7080|3328|1509|617|231|78|24|1|1|0|0|0|0|0,1040671|1037726|1031120|1021571|1008712|992000|970559|967483|930764|884692|769851|649846|525879|401843|284937|184266|107163|55578|25643|10530|4326|1652|589|195|58|4|1|0|0|0|0
Mexico,Car,PHEV,2049,101922,70753,35375,109540,90149,5121957.467098259,0|248|386|600|928|1426|2174|3311|4921|6661|8691|10767|12421|13038|12151|9836|6807|3996|1989|946|401|154|54|16|0|0|0|0|0|0|0,0|167|260|403|624|959|1463|2231|3321|4506|5901|7348|8539|9048|8531|6995|4906|2915|1465|702|300|116|40|12|1|0|0|0|0|0|0,0|83|130|201|312|479|731|1115|1661|2254|2951|3674|4269|4524|4265|3497|2454|1457|733|350|150|58|20|6|1|0|0|0|0|0|0,0|329|512|796|1227|1881|2857|4326|6367|8496|10845|13004|14304|14042|11968|8663|5266|2696|1174|498|191|68|23|7|0|0|0|0|0|0|0,0|248|386|600|925|1420|2160|3279|4844|6501|8373|10176|11422|11545|10250|7829|5086|2806|1319|600|246|92|31|10|1|0|0|0|0|0|0,415353|414178|411542|407730|402598|395928|387370|380283|366257|348520|303359|256152|207374|158545|112501|72821|42390|22007|10162|4176|1718|657|234|78|23|1|0|0|0|0|0
Mexico,SUV,PHEV,2049,124571,86476,43238,133876,110178,6260170.23756454,0|303|473|733|1133|1742|2656|4048|6015|8141|10621|13159|15182|15936|14850|12022|8320|4885|2432|1155|491|188|65|21|0|0|0|0|0|0|0,0|204|318|493|762|1172|1788|2727|4059|5508|7212|8981|10436|11059|10426|8550|5996|3563|1791|858|367|141|49|15|1|0|0|0|0|0|0,0|102|158|247|382|586|894|1363|2029|2754|3606|4491|5218|5529|5214|4274|2998|1781|895|430|183|71|25|7|1|0|0|0|0|0|0,0|402|627|971|1499|2298|3491|5287|7783|10384|13255|15893|17482|17162|14626|10588|6438|3295|1436|606|234|83|27|9|0|0|0|0|0|0|0,0|303|473|732|1131|1735|2640|4007|5921|7946|10234|12437|13959|14110|12526|9569|6217|3429|1613|732|301|112|38|12|1|0|0|0|0|0|0,507654|506218|502995|498337|492064|483912|473453|464790|447648|425969|370772|313075|253457|193777|137501|89003|51810|26898|12421|5105|2100|803|286|95|28|1|0|0|0|0|0
Mexico,Car,BEV,2050,234894,163217,81613,250660,206942,10910575.728534345,0|511|798|1242|1923|2961|4524|7009|10410|15125|19821|24676|28633|30271|28474|23334|16419|9866|5077|2254|978|386|140|47|15|0|0|0|0|0|0,0|343|536|835|1293|1992|3045|4723|7026|10233|13458|16841|19683|21007|19990|16595|11832|7196|3741|1674|730|290|106|36|11|1|0|0|0|0|0,0|171|268|417|647|996|1523|2361|3514|5117|6730|8421|9841|10503|9994|8297|5916|3598|1871|838|366|146|54|18|5|1|0|0|0|0|0,0|679|1058|1645|2543|3906|5944|9156|13471|19292|24735|29803|32972|32602|28046|20550|12704|6654|2998|1182|465|171|59|19|6|0|0|0|0|0|0,0|511|797|1240|1918|2949|4494|6940|10249|14763|19097|23322|26328|26805|24018|18572|12268|6925|3370|1428|597|231|83|28|8|1|0|0|0|0|0,852099|851458|847855|841780|832932|820822|804730|804668|775267|737360|688834|584230|475272|365463|261202|170644|100560|53076|25084|10663|4095|1599|588|204|66|20|1|0|0|0|0
Mexico,SUV,BEV,2050,287094,199492,99750,306361,252928,13335148.112653088,0|624|975|1518|2351|3620|5528|8567|12725|18485|24226|30160|34996|36998|34800|28518|20067|12059|6207|2755|1195|474|172|57|17|0|0|0|0|0|0,0|420|656|1020|1581|2435|3722|5773|8588|12506|16449|20584|24057|25676|24433|20283|14461|8795|4572|2046|892|355|130|44|13|1|0|0|0|0|0,0|210|328|510|791|1217|1862|2887|4294|6254|8225|10292|12029|12838|12217|10141|7231|4397|2286|1022|446|177|66|22|7|1|0|0|0|0|0,0|828|1293|2010|3108|4775|7264|11189|16466|23579|30232|36426|40298|39846|34276|25117|15527|8133|3665|1447|570|210|72|23|7|0|0|0|0|0|0,0|624|975|1515|2344|3605|5493|8481|12527|18043|23341|28505|32177|32761|29355|22700|14994|8464|4118|1747|731|282|101|34|10|1|0|0|0|0|0,1041454|1040671|1036267|1028843|1018029|1003226|983559|983483|947548|901218|841909|714059|580888|446677|319247|208565|122907|64871|30658|13033|5005|1954|719|250|81|24|2|0|0|0|0
Mexico,Car,PHEV,2050,113357,78770,39388,120939,99854,5288940.06730902,0|249|390|606|938|1445|2206|3367|5007|7283|9546|11889|13800|14597|13740|11270|7938|4774|2459|1093|474|188|69|23|6|0|0|0|0|0|0,0|168|262|407|631|972|1485|2269|3379|4927|6482|8114|9487|10130|9647|8016|5720|3482|1812|811|354|141|52|17|5|0|0|0|0|0|0,0|84|130|203|315|486|743|1135|1689|2463|3242|4058|4743|5066|4823|4008|2860|1742|906|405|178|71|26|9|3|0|0|0|0|0|0,0|330|517|803|1241|1905|2899|4398|6480|9290|11912|14357|15891|15720|13534|9926|6142|3220|1452|574|225|83|29|9|2|0|0|0|0|0|0,0|249|389|605|936|1438|2192|3334|4930|7109|9197|11235|12689|12925|11591|8971|5931|3351|1632|692|289|112|40|13|4|0|0|0|0|0|0,415666|415353|413596|410633|406316|400408|392559|386148|372447|354631|331666|281374|228971|176142|125957|82347|48572|25661|12140|5165|1985|776|286|99|32|10|0|0|0|0|0
Mexico,SUV,PHEV,2050,138552,96273,48137,147820,122045,6464260.08226658,0|305|477|739|1147|1766|2697|4115|6119|8901|11668|14531|16867|17840|16794|13774|9703|5836|3006|1335|579|230|85|28|10|0|0|0|0|0|0,0|205|320|498|771|1188|1815|2773|4130|6022|7922|9917|11595|12381|11790|9797|6991|4256|2215|992|433|172|63|21|6|0|0|0|0|0|0,0|103|160|250|385|594|907|1387|2066|3010|3962|4959|5797|6191|5894|4899|3495|2128|1107|496|217|86|31|11|2|0|0|0|0|0|0,0|404|631|979|1517|2329|3545|5375|7918|11354|14560|17548|19423|19214|16542|12131|7508|3936|1775|701|276|102|36|11|5|0|0|0|0|0|0,0|304|475|739|1144|1758|2680|4074|6024|8688|11241|13732|15509|15798|14166|10964|7249|4096|1995|847|355|137|49|16|5|0|0|0|0|0|0,508036|507654|505506|501884|496609|489388|479794|471959|455214|433438|405369|343902|279853|215284|153947|100647|59366|31363|14838|6313|2427|949|349|121|40|12|1|0|0|0|0
