Year,State_Province,Scenario,Tonnes_Scrap
2031,PA,Increasing Batt Cap - Benchmark Chemistry,14.515767567721204
2031,PA,Increasing Batt Cap - High LFP Chemistry,14.515767567721204
2031,QC,Decreasing Batt Cap - Benchmark Chemistry,41.47362162206059
2031,QC,Decreasing Batt Cap - High LFP Chemistry,41.47362162206059
2031,QC,Increasing Batt Cap - Benchmark Chemistry,41.47362162206059
2031,QC,Increasing Batt Cap - High LFP Chemistry,41.47362162206059
2031,SC,Decreasing Batt Cap - Benchmark Chemistry,1720.3765924639445
2031,SC,Decreasing Batt Cap - High LFP Chemistry,1720.3765924639445
2031,SC,Increasing Batt Cap - Benchmark Chemistry,1720.3765924639445
2031,SC,Increasing Batt Cap - High LFP Chemistry,1720.3765924639445
2031,SLP ,Decreasing Batt Cap - Benchmark Chemistry,0
2031,SLP ,Decreasing Batt Cap - High LFP Chemistry,0
2031,SLP ,Increasing Batt Cap - Benchmark Chemistry,0
2031,SLP ,Increasing Batt Cap - High LFP Chemistry,0
2031,TN,Decreasing Batt Cap - Benchmark Chemistry,20677.897907572307
2031,TN,Decreasing Batt Cap - High LFP Chemistry,20677.897907572307
2031,TN,Increasing Batt Cap - Benchmark Chemistry,20677.897907572307
2031,TN,Increasing Batt Cap - High LFP Chemistry,20677.897907572307
2031,TX,Decreasing Batt Cap - Benchmark Chemistry,2073.681081103029
2031,TX,Decreasing Batt Cap - High LFP Chemistry,2073.681081103029
2031,TX,Increasing Batt Cap - Benchmark Chemistry,2073.681081103029
2031,TX,Increasing Batt Cap - High LFP Chemistry,2073.681081103029
2031,VA,Decreasing Batt Cap - Benchmark Chemistry,0
2031,VA,Decreasing Batt Cap - High LFP Chemistry,0
2031,VA,Increasing Batt Cap - Benchmark Chemistry,0
2031,VA,Increasing Batt Cap - High LFP Chemistry,0
2031,WV,Decreasing Batt Cap - Benchmark Chemistry,3648.121293038191
2031,WV,Decreasing Batt Cap - High LFP Chemistry,3648.121293038191
2031,WV,Increasing Batt Cap - Benchmark Chemistry,3648.121293038191
2031,WV,Increasing Batt Cap - High LFP Chemistry,3648.121293038191
2032,AL,Decreasing Batt Cap - Benchmark Chemistry,0
2032,AL,Decreasing Batt Cap - High LFP Chemistry,0
2032,AL,Increasing Batt Cap - Benchmark Chemistry,0
2032,AL,Increasing Batt Cap - High LFP Chemistry,0
2032,AZ,Decreasing Batt Cap - Benchmark Chemistry,12429.2617898554
2032,AZ,Decreasing Batt Cap - High LFP Chemistry,12429.2617898554
2032,AZ,Increasing Batt Cap - Benchmark Chemistry,13247.552875478332
2032,AZ,Increasing Batt Cap - High LFP Chemistry,13247.552875478332
2032,CA,Decreasing Batt Cap - Benchmark Chemistry,1006.7721648755206
2032,CA,Decreasing Batt Cap - High LFP Chemistry,1006.7721648755206
2032,CA,Increasing Batt Cap - Benchmark Chemistry,1073.0538718424896
2032,CA,Increasing Batt Cap - High LFP Chemistry,1073.0538718424896
2032,CO,Decreasing Batt Cap - Benchmark Chemistry,155.5260810827272
2032,CO,Decreasing Batt Cap - High LFP Chemistry,155.5260810827272
2032,CO,Increasing Batt Cap - Benchmark Chemistry,165.76527371408181
2032,CO,Increasing Batt Cap - High LFP Chemistry,165.76527371408181
2032,FL,Decreasing Batt Cap - Benchmark Chemistry,311.0521621654544
2032,FL,Decreasing Batt Cap - High LFP Chemistry,311.0521621654544
2032,FL,Increasing Batt Cap - Benchmark Chemistry,331.53054742816363
2032,FL,Increasing Batt Cap - High LFP Chemistry,331.53054742816363
2032,GA,Decreasing Batt Cap - Benchmark Chemistry,30201.42971572366
2032,GA,Decreasing Batt Cap - High LFP Chemistry,30201.42971572366
2032,GA,Increasing Batt Cap - Benchmark Chemistry,32189.766684345166
2032,GA,Increasing Batt Cap - High LFP Chemistry,32189.766684345166
2032,IL,Decreasing Batt Cap - Benchmark Chemistry,20096.72885361699
2032,IL,Decreasing Batt Cap - High LFP Chemistry,20096.72885361699
2032,IL,Increasing Batt Cap - Benchmark Chemistry,21419.814194414794
2032,IL,Increasing Batt Cap - High LFP Chemistry,21419.814194414794
2032,IN,Decreasing Batt Cap - Benchmark Chemistry,24087.523796415146
2032,IN,Decreasing Batt Cap - High LFP Chemistry,24087.523796415146
2032,IN,Increasing Batt Cap - Benchmark Chemistry,25673.34653718518
2032,IN,Increasing Batt Cap - High LFP Chemistry,25673.34653718518
2032,KS,Decreasing Batt Cap - Benchmark Chemistry,6221.043243309087
2032,KS,Decreasing Batt Cap - High LFP Chemistry,6221.043243309087
2032,KS,Increasing Batt Cap - Benchmark Chemistry,6630.610948563271
2032,KS,Increasing Batt Cap - High LFP Chemistry,6630.610948563271
2032,KY,Decreasing Batt Cap - Benchmark Chemistry,5606.610679421335
2032,KY,Decreasing Batt Cap - High LFP Chemistry,5606.610679421335
2032,KY,Increasing Batt Cap - Benchmark Chemistry,5975.726691063582
2032,KY,Increasing Batt Cap - High LFP Chemistry,5975.726691063582
2032,MA,Decreasing Batt Cap - Benchmark Chemistry,0
2032,MA,Decreasing Batt Cap - High LFP Chemistry,0
2032,MA,Increasing Batt Cap - Benchmark Chemistry,0
2032,MA,Increasing Batt Cap - High LFP Chemistry,0
2032,MD,Decreasing Batt Cap - Benchmark Chemistry,41.473621622060584
2032,MD,Decreasing Batt Cap - High LFP Chemistry,41.473621622060584
2032,MD,Increasing Batt Cap - Benchmark Chemistry,44.20407299042182
2032,MD,Increasing Batt Cap - High LFP Chemistry,44.20407299042182
2032,MI,Decreasing Batt Cap - Benchmark Chemistry,36650.088575174625
2032,MI,Decreasing Batt Cap - High LFP Chemistry,36650.088575174625
2032,MI,Increasing Batt Cap - Benchmark Chemistry,39062.97851790913
2032,MI,Increasing Batt Cap - High LFP Chemistry,39062.97851790913
2032,MO,Decreasing Batt Cap - Benchmark Chemistry,41.473621622060584
2032,MO,Decreasing Batt Cap - High LFP Chemistry,41.473621622060584
2032,MO,Increasing Batt Cap - Benchmark Chemistry,44.20407299042182
2032,MO,Increasing Batt Cap - High LFP Chemistry,44.20407299042182
2032,MS,Decreasing Batt Cap - Benchmark Chemistry,4354.730270316361
2032,MS,Decreasing Batt Cap - High LFP Chemistry,4354.730270316361
2032,MS,Increasing Batt Cap - Benchmark Chemistry,4641.42766399429
2032,MS,Increasing Batt Cap - High LFP Chemistry,4641.42766399429
2032,NC,Decreasing Batt Cap - Benchmark Chemistry,6428.4113514193905
2032,NC,Decreasing Batt Cap - High LFP Chemistry,6428.4113514193905
2032,NC,Increasing Batt Cap - Benchmark Chemistry,6851.631313515381
2032,NC,Increasing Batt Cap - High LFP Chemistry,6851.631313515381
2032,NH,Decreasing Batt Cap - Benchmark Chemistry,0
2032,NH,Decreasing Batt Cap - High LFP Chemistry,0
2032,NH,Increasing Batt Cap - Benchmark Chemistry,0
2032,NH,Increasing Batt Cap - High LFP Chemistry,0
2032,NV,Decreasing Batt Cap - Benchmark Chemistry,2504.659699864067
2032,NV,Decreasing Batt Cap - High LFP Chemistry,2504.659699864067
2032,NV,Increasing Batt Cap - Benchmark Chemistry,2669.5561144355734
2032,NV,Increasing Batt Cap - High LFP Chemistry,2669.5561144355734
2032,NY,Decreasing Batt Cap - Benchmark Chemistry,114.05245946066661
2032,NY,Decreasing Batt Cap - High LFP Chemistry,114.05245946066661
2032,NY,Increasing Batt Cap - Benchmark Chemistry,121.56120072366
2032,NY,Increasing Batt Cap - High LFP Chemistry,121.56120072366
2032,OH,Decreasing Batt Cap - Benchmark Chemistry,17004.18486504484
2032,OH,Decreasing Batt Cap - High LFP Chemistry,17004.18486504484
2032,OH,Increasing Batt Cap - Benchmark Chemistry,18123.669926072947
2032,OH,Increasing Batt Cap - High LFP Chemistry,18123.669926072947
2032,ON,Decreasing Batt Cap - Benchmark Chemistry,41116.308321091106
2032,ON,Decreasing Batt Cap - High LFP Chemistry,41116.308321091106
2032,ON,Increasing Batt Cap - Benchmark Chemistry,43823.235662530926
2032,ON,Increasing Batt Cap - High LFP Chemistry,43823.235662530926
2032,PA,Decreasing Batt Cap - Benchmark Chemistry,14.515767567721204
2032,PA,Decreasing Batt Cap - High LFP Chemistry,14.515767567721204
2032,PA,Increasing Batt Cap - Benchmark Chemistry,15.471425546647634
2032,PA,Increasing Batt Cap - High LFP Chemistry,15.471425546647634
2032,QC,Decreasing Batt Cap - Benchmark Chemistry,41.473621622060584
2032,QC,Decreasing Batt Cap - High LFP Chemistry,41.473621622060584
2032,QC,Increasing Batt Cap - Benchmark Chemistry,44.20407299042182
2032,QC,Increasing Batt Cap - High LFP Chemistry,44.20407299042182
2032,SC,Decreasing Batt Cap - Benchmark Chemistry,1594.9366691410928
2032,SC,Decreasing Batt Cap - High LFP Chemistry,1594.9366691410928
2032,SC,Increasing Batt Cap - Benchmark Chemistry,1699.9406895372608
2032,SC,Increasing Batt Cap - High LFP Chemistry,1699.9406895372608
2032,SLP ,Decreasing Batt Cap - Benchmark Chemistry,0
2032,SLP ,Decreasing Batt Cap - High LFP Chemistry,0
2032,SLP ,Increasing Batt Cap - Benchmark Chemistry,0
2032,SLP ,Increasing Batt Cap - High LFP Chemistry,0
2032,TN,Decreasing Batt Cap - Benchmark Chemistry,19907.33837858908
2032,TN,Decreasing Batt Cap - High LFP Chemistry,19907.33837858908
2032,TN,Increasing Batt Cap - Benchmark Chemistry,21217.955035402472
2032,TN,Increasing Batt Cap - High LFP Chemistry,21217.955035402472
2032,TX,Decreasing Batt Cap - Benchmark Chemistry,2073.681081103029
2032,TX,Decreasing Batt Cap - High LFP Chemistry,2073.681081103029
2032,TX,Increasing Batt Cap - Benchmark Chemistry,2210.203649521091
2032,TX,Increasing Batt Cap - High LFP Chemistry,2210.203649521091
2032,VA,Decreasing Batt Cap - Benchmark Chemistry,0
2032,VA,Decreasing Batt Cap - High LFP Chemistry,0
2032,VA,Increasing Batt Cap - Benchmark Chemistry,0
2032,VA,Increasing Batt Cap - High LFP Chemistry,0
2032,WV,Decreasing Batt Cap - Benchmark Chemistry,3379.3214573463674
2032,WV,Decreasing Batt Cap - High LFP Chemistry,3379.3214573463674
2032,WV,Increasing Batt Cap - Benchmark Chemistry,3601.801977167569
2032,WV,Increasing Batt Cap - High LFP Chemistry,3601.801977167569
2033,AL,Decreasing Batt Cap - Benchmark Chemistry,0
2033,AL,Decreasing Batt Cap - High LFP Chemistry,0
2033,AL,Increasing Batt Cap - Benchmark Chemistry,0
2033,AL,Increasing Batt Cap - High LFP Chemistry,0
2033,AZ,Decreasing Batt Cap - Benchmark Chemistry,12124.621976071332
2033,AZ,Decreasing Batt Cap - High LFP Chemistry,12124.621976071332
2033,AZ,Increasing Batt Cap - Benchmark Chemistry,14733.099796504956
2033,AZ,Increasing Batt Cap - High LFP Chemistry,14733.099796504956
2033,CA,Decreasing Batt Cap - Benchmark Chemistry,1006.7721648755206
2033,CA,Decreasing Batt Cap - High LFP Chemistry,1006.7721648755206
2033,CA,Increasing Batt Cap - Benchmark Chemistry,1223.3680197805716
2033,CA,Increasing Batt Cap - High LFP Chemistry,1223.3680197805716
2033,CO,Decreasing Batt Cap - Benchmark Chemistry,155.52608108272716
2033,CO,Decreasing Batt Cap - High LFP Chemistry,155.52608108272716
2033,CO,Increasing Batt Cap - Benchmark Chemistry,188.98579090328087
2033,CO,Increasing Batt Cap - High LFP Chemistry,188.98579090328087
2033,FL,Decreasing Batt Cap - Benchmark Chemistry,311.0521621654543
2033,FL,Decreasing Batt Cap - High LFP Chemistry,311.0521621654543
2033,FL,Increasing Batt Cap - Benchmark Chemistry,377.97158180656174
2033,FL,Increasing Batt Cap - High LFP Chemistry,377.97158180656174
2033,GA,Decreasing Batt Cap - Benchmark Chemistry,29305.43026341758
2033,GA,Decreasing Batt Cap - High LFP Chemistry,29305.43026341758
2033,GA,Increasing Batt Cap - Benchmark Chemistry,35610.16825947659
2033,GA,Increasing Batt Cap - High LFP Chemistry,35610.16825947659
2033,IL,Decreasing Batt Cap - Benchmark Chemistry,19379.929291772125
2033,IL,Decreasing Batt Cap - High LFP Chemistry,19379.929291772125
2033,IL,Increasing Batt Cap - Benchmark Chemistry,23549.305938642196
2033,IL,Increasing Batt Cap - High LFP Chemistry,23549.305938642196
2033,IN,Decreasing Batt Cap - Benchmark Chemistry,22833.124563186633
2033,IN,Decreasing Batt Cap - High LFP Chemistry,22833.124563186633
2033,IN,Increasing Batt Cap - Benchmark Chemistry,27745.41783812874
2033,IN,Increasing Batt Cap - High LFP Chemistry,27745.41783812874
2033,KS,Decreasing Batt Cap - Benchmark Chemistry,6221.043243309087
2033,KS,Decreasing Batt Cap - High LFP Chemistry,6221.043243309087
2033,KS,Increasing Batt Cap - Benchmark Chemistry,7559.431636131235
2033,KS,Increasing Batt Cap - High LFP Chemistry,7559.431636131235
2033,KY,Decreasing Batt Cap - Benchmark Chemistry,5499.090745144605
2033,KY,Decreasing Batt Cap - High LFP Chemistry,5499.090745144605
2033,KY,Increasing Batt Cap - Benchmark Chemistry,6682.159072517677
2033,KY,Increasing Batt Cap - High LFP Chemistry,6682.159072517677
2033,MA,Decreasing Batt Cap - Benchmark Chemistry,0
2033,MA,Decreasing Batt Cap - High LFP Chemistry,0
2033,MA,Increasing Batt Cap - Benchmark Chemistry,0
2033,MA,Increasing Batt Cap - High LFP Chemistry,0
2033,MD,Decreasing Batt Cap - Benchmark Chemistry,41.473621622060584
2033,MD,Decreasing Batt Cap - High LFP Chemistry,41.473621622060584
2033,MD,Increasing Batt Cap - Benchmark Chemistry,50.396210907541565
2033,MD,Increasing Batt Cap - High LFP Chemistry,50.396210907541565
2033,MI,Decreasing Batt Cap - Benchmark Chemistry,35073.12953911593
2033,MI,Decreasing Batt Cap - High LFP Chemistry,35073.12953911593
2033,MI,Increasing Batt Cap - Benchmark Chemistry,42618.724006022625
2033,MI,Increasing Batt Cap - High LFP Chemistry,42618.724006022625
2033,MO,Decreasing Batt Cap - Benchmark Chemistry,41.473621622060584
2033,MO,Decreasing Batt Cap - High LFP Chemistry,41.473621622060584
2033,MO,Increasing Batt Cap - Benchmark Chemistry,50.396210907541565
2033,MO,Increasing Batt Cap - High LFP Chemistry,50.396210907541565
2033,MS,Decreasing Batt Cap - Benchmark Chemistry,4354.730270316361
2033,MS,Decreasing Batt Cap - High LFP Chemistry,4354.730270316361
2033,MS,Increasing Batt Cap - Benchmark Chemistry,5291.602145291865
2033,MS,Increasing Batt Cap - High LFP Chemistry,5291.602145291865
2033,NC,Decreasing Batt Cap - Benchmark Chemistry,6428.4113514193905
2033,NC,Decreasing Batt Cap - High LFP Chemistry,6428.4113514193905
2033,NC,Increasing Batt Cap - Benchmark Chemistry,7811.412690668943
2033,NC,Increasing Batt Cap - High LFP Chemistry,7811.412690668943
2033,NH,Decreasing Batt Cap - Benchmark Chemistry,0
2033,NH,Decreasing Batt Cap - High LFP Chemistry,0
2033,NH,Increasing Batt Cap - Benchmark Chemistry,0
2033,NH,Increasing Batt Cap - High LFP Chemistry,0
2033,NV,Decreasing Batt Cap - Benchmark Chemistry,2325.459809402851
2033,NV,Decreasing Batt Cap - High LFP Chemistry,2325.459809402851
2033,NV,Increasing Batt Cap - Benchmark Chemistry,2825.756672027399
2033,NV,Increasing Batt Cap - High LFP Chemistry,2825.756672027399
2033,NY,Decreasing Batt Cap - Benchmark Chemistry,114.05245946066661
2033,NY,Decreasing Batt Cap - High LFP Chemistry,114.05245946066661
2033,NY,Increasing Batt Cap - Benchmark Chemistry,138.5895799957393
2033,NY,Increasing Batt Cap - High LFP Chemistry,138.5895799957393
2033,OH,Decreasing Batt Cap - Benchmark Chemistry,17004.184865044837
2033,OH,Decreasing Batt Cap - High LFP Chemistry,17004.184865044837
2033,OH,Increasing Batt Cap - Benchmark Chemistry,20662.44647209204
2033,OH,Increasing Batt Cap - High LFP Chemistry,20662.44647209204
2033,ON,Decreasing Batt Cap - Benchmark Chemistry,38858.38970127978
2033,ON,Decreasing Batt Cap - High LFP Chemistry,38858.38970127978
2033,ON,Increasing Batt Cap - Benchmark Chemistry,47218.340871188186
2033,ON,Increasing Batt Cap - High LFP Chemistry,47218.340871188186
2033,PA,Decreasing Batt Cap - Benchmark Chemistry,14.515767567721202
2033,PA,Decreasing Batt Cap - High LFP Chemistry,14.515767567721202
2033,PA,Increasing Batt Cap - Benchmark Chemistry,17.638673817639546
2033,PA,Increasing Batt Cap - High LFP Chemistry,17.638673817639546
2033,QC,Decreasing Batt Cap - Benchmark Chemistry,41.473621622060584
2033,QC,Decreasing Batt Cap - High LFP Chemistry,41.473621622060584
2033,QC,Increasing Batt Cap - Benchmark Chemistry,50.396210907541565
2033,QC,Increasing Batt Cap - High LFP Chemistry,50.396210907541565
2033,SC,Decreasing Batt Cap - Benchmark Chemistry,1523.2567129566066
2033,SC,Decreasing Batt Cap - High LFP Chemistry,1523.2567129566066
2033,SC,Increasing Batt Cap - Benchmark Chemistry,1850.9684847888038
2033,SC,Increasing Batt Cap - High LFP Chemistry,1850.9684847888038
2033,SLP ,Decreasing Batt Cap - Benchmark Chemistry,0
2033,SLP ,Decreasing Batt Cap - High LFP Chemistry,0
2033,SLP ,Increasing Batt Cap - Benchmark Chemistry,0
2033,SLP ,Increasing Batt Cap - High LFP Chemistry,0
2033,TN,Decreasing Batt Cap - Benchmark Chemistry,19907.338378589076
2033,TN,Decreasing Batt Cap - High LFP Chemistry,19907.338378589076
2033,TN,Increasing Batt Cap - Benchmark Chemistry,24190.18123561995
2033,TN,Increasing Batt Cap - High LFP Chemistry,24190.18123561995
2033,TX,Decreasing Batt Cap - Benchmark Chemistry,2073.681081103029
2033,TX,Decreasing Batt Cap - High LFP Chemistry,2073.681081103029
2033,TX,Increasing Batt Cap - Benchmark Chemistry,2519.810545377078
2033,TX,Increasing Batt Cap - High LFP Chemistry,2519.810545377078
2033,VA,Decreasing Batt Cap - Benchmark Chemistry,0
2033,VA,Decreasing Batt Cap - High LFP Chemistry,0
2033,VA,Increasing Batt Cap - Benchmark Chemistry,0
2033,VA,Increasing Batt Cap - High LFP Chemistry,0
2033,WV,Decreasing Batt Cap - Benchmark Chemistry,3110.5216216545437
2033,WV,Decreasing Batt Cap - High LFP Chemistry,3110.5216216545437
2033,WV,Increasing Batt Cap - Benchmark Chemistry,3779.7158180656174
2033,WV,Increasing Batt Cap - High LFP Chemistry,3779.7158180656174
2034,AL,Decreasing Batt Cap - Benchmark Chemistry,0
2034,AL,Decreasing Batt Cap - High LFP Chemistry,0
2034,AL,Increasing Batt Cap - Benchmark Chemistry,0
2034,AL,Increasing Batt Cap - High LFP Chemistry,0
2034,AZ,Decreasing Batt Cap - Benchmark Chemistry,11819.982162287266
2034,AZ,Decreasing Batt Cap - High LFP Chemistry,11819.982162287266
2034,AZ,Increasing Batt Cap - Benchmark Chemistry,15285.091347858619
2034,AZ,Increasing Batt Cap - High LFP Chemistry,15285.091347858619
2034,CA,Decreasing Batt Cap - Benchmark Chemistry,1006.7721648755206
2034,CA,Decreasing Batt Cap - High LFP Chemistry,1006.7721648755206
2034,CA,Increasing Batt Cap - Benchmark Chemistry,1301.9143595412913
2034,CA,Increasing Batt Cap - High LFP Chemistry,1301.9143595412913
2034,CO,Decreasing Batt Cap - Benchmark Chemistry,155.5260810827272
2034,CO,Decreasing Batt Cap - High LFP Chemistry,155.5260810827272
2034,CO,Increasing Batt Cap - Benchmark Chemistry,201.11962299813973
2034,CO,Increasing Batt Cap - High LFP Chemistry,201.11962299813973
2034,FL,Decreasing Batt Cap - Benchmark Chemistry,311.0521621654544
2034,FL,Decreasing Batt Cap - High LFP Chemistry,311.0521621654544
2034,FL,Increasing Batt Cap - Benchmark Chemistry,402.23924599627946
2034,FL,Increasing Batt Cap - High LFP Chemistry,402.23924599627946
2034,GA,Decreasing Batt Cap - Benchmark Chemistry,28409.430811111495
2034,GA,Decreasing Batt Cap - High LFP Chemistry,28409.430811111495
2034,GA,Increasing Batt Cap - Benchmark Chemistry,36737.851134326855
2034,GA,Increasing Batt Cap - High LFP Chemistry,36737.851134326855
2034,IL,Decreasing Batt Cap - Benchmark Chemistry,18663.129729927263
2034,IL,Decreasing Batt Cap - High LFP Chemistry,18663.129729927263
2034,IL,Increasing Batt Cap - Benchmark Chemistry,24134.35475977677
2034,IL,Increasing Batt Cap - High LFP Chemistry,24134.35475977677
2034,IN,Decreasing Batt Cap - Benchmark Chemistry,21578.72532995812
2034,IN,Decreasing Batt Cap - High LFP Chemistry,21578.72532995812
2034,IN,Increasing Batt Cap - Benchmark Chemistry,27904.67729224856
2034,IN,Increasing Batt Cap - High LFP Chemistry,27904.67729224856
2034,KS,Decreasing Batt Cap - Benchmark Chemistry,6221.043243309087
2034,KS,Decreasing Batt Cap - High LFP Chemistry,6221.043243309087
2034,KS,Increasing Batt Cap - Benchmark Chemistry,8044.78491992559
2034,KS,Increasing Batt Cap - High LFP Chemistry,8044.78491992559
2034,KY,Decreasing Batt Cap - Benchmark Chemistry,5391.570810867876
2034,KY,Decreasing Batt Cap - High LFP Chemistry,5391.570810867876
2034,KY,Increasing Batt Cap - Benchmark Chemistry,6972.146930602178
2034,KY,Increasing Batt Cap - High LFP Chemistry,6972.146930602178
2034,MA,Decreasing Batt Cap - Benchmark Chemistry,0
2034,MA,Decreasing Batt Cap - High LFP Chemistry,0
2034,MA,Increasing Batt Cap - Benchmark Chemistry,0
2034,MA,Increasing Batt Cap - High LFP Chemistry,0
2034,MD,Decreasing Batt Cap - Benchmark Chemistry,41.47362162206059
2034,MD,Decreasing Batt Cap - High LFP Chemistry,41.47362162206059
2034,MD,Increasing Batt Cap - Benchmark Chemistry,53.63189946617061
2034,MD,Increasing Batt Cap - High LFP Chemistry,53.63189946617061
2034,MI,Decreasing Batt Cap - Benchmark Chemistry,33496.17050305723
2034,MI,Decreasing Batt Cap - High LFP Chemistry,33496.17050305723
2034,MI,Increasing Batt Cap - Benchmark Chemistry,43315.80360385268
2034,MI,Increasing Batt Cap - High LFP Chemistry,43315.80360385268
2034,MO,Decreasing Batt Cap - Benchmark Chemistry,41.47362162206059
2034,MO,Decreasing Batt Cap - High LFP Chemistry,41.47362162206059
2034,MO,Increasing Batt Cap - Benchmark Chemistry,53.63189946617061
2034,MO,Increasing Batt Cap - High LFP Chemistry,53.63189946617061
2034,MS,Decreasing Batt Cap - Benchmark Chemistry,4354.730270316361
2034,MS,Decreasing Batt Cap - High LFP Chemistry,4354.730270316361
2034,MS,Increasing Batt Cap - Benchmark Chemistry,5631.349443947913
2034,MS,Increasing Batt Cap - High LFP Chemistry,5631.349443947913
2034,NC,Decreasing Batt Cap - Benchmark Chemistry,6428.4113514193905
2034,NC,Decreasing Batt Cap - High LFP Chemistry,6428.4113514193905
2034,NC,Increasing Batt Cap - Benchmark Chemistry,8312.944417256444
2034,NC,Increasing Batt Cap - High LFP Chemistry,8312.944417256444
2034,NH,Decreasing Batt Cap - Benchmark Chemistry,0
2034,NH,Decreasing Batt Cap - High LFP Chemistry,0
2034,NH,Increasing Batt Cap - Benchmark Chemistry,0
2034,NH,Increasing Batt Cap - High LFP Chemistry,0
2034,NV,Decreasing Batt Cap - Benchmark Chemistry,2146.259918941635
2034,NV,Decreasing Batt Cap - High LFP Chemistry,2146.259918941635
2034,NV,Increasing Batt Cap - Benchmark Chemistry,2775.450797374328
2034,NV,Increasing Batt Cap - High LFP Chemistry,2775.450797374328
2034,NY,Decreasing Batt Cap - Benchmark Chemistry,114.0524594606666
2034,NY,Decreasing Batt Cap - High LFP Chemistry,114.0524594606666
2034,NY,Increasing Batt Cap - Benchmark Chemistry,147.48772353196915
2034,NY,Increasing Batt Cap - High LFP Chemistry,147.48772353196915
2034,OH,Decreasing Batt Cap - Benchmark Chemistry,17004.18486504484
2034,OH,Decreasing Batt Cap - High LFP Chemistry,17004.18486504484
2034,OH,Increasing Batt Cap - Benchmark Chemistry,21989.078781129945
2034,OH,Increasing Batt Cap - High LFP Chemistry,21989.078781129945
2034,ON,Decreasing Batt Cap - Benchmark Chemistry,36600.47108146846
2034,ON,Decreasing Batt Cap - High LFP Chemistry,36600.47108146846
2034,ON,Increasing Batt Cap - Benchmark Chemistry,47330.15127889555
2034,ON,Increasing Batt Cap - High LFP Chemistry,47330.15127889555
2034,PA,Decreasing Batt Cap - Benchmark Chemistry,14.515767567721202
2034,PA,Decreasing Batt Cap - High LFP Chemistry,14.515767567721202
2034,PA,Increasing Batt Cap - Benchmark Chemistry,18.771164813159707
2034,PA,Increasing Batt Cap - High LFP Chemistry,18.771164813159707
2034,QC,Decreasing Batt Cap - Benchmark Chemistry,41.47362162206059
2034,QC,Decreasing Batt Cap - High LFP Chemistry,41.47362162206059
2034,QC,Increasing Batt Cap - Benchmark Chemistry,53.63189946617061
2034,QC,Increasing Batt Cap - High LFP Chemistry,53.63189946617061
2034,SC,Decreasing Batt Cap - Benchmark Chemistry,1451.5767567721202
2034,SC,Decreasing Batt Cap - High LFP Chemistry,1451.5767567721202
2034,SC,Increasing Batt Cap - Benchmark Chemistry,1877.1164813159708
2034,SC,Increasing Batt Cap - High LFP Chemistry,1877.1164813159708
2034,SLP ,Decreasing Batt Cap - Benchmark Chemistry,0
2034,SLP ,Decreasing Batt Cap - High LFP Chemistry,0
2034,SLP ,Increasing Batt Cap - Benchmark Chemistry,0
2034,SLP ,Increasing Batt Cap - High LFP Chemistry,0
2034,TN,Decreasing Batt Cap - Benchmark Chemistry,19907.33837858908
2034,TN,Decreasing Batt Cap - High LFP Chemistry,19907.33837858908
2034,TN,Increasing Batt Cap - Benchmark Chemistry,25743.311743761886
2034,TN,Increasing Batt Cap - High LFP Chemistry,25743.311743761886
2034,TX,Decreasing Batt Cap - Benchmark Chemistry,2073.681081103029
2034,TX,Decreasing Batt Cap - High LFP Chemistry,2073.681081103029
2034,TX,Increasing Batt Cap - Benchmark Chemistry,2681.59497330853
2034,TX,Increasing Batt Cap - High LFP Chemistry,2681.59497330853
2034,VA,Decreasing Batt Cap - Benchmark Chemistry,0
2034,VA,Decreasing Batt Cap - High LFP Chemistry,0
2034,VA,Increasing Batt Cap - Benchmark Chemistry,0
2034,VA,Increasing Batt Cap - High LFP Chemistry,0
2034,WV,Decreasing Batt Cap - Benchmark Chemistry,3110.5216216545437
2034,WV,Decreasing Batt Cap - High LFP Chemistry,3110.5216216545437
2034,WV,Increasing Batt Cap - Benchmark Chemistry,4022.392459962795
2034,WV,Increasing Batt Cap - High LFP Chemistry,4022.392459962795
2035,AL,Decreasing Batt Cap - Benchmark Chemistry,0
2035,AL,Decreasing Batt Cap - High LFP Chemistry,0
2035,AL,Increasing Batt Cap - Benchmark Chemistry,0
2035,AL,Increasing Batt Cap - High LFP Chemistry,0
2035,AZ,Decreasing Batt Cap - Benchmark Chemistry,11819.982162287266
2035,AZ,Decreasing Batt Cap - High LFP Chemistry,11819.982162287266
2035,AZ,Increasing Batt Cap - Benchmark Chemistry,16088.824532492239
2035,AZ,Increasing Batt Cap - High LFP Chemistry,16088.824532492239
2035,CA,Decreasing Batt Cap - Benchmark Chemistry,1006.7721648755206
2035,CA,Decreasing Batt Cap - High LFP Chemistry,1006.7721648755206
2035,CA,Increasing Batt Cap - Benchmark Chemistry,1370.3726860570146
2035,CA,Increasing Batt Cap - High LFP Chemistry,1370.3726860570146
2035,CO,Decreasing Batt Cap - Benchmark Chemistry,155.5260810827272
2035,CO,Decreasing Batt Cap - High LFP Chemistry,155.5260810827272
2035,CO,Increasing Batt Cap - Benchmark Chemistry,211.6950596380558
2035,CO,Increasing Batt Cap - High LFP Chemistry,211.6950596380558
2035,FL,Decreasing Batt Cap - Benchmark Chemistry,311.0521621654544
2035,FL,Decreasing Batt Cap - High LFP Chemistry,311.0521621654544
2035,FL,Increasing Batt Cap - Benchmark Chemistry,423.3901192761116
