Country,Scenario,Vehicle,Year,New_Sales,Total_Stock,EV_Retirement,LIB_recycling_vector,LIB_repurpose_vector,LIB_reuse_ev_vector,LIB_available_vector,LIB_evfail_total_vector,LIB_bothfail_vector,LIB_recycling,LIB_repurpose,LIB_reuse_EV
Canada,Repeal,Heavy trucks,2035,800,4450.6603774841915,16.493133316470054,6|7|10|12|15|18|19|18|16|14|10|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|7|9|13|15|17|19|19|17|13|9|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|1|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|1|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|1|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,149,148,14
Canada,Repeal,Heavy trucks,2036,885,4976.959587235402,20.329233467206024,6|8|10|14|17|20|21|20|19|15|11|7|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6|8|11|13|17|20|21|21|18|15|11|7|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|2|2|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|2|2|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|2|2|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,172,170,17
Canada,Repeal,Heavy trucks,2037,972,5540.605559366635,24.406225023710743,6|9|12|16|19|22|24|23|21|17|13|9|5|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7|9|12|15|19|22|24|23|21|16|11|7|5|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|2|2|2|2|2|2|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|2|2|2|2|2|2|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|2|2|2|2|2|2|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,198,193,18
Canada,Repeal,Heavy trucks,2038,1065,6144.831499121742,28.65467026462436,7|10|13|17|21|24|26|26|24|19|14|9|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7|10|13|17|21|25|27|26|23|18|13|9|5|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|1|1|1|1|2|2|2|2|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|1|1|1|1|2|2|2|2|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|1|1|1|1|2|2|2|2|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,220,219,21
Canada,Repeal,Heavy trucks,2039,1164,6792.09875779515,33.04596302831189,8|11|14|19|24|28|30|30|28|22|15|11|7|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8|11|15|19|23|27|29|29|26|21|15|9|5|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|1|1|1|1|2|2|2|1|1|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|1|1|1|1|2|2|2|3|3|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|1|1|1|1|2|2|2|3|3|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,254,242,20
Canada,Repeal,Heavy trucks,2040,1261,7476.208157681152,37.59717356941288,8|12|16|21|26|30|33|34|30|24|18|11|7|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,9|12|16|21|26|31|33|34|30|24|17|11|7|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|1|1|1|2|2|2|1|1|1|1|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|1|1|1|2|2|2|3|3|3|3|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|1|1|1|2|2|2|3|3|3|3|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,279,277,21
Canada,Repeal,Heavy trucks,2041,1364,8198.164774596919,42.11697620398806,9|13|18|23|29|34|37|38|34|27|20|14|8|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,9|13|17|23|29|34|38|37|33|26|19|12|7|4|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|2|2|1|1|1|1|1|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|2|2|3|3|3|3|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|2|2|3|3|3|3|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,313,305,20
Canada,Repeal,Heavy trucks,2042,1469,8956.162000531398,47.28353222492054,10|14|19|25|32|38|42|42|38|30|22|15|10|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10|14|19|25|31|37|42|41|36|29|21|14|9|5|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|2|2|1|1|2|2|1|1|1|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|2|2|3|3|4|4|3|3|3|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|2|2|3|3|4|4|3|3|3|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,346,338,22
Canada,Repeal,Heavy trucks,2043,1571,9741.5281539846,52.74839454989649,10|15|20|28|35|42|47|46|42|34|25|17|11|6|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11|15|21|27|35|42|46|46|40|32|24|16|10|5|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|2|1|1|2|2|2|2|1|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|2|3|3|4|4|4|4|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|2|3|3|4|4|4|4|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|1|1|1|2|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,383,375,25
Canada,Repeal,Heavy trucks,2044,1670,10546.462332967518,58.474690022590515,12|16|22|30|38|46|52|52|46|38|28|19|13|7|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11|17|23|30|38|46|50|50|45|36|26|18|11|5|3|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|2|1|2|2|3|3|2|2|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|2|3|4|4|5|5|4|4|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|2|3|4|4|5|5|4|4|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|1|1|2|2|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,426,412,29
Canada,Repeal,Heavy trucks,2045,1770,11367.836909187541,64.65194041509771,12|18|24|32|42|51|56|56|50|42|31|21|14|8|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12|17|24|33|42|50|56|55|50|40|29|20|12|7|3|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|1|1|2|3|3|3|3|2|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|3|3|4|5|5|5|5|4|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|3|3|4|5|5|5|5|4|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|1|1|2|2|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,464,453,30
Canada,Repeal,Heavy trucks,2046,1867,12198.66047869234,71.26652638276491,13|18|26|35|45|55|62|62|58|47|34|23|15|10|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13|19|26|35|46|54|60|60|55|45|32|22|13|8|3|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|1|2|2|3|2|2|3|3|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|3|4|4|5|6|6|5|5|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|3|4|4|5|6|6|5|5|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|1|2|2|2|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,512,494,30
Canada,Repeal,Heavy trucks,2047,1961,13032.507149524228,78.2939742299775,14|20|28|37|49|59|66|68|62|52|38|25|17|11|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13|19|27|37|49|59|66|67|61|49|37|24|14|8|4|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|1|2|3|2|2|2|2|3|2|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|3|4|5|6|6|6|6|5|4|3|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|3|4|5|6|6|6|6|5|4|3|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|1|2|2|2|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,555,538,31
Canada,Repeal,Heavy trucks,2048,2051,13862.828787357843,85.86679293635169,14|20|29|40|53|63|72|73|68|56|43|30|18|11|6|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15|21|29|39|52|64|70|73|66|54|40|27|16|10|6|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|1|2|3|2|3|3|3|2|3|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|3|4|5|6|7|7|7|6|5|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|3|4|5|6|7|7|7|6|5|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|1|2|2|3|3|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,601,586,35
Canada,Repeal,Heavy trucks,2049,2132,14678.138576343645,93.63136647230183,15|22|30|42|55|68|78|79|74|61|47|33|21|13|8|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15|21|31|42|56|68|77|78|71|59|43|29|18|10|6|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|1|2|2|3|3|3|3|2|3|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|3|4|6|7|7|7|7|6|5|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|3|4|6|7|7|7|7|6|5|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|1|1|2|3|3|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,651,629,35
Canada,Repeal,Heavy trucks,2050,2215,15479.439547080767,101.68175601824774,16|22|32|45|59|73|83|86|79|67|50|35|23|13|9|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15|23|33|45|59|72|82|84|77|63|47|32|21|12|6|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|1|2|3|2|3|4|4|4|3|2|3|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|3|4|5|6|7|8|8|8|7|6|5|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|3|4|5|6|7|8|8|8|7|6|5|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|1|2|2|3|3|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,697,676,40
