State,Year,EV_share,Group,Scenario
Missouri,2031,0.3620595015918324,Non-177,PolicyBaseline
Missouri,2032,0.41251276254375796,Non-177,PolicyBaseline
Missouri,2033,0.4836205332849619,Non-177,PolicyBaseline
Missouri,2034,0.5217026951530487,Non-177,PolicyBaseline
Missouri,2035,0.5532284649562842,Non-177,PolicyBaseline
Missouri,2036,0.5787864198851673,Non-177,PolicyBaseline
Missouri,2037,0.5991807348560078,Non-177,PolicyBaseline
Missouri,2038,0.6152958178389517,Non-177,PolicyBaseline
Missouri,2039,0.6288917108201604,Non-177,PolicyBaseline
Missouri,2040,0.64141163783732,Non-177,PolicyBaseline
Missouri,2041,0.6544054156736776,Non-177,PolicyBaseline
Missouri,2042,0.6655981349264175,Non-177,PolicyBaseline
Missouri,2043,0.6734068627450979,Non-177,PolicyBaseline
Missouri,2044,0.6808765882670987,Non-177,PolicyBaseline
Missouri,2045,0.6855487743536428,Non-177,PolicyBaseline
Missouri,2046,0.6905576974208991,Non-177,PolicyBaseline
Missouri,2047,0.6930953027646767,Non-177,PolicyBaseline
Missouri,2048,0.6987911541502617,Non-177,PolicyBaseline
Missouri,2049,0.7041823744520777,Non-177,PolicyBaseline
Missouri,2050,0.7091298339231362,Non-177,PolicyBaseline
Montana,2020,0.010133333044264755,Non-177,PolicyBaseline
Montana,2021,0.024424129575538873,Non-177,PolicyBaseline
Montana,2022,0.04348835776992178,Non-177,PolicyBaseline
Montana,2023,0.05739214117779728,Non-177,PolicyBaseline
Montana,2024,0.06574701599677317,Non-177,PolicyBaseline
Montana,2025,0.10096235016039164,Non-177,PolicyBaseline
Montana,2026,0.13469114072584024,Non-177,PolicyBaseline
Montana,2027,0.18227112310566723,Non-177,PolicyBaseline
Montana,2028,0.22241890334266445,Non-177,PolicyBaseline
Montana,2029,0.2702735860630595,Non-177,PolicyBaseline
Montana,2030,0.3144682236146135,Non-177,PolicyBaseline
Montana,2031,0.36967707953486495,Non-177,PolicyBaseline
Montana,2032,0.4207105369398471,Non-177,PolicyBaseline
Montana,2033,0.49088206940873974,Non-177,PolicyBaseline
Montana,2034,0.5273953469811249,Non-177,PolicyBaseline
Montana,2035,0.5577068042055146,Non-177,PolicyBaseline
Montana,2036,0.5828002842928215,Non-177,PolicyBaseline
Montana,2037,0.603353490929082,Non-177,PolicyBaseline
Montana,2038,0.6204972095383049,Non-177,PolicyBaseline
Montana,2039,0.6349391048018006,Non-177,PolicyBaseline
Montana,2040,0.6464856537646829,Non-177,PolicyBaseline
Montana,2041,0.6563922138513892,Non-177,PolicyBaseline
Montana,2042,0.6651989067719404,Non-177,PolicyBaseline
Montana,2043,0.672621739785919,Non-177,PolicyBaseline
Montana,2044,0.6795749616492691,Non-177,PolicyBaseline
Montana,2045,0.686072847436231,Non-177,PolicyBaseline
Montana,2046,0.692511499540019,Non-177,PolicyBaseline
Montana,2047,0.6989611809732096,Non-177,PolicyBaseline
Montana,2048,0.704714461049744,Non-177,PolicyBaseline
Montana,2049,0.7101387101387096,Non-177,PolicyBaseline
Montana,2050,0.7145333616358883,Non-177,PolicyBaseline
Nebraska,2020,0.00998228250263118,Non-177,PolicyBaseline
Nebraska,2021,0.02059999200153295,Non-177,PolicyBaseline
Nebraska,2022,0.031622849533109815,Non-177,PolicyBaseline
Nebraska,2023,0.043074864274093676,Non-177,PolicyBaseline
Nebraska,2024,0.04945681735691913,Non-177,PolicyBaseline
Nebraska,2025,0.10011418695799772,Non-177,PolicyBaseline
Nebraska,2026,0.13299013299013301,Non-177,PolicyBaseline
Nebraska,2027,0.1794474802671523,Non-177,PolicyBaseline
Nebraska,2028,0.21839633999518399,Non-177,PolicyBaseline
Nebraska,2029,0.26536897500298967,Non-177,PolicyBaseline
Nebraska,2030,0.3089670355825298,Non-177,PolicyBaseline
Nebraska,2031,0.3629576964095271,Non-177,PolicyBaseline
Nebraska,2032,0.4123690036900366,Non-177,PolicyBaseline
Nebraska,2033,0.48124761373314917,Non-177,PolicyBaseline
Nebraska,2034,0.5171427737737445,Non-177,PolicyBaseline
Nebraska,2035,0.5474719345574797,Non-177,PolicyBaseline
Nebraska,2036,0.5724348980888041,Non-177,PolicyBaseline
Nebraska,2037,0.593057310210176,Non-177,PolicyBaseline
Nebraska,2038,0.610278800331022,Non-177,PolicyBaseline
Nebraska,2039,0.6246667801032273,Non-177,PolicyBaseline
Nebraska,2040,0.6370881441847374,Non-177,PolicyBaseline
Nebraska,2041,0.6472150766133543,Non-177,PolicyBaseline
Nebraska,2042,0.6562491326431485,Non-177,PolicyBaseline
Nebraska,2043,0.6631758805048781,Non-177,PolicyBaseline
Nebraska,2044,0.6704054275865846,Non-177,PolicyBaseline
Nebraska,2045,0.6769009419876756,Non-177,PolicyBaseline
Nebraska,2046,0.6828638308176609,Non-177,PolicyBaseline
Nebraska,2047,0.688326226012793,Non-177,PolicyBaseline
Nebraska,2048,0.6938366107958295,Non-177,PolicyBaseline
Nebraska,2049,0.699281139720298,Non-177,PolicyBaseline
Nebraska,2050,0.70400165550066,Non-177,PolicyBaseline
Nevada,2020,0.03759577967165866,Section 177,PolicyBaseline
Nevada,2021,0.07499979076276259,Section 177,PolicyBaseline
Nevada,2022,0.12329253816689671,Section 177,PolicyBaseline
Nevada,2023,0.15746492843098142,Section 177,PolicyBaseline
Nevada,2024,0.1772183855922833,Section 177,PolicyBaseline
Nevada,2025,0.10883934877487866,Section 177,PolicyBaseline
Nevada,2026,0.14417751564410616,Section 177,PolicyBaseline
Nevada,2027,0.1945914168136394,Section 177,PolicyBaseline
Nevada,2028,0.235145541896284,Section 177,PolicyBaseline
Nevada,2029,0.2831224887266858,Section 177,PolicyBaseline
Nevada,2030,0.3267169442407738,Section 177,PolicyBaseline
Nevada,2031,0.3822752242542246,Section 177,PolicyBaseline
Nevada,2032,0.4347976718403544,Section 177,PolicyBaseline
Nevada,2033,0.5044205084015512,Section 177,PolicyBaseline
Nevada,2034,0.5396996626770091,Section 177,PolicyBaseline
Nevada,2035,0.5696898512239128,Section 177,PolicyBaseline
Nevada,2036,0.5958798515933388,Section 177,PolicyBaseline
Nevada,2037,0.6162684907504129,Section 177,PolicyBaseline
Nevada,2038,0.6328700602813127,Section 177,PolicyBaseline
Nevada,2039,0.6470460975203862,Section 177,PolicyBaseline
Nevada,2040,0.658403979310231,Section 177,PolicyBaseline
Nevada,2041,0.6678425517252696,Section 177,PolicyBaseline
Nevada,2042,0.6761295156194015,Section 177,PolicyBaseline
Nevada,2043,0.6831023497258922,Section 177,PolicyBaseline
Nevada,2044,0.6898267807548445,Section 177,PolicyBaseline
Nevada,2045,0.6956750298685778,Section 177,PolicyBaseline
Nevada,2046,0.7012283693318173,Section 177,PolicyBaseline
Nevada,2047,0.7061887111152811,Section 177,PolicyBaseline
Nevada,2048,0.711052941358694,Section 177,PolicyBaseline
Nevada,2049,0.7161527841693502,Section 177,PolicyBaseline
Nevada,2050,0.7206915919061275,Section 177,PolicyBaseline
New Hampshire,2020,0.0202077982830361,Non-177,PolicyBaseline
New Hampshire,2021,0.04181412441815823,Non-177,PolicyBaseline
New Hampshire,2022,0.0632030255013842,Non-177,PolicyBaseline
New Hampshire,2023,0.08386384372138579,Non-177,PolicyBaseline
New Hampshire,2024,0.0957568892028633,Non-177,PolicyBaseline
New Hampshire,2025,0.09711859516055892,Non-177,PolicyBaseline
New Hampshire,2026,0.12926200319266506,Non-177,PolicyBaseline
New Hampshire,2027,0.1748438893844782,Non-177,PolicyBaseline
New Hampshire,2028,0.213622291021672,Non-177,PolicyBaseline
New Hampshire,2029,0.25985541398729894,Non-177,PolicyBaseline
New Hampshire,2030,0.30297250039739343,Non-177,PolicyBaseline
New Hampshire,2031,0.3567980373535931,Non-177,PolicyBaseline
New Hampshire,2032,0.40722340509423544,Non-177,PolicyBaseline
New Hampshire,2033,0.4763642069750104,Non-177,PolicyBaseline
New Hampshire,2034,0.5123747905055152,Non-177,PolicyBaseline
New Hampshire,2035,0.5423479271600156,Non-177,PolicyBaseline
New Hampshire,2036,0.5675832015734065,Non-177,PolicyBaseline
New Hampshire,2037,0.5884405921607734,Non-177,PolicyBaseline
New Hampshire,2038,0.6058319039451112,Non-177,PolicyBaseline
New Hampshire,2039,0.6206151981210696,Non-177,PolicyBaseline
New Hampshire,2040,0.6325233222991274,Non-177,PolicyBaseline
New Hampshire,2041,0.6428624785239412,Non-177,PolicyBaseline
New Hampshire,2042,0.65245439715260245,Non-177,PolicyBaseline
New Hampshire,2043,0.6606169930790751,Non-177,PolicyBaseline
New Hampshire,2044,0.6680431207747127,Non-177,PolicyBaseline
New Hampshire,2045,0.6739429980419168,Non-177,PolicyBaseline
New Hampshire,2046,0.6790181138585388,Non-177,PolicyBaseline
New Hampshire,2047,0.6837196055395349,Non-177,PolicyBaseline
New Hampshire,2048,0.6883748809985539,Non-177,PolicyBaseline
New Hampshire,2049,0.6932504626558191,Non-177,PolicyBaseline
New Hampshire,2050,0.6980408417124494,Non-177,PolicyBaseline
New Jersey,2020,0.03477142653253623,Section 177,PolicyBaseline
New Jersey,2021,0.07110373946056242,Section 177,PolicyBaseline
New Jersey,2022,0.11508253426193837,Section 177,PolicyBaseline
New Jersey,2023,0.15909058497999767,Section 177,PolicyBaseline
New Jersey,2024,0.17912595272625273,Section 177,PolicyBaseline
New Jersey,2025,0.21999697702539314,Section 177,PolicyBaseline
New Jersey,2026,0.34999212084374526,Section 177,PolicyBaseline
New Jersey,2027,0.4299956138068442,Section 177,PolicyBaseline
New Jersey,2028,0.5099949877642492,Section 177,PolicyBaseline
New Jersey,2029,0.5899934832431472,Section 177,PolicyBaseline
New Jersey,2030,0.6799892176219032,Section 177,PolicyBaseline
New Jersey,2031,0.759996807985839,Section 177,PolicyBaseline
New Jersey,2032,0.8199936385848743,Section 177,PolicyBaseline
New Jersey,2033,0.8799939587034227,Section 177,PolicyBaseline
New Jersey,2034,0.9399852803521285,Section 177,PolicyBaseline
New Jersey,2035,0.999971586267643,Section 177,PolicyBaseline
New Jersey,2036,0.9999717210565012,Section 177,PolicyBaseline
New Jersey,2037,0.9999718759447925,Section 177,PolicyBaseline
New Jersey,2038,0.9999650613522655,Section 177,PolicyBaseline
New Jersey,2039,0.9999652765721033,Section 177,PolicyBaseline
New Jersey,2040,0.9999586232578668,Section 177,PolicyBaseline
New Jersey,2041,0.9999589173348306,Section 177,PolicyBaseline
New Jersey,2042,0.9999592194604735,Section 177,PolicyBaseline
New Jersey,2043,0.9999595089788837,Section 177,PolicyBaseline
New Jersey,2044,0.9999531054257024,Section 177,PolicyBaseline
New Jersey,2045,0.9999534661100328,Section 177,PolicyBaseline
New Jersey,2046,0.9999538787934691,Section 177,PolicyBaseline
New Jersey,2047,0.9999477868135597,Section 177,PolicyBaseline
New Jersey,2048,0.9999482896812059,Section 177,PolicyBaseline
New Jersey,2049,0.999948788856455,Section 177,PolicyBaseline
New Jersey,2050,0.9999493234683017,Section 177,PolicyBaseline
New Mexico,2020,0.014244522659113383,Section 177,PolicyBaseline
New Mexico,2021,0.030540024839495396,Section 177,PolicyBaseline
New Mexico,2022,0.045779156274172034,Section 177,PolicyBaseline
New Mexico,2023,0.06033090049440681,Section 177,PolicyBaseline
New Mexico,2024,0.06904808502849177,Section 177,PolicyBaseline
New Mexico,2025,0.2199869366427174,Section 177,PolicyBaseline
New Mexico,2026,0.34999027174265507,Section 177,PolicyBaseline
New Mexico,2027,0.4300125293153851,Section 177,PolicyBaseline
New Mexico,2028,0.5100019111932218,Section 177,PolicyBaseline
New Mexico,2029,0.5900202506011898,Section 177,PolicyBaseline
New Mexico,2030,0.6800050373075593,Section 177,PolicyBaseline
New Mexico,2031,0.7600476518904005,Section 177,PolicyBaseline
New Mexico,2032,0.8200362364113455,Section 177,PolicyBaseline
New Mexico,2033,0.8200466200466198,Section 177,PolicyBaseline
New Mexico,2034,0.8200654644268779,Section 177,PolicyBaseline
New Mexico,2035,0.8200767459708364,Section 177,PolicyBaseline
New Mexico,2036,0.8200036659131178,Section 177,PolicyBaseline
New Mexico,2037,0.8200103302646367,Section 177,PolicyBaseline
New Mexico,2038,0.8200265732576394,Section 177,PolicyBaseline
New Mexico,2039,0.8200480192076833,Section 177,PolicyBaseline
New Mexico,2040,0.820007748010847,Section 177,PolicyBaseline
New Mexico,2041,0.8200082850041428,Section 177,PolicyBaseline
New Mexico,2042,0.8200187969924808,Section 177,PolicyBaseline
New Mexico,2043,0.8200058326042581,Section 177,PolicyBaseline
New Mexico,2044,0.8200162121475308,Section 177,PolicyBaseline
New Mexico,2045,0.8200229819017527,Section 177,PolicyBaseline
New Mexico,2046,0.8199988611126928,Section 177,PolicyBaseline
New Mexico,2047,0.8200022563176893,Section 177,PolicyBaseline
New Mexico,2048,0.8200000000000001,Section 177,PolicyBaseline
New Mexico,2049,0.8200226838916712,Section 177,PolicyBaseline
New Mexico,2050,0.8199934304171685,Section 177,PolicyBaseline
New York,2020,0.02906979616575007,Section 177,PolicyBaseline
New York,2021,0.061955570838874284,Section 177,PolicyBaseline
New York,2022,0.08877683620189343,Section 177,PolicyBaseline
New York,2023,0.12875935196614163,Section 177,PolicyBaseline
New York,2024,0.14603263544398276,Section 177,PolicyBaseline
New York,2025,0.2199918275615486,Section 177,PolicyBaseline
New York,2026,0.34999147036990924,Section 177,PolicyBaseline
New York,2027,0.4299913668276061,Section 177,PolicyBaseline
New York,2028,0.5099929802314256,Section 177,PolicyBaseline
New York,2029,0.5899898774041168,Section 177,PolicyBaseline
New York,2030,0.6799928377985187,Section 177,PolicyBaseline
New York,2031,0.7599891238455229,Section 177,PolicyBaseline
New York,2032,0.8199891623952885,Section 177,PolicyBaseline
New York,2033,0.8799851522556641,Section 177,PolicyBaseline
New York,2034,0.9399830530054576,Section 177,PolicyBaseline
New York,2035,0.9999694479239863,Section 177,PolicyBaseline
New York,2036,0.9999695928482378,Section 177,PolicyBaseline
New York,2037,0.9999654396295128,Section 177,PolicyBaseline
New York,2038,0.9999613589623594,Section 177,PolicyBaseline
New York,2039,0.9999615968867877,Section 177,PolicyBaseline
New York,2040,0.9999576278368162,Section 177,PolicyBaseline
New York,2041,0.99995372220703,Section 177,PolicyBaseline
New York,2042,0.9999540627336014,Section 177,PolicyBaseline
New York,2043,0.9999502423611658,Section 177,PolicyBaseline
New York,2044,0.9999506052909964,Section 177,PolicyBaseline
New York,2045,0.9999469008475442,Section 177,PolicyBaseline
New York,2046,0.9999473714040501,Section 177,PolicyBaseline
New York,2047,0.9999438571726472,Section 177,PolicyBaseline
New York,2048,0.9999443978887084,Section 177,PolicyBaseline
New York,2049,0.9999449352202198,Section 177,PolicyBaseline
New York,2050,0.9999416178851664,Section 177,PolicyBaseline
North Carolina,2020,0.016897163269172698,Non-177,PolicyBaseline
North Carolina,2021,0.03487472461514499,Non-177,PolicyBaseline
North Carolina,2022,0.05596515327181886,Non-177,PolicyBaseline
North Carolina,2023,0.07690319801966067,Non-177,PolicyBaseline
North Carolina,2024,0.08769383250790946,Non-177,PolicyBaseline
North Carolina,2025,0.10123740877353268,Non-177,PolicyBaseline
North Carolina,2026,0.13526423959365863,Non-177,PolicyBaseline
North Carolina,2027,0.18339889370343038,Non-177,PolicyBaseline
North Carolina,2028,0.22330711260245345,Non-177,PolicyBaseline
North Carolina,2029,0.27059961420975837,Non-177,PolicyBaseline
North Carolina,2030,0.3144994671712234,Non-177,PolicyBaseline
North Carolina,2031,0.36943775209117224,Non-177,PolicyBaseline
North Carolina,2032,0.4203796915208703,Non-177,PolicyBaseline
North Carolina,2033,0.49014556228262246,Non-177,PolicyBaseline
North Carolina,2034,0.5262310292972715,Non-177,PolicyBaseline
North Carolina,2035,0.5562076222890198,Non-177,PolicyBaseline
North Carolina,2036,0.5812008652983695,Non-177,PolicyBaseline
North Carolina,2037,0.6020663563808853,Non-177,PolicyBaseline
North Carolina,2038,0.6194610887738127,Non-177,PolicyBaseline
North Carolina,2039,0.6341411586661557,Non-177,PolicyBaseline
North Carolina,2040,0.6460340497364958,Non-177,PolicyBaseline
North Carolina,2041,0.6562234917779808,Non-177,PolicyBaseline
North Carolina,2042,0.6654780262143405,Non-177,PolicyBaseline
North Carolina,2043,0.6732777984830332,Non-177,PolicyBaseline
North Carolina,2044,0.6805957612755167,Non-177,PolicyBaseline
North Carolina,2045,0.6871232604866919,Non-177,PolicyBaseline
North Carolina,2046,0.6929885379633857,Non-177,PolicyBaseline
North Carolina,2047,0.6985041621408353,Non-177,PolicyBaseline
North Carolina,2048,0.7039156001717324,Non-177,PolicyBaseline
North Carolina,2049,0.7092947707359955,Non-177,PolicyBaseline
North Carolina,2050,0.7142202051718439,Non-177,PolicyBaseline
North Dakota,2020,0.003757148302798483,Non-177,PolicyBaseline
North Dakota,2021,0.00905474945511936,Non-177,PolicyBaseline
North Dakota,2022,0.012722993551285358,Non-177,PolicyBaseline
North Dakota,2023,0.01865756388646164,Non-177,PolicyBaseline
North Dakota,2024,0.021537967008742446,Non-177,PolicyBaseline
North Dakota,2025,0.10389492753623181,Non-177,PolicyBaseline
North Dakota,2026,0.13744715300890514,Non-177,PolicyBaseline
North Dakota,2027,0.18509936725782003,Non-177,PolicyBaseline
North Dakota,2028,0.22488291950163478,Non-177,PolicyBaseline
North Dakota,2029,0.26946370578425327,Non-177,PolicyBaseline
North Dakota,2030,0.3140936081033883,Non-177,PolicyBaseline
North Dakota,2031,0.3674782608695659,Non-177,PolicyBaseline
North Dakota,2032,0.41828422876949756,Non-177,PolicyBaseline
North Dakota,2033,0.4886187273667865,Non-177,PolicyBaseline
North Dakota,2034,0.5250535331905779,Non-177,PolicyBaseline
North Dakota,2035,0.5554798603423319,Non-177,PolicyBaseline
North Dakota,2036,0.5809814391050095,Non-177,PolicyBaseline
North Dakota,2037,0.6017699115044247,Non-177,PolicyBaseline
North Dakota,2038,0.6192310913811876,Non-177,PolicyBaseline
North Dakota,2039,0.6338966120036625,Non-177,PolicyBaseline
North Dakota,2040,0.6457265663746068,Non-177,PolicyBaseline
North Dakota,2041,0.6559139784946233,Non-177,PolicyBaseline
North Dakota,2042,0.665743380855397,Non-177,PolicyBaseline
North Dakota,2043,0.6731111470635827,Non-177,PolicyBaseline
North Dakota,2044,0.6797301638291039,Non-177,PolicyBaseline
North Dakota,2045,0.6850996015936259,Non-177,PolicyBaseline
North Dakota,2046,0.6904667877734779,Non-177,PolicyBaseline
North Dakota,2047,0.695900485057112,Non-177,PolicyBaseline
North Dakota,2048,0.7016660209221229,Non-177,PolicyBaseline
North Dakota,2049,0.7071055862492319,Non-177,PolicyBaseline
North Dakota,2050,0.7121269648416735,Non-177,PolicyBaseline
Ohio,2020,0.013331298318649988,Non-177,PolicyBaseline
Ohio,2021,0.026412328083013033,Non-177,PolicyBaseline
Ohio,2022,0.03922809222886709,Non-177,PolicyBaseline
Ohio,2023,0.053761572282851805,Non-177,PolicyBaseline
Ohio,2024,0.06159159303776134,Non-177,PolicyBaseline
Ohio,2025,0.09988779739415185,Non-177,PolicyBaseline
Ohio,2026,0.13364164267947193,Non-177,PolicyBaseline
Ohio,2027,0.18070378562965425,Non-177,PolicyBaseline
Ohio,2028,0.21850837736792955,Non-177,PolicyBaseline
Ohio,2029,0.26437204927052643,Non-177,PolicyBaseline
Ohio,2030,0.30738088510578154,Non-177,PolicyBaseline
Ohio,2031,0.3625345103487086,Non-177,PolicyBaseline
Ohio,2032,0.4135406855766074,Non-177,PolicyBaseline
Ohio,2033,0.4831027779956933,Non-177,PolicyBaseline
Ohio,2034,0.5191457484443943,Non-177,PolicyBaseline
Ohio,2035,0.5493620428404159,Non-177,PolicyBaseline
Ohio,2036,0.5745555031918079,Non-177,PolicyBaseline
Ohio,2037,0.5955543057277627,Non-177,PolicyBaseline
Ohio,2038,0.6130510268896889,Non-177,PolicyBaseline
Ohio,2039,0.6278265261031503,Non-177,PolicyBaseline
Ohio,2040,0.6398216367792644,Non-177,PolicyBaseline
Ohio,2041,0.6500898343976527,Non-177,PolicyBaseline
Ohio,2042,0.6592307628940718,Non-177,PolicyBaseline
Ohio,2043,0.6670061016505534,Non-177,PolicyBaseline
Ohio,2044,0.6741677492692428,Non-177,PolicyBaseline
Ohio,2045,0.6805435259899041,Non-177,PolicyBaseline
Ohio,2046,0.6862075712021216,Non-177,PolicyBaseline
Ohio,2047,0.691704372864195,Non-177,PolicyBaseline
Ohio,2048,0.6969156887015645,Non-177,PolicyBaseline
Ohio,2049,0.7021968259879513,Non-177,PolicyBaseline
Ohio,2050,0.7067831094049898,Non-177,PolicyBaseline
Oklahoma,2020,0.008366656298509462,Non-177,PolicyBaseline
Oklahoma,2021,0.027517039367315914,Non-177,PolicyBaseline
Oklahoma,2022,0.05085242309435973,Non-177,PolicyBaseline
Oklahoma,2023,0.08967402066512917,Non-177,PolicyBaseline
Oklahoma,2024,0.10264135756893092,Non-177,PolicyBaseline
Oklahoma,2025,0.1028662167526795,Non-177,PolicyBaseline
Oklahoma,2026,0.13716276942968408,Non-177,PolicyBaseline
Oklahoma,2027,0.18440414264960853,Non-177,PolicyBaseline
Oklahoma,2028,0.2237555369699225,Non-177,PolicyBaseline
Oklahoma,2029,0.27175518493445805,Non-177,PolicyBaseline
Oklahoma,2030,0.31606019319382206,Non-177,PolicyBaseline
Oklahoma,2031,0.37096036585365827,Non-177,PolicyBaseline
Oklahoma,2032,0.42169059011164295,Non-177,PolicyBaseline
Oklahoma,2033,0.4912349634286405,Non-177,PolicyBaseline
Oklahoma,2034,0.5274687326396711,Non-177,PolicyBaseline
Oklahoma,2035,0.5576684827225915,Non-177,PolicyBaseline
Oklahoma,2036,0.5830028076117476,Non-177,PolicyBaseline
Oklahoma,2037,0.6035427777859854,Non-177,PolicyBaseline
Oklahoma,2038,0.6205767480104537,Non-177,PolicyBaseline
Oklahoma,2039,0.635156432407191,Non-177,PolicyBaseline
Oklahoma,2040,0.6471960585422398,Non-177,PolicyBaseline
Oklahoma,2041,0.6577175414364632,Non-177,PolicyBaseline
Oklahoma,2042,0.6672760250789065,Non-177,PolicyBaseline
Oklahoma,2043,0.6750000000000002,Non-177,PolicyBaseline
Oklahoma,2044,0.6822072072072077,Non-177,PolicyBaseline
Oklahoma,2045,0.6884481072775528,Non-177,PolicyBaseline
Oklahoma,2046,0.6943279201450896,Non-177,PolicyBaseline
Oklahoma,2047,0.6999876571992812,Non-177,PolicyBaseline
Oklahoma,2048,0.7059638447852016,Non-177,PolicyBaseline
Oklahoma,2049,0.7117223754119306,Non-177,PolicyBaseline
Oklahoma,2050,0.7165408830145483,Non-177,PolicyBaseline
Oregon,2020,0.05429170355011798,Section 177,PolicyBaseline
Oregon,2021,0.09669853145581579,Section 177,PolicyBaseline
Oregon,2022,0.13443549462812793,Section 177,PolicyBaseline
Oregon,2023,0.16723033525387826,Section 177,PolicyBaseline
Oregon,2024,0.1882610301897663,Section 177,PolicyBaseline
Oregon,2025,0.2199828063807434,Section 177,PolicyBaseline
Oregon,2026,0.3499898380868507,Section 177,PolicyBaseline
Oregon,2027,0.43000389277420487,Section 177,PolicyBaseline
Oregon,2028,0.510001730172884,Section 177,PolicyBaseline
Oregon,2029,0.5899866471000409,Section 177,PolicyBaseline
Oregon,2030,0.6800010523684863,Section 177,PolicyBaseline
Oregon,2031,0.7599979041406322,Section 177,PolicyBaseline
Oregon,2032,0.8200044378891306,Section 177,PolicyBaseline
Oregon,2033,0.8800077917018373,Section 177,PolicyBaseline
Oregon,2034,0.9399932910151209,Section 177,PolicyBaseline
Oregon,2035,0.9999743477926275,Section 177,PolicyBaseline
Oregon,2036,0.9999744696060661,Section 177,PolicyBaseline
Oregon,2037,0.9999746096229529,Section 177,PolicyBaseline
Oregon,2038,0.9999621489313381,Section 177,PolicyBaseline
Oregon,2039,0.999962382445141,Section 177,PolicyBaseline
Oregon,2040,0.99996264521672,Section 177,PolicyBaseline
Oregon,2041,0.9999629103047536,Section 177,PolicyBaseline
Oregon,2042,0.999950911813072,Section 177,PolicyBaseline
Oregon,2043,0.9999512599307891,Section 177,PolicyBaseline
Oregon,2044,0.9999516154395132,Section 177,PolicyBaseline
Oregon,2045,0.9999519877088534,Section 177,PolicyBaseline
Oregon,2046,0.9999524132433942,Section 177,PolicyBaseline
Oregon,2047,0.9999528618735049,Section 177,PolicyBaseline
Oregon,2048,0.9999416446861651,Section 177,PolicyBaseline
Oregon,2049,0.9999422092257193,Section 177,PolicyBaseline
Oregon,2050,0.9999428113919708,Section 177,PolicyBaseline
Pennsylvania,2020,0.01629487964863675,Section 177,PolicyBaseline
Pennsylvania,2021,0.033761439661431504,Section 177,PolicyBaseline
Pennsylvania,2022,0.05374305240635319,Section 177,PolicyBaseline
Pennsylvania,2023,0.07582148897129587,Section 177,PolicyBaseline
Pennsylvania,2024,0.08661828600263614,Section 177,PolicyBaseline
Pennsylvania,2025,0.12889187283248138,Section 177,PolicyBaseline
Pennsylvania,2026,0.16840439307467275,Section 177,PolicyBaseline
Pennsylvania,2027,0.18509578835335247,Section 177,PolicyBaseline
Pennsylvania,2028,0.22588942488882166,Section 177,PolicyBaseline
Pennsylvania,2029,0.27450347241721396,Section 177,PolicyBaseline
Pennsylvania,2030,0.3188971978282937,Section 177,PolicyBaseline
Pennsylvania,2031,0.3742424874694559,Section 177,PolicyBaseline
Pennsylvania,2032,0.4252151856626061,Section 177,PolicyBaseline
Pennsylvania,2033,0.49517584382512614,Section 177,PolicyBaseline
Pennsylvania,2034,0.5312444340928091,Section 177,PolicyBaseline
Pennsylvania,2035,0.5610641968582595,Section 177,PolicyBaseline
Pennsylvania,2036,0.5858588140670821,Section 177,PolicyBaseline
Pennsylvania,2037,0.6062948250139301,Section 177,PolicyBaseline
Pennsylvania,2038,0.6231862051101119,Section 177,PolicyBaseline
Pennsylvania,2039,0.6373776604008078,Section 177,PolicyBaseline
Pennsylvania,2040,0.6488262621098188,Section 177,PolicyBaseline
Pennsylvania,2041,0.6586989343778035,Section 177,PolicyBaseline
Pennsylvania,2042,0.6673790844562596,Section 177,PolicyBaseline
Pennsylvania,2043,0.6745339578858371,Section 177,PolicyBaseline
Pennsylvania,2044,0.6810190537358165,Section 177,PolicyBaseline
Pennsylvania,2045,0.6868326797330079,Section 177,PolicyBaseline
Pennsylvania,2046,0.6920106457345471,Section 177,PolicyBaseline
Pennsylvania,2047,0.6986463656272804,Section 177,PolicyBaseline
Pennsylvania,2048,0.7042432154409917,Section 177,PolicyBaseline
Pennsylvania,2049,0.7093474729869609,Section 177,PolicyBaseline
Pennsylvania,2050,0.7137900460329472,Section 177,PolicyBaseline
Rhode Island,2020,0.018196045603182116,Section 177,PolicyBaseline
Rhode Island,2021,0.040602508061998284,Section 177,PolicyBaseline
Rhode Island,2022,0.061614854358004824,Section 177,PolicyBaseline
Rhode Island,2023,0.08736100510149743,Section 177,PolicyBaseline
Rhode Island,2024,0.09976882204755017,Section 177,PolicyBaseline
Rhode Island,2025,0.21994884910485912,Section 177,PolicyBaseline
Rhode Island,2026,0.34998778998778945,Section 177,PolicyBaseline
Rhode Island,2027,0.4299883878459456,Section 177,PolicyBaseline
Rhode Island,2028,0.5100014390559792,Section 177,PolicyBaseline
Rhode Island,2029,0.5900405051227059,Section 177,PolicyBaseline
Rhode Island,2030,0.6800531032193822,Section 177,PolicyBaseline
Rhode Island,2031,0.7600566572237955,Section 177,PolicyBaseline
Rhode Island,2032,0.8200508091832892,Section 177,PolicyBaseline
Rhode Island,2033,0.8800786369593712,Section 177,PolicyBaseline
Rhode Island,2034,0.9401013812026229,Section 177,PolicyBaseline
Rhode Island,2035,1,Section 177,PolicyBaseline
Rhode Island,2036,1,Section 177,PolicyBaseline
Rhode Island,2037,1,Section 177,PolicyBaseline
Rhode Island,2038,0.9999545268518938,Section 177,PolicyBaseline
