State,Year,Powertrain,Value,Scenario,Country,Value_thousands,code,Group
Maryland,2026,BEV,247,ACCII,US,0.247,MD,BEV.ACCII
Maryland,2026,PHEV,191,ACCII,US,0.191,MD,PHEV.ACCII
Maryland,2026,ICE,221717.873995588,ACCII,US,221.71787399558798,MD,ICE.ACCII
Maryland,2027,BEV,441,ACCII,US,0.441,MD,BEV.ACCII
Maryland,2027,PHEV,323,ACCII,US,0.323,MD,PHEV.ACCII
Maryland,2027,ICE,224246.297116099,ACCII,US,224.24629711609902,MD,ICE.ACCII
Maryland,2028,BEV,707,ACCII,US,0.707,MD,BEV.ACCII
Maryland,2028,PHEV,529,ACCII,US,0.529,MD,PHEV.ACCII
Maryland,2028,ICE,226283.942188295,ACCII,US,226.28394218829501,MD,ICE.ACCII
Maryland,2029,BEV,1082,ACCII,US,1.082,MD,BEV.ACCII
Maryland,2029,PHEV,789,ACCII,US,0.789,MD,PHEV.ACCII
Maryland,2029,ICE,227704.028661921,ACCII,US,227.704028661921,MD,ICE.ACCII
Maryland,2030,BEV,1729,ACCII,US,1.729,MD,BEV.ACCII
Maryland,2030,PHEV,1103,ACCII,US,1.103,MD,PHEV.ACCII
Maryland,2030,ICE,228385.649712686,ACCII,US,228.385649712686,MD,ICE.ACCII
Maryland,2031,BEV,2566,ACCII,US,2.566,MD,BEV.ACCII
Maryland,2031,PHEV,1377,ACCII,US,1.377,MD,PHEV.ACCII
Maryland,2031,ICE,228213.374906911,ACCII,US,228.21337490691099,MD,ICE.ACCII
Maryland,2032,BEV,3655,ACCII,US,3.655,MD,BEV.ACCII
Maryland,2032,PHEV,1675,ACCII,US,1.675,MD,PHEV.ACCII
Maryland,2032,ICE,227105.838939227,ACCII,US,227.105838939227,MD,ICE.ACCII
Maryland,2033,BEV,5275,ACCII,US,5.275,MD,BEV.ACCII
Maryland,2033,PHEV,2175,ACCII,US,2.175,MD,PHEV.ACCII
Maryland,2033,ICE,225041.495346137,ACCII,US,225.041495346137,MD,ICE.ACCII
Maryland,2034,BEV,7699,ACCII,US,7.699,MD,BEV.ACCII
Maryland,2034,PHEV,2788,ACCII,US,2.788,MD,PHEV.ACCII
Maryland,2034,ICE,221998.945993746,ACCII,US,221.998945993746,MD,ICE.ACCII
Maryland,2035,BEV,11204,ACCII,US,11.204,MD,BEV.ACCII
Maryland,2035,PHEV,3675,ACCII,US,3.675,MD,PHEV.ACCII
Maryland,2035,ICE,217976.137809687,ACCII,US,217.976137809687,MD,ICE.ACCII
Maryland,2036,BEV,15599,ACCII,US,15.599,MD,BEV.ACCII
Maryland,2036,PHEV,4756,ACCII,US,4.756,MD,PHEV.ACCII
Maryland,2036,ICE,212981.006757773,ACCII,US,212.981006757773,MD,ICE.ACCII
Maryland,2037,BEV,21862,ACCII,US,21.862,MD,BEV.ACCII
Maryland,2037,PHEV,5894,ACCII,US,5.894,MD,PHEV.ACCII
Maryland,2037,ICE,207085.896145253,ACCII,US,207.085896145253,MD,ICE.ACCII
Maryland,2038,BEV,30735,ACCII,US,30.735,MD,BEV.ACCII
Maryland,2038,PHEV,7396,ACCII,US,7.396,MD,PHEV.ACCII
Maryland,2038,ICE,200313.547947989,ACCII,US,200.31354794798898,MD,ICE.ACCII
Maryland,2039,BEV,41673,ACCII,US,41.673,MD,BEV.ACCII
Maryland,2039,PHEV,9293,ACCII,US,9.293,MD,PHEV.ACCII
Maryland,2039,ICE,192687.784828222,ACCII,US,192.68778482822202,MD,ICE.ACCII
Maryland,2040,BEV,54879,ACCII,US,54.879,MD,BEV.ACCII
Maryland,2040,PHEV,11331,ACCII,US,11.331,MD,PHEV.ACCII
Maryland,2040,ICE,184238.266874624,ACCII,US,184.238266874624,MD,ICE.ACCII
Maryland,2041,BEV,69745,ACCII,US,69.745,MD,BEV.ACCII
Maryland,2041,PHEV,13740,ACCII,US,13.74,MD,PHEV.ACCII
Maryland,2041,ICE,175027.154516305,ACCII,US,175.027154516305,MD,ICE.ACCII
Maryland,2042,BEV,86005,ACCII,US,86.005,MD,BEV.ACCII
Maryland,2042,PHEV,16387,ACCII,US,16.387,MD,PHEV.ACCII
Maryland,2042,ICE,165094.663670183,ACCII,US,165.09466367018302,MD,ICE.ACCII
Maryland,2043,BEV,102392,ACCII,US,102.392,MD,BEV.ACCII
Maryland,2043,PHEV,19285,ACCII,US,19.285,MD,PHEV.ACCII
Maryland,2043,ICE,154529.915395187,ACCII,US,154.529915395187,MD,ICE.ACCII
Maryland,2044,BEV,118415,ACCII,US,118.415,MD,BEV.ACCII
Maryland,2044,PHEV,22356,ACCII,US,22.356,MD,PHEV.ACCII
Maryland,2044,ICE,143451.381002539,ACCII,US,143.45138100253902,MD,ICE.ACCII
Maryland,2045,BEV,133696,ACCII,US,133.696,MD,BEV.ACCII
Maryland,2045,PHEV,25442,ACCII,US,25.442,MD,PHEV.ACCII
Maryland,2045,ICE,132009.688726759,ACCII,US,132.00968872675898,MD,ICE.ACCII
Maryland,2046,BEV,148152,ACCII,US,148.152,MD,BEV.ACCII
Maryland,2046,PHEV,28355,ACCII,US,28.355,MD,PHEV.ACCII
Maryland,2046,ICE,120378.700019626,ACCII,US,120.37870001962601,MD,ICE.ACCII
Maryland,2047,BEV,161829,ACCII,US,161.829,MD,BEV.ACCII
Maryland,2047,PHEV,30953,ACCII,US,30.953,MD,PHEV.ACCII
Maryland,2047,ICE,108738.20495378,ACCII,US,108.73820495378,MD,ICE.ACCII
Maryland,2048,BEV,174057,ACCII,US,174.057,MD,BEV.ACCII
Maryland,2048,PHEV,32976,ACCII,US,32.976,MD,PHEV.ACCII
Maryland,2048,ICE,97282.1662350745,ACCII,US,97.2821662350745,MD,ICE.ACCII
Maryland,2049,BEV,184880,ACCII,US,184.88,MD,BEV.ACCII
Maryland,2049,PHEV,34377,ACCII,US,34.377,MD,PHEV.ACCII
Maryland,2049,ICE,86186.5499103294,ACCII,US,86.1865499103294,MD,ICE.ACCII
Maryland,2050,BEV,194353,ACCII,US,194.353,MD,BEV.ACCII
Maryland,2050,PHEV,35161,ACCII,US,35.161,MD,PHEV.ACCII
Maryland,2050,ICE,75614.7931912676,ACCII,US,75.6147931912676,MD,ICE.ACCII
Massachusetts,2020,BEV,9,ACCII,US,0.009,MA,BEV.ACCII
Massachusetts,2020,PHEV,6,ACCII,US,0.006,MA,PHEV.ACCII
Massachusetts,2020,ICE,189726.428619257,ACCII,US,189.726428619257,MA,ICE.ACCII
Massachusetts,2021,BEV,17,ACCII,US,0.017,MA,BEV.ACCII
Massachusetts,2021,PHEV,14,ACCII,US,0.014,MA,PHEV.ACCII
Massachusetts,2021,ICE,195677.237062188,ACCII,US,195.677237062188,MA,ICE.ACCII
Massachusetts,2022,BEV,28,ACCII,US,0.028,MA,BEV.ACCII
Massachusetts,2022,PHEV,22,ACCII,US,0.022,MA,PHEV.ACCII
Massachusetts,2022,ICE,202171.962069891,ACCII,US,202.17196206989098,MA,ICE.ACCII
Massachusetts,2023,BEV,51,ACCII,US,0.051,MA,BEV.ACCII
Massachusetts,2023,PHEV,39,ACCII,US,0.039,MA,PHEV.ACCII
Massachusetts,2023,ICE,208940.092073284,ACCII,US,208.940092073284,MA,ICE.ACCII
Massachusetts,2024,BEV,85,ACCII,US,0.085,MA,BEV.ACCII
Massachusetts,2024,PHEV,61,ACCII,US,0.061,MA,PHEV.ACCII
Massachusetts,2024,ICE,215925.74155707101,ACCII,US,215.925741557071,MA,ICE.ACCII
Massachusetts,2025,BEV,139,ACCII,US,0.139,MA,BEV.ACCII
Massachusetts,2025,PHEV,98,ACCII,US,0.098,MA,PHEV.ACCII
Massachusetts,2025,ICE,222941.484858942,ACCII,US,222.941484858942,MA,ICE.ACCII
Massachusetts,2026,BEV,280,ACCII,US,0.28,MA,BEV.ACCII
Massachusetts,2026,PHEV,216,ACCII,US,0.216,MA,PHEV.ACCII
Massachusetts,2026,ICE,229820.701624599,ACCII,US,229.820701624599,MA,ICE.ACCII
Massachusetts,2027,BEV,490,ACCII,US,0.49,MA,BEV.ACCII
Massachusetts,2027,PHEV,359,ACCII,US,0.359,MA,PHEV.ACCII
Massachusetts,2027,ICE,236396.257063475,ACCII,US,236.396257063475,MA,ICE.ACCII
Massachusetts,2028,BEV,796,ACCII,US,0.796,MA,BEV.ACCII
Massachusetts,2028,PHEV,591,ACCII,US,0.591,MA,PHEV.ACCII
Massachusetts,2028,ICE,242574.690193569,ACCII,US,242.57469019356898,MA,ICE.ACCII
Massachusetts,2029,BEV,1223,ACCII,US,1.223,MA,BEV.ACCII
Massachusetts,2029,PHEV,900,ACCII,US,0.9,MA,PHEV.ACCII
Massachusetts,2029,ICE,248197.315324872,ACCII,US,248.197315324872,MA,ICE.ACCII
Massachusetts,2030,BEV,1975,ACCII,US,1.975,MA,BEV.ACCII
Massachusetts,2030,PHEV,1304,ACCII,US,1.304,MA,PHEV.ACCII
Massachusetts,2030,ICE,253080.973885999,ACCII,US,253.08097388599901,MA,ICE.ACCII
Massachusetts,2031,BEV,2891,ACCII,US,2.891,MA,BEV.ACCII
Massachusetts,2031,PHEV,1666,ACCII,US,1.666,MA,PHEV.ACCII
Massachusetts,2031,ICE,257010.628700326,ACCII,US,257.010628700326,MA,ICE.ACCII
Massachusetts,2032,BEV,4108,ACCII,US,4.108,MA,BEV.ACCII
Massachusetts,2032,PHEV,2069,ACCII,US,2.069,MA,PHEV.ACCII
Massachusetts,2032,ICE,259771.464343109,ACCII,US,259.771464343109,MA,ICE.ACCII
Massachusetts,2033,BEV,5927,ACCII,US,5.927,MA,BEV.ACCII
Massachusetts,2033,PHEV,2739,ACCII,US,2.739,MA,PHEV.ACCII
Massachusetts,2033,ICE,261186.86737285,ACCII,US,261.18686737285003,MA,ICE.ACCII
Massachusetts,2034,BEV,8524,ACCII,US,8.524,MA,BEV.ACCII
Massachusetts,2034,PHEV,3548,ACCII,US,3.548,MA,PHEV.ACCII
Massachusetts,2034,ICE,261070.616078771,ACCII,US,261.070616078771,MA,ICE.ACCII
Massachusetts,2035,BEV,12184,ACCII,US,12.184,MA,BEV.ACCII
Massachusetts,2035,PHEV,4736,ACCII,US,4.736,MA,PHEV.ACCII
Massachusetts,2035,ICE,259270.033798759,ACCII,US,259.270033798759,MA,ICE.ACCII
Massachusetts,2036,BEV,16759,ACCII,US,16.759,MA,BEV.ACCII
Massachusetts,2036,PHEV,6183,ACCII,US,6.183,MA,PHEV.ACCII
Massachusetts,2036,ICE,255678.525970926,ACCII,US,255.67852597092602,MA,ICE.ACCII
Massachusetts,2037,BEV,23285,ACCII,US,23.285,MA,BEV.ACCII
Massachusetts,2037,PHEV,7478,ACCII,US,7.478,MA,PHEV.ACCII
Massachusetts,2037,ICE,250317.915313307,ACCII,US,250.317915313307,MA,ICE.ACCII
Massachusetts,2038,BEV,32608,ACCII,US,32.608,MA,BEV.ACCII
Massachusetts,2038,PHEV,9093,ACCII,US,9.093,MA,PHEV.ACCII
Massachusetts,2038,ICE,243214.014559315,ACCII,US,243.214014559315,MA,ICE.ACCII
Massachusetts,2039,BEV,44286,ACCII,US,44.286,MA,BEV.ACCII
Massachusetts,2039,PHEV,11074,ACCII,US,11.074,MA,PHEV.ACCII
Massachusetts,2039,ICE,234454.012247946,ACCII,US,234.454012247946,MA,ICE.ACCII
Massachusetts,2040,BEV,58636,ACCII,US,58.636,MA,BEV.ACCII
Massachusetts,2040,PHEV,13158,ACCII,US,13.158,MA,PHEV.ACCII
Massachusetts,2040,ICE,224180.75337868,ACCII,US,224.18075337868,MA,ICE.ACCII
Massachusetts,2041,BEV,75129,ACCII,US,75.129,MA,BEV.ACCII
Massachusetts,2041,PHEV,15660,ACCII,US,15.66,MA,PHEV.ACCII
Massachusetts,2041,ICE,212605.086088414,ACCII,US,212.60508608841403,MA,ICE.ACCII
Massachusetts,2042,BEV,93538,ACCII,US,93.538,MA,BEV.ACCII
Massachusetts,2042,PHEV,18516,ACCII,US,18.516,MA,PHEV.ACCII
Massachusetts,2042,ICE,199925.179693794,ACCII,US,199.925179693794,MA,ICE.ACCII
Massachusetts,2043,BEV,112549,ACCII,US,112.549,MA,BEV.ACCII
Massachusetts,2043,PHEV,21782,ACCII,US,21.782,MA,PHEV.ACCII
Massachusetts,2043,ICE,186389.55552834,ACCII,US,186.38955552834,MA,ICE.ACCII
Massachusetts,2044,BEV,131619,ACCII,US,131.619,MA,BEV.ACCII
Massachusetts,2044,PHEV,25379,ACCII,US,25.379,MA,PHEV.ACCII
Massachusetts,2044,ICE,172258.199037237,ACCII,US,172.258199037237,MA,ICE.ACCII
Massachusetts,2045,BEV,150323,ACCII,US,150.323,MA,BEV.ACCII
Massachusetts,2045,PHEV,29139,ACCII,US,29.139,MA,PHEV.ACCII
Massachusetts,2045,ICE,157794.866889646,ACCII,US,157.794866889646,MA,ICE.ACCII
Massachusetts,2046,BEV,168482,ACCII,US,168.482,MA,BEV.ACCII
Massachusetts,2046,PHEV,32788,ACCII,US,32.788,MA,PHEV.ACCII
Massachusetts,2046,ICE,143256.690114712,ACCII,US,143.256690114712,MA,ICE.ACCII
Massachusetts,2047,BEV,186039,ACCII,US,186.039,MA,BEV.ACCII
Massachusetts,2047,PHEV,36133,ACCII,US,36.133,MA,PHEV.ACCII
Massachusetts,2047,ICE,128888.753980947,ACCII,US,128.888753980947,MA,ICE.ACCII
Massachusetts,2048,BEV,202077,ACCII,US,202.077,MA,BEV.ACCII
Massachusetts,2048,PHEV,38843,ACCII,US,38.843,MA,PHEV.ACCII
Massachusetts,2048,ICE,114910.743268966,ACCII,US,114.910743268966,MA,ICE.ACCII
Massachusetts,2049,BEV,216445,ACCII,US,216.445,MA,BEV.ACCII
Massachusetts,2049,PHEV,40796,ACCII,US,40.796,MA,PHEV.ACCII
Massachusetts,2049,ICE,101520.243227456,ACCII,US,101.52024322745599,MA,ICE.ACCII
Massachusetts,2050,BEV,229012,ACCII,US,229.012,MA,BEV.ACCII
Massachusetts,2050,PHEV,41975,ACCII,US,41.975,MA,PHEV.ACCII
Massachusetts,2050,ICE,88879.8645879318,ACCII,US,88.8798645879318,MA,ICE.ACCII
Michigan,2020,BEV,3,ACCII,US,0.003,MI,BEV.ACCII
Michigan,2020,PHEV,17,ACCII,US,0.017,MI,PHEV.ACCII
Michigan,2020,ICE,327704.838177478,ACCII,US,327.704838177478,MI,ICE.ACCII
Michigan,2021,BEV,5,ACCII,US,0.005,MI,BEV.ACCII
Michigan,2021,PHEV,22,ACCII,US,0.022,MI,PHEV.ACCII
Michigan,2021,ICE,332709.454672927,ACCII,US,332.709454672927,MI,ICE.ACCII
Michigan,2022,BEV,13,ACCII,US,0.013,MI,BEV.ACCII
Michigan,2022,PHEV,40,ACCII,US,0.04,MI,PHEV.ACCII
Michigan,2022,ICE,337252.153958223,ACCII,US,337.252153958223,MI,ICE.ACCII
Michigan,2023,BEV,25,ACCII,US,0.025,MI,BEV.ACCII
Michigan,2023,PHEV,65,ACCII,US,0.065,MI,PHEV.ACCII
Michigan,2023,ICE,341117.455029617,ACCII,US,341.117455029617,MI,ICE.ACCII
Michigan,2024,BEV,42,ACCII,US,0.042,MI,BEV.ACCII
Michigan,2024,PHEV,104,ACCII,US,0.104,MI,PHEV.ACCII
Michigan,2024,ICE,344416.703880566,ACCII,US,344.416703880566,MI,ICE.ACCII
Michigan,2025,BEV,68,ACCII,US,0.068,MI,BEV.ACCII
Michigan,2025,PHEV,158,ACCII,US,0.158,MI,PHEV.ACCII
Michigan,2025,ICE,347086.953527916,ACCII,US,347.08695352791597,MI,ICE.ACCII
Michigan,2026,BEV,140,ACCII,US,0.14,MI,BEV.ACCII
Michigan,2026,PHEV,387,ACCII,US,0.387,MI,PHEV.ACCII
Michigan,2026,ICE,349265.474801489,ACCII,US,349.26547480148895,MI,ICE.ACCII
Michigan,2027,BEV,242,ACCII,US,0.242,MI,BEV.ACCII
Michigan,2027,PHEV,647,ACCII,US,0.647,MI,PHEV.ACCII
Michigan,2027,ICE,350970.055766081,ACCII,US,350.970055766081,MI,ICE.ACCII
Michigan,2028,BEV,394,ACCII,US,0.394,MI,BEV.ACCII
Michigan,2028,PHEV,1065,ACCII,US,1.065,MI,PHEV.ACCII
Michigan,2028,ICE,352269.46888555,ACCII,US,352.26946888555,MI,ICE.ACCII
Michigan,2029,BEV,611,ACCII,US,0.611,MI,BEV.ACCII
Michigan,2029,PHEV,1518,ACCII,US,1.518,MI,PHEV.ACCII
Michigan,2029,ICE,353246.85856842,ACCII,US,353.24685856842,MI,ICE.ACCII
Michigan,2030,BEV,981,ACCII,US,0.981,MI,BEV.ACCII
Michigan,2030,PHEV,1970,ACCII,US,1.97,MI,PHEV.ACCII
Michigan,2030,ICE,353942.103356868,ACCII,US,353.942103356868,MI,ICE.ACCII
Michigan,2031,BEV,1455,ACCII,US,1.455,MI,BEV.ACCII
Michigan,2031,PHEV,2284,ACCII,US,2.284,MI,PHEV.ACCII
Michigan,2031,ICE,354375.737261685,ACCII,US,354.375737261685,MI,ICE.ACCII
Michigan,2032,BEV,2121,ACCII,US,2.121,MI,BEV.ACCII
Michigan,2032,PHEV,2520,ACCII,US,2.52,MI,PHEV.ACCII
Michigan,2032,ICE,354443.58741999,ACCII,US,354.44358741998997,MI,ICE.ACCII
Michigan,2033,BEV,3188,ACCII,US,3.188,MI,BEV.ACCII
Michigan,2033,PHEV,2876,ACCII,US,2.876,MI,PHEV.ACCII
Michigan,2033,ICE,354133.419777669,ACCII,US,354.133419777669,MI,ICE.ACCII
Michigan,2034,BEV,4846,ACCII,US,4.846,MI,BEV.ACCII
Michigan,2034,PHEV,3299,ACCII,US,3.299,MI,PHEV.ACCII
Michigan,2034,ICE,353311.483228517,ACCII,US,353.311483228517,MI,ICE.ACCII
Michigan,2035,BEV,7238,ACCII,US,7.238,MI,BEV.ACCII
Michigan,2035,PHEV,3910,ACCII,US,3.91,MI,PHEV.ACCII
Michigan,2035,ICE,351883.766631361,ACCII,US,351.88376663136097,MI,ICE.ACCII
Michigan,2036,BEV,10231,ACCII,US,10.231,MI,BEV.ACCII
Michigan,2036,PHEV,4703,ACCII,US,4.703,MI,PHEV.ACCII
Michigan,2036,ICE,349703.419856423,ACCII,US,349.703419856423,MI,ICE.ACCII
Michigan,2037,BEV,14290,ACCII,US,14.29,MI,BEV.ACCII
Michigan,2037,PHEV,5448,ACCII,US,5.448,MI,PHEV.ACCII
Michigan,2037,ICE,346630.876860633,ACCII,US,346.630876860633,MI,ICE.ACCII
Michigan,2038,BEV,19467,ACCII,US,19.467,MI,BEV.ACCII
Michigan,2038,PHEV,6327,ACCII,US,6.327,MI,PHEV.ACCII
Michigan,2038,ICE,342549.188898993,ACCII,US,342.549188898993,MI,ICE.ACCII
Michigan,2039,BEV,25984,ACCII,US,25.984,MI,BEV.ACCII
Michigan,2039,PHEV,7442,ACCII,US,7.442,MI,PHEV.ACCII
Michigan,2039,ICE,337382.76757996,ACCII,US,337.38276757996,MI,ICE.ACCII
Michigan,2040,BEV,33894,ACCII,US,33.894,MI,BEV.ACCII
Michigan,2040,PHEV,8625,ACCII,US,8.625,MI,PHEV.ACCII
Michigan,2040,ICE,331101.215816848,ACCII,US,331.10121581684797,MI,ICE.ACCII
Michigan,2041,BEV,43128,ACCII,US,43.128,MI,BEV.ACCII
Michigan,2041,PHEV,10121,ACCII,US,10.121,MI,PHEV.ACCII
Michigan,2041,ICE,323742.896595689,ACCII,US,323.742896595689,MI,ICE.ACCII
Michigan,2042,BEV,53557,ACCII,US,53.557,MI,BEV.ACCII
Michigan,2042,PHEV,11852,ACCII,US,11.852,MI,PHEV.ACCII
Michigan,2042,ICE,315338.020796315,ACCII,US,315.338020796315,MI,ICE.ACCII
Michigan,2043,BEV,64622,ACCII,US,64.622,MI,BEV.ACCII
Michigan,2043,PHEV,13874,ACCII,US,13.874,MI,PHEV.ACCII
Michigan,2043,ICE,305987.096519458,ACCII,US,305.98709651945796,MI,ICE.ACCII
Michigan,2044,BEV,76356,ACCII,US,76.356,MI,BEV.ACCII
Michigan,2044,PHEV,16204,ACCII,US,16.204,MI,PHEV.ACCII
Michigan,2044,ICE,295814.448374399,ACCII,US,295.814448374399,MI,ICE.ACCII
Michigan,2045,BEV,89022,ACCII,US,89.022,MI,BEV.ACCII
Michigan,2045,PHEV,18715,ACCII,US,18.715,MI,PHEV.ACCII
Michigan,2045,ICE,284978.879574753,ACCII,US,284.978879574753,MI,ICE.ACCII
Michigan,2046,BEV,101914,ACCII,US,101.914,MI,BEV.ACCII
Michigan,2046,PHEV,21196,ACCII,US,21.196,MI,PHEV.ACCII
Michigan,2046,ICE,273655.847833463,ACCII,US,273.655847833463,MI,ICE.ACCII
Michigan,2047,BEV,114940,ACCII,US,114.94,MI,BEV.ACCII
Michigan,2047,PHEV,23506,ACCII,US,23.506,MI,PHEV.ACCII
Michigan,2047,ICE,262017.350692593,ACCII,US,262.01735069259297,MI,ICE.ACCII
Michigan,2048,BEV,127794,ACCII,US,127.794,MI,BEV.ACCII
Michigan,2048,PHEV,25510,ACCII,US,25.51,MI,PHEV.ACCII
Michigan,2048,ICE,250256.31413123,ACCII,US,250.25631413123,MI,ICE.ACCII
Michigan,2049,BEV,140182,ACCII,US,140.182,MI,BEV.ACCII
Michigan,2049,PHEV,27113,ACCII,US,27.113,MI,PHEV.ACCII
Michigan,2049,ICE,238545.049256484,ACCII,US,238.545049256484,MI,ICE.ACCII
Michigan,2050,BEV,151791,ACCII,US,151.791,MI,BEV.ACCII
Michigan,2050,PHEV,28280,ACCII,US,28.28,MI,PHEV.ACCII
Michigan,2050,ICE,227061.835325582,ACCII,US,227.06183532558202,MI,ICE.ACCII
Minnesota,2020,BEV,3,ACCII,US,0.003,MN,BEV.ACCII
Minnesota,2020,PHEV,2,ACCII,US,0.002,MN,PHEV.ACCII
Minnesota,2020,ICE,220441.57565898,ACCII,US,220.44157565898,MN,ICE.ACCII
Minnesota,2021,BEV,5,ACCII,US,0.005,MN,BEV.ACCII
Minnesota,2021,PHEV,6,ACCII,US,0.006,MN,PHEV.ACCII
Minnesota,2021,ICE,222205.444114149,ACCII,US,222.205444114149,MN,ICE.ACCII
Minnesota,2022,BEV,14,ACCII,US,0.014,MN,BEV.ACCII
Minnesota,2022,PHEV,6,ACCII,US,0.006,MN,PHEV.ACCII
Minnesota,2022,ICE,223561.9671625,ACCII,US,223.5619671625,MN,ICE.ACCII
Minnesota,2023,BEV,24,ACCII,US,0.024,MN,BEV.ACCII
Minnesota,2023,PHEV,19,ACCII,US,0.019,MN,PHEV.ACCII
Minnesota,2023,ICE,224419.338347907,ACCII,US,224.419338347907,MN,ICE.ACCII
Minnesota,2024,BEV,36,ACCII,US,0.036,MN,BEV.ACCII
Minnesota,2024,PHEV,24,ACCII,US,0.024,MN,PHEV.ACCII
Minnesota,2024,ICE,224923.567943344,ACCII,US,224.923567943344,MN,ICE.ACCII
Minnesota,2025,BEV,62,ACCII,US,0.062,MN,BEV.ACCII
Minnesota,2025,PHEV,45,ACCII,US,0.045,MN,PHEV.ACCII
Minnesota,2025,ICE,225073.381420196,ACCII,US,225.073381420196,MN,ICE.ACCII
Minnesota,2026,BEV,129,ACCII,US,0.129,MN,BEV.ACCII
Minnesota,2026,PHEV,95,ACCII,US,0.095,MN,PHEV.ACCII
Minnesota,2026,ICE,225098.485361816,ACCII,US,225.09848536181602,MN,ICE.ACCII
Minnesota,2027,BEV,227,ACCII,US,0.227,MN,BEV.ACCII
Minnesota,2027,PHEV,157,ACCII,US,0.157,MN,PHEV.ACCII
Minnesota,2027,ICE,224897.29490358,ACCII,US,224.89729490358002,MN,ICE.ACCII
Minnesota,2028,BEV,362,ACCII,US,0.362,MN,BEV.ACCII
Minnesota,2028,PHEV,261,ACCII,US,0.261,MN,PHEV.ACCII
Minnesota,2028,ICE,224489.712647947,ACCII,US,224.489712647947,MN,ICE.ACCII
Minnesota,2029,BEV,554,ACCII,US,0.554,MN,BEV.ACCII
Minnesota,2029,PHEV,387,ACCII,US,0.387,MN,PHEV.ACCII
Minnesota,2029,ICE,223897.662568219,ACCII,US,223.897662568219,MN,ICE.ACCII
Minnesota,2030,BEV,901,ACCII,US,0.901,MN,BEV.ACCII
Minnesota,2030,PHEV,555,ACCII,US,0.555,MN,PHEV.ACCII
Minnesota,2030,ICE,223113.391707657,ACCII,US,223.113391707657,MN,ICE.ACCII
Minnesota,2031,BEV,1347,ACCII,US,1.347,MN,BEV.ACCII
Minnesota,2031,PHEV,706,ACCII,US,0.706,MN,PHEV.ACCII
Minnesota,2031,ICE,222133.167279224,ACCII,US,222.133167279224,MN,ICE.ACCII
Minnesota,2032,BEV,1926,ACCII,US,1.926,MN,BEV.ACCII
Minnesota,2032,PHEV,873,ACCII,US,0.873,MN,PHEV.ACCII
Minnesota,2032,ICE,220917.42282886,ACCII,US,220.91742282886,MN,ICE.ACCII
Minnesota,2033,BEV,2785,ACCII,US,2.785,MN,BEV.ACCII
Minnesota,2033,PHEV,1139,ACCII,US,1.139,MN,PHEV.ACCII
Minnesota,2033,ICE,219481.548749052,ACCII,US,219.481548749052,MN,ICE.ACCII
Minnesota,2034,BEV,3994,ACCII,US,3.994,MN,BEV.ACCII
Minnesota,2034,PHEV,1462,ACCII,US,1.462,MN,PHEV.ACCII
Minnesota,2034,ICE,217799.938626306,ACCII,US,217.799938626306,MN,ICE.ACCII
Minnesota,2035,BEV,5698,ACCII,US,5.698,MN,BEV.ACCII
Minnesota,2035,PHEV,1905,ACCII,US,1.905,MN,PHEV.ACCII
Minnesota,2035,ICE,215894.790384739,ACCII,US,215.894790384739,MN,ICE.ACCII
Minnesota,2036,BEV,7791,ACCII,US,7.791,MN,BEV.ACCII
Minnesota,2036,PHEV,2462,ACCII,US,2.462,MN,PHEV.ACCII
Minnesota,2036,ICE,213760.932943727,ACCII,US,213.760932943727,MN,ICE.ACCII
Minnesota,2037,BEV,10557,ACCII,US,10.557,MN,BEV.ACCII
Minnesota,2037,PHEV,3054,ACCII,US,3.054,MN,PHEV.ACCII
Minnesota,2037,ICE,211388.312777559,ACCII,US,211.388312777559,MN,ICE.ACCII
Minnesota,2038,BEV,14045,ACCII,US,14.045,MN,BEV.ACCII
Minnesota,2038,PHEV,3751,ACCII,US,3.751,MN,PHEV.ACCII
Minnesota,2038,ICE,208753.077806838,ACCII,US,208.753077806838,MN,ICE.ACCII
Minnesota,2039,BEV,18428,ACCII,US,18.428,MN,BEV.ACCII
Minnesota,2039,PHEV,4640,ACCII,US,4.64,MN,PHEV.ACCII
Minnesota,2039,ICE,205823.004303354,ACCII,US,205.82300430335403,MN,ICE.ACCII
Minnesota,2040,BEV,23740,ACCII,US,23.74,MN,BEV.ACCII
Minnesota,2040,PHEV,5597,ACCII,US,5.597,MN,PHEV.ACCII
Minnesota,2040,ICE,202560.986184664,ACCII,US,202.56098618466402,MN,ICE.ACCII
Minnesota,2041,BEV,29973,ACCII,US,29.973,MN,BEV.ACCII
Minnesota,2041,PHEV,6772,ACCII,US,6.772,MN,PHEV.ACCII
Minnesota,2041,ICE,198937.488397326,ACCII,US,198.937488397326,MN,ICE.ACCII
Minnesota,2042,BEV,37047,ACCII,US,37.047,MN,BEV.ACCII
Minnesota,2042,PHEV,8089,ACCII,US,8.089,MN,PHEV.ACCII
Minnesota,2042,ICE,194895.862316557,ACCII,US,194.89586231655701,MN,ICE.ACCII
Minnesota,2043,BEV,44730,ACCII,US,44.73,MN,BEV.ACCII
Minnesota,2043,PHEV,9618,ACCII,US,9.618,MN,PHEV.ACCII
Minnesota,2043,ICE,190410.742237649,ACCII,US,190.410742237649,MN,ICE.ACCII
Minnesota,2044,BEV,52888,ACCII,US,52.888,MN,BEV.ACCII
Minnesota,2044,PHEV,11329,ACCII,US,11.329,MN,PHEV.ACCII
