State,Year,Powertrain,Value,Scenario,Country,Value_thousands,code,Group
New York,2047,PHEV,73253.8504446478,ACCII,US,73.25385044464781,NY,PHEV.ACCII
New York,2047,ICE,38.6170842424013,ACCII,US,0.038617084242401296,NY,ICE.ACCII
New York,2048,BEV,622036.672020228,ACCII,US,622.036672020228,NY,BEV.ACCII
New York,2048,PHEV,72315.7998949888,ACCII,US,72.3157998949888,NY,PHEV.ACCII
New York,2048,ICE,38.6096101948723,ACCII,US,0.0386096101948723,NY,ICE.ACCII
New York,2049,BEV,626305.914581127,ACCII,US,626.305914581127,NY,BEV.ACCII
New York,2049,PHEV,71106.8481670064,ACCII,US,71.1068481670064,NY,PHEV.ACCII
New York,2049,ICE,38.4049949592404,ACCII,US,0.0384049949592404,NY,ICE.ACCII
New York,2050,BEV,627551.965412011,ACCII,US,627.551965412011,NY,BEV.ACCII
New York,2050,PHEV,69570.3141779817,ACCII,US,69.5703141779817,NY,PHEV.ACCII
New York,2050,ICE,40.7018492401566,ACCII,US,0.0407018492401566,NY,ICE.ACCII
North Carolina,2020,BEV,4550.60074123989,ACCII,US,4.55060074123989,NC,BEV.ACCII
North Carolina,2020,PHEV,1273.89358467619,ACCII,US,1.2738935846761898,NC,PHEV.ACCII
North Carolina,2020,ICE,338878,ACCII,US,338.878,NC,ICE.ACCII
North Carolina,2021,BEV,9144.46449007068,ACCII,US,9.14446449007068,NC,BEV.ACCII
North Carolina,2021,PHEV,3600.10498409332,ACCII,US,3.60010498409332,NC,PHEV.ACCII
North Carolina,2021,ICE,352694,ACCII,US,352.694,NC,ICE.ACCII
North Carolina,2022,BEV,15656.8890621954,ACCII,US,15.6568890621954,NC,BEV.ACCII
North Carolina,2022,PHEV,4216.76523875326,ACCII,US,4.2167652387532595,NC,PHEV.ACCII
North Carolina,2022,ICE,335234,ACCII,US,335.234,NC,ICE.ACCII
North Carolina,2023,BEV,23949.9147566651,ACCII,US,23.949914756665102,NC,BEV.ACCII
North Carolina,2023,PHEV,5953.12805354155,ACCII,US,5.95312805354155,NC,PHEV.ACCII
North Carolina,2023,ICE,358937,ACCII,US,358.937,NC,ICE.ACCII
North Carolina,2024,BEV,27025.9466794242,ACCII,US,27.0259466794242,NC,BEV.ACCII
North Carolina,2024,PHEV,6853.17289459007,ACCII,US,6.85317289459007,NC,PHEV.ACCII
North Carolina,2024,ICE,352455,ACCII,US,352.455,NC,ICE.ACCII
North Carolina,2025,BEV,39135.6473770533,ACCII,US,39.135647377053296,NC,BEV.ACCII
North Carolina,2025,PHEV,8303.90356960436,ACCII,US,8.30390356960436,NC,PHEV.ACCII
North Carolina,2025,ICE,421157.497529559,ACCII,US,421.157497529559,NC,ICE.ACCII
North Carolina,2026,BEV,51172.9078717938,ACCII,US,51.172907871793804,NC,BEV.ACCII
North Carolina,2026,PHEV,10827.012710836,ACCII,US,10.827012710836,NC,PHEV.ACCII
North Carolina,2026,ICE,396361.585524831,ACCII,US,396.361585524831,NC,ICE.ACCII
North Carolina,2027,BEV,66897.8156208114,ACCII,US,66.8978156208114,NC,BEV.ACCII
North Carolina,2027,PHEV,15576.1407869588,ACCII,US,15.576140786958801,NC,PHEV.ACCII
North Carolina,2027,ICE,367223.175032601,ACCII,US,367.223175032601,NC,ICE.ACCII
North Carolina,2028,BEV,82691.6217056764,ACCII,US,82.6916217056764,NC,BEV.ACCII
North Carolina,2028,PHEV,16147.3025101447,ACCII,US,16.1473025101447,NC,PHEV.ACCII
North Carolina,2028,ICE,343775.388709271,ACCII,US,343.775388709271,NC,ICE.ACCII
North Carolina,2029,BEV,97650.4088511168,ACCII,US,97.6504088511168,NC,BEV.ACCII
North Carolina,2029,PHEV,20621.0837455496,ACCII,US,20.6210837455496,NC,PHEV.ACCII
North Carolina,2029,ICE,318800.42615702,ACCII,US,318.80042615701996,NC,ICE.ACCII
North Carolina,2030,BEV,113216.356353701,ACCII,US,113.216356353701,NC,BEV.ACCII
North Carolina,2030,PHEV,22971.9464500396,ACCII,US,22.9719464500396,NC,PHEV.ACCII
North Carolina,2030,ICE,296843.600330122,ACCII,US,296.843600330122,NC,ICE.ACCII
North Carolina,2031,BEV,127606.572852994,ACCII,US,127.60657285299399,NC,BEV.ACCII
North Carolina,2031,PHEV,27726.2082763878,ACCII,US,27.726208276387798,NC,PHEV.ACCII
North Carolina,2031,ICE,265124.468434674,ACCII,US,265.12446843467404,NC,ICE.ACCII
North Carolina,2032,BEV,143306.247814838,ACCII,US,143.306247814838,NC,BEV.ACCII
North Carolina,2032,PHEV,32641.6525133347,ACCII,US,32.6416525133347,NC,PHEV.ACCII
North Carolina,2032,ICE,242597.29554373,ACCII,US,242.59729554372998,NC,ICE.ACCII
North Carolina,2033,BEV,168750.68755238,ACCII,US,168.75068755238,NC,BEV.ACCII
North Carolina,2033,PHEV,36042.9652660782,ACCII,US,36.0429652660782,NC,PHEV.ACCII
North Carolina,2033,ICE,213028.456729424,ACCII,US,213.02845672942402,NC,ICE.ACCII
North Carolina,2034,BEV,182875.147558445,ACCII,US,182.875147558445,NC,BEV.ACCII
North Carolina,2034,PHEV,37185.1559688449,ACCII,US,37.185155968844896,NC,PHEV.ACCII
North Carolina,2034,ICE,198121.619004261,ACCII,US,198.12161900426102,NC,ICE.ACCII
North Carolina,2035,BEV,195860.285840996,ACCII,US,195.860285840996,NC,BEV.ACCII
North Carolina,2035,PHEV,37648.832927504904,ACCII,US,37.648832927504905,NC,PHEV.ACCII
North Carolina,2035,ICE,186314.539540093,ACCII,US,186.31453954009302,NC,ICE.ACCII
North Carolina,2036,BEV,207637.295568007,ACCII,US,207.63729556800698,NC,BEV.ACCII
North Carolina,2036,PHEV,37805.1035959821,ACCII,US,37.805103595982104,NC,PHEV.ACCII
North Carolina,2036,ICE,176859.792416519,ACCII,US,176.85979241651899,NC,ICE.ACCII
North Carolina,2037,BEV,218781.935934653,ACCII,US,218.781935934653,NC,BEV.ACCII
North Carolina,2037,PHEV,37753.7123693722,ACCII,US,37.7537123693722,NC,PHEV.ACCII
North Carolina,2037,ICE,169556.335719299,ACCII,US,169.556335719299,NC,ICE.ACCII
North Carolina,2038,BEV,229469.56157349,ACCII,US,229.46956157349,NC,BEV.ACCII
North Carolina,2038,PHEV,37582.8376963038,ACCII,US,37.582837696303805,NC,PHEV.ACCII
North Carolina,2038,ICE,164051.997938445,ACCII,US,164.05199793844503,NC,ICE.ACCII
North Carolina,2039,BEV,240044.603313629,ACCII,US,240.04460331362898,NC,BEV.ACCII
North Carolina,2039,PHEV,37440.2089460603,ACCII,US,37.4402089460603,NC,PHEV.ACCII
North Carolina,2039,ICE,160090.967939387,ACCII,US,160.09096793938699,NC,ICE.ACCII
North Carolina,2040,BEV,250249.458458514,ACCII,US,250.249458458514,NC,BEV.ACCII
North Carolina,2040,PHEV,37318.5246600437,ACCII,US,37.3185246600437,NC,PHEV.ACCII
North Carolina,2040,ICE,157560.231463709,ACCII,US,157.56023146370902,NC,ICE.ACCII
North Carolina,2041,BEV,255780.275034568,ACCII,US,255.780275034568,NC,BEV.ACCII
North Carolina,2041,PHEV,36619.7315498233,ACCII,US,36.6197315498233,NC,PHEV.ACCII
North Carolina,2041,ICE,153179.906734711,ACCII,US,153.17990673471098,NC,ICE.ACCII
North Carolina,2042,BEV,266019.733987534,ACCII,US,266.01973398753404,NC,BEV.ACCII
North Carolina,2042,PHEV,36670.2600324183,ACCII,US,36.6702600324183,NC,PHEV.ACCII
North Carolina,2042,ICE,152155.969477662,ACCII,US,152.155969477662,NC,ICE.ACCII
North Carolina,2043,BEV,275911.896029387,ACCII,US,275.91189602938704,NC,BEV.ACCII
North Carolina,2043,PHEV,36750.3634201337,ACCII,US,36.750363420133695,NC,PHEV.ACCII
North Carolina,2043,ICE,151725.932399345,ACCII,US,151.725932399345,NC,ICE.ACCII
North Carolina,2044,BEV,285729.442834731,ACCII,US,285.729442834731,NC,BEV.ACCII
North Carolina,2044,PHEV,36826.8870394357,ACCII,US,36.8268870394357,NC,PHEV.ACCII
North Carolina,2044,ICE,151375.992698131,ACCII,US,151.375992698131,NC,ICE.ACCII
North Carolina,2045,BEV,295448.101747486,ACCII,US,295.44810174748596,NC,BEV.ACCII
North Carolina,2045,PHEV,36947.5125007314,ACCII,US,36.9475125007314,NC,PHEV.ACCII
North Carolina,2045,ICE,151354.0029788,ACCII,US,151.3540029788,NC,ICE.ACCII
North Carolina,2046,BEV,304610.998685655,ACCII,US,304.61099868565503,NC,BEV.ACCII
North Carolina,2046,PHEV,36980.2028020675,ACCII,US,36.980202802067495,NC,PHEV.ACCII
North Carolina,2046,ICE,151333.548020574,ACCII,US,151.333548020574,NC,ICE.ACCII
North Carolina,2047,BEV,313069.558981621,ACCII,US,313.069558981621,NC,BEV.ACCII
North Carolina,2047,PHEV,36983.7735129551,ACCII,US,36.9837735129551,NC,PHEV.ACCII
North Carolina,2047,ICE,151093.763639687,ACCII,US,151.093763639687,NC,ICE.ACCII
North Carolina,2048,BEV,320762.954513634,ACCII,US,320.762954513634,NC,BEV.ACCII
North Carolina,2048,PHEV,36898.2670745737,ACCII,US,36.898267074573695,NC,PHEV.ACCII
North Carolina,2048,ICE,150441.200777414,ACCII,US,150.441200777414,NC,ICE.ACCII
North Carolina,2049,BEV,327535.093369836,ACCII,US,327.535093369836,NC,BEV.ACCII
North Carolina,2049,PHEV,36749.6470114044,ACCII,US,36.7496470114044,NC,PHEV.ACCII
North Carolina,2049,ICE,149302.495012082,ACCII,US,149.302495012082,NC,ICE.ACCII
North Carolina,2050,BEV,333192.727415872,ACCII,US,333.19272741587196,NC,BEV.ACCII
North Carolina,2050,PHEV,36453.5059903736,ACCII,US,36.4535059903736,NC,PHEV.ACCII
North Carolina,2050,ICE,147905.959502253,ACCII,US,147.905959502253,NC,ICE.ACCII
North Dakota,2020,BEV,56.18025606469,ACCII,US,0.05618025606469,ND,BEV.ACCII
North Dakota,2020,PHEV,41.0933414411675,ACCII,US,0.041093341441167504,ND,PHEV.ACCII
North Dakota,2020,ICE,25793,ACCII,US,25.793,ND,ICE.ACCII
North Dakota,2021,BEV,145.150230001122,ACCII,US,0.145150230001122,ND,BEV.ACCII
North Dakota,2021,PHEV,106.669777306469,ACCII,US,0.106669777306469,ND,PHEV.ACCII
North Dakota,2021,ICE,27559,ACCII,US,27.559,ND,ICE.ACCII
North Dakota,2022,BEV,206.011698186781,ACCII,US,0.206011698186781,ND,BEV.ACCII
North Dakota,2022,PHEV,134.577614002764,ACCII,US,0.134577614002764,ND,PHEV.ACCII
North Dakota,2022,ICE,26429,ACCII,US,26.429,ND,ICE.ACCII
North Dakota,2023,BEV,341.166876875571,ACCII,US,0.341166876875571,ND,BEV.ACCII
North Dakota,2023,PHEV,200.94947016174,ACCII,US,0.20094947016174,ND,PHEV.ACCII
North Dakota,2023,ICE,28514,ACCII,US,28.514,ND,ICE.ACCII
North Dakota,2024,BEV,384.984995433393,ACCII,US,0.384984995433393,ND,BEV.ACCII
North Dakota,2024,PHEV,231.330730619074,ACCII,US,0.231330730619074,ND,PHEV.ACCII
North Dakota,2024,ICE,27999,ACCII,US,27.999,ND,ICE.ACCII
North Dakota,2025,BEV,3116.8127220484,ACCII,US,3.1168127220483997,ND,BEV.ACCII
North Dakota,2025,PHEV,666.239333178601,ACCII,US,0.666239333178601,ND,PHEV.ACCII
North Dakota,2025,ICE,32629.236253148,ACCII,US,32.629236253148,ND,ICE.ACCII
North Dakota,2026,BEV,4094.39432510033,ACCII,US,4.09439432510033,ND,BEV.ACCII
North Dakota,2026,PHEV,870.871173910229,ACCII,US,0.8708711739102291,ND,PHEV.ACCII
North Dakota,2026,ICE,31159.6406217358,ACCII,US,31.1596406217358,ND,ICE.ACCII
North Dakota,2027,BEV,5382.56149726846,ACCII,US,5.38256149726846,ND,BEV.ACCII
North Dakota,2027,PHEV,1264.03792593403,ACCII,US,1.26403792593403,ND,PHEV.ACCII
North Dakota,2027,ICE,29261.6779613691,ACCII,US,29.2616779613691,ND,ICE.ACCII
North Dakota,2028,BEV,6717.25957591631,ACCII,US,6.71725957591631,ND,BEV.ACCII
North Dakota,2028,PHEV,1323.86254106723,ACCII,US,1.32386254106723,ND,PHEV.ACCII
North Dakota,2028,ICE,27715.804797713,ACCII,US,27.715804797713,ND,ICE.ACCII
North Dakota,2029,BEV,7920.32831881395,ACCII,US,7.92032831881395,ND,BEV.ACCII
North Dakota,2029,PHEV,1690.50485856108,ACCII,US,1.69050485856108,ND,PHEV.ACCII
North Dakota,2029,ICE,26055.6887737109,ACCII,US,26.055688773710898,ND,ICE.ACCII
North Dakota,2030,BEV,9285.19553249953,ACCII,US,9.28519553249953,ND,BEV.ACCII
North Dakota,2030,PHEV,1903.69838053257,ACCII,US,1.9036983805325698,ND,PHEV.ACCII
North Dakota,2030,ICE,24433.9065017701,ACCII,US,24.4339065017701,ND,ICE.ACCII
North Dakota,2031,BEV,10952.6263070584,ACCII,US,10.952626307058399,ND,BEV.ACCII
North Dakota,2031,PHEV,2409.32484006307,ACCII,US,2.40932484006307,ND,PHEV.ACCII
North Dakota,2031,ICE,22999.2505073737,ACCII,US,22.999250507373702,ND,ICE.ACCII
North Dakota,2032,BEV,12356.949088256,ACCII,US,12.356949088256,ND,BEV.ACCII
North Dakota,2032,PHEV,2855.23995765365,ACCII,US,2.85523995765365,ND,PHEV.ACCII
North Dakota,2032,ICE,21155.8784058818,ACCII,US,21.155878405881797,ND,ICE.ACCII
North Dakota,2033,BEV,14609.4135273899,ACCII,US,14.609413527389899,ND,BEV.ACCII
North Dakota,2033,PHEV,3168.45773301779,ACCII,US,3.16845773301779,ND,PHEV.ACCII
North Dakota,2033,ICE,18606.0621926025,ACCII,US,18.6060621926025,ND,ICE.ACCII
North Dakota,2034,BEV,15849.2568472895,ACCII,US,15.8492568472895,ND,BEV.ACCII
North Dakota,2034,PHEV,3272.16501334514,ACCII,US,3.27216501334514,ND,PHEV.ACCII
North Dakota,2034,ICE,17296.6205900847,ACCII,US,17.2966205900847,ND,ICE.ACCII
North Dakota,2035,BEV,16955.1860937805,ACCII,US,16.9551860937805,ND,BEV.ACCII
North Dakota,2035,PHEV,3308.40476179483,ACCII,US,3.30840476179483,ND,PHEV.ACCII
North Dakota,2035,ICE,16215.8430578113,ACCII,US,16.215843057811302,ND,ICE.ACCII
North Dakota,2036,BEV,17931.3501791305,ACCII,US,17.931350179130497,ND,BEV.ACCII
North Dakota,2036,PHEV,3312.93006247675,ACCII,US,3.31293006247675,ND,PHEV.ACCII
North Dakota,2036,ICE,15321.9141523714,ACCII,US,15.3219141523714,ND,ICE.ACCII
North Dakota,2037,BEV,18887.4762490751,ACCII,US,18.887476249075103,ND,BEV.ACCII
North Dakota,2037,PHEV,3307.48432011453,ACCII,US,3.30748432011453,ND,PHEV.ACCII
North Dakota,2037,ICE,14687.8415531402,ACCII,US,14.687841553140201,ND,ICE.ACCII
North Dakota,2038,BEV,19840.4819485792,ACCII,US,19.8404819485792,ND,BEV.ACCII
North Dakota,2038,PHEV,3298.92222334792,ACCII,US,3.29892222334792,ND,PHEV.ACCII
North Dakota,2038,ICE,14228.5582802084,ACCII,US,14.2285582802084,ND,ICE.ACCII
North Dakota,2039,BEV,20820.6919771204,ACCII,US,20.8206919771204,ND,BEV.ACCII
North Dakota,2039,PHEV,3296.97906117772,ACCII,US,3.2969790611777197,ND,PHEV.ACCII
North Dakota,2039,ICE,13929.0239299324,ACCII,US,13.9290239299324,ND,ICE.ACCII
North Dakota,2040,BEV,21802.8241188373,ACCII,US,21.8028241188373,ND,BEV.ACCII
North Dakota,2040,PHEV,3300.14743847397,ACCII,US,3.30014743847397,ND,PHEV.ACCII
North Dakota,2040,ICE,13772.5724647512,ACCII,US,13.7725724647512,ND,ICE.ACCII
North Dakota,2041,BEV,22757.5531153281,ACCII,US,22.7575531153281,ND,BEV.ACCII
North Dakota,2041,PHEV,3307.46149619359,ACCII,US,3.3074614961935898,ND,PHEV.ACCII
North Dakota,2041,ICE,13673.4502880114,ACCII,US,13.6734502880114,ND,ICE.ACCII
North Dakota,2042,BEV,23806.986373321,ACCII,US,23.806986373321,ND,BEV.ACCII
North Dakota,2042,PHEV,3330.78634850621,ACCII,US,3.33078634850621,ND,PHEV.ACCII
North Dakota,2042,ICE,13625.3403668205,ACCII,US,13.625340366820499,ND,ICE.ACCII
North Dakota,2043,BEV,24814.8913296458,ACCII,US,24.8148913296458,ND,BEV.ACCII
North Dakota,2043,PHEV,3351.07658114163,ACCII,US,3.35107658114163,ND,PHEV.ACCII
North Dakota,2043,ICE,13678.485317569,ACCII,US,13.678485317569,ND,ICE.ACCII
North Dakota,2044,BEV,25811.072469079,ACCII,US,25.811072469079,ND,BEV.ACCII
North Dakota,2044,PHEV,3368.16051853749,ACCII,US,3.3681605185374903,ND,PHEV.ACCII
North Dakota,2044,ICE,13748.438227152,ACCII,US,13.748438227152,ND,ICE.ACCII
North Dakota,2045,BEV,26787.8926472392,ACCII,US,26.7878926472392,ND,BEV.ACCII
North Dakota,2045,PHEV,3394.56063292888,ACCII,US,3.3945606329288798,ND,PHEV.ACCII
North Dakota,2045,ICE,13873.116464669,ACCII,US,13.873116464669,ND,ICE.ACCII
North Dakota,2046,BEV,27750.428622897,ACCII,US,27.750428622897,ND,BEV.ACCII
North Dakota,2046,PHEV,3415.32767481183,ACCII,US,3.41532767481183,ND,PHEV.ACCII
North Dakota,2046,ICE,13971.470936939,ACCII,US,13.971470936939001,ND,ICE.ACCII
North Dakota,2047,BEV,28674.693700021,ACCII,US,28.674693700021,ND,BEV.ACCII
North Dakota,2047,PHEV,3432.73334701913,ACCII,US,3.43273334701913,ND,PHEV.ACCII
North Dakota,2047,ICE,14030.5305151034,ACCII,US,14.0305305151034,ND,ICE.ACCII
North Dakota,2048,BEV,29552.6837252814,ACCII,US,29.5526837252814,ND,BEV.ACCII
North Dakota,2048,PHEV,3443.56179043044,ACCII,US,3.44356179043044,ND,PHEV.ACCII
North Dakota,2048,ICE,14029.3258128648,ACCII,US,14.0293258128648,ND,ICE.ACCII
North Dakota,2049,BEV,30321.0488076687,ACCII,US,30.3210488076687,ND,BEV.ACCII
North Dakota,2049,PHEV,3448.40547836793,ACCII,US,3.44840547836793,ND,PHEV.ACCII
North Dakota,2049,ICE,13987.8466641131,ACCII,US,13.9878466641131,ND,ICE.ACCII
North Dakota,2050,BEV,30998.2669397191,ACCII,US,30.998266939719098,ND,BEV.ACCII
North Dakota,2050,PHEV,3436.90806154667,ACCII,US,3.4369080615466703,ND,PHEV.ACCII
North Dakota,2050,ICE,13920.2120313285,ACCII,US,13.9202120313285,ND,ICE.ACCII
Ohio,2020,BEV,4073.06856469003,ACCII,US,4.07306856469003,OH,BEV.ACCII
Ohio,2020,PHEV,1301.28914563697,ACCII,US,1.30128914563697,OH,PHEV.ACCII
Ohio,2020,ICE,397764,ACCII,US,397.764,OH,ICE.ACCII
Ohio,2021,BEV,7692.96219005946,ACCII,US,7.69296219005946,OH,BEV.ACCII
Ohio,2021,PHEV,3493.43520678685,ACCII,US,3.4934352067868497,OH,PHEV.ACCII
Ohio,2021,ICE,412343,ACCII,US,412.343,OH,ICE.ACCII
Ohio,2022,BEV,11708.3315136154,ACCII,US,11.7083315136154,OH,BEV.ACCII
Ohio,2022,PHEV,3992.46921541532,ACCII,US,3.99246921541532,OH,PHEV.ACCII
Ohio,2022,ICE,384543,ACCII,US,384.543,OH,ICE.ACCII
Ohio,2023,BEV,17194.8105945288,ACCII,US,17.1948105945288,OH,BEV.ACCII
Ohio,2023,PHEV,6028.4841048522,ACCII,US,6.0284841048522,OH,PHEV.ACCII
Ohio,2023,ICE,408745,ACCII,US,408.745,OH,ICE.ACCII
Ohio,2024,BEV,19403.243769843,ACCII,US,19.403243769843,OH,BEV.ACCII
Ohio,2024,PHEV,6939.92191857223,ACCII,US,6.939921918572231,OH,PHEV.ACCII
Ohio,2024,ICE,401364,ACCII,US,401.364,OH,ICE.ACCII
Ohio,2025,BEV,41257.8886357312,ACCII,US,41.2578886357312,OH,BEV.ACCII
Ohio,2025,PHEV,8888.43674927482,ACCII,US,8.88843674927482,OH,PHEV.ACCII
Ohio,2025,ICE,451880.215325781,ACCII,US,451.880215325781,OH,ICE.ACCII
Ohio,2026,BEV,54929.1993313601,ACCII,US,54.929199331360095,OH,BEV.ACCII
Ohio,2026,PHEV,11789.0284397319,ACCII,US,11.789028439731899,OH,PHEV.ACCII
Ohio,2026,ICE,432514.095578225,ACCII,US,432.51409557822495,OH,ICE.ACCII
Ohio,2027,BEV,72538.4575236008,ACCII,US,72.5384575236008,OH,BEV.ACCII
Ohio,2027,PHEV,17103.2354251068,ACCII,US,17.1032354251068,OH,PHEV.ACCII
Ohio,2027,ICE,406428.118961182,ACCII,US,406.428118961182,OH,ICE.ACCII
Ohio,2028,BEV,89876.7339758854,ACCII,US,89.8767339758854,OH,BEV.ACCII
Ohio,2028,PHEV,17758.3999196869,ACCII,US,17.7583999196869,OH,PHEV.ACCII
Ohio,2028,ICE,384955.288458504,ACCII,US,384.955288458504,OH,ICE.ACCII
Ohio,2029,BEV,106489.407142315,ACCII,US,106.489407142315,OH,BEV.ACCII
Ohio,2029,PHEV,22747.2687640334,ACCII,US,22.7472687640334,OH,PHEV.ACCII
Ohio,2029,ICE,359607.270580987,ACCII,US,359.607270580987,OH,ICE.ACCII
Ohio,2030,BEV,123670.489328771,ACCII,US,123.670489328771,OH,BEV.ACCII
Ohio,2030,PHEV,25392.2407672598,ACCII,US,25.3922407672598,OH,PHEV.ACCII
Ohio,2030,ICE,335881.966594307,ACCII,US,335.88196659430696,OH,ICE.ACCII
Ohio,2031,BEV,133989.246487068,ACCII,US,133.98924648706802,OH,BEV.ACCII
Ohio,2031,PHEV,29444.4183389298,ACCII,US,29.4444183389298,OH,PHEV.ACCII
Ohio,2031,ICE,287374.906939479,ACCII,US,287.374906939479,OH,ICE.ACCII
Ohio,2032,BEV,150042.043113825,ACCII,US,150.042043113825,OH,BEV.ACCII
Ohio,2032,PHEV,34562.0585972831,ACCII,US,34.562058597283105,OH,PHEV.ACCII
Ohio,2032,ICE,261794.785144997,ACCII,US,261.794785144997,OH,ICE.ACCII
Ohio,2033,BEV,175693.525074954,ACCII,US,175.693525074954,OH,BEV.ACCII
Ohio,2033,PHEV,37948.043652169,ACCII,US,37.948043652169,OH,PHEV.ACCII
Ohio,2033,ICE,228586.417651849,ACCII,US,228.58641765184902,OH,ICE.ACCII
Ohio,2034,BEV,188776.438940725,ACCII,US,188.776438940725,OH,BEV.ACCII
Ohio,2034,PHEV,38812.6408626081,ACCII,US,38.812640862608106,OH,PHEV.ACCII
Ohio,2034,ICE,210802.41330876,ACCII,US,210.80241330876,OH,ICE.ACCII
Ohio,2035,BEV,200245.816759693,ACCII,US,200.245816759693,OH,BEV.ACCII
Ohio,2035,PHEV,38904.9336666229,ACCII,US,38.9049336666229,OH,PHEV.ACCII
Ohio,2035,ICE,196173.738302125,ACCII,US,196.173738302125,OH,ICE.ACCII
Ohio,2036,BEV,210094.820062789,ACCII,US,210.09482006278898,OH,BEV.ACCII
Ohio,2036,PHEV,38648.7663604514,ACCII,US,38.648766360451404,OH,PHEV.ACCII
Ohio,2036,ICE,184188.628204248,ACCII,US,184.188628204248,OH,ICE.ACCII
Ohio,2037,BEV,219397.160115857,ACCII,US,219.397160115857,OH,BEV.ACCII
Ohio,2037,PHEV,38241.3771511454,ACCII,US,38.2413771511454,OH,PHEV.ACCII
Ohio,2037,ICE,174964.392120218,ACCII,US,174.96439212021798,OH,ICE.ACCII
Ohio,2038,BEV,228327.952084947,ACCII,US,228.327952084947,OH,BEV.ACCII
Ohio,2038,PHEV,37774.3517062151,ACCII,US,37.7743517062151,OH,PHEV.ACCII
Ohio,2038,ICE,167959.939185953,ACCII,US,167.959939185953,OH,ICE.ACCII
Ohio,2039,BEV,237411.719112201,ACCII,US,237.411719112201,OH,BEV.ACCII
Ohio,2039,PHEV,37413.8261488119,ACCII,US,37.4138261488119,OH,PHEV.ACCII
Ohio,2039,ICE,162915.668011425,ACCII,US,162.915668011425,OH,ICE.ACCII
Ohio,2040,BEV,246404.496467141,ACCII,US,246.404496467141,OH,BEV.ACCII
Ohio,2040,PHEV,37129.5715184267,ACCII,US,37.1295715184267,OH,PHEV.ACCII
Ohio,2040,ICE,159611.414578639,ACCII,US,159.611414578639,OH,ICE.ACCII
Ohio,2041,BEV,249989.660171362,ACCII,US,249.98966017136198,OH,BEV.ACCII
Ohio,2041,PHEV,36166.0353697167,ACCII,US,36.1660353697167,OH,PHEV.ACCII
Ohio,2041,ICE,154023.000386722,ACCII,US,154.023000386722,OH,ICE.ACCII
Ohio,2042,BEV,259187.55542887,ACCII,US,259.18755542887,OH,BEV.ACCII
Ohio,2042,PHEV,36110.6124348936,ACCII,US,36.110612434893596,OH,PHEV.ACCII
Ohio,2042,ICE,152645.381626225,ACCII,US,152.645381626225,OH,ICE.ACCII
Ohio,2043,BEV,267803.027366527,ACCII,US,267.80302736652703,OH,BEV.ACCII
Ohio,2043,PHEV,36057.3222835699,ACCII,US,36.057322283569896,OH,PHEV.ACCII
Ohio,2043,ICE,151698.226048346,ACCII,US,151.698226048346,OH,ICE.ACCII
Ohio,2044,BEV,276072.182480115,ACCII,US,276.072182480115,OH,BEV.ACCII
Ohio,2044,PHEV,35984.1689059554,ACCII,US,35.9841689059554,OH,PHEV.ACCII
Ohio,2044,ICE,150820.064349213,ACCII,US,150.820064349213,OH,ICE.ACCII
Ohio,2045,BEV,283997.091630237,ACCII,US,283.997091630237,OH,BEV.ACCII
Ohio,2045,PHEV,35923.133247094,ACCII,US,35.923133247094,OH,PHEV.ACCII
Ohio,2045,ICE,150174.945614493,ACCII,US,150.174945614493,OH,ICE.ACCII
Ohio,2046,BEV,291055.615800184,ACCII,US,291.055615800184,OH,BEV.ACCII
Ohio,2046,PHEV,35753.9474465566,ACCII,US,35.7539474465566,OH,PHEV.ACCII
Ohio,2046,ICE,149445.110939125,ACCII,US,149.44511093912502,OH,ICE.ACCII
Ohio,2047,BEV,297257.902063873,ACCII,US,297.257902063873,OH,BEV.ACCII
Ohio,2047,PHEV,35537.362019351,ACCII,US,35.537362019351,OH,PHEV.ACCII
Ohio,2047,ICE,148328.286871344,ACCII,US,148.328286871344,OH,ICE.ACCII
Ohio,2048,BEV,302388.231194256,ACCII,US,302.388231194256,OH,BEV.ACCII
Ohio,2048,PHEV,35241.8751742029,ACCII,US,35.241875174202896,OH,PHEV.ACCII
Ohio,2048,ICE,146833.239545741,ACCII,US,146.833239545741,OH,ICE.ACCII
Ohio,2049,BEV,306462.091674361,ACCII,US,306.46209167436103,OH,BEV.ACCII
Ohio,2049,PHEV,34884.6390703817,ACCII,US,34.8846390703817,OH,PHEV.ACCII
Ohio,2049,ICE,144765.877731502,ACCII,US,144.765877731502,OH,ICE.ACCII
Ohio,2050,BEV,309207.187198717,ACCII,US,309.20718719871695,OH,BEV.ACCII
Ohio,2050,PHEV,34375.6372838666,ACCII,US,34.3756372838666,OH,PHEV.ACCII
Ohio,2050,ICE,142539.183684577,ACCII,US,142.539183684577,OH,ICE.ACCII
Oklahoma,2020,BEV,955.064353099731,ACCII,US,0.9550643530997309,OK,BEV.ACCII
Oklahoma,2020,PHEV,246.560048647005,ACCII,US,0.246560048647005,OK,PHEV.ACCII
Oklahoma,2020,ICE,142419,ACCII,US,142.419,OK,ICE.ACCII
Oklahoma,2021,BEV,2576.41658251991,ACCII,US,2.57641658251991,OK,BEV.ACCII
Oklahoma,2021,PHEV,1840.05365853659,ACCII,US,1.84005365853659,OK,PHEV.ACCII
Oklahoma,2021,ICE,156083,ACCII,US,156.083,OK,ICE.ACCII
