"Year","Mineral","Total_Minerals_Exported","Scenario"
2041,"Graphite",257176.327197088,"Increasing Batt Cap - High LFP Chemistry"
2041,"Lithium",23598.3649194649,"Increasing Batt Cap - High LFP Chemistry"
2041,"Manganese",9751.21677031739,"Increasing Batt Cap - High LFP Chemistry"
2041,"Nickel",95754.1367977783,"Increasing Batt Cap - High LFP Chemistry"
2042,"Cobalt",18048.3510479427,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Copper",126292.548947665,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Graphite",248963.174409656,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Lithium",22925.832260474,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Manganese",10123.9368372784,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Nickel",96713.2719065662,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Cobalt",16273.610199389,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Copper",129415.415629391,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Graphite",250831.773688066,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Lithium",22848.4607483508,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Manganese",9098.38253693134,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Nickel",87324.2370591916,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Cobalt",24358.4258371111,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Copper",158034.068388098,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Graphite",314898.400875077,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Lithium",29196.130699465,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Manganese",13739.6583735093,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Nickel",130249.750731939,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Cobalt",21609.5155557632,"Increasing Batt Cap - High LFP Chemistry"
2042,"Copper",162595.655013354,"Increasing Batt Cap - High LFP Chemistry"
2042,"Graphite",317277.86585843,"Increasing Batt Cap - High LFP Chemistry"
2042,"Lithium",29033.2228250021,"Increasing Batt Cap - High LFP Chemistry"
2042,"Manganese",12141.0941361243,"Increasing Batt Cap - High LFP Chemistry"
2042,"Nickel",115585.774136016,"Increasing Batt Cap - High LFP Chemistry"
2043,"Cobalt",21164.0874845105,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Copper",149282.094975573,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Graphite",294475.373504853,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Lithium",27096.6113486019,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Manganese",12264.1866877283,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Nickel",114588.417486397,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Cobalt",18580.9098010423,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Copper",153723.848383847,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Graphite",296962.312585365,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Lithium",26964.1341570153,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Manganese",10756.8038423091,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Nickel",100780.722368316,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Cobalt",29609.7729167413,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Copper",190904.615133054,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Graphite",381461.333446362,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Lithium",35386.4906355813,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Manganese",17187.2033493245,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Nickel",159939.651534757,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Cobalt",25570.6066249144,"Increasing Batt Cap - High LFP Chemistry"
2043,"Copper",197500.49116913,"Increasing Batt Cap - High LFP Chemistry"
2043,"Graphite",384693.930097263,"Increasing Batt Cap - High LFP Chemistry"
2043,"Lithium",35124.4305481473,"Increasing Batt Cap - High LFP Chemistry"
2043,"Manganese",14816.836213594,"Increasing Batt Cap - High LFP Chemistry"
2043,"Nickel",138188.044322144,"Increasing Batt Cap - High LFP Chemistry"
2044,"Cobalt",24519.0417020843,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Copper",173411.312302009,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Graphite",342657.33515195,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Lithium",31522.5525157908,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Manganese",14566.5284971459,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Nickel",134444.132390412,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Cobalt",20971.879563546,"Decreasing Batt Cap - High LFP Chemistry"
