"Year","State_Province","Batt_Mass_MT","Scenario"
2027,"IL",506.711113264394,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"IN",206.54246289345,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"KS",93.7209101208526,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"KY",117.287580792537,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"LA",115.77408240515,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"MA",332.479871094603,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"MB",26.4060441403178,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"MD",292.381650479169,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"ME",51.9868054075662,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"MI",316.453605993251,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"MN",203.889274082573,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"MO",191.052291926893,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"MS",73.1092536398289,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"MT",37.5921056595911,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"MX",150.595666048342,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NB",12.7023854122618,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NC",369.495887241088,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"ND",21.4300505340188,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NE",63.2046527615765,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NH",56.6322198684715,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NJ",446.904893612593,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NL",3.81324205060811,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NM",70.3140654359377,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NS",17.8895483205426,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NT",0,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NU",0,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NV",161.840525128957,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"NY",722.669206012067,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"OH",368.620519335511,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"OK",125.922441850915,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"ON",414.501829905846,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"OR",343.62857744746,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"PA",434.037025447414,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"PE",0.426316391067763,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"QC",478.259119941448,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"RI",43.2059536275013,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"SC",152.131112506845,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"SD",27.2892270251732,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"SK",17.6949967133912,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"TN",230.111303552959,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"TX",1138.03990840363,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"UT",171.171609949487,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"VA",356.547213793615,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"VT",40.7798264588387,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"WA",685.927452998376,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"WI",202.168917052514,"Decreasing Batt Cap - Benchmark Chemistry"
