"Year","State_Province","Mineral","Available Recycled Minerals (w Scrap) (Tonne)","Available Recycled Minerals No R Restraint (Tonne)","Minerals Recoverable in Exported Scrap/Batts (Tonne)","Minerals Recoverable in Exported BM (Tonne)","Minerals Lost to Pyrometalurgy (Tonne)","Scrap_min","Batt_min","Battery_Scenario","Chemistry_Scenario","Scenario","Country"
2025,"CA","Cobalt",42.4468205962325,42.4468205962325,0,0,0,0.0126545413959713,42.4341660548365,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CA","Copper",96.6233909890658,101.991357155125,0,0,5.3679661660592,0.0312612890637457,101.960095866061,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CA","Graphite",0,231.53400915734,0,0,231.53400915734,0,231.53400915734,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CA","Lithium",0,24.2957792941754,0,0,24.2957792941754,0.00788720543984354,24.2878920887355,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CA","Manganese",0,19.4700434224848,0,0,19.4700434224848,0.0117272262546779,19.4583161962301,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CA","Nickel",164.278931201309,164.278931201309,0,0,0,0.0519698816087803,164.2269613197,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CO","Cobalt",2.4899533045254,2.4899533045254,0,0,0,0.0126545413959713,2.47729876312943,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CO","Copper",6.03302168849989,6.36818956008321,0,0,0.335167871583327,0.0312612890637457,6.33692827101947,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CO","Graphite",0,14.4480285991084,0,0,14.4480285991084,0,14.4480285991084,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CO","Lithium",0,1.5095211909091,0,0,1.5095211909091,0.00788720543984354,1.50163398546926,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CO","Manganese",0,1.01528972414764,0,0,1.01528972414764,0.0117272262546779,1.00356249789296,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CO","Nickel",10.5041139690961,10.5041139690961,0,0,0,0.0519698816087803,10.4521440874873,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CT","Cobalt",1.08752517391894,1.08752517391894,0,0,0,0.0126545413959713,1.07487063252297,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CT","Copper",2.51427151486852,2.65395326569455,0,0,0.139681750826029,0.0312612890637457,2.62269197663081,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CT","Graphite",0,5.9467064733065,0,0,5.9467064733065,0,5.9467064733065,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CT","Lithium",0,0.630321606701782,0,0,0.630321606701782,0.00788720543984354,0.622434401261938,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"CT","Manganese",0,0.519377537763801,0,0,0.519377537763801,0.0117272262546779,0.507650311509123,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
