State,Segment,Propulsion,Year,BESS_retire_vector,BESS_retire_total
Alberta,Car,PHEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alberta,Car,PHEV,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alberta,Car,PHEV,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alberta,Car,PHEV,2026,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alberta,Car,PHEV,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alberta,Car,PHEV,2028,0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4
Alberta,Car,PHEV,2029,0|0|0|0|0|0|0|0|0|0|1|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8
Alberta,Car,PHEV,2030,0|0|0|0|0|0|0|0|0|0|0|1|3|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11
Alberta,Car,PHEV,2031,0|0|0|0|0|0|0|0|0|0|1|1|2|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,15
Alberta,Car,PHEV,2032,0|0|0|0|0|0|0|0|0|0|1|1|1|3|5|4|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,18
Alberta,Car,PHEV,2033,0|0|0|0|0|0|0|0|1|0|1|1|3|2|4|6|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0,24
Alberta,Car,PHEV,2034,0|0|0|0|0|0|0|1|1|1|1|2|3|4|2|4|6|3|1|0|0|0|0|0|0|0|0|0|0|0|0,29
Alberta,Car,PHEV,2035,0|0|0|0|0|0|0|1|2|3|3|2|4|3|5|2|4|5|3|1|0|0|0|0|0|0|0|0|0|0|0,38
Alberta,Car,PHEV,2036,0|0|0|0|0|0|0|1|2|4|6|7|5|5|4|5|2|4|4|2|1|0|0|0|0|0|0|0|0|0|0,52
Alberta,Car,PHEV,2037,0|0|0|0|0|0|0|1|2|4|9|13|15|7|6|5|5|2|3|3|1|1|0|0|0|0|0|0|0|0|0,77
Alberta,Car,PHEV,2038,0|0|0|0|0|0|0|1|2|5|9|19|27|19|8|7|5|5|2|2|2|1|0|0|0|0|0|0|0|0|0,114
Alberta,Car,PHEV,2039,0|0|0|0|0|0|1|1|3|5|11|20|39|35|23|9|7|4|4|1|2|2|1|0|0|0|0|0|0|0|0,168
Alberta,Car,PHEV,2040,0|0|0|0|0|0|1|1|3|6|12|24|41|51|43|26|9|6|3|3|1|1|1|0|0|0|0|0|0|0|0,232
Alberta,Car,PHEV,2041,0|0|0|0|0|0|1|1|3|7|14|27|49|53|61|47|26|8|5|3|2|1|1|1|0|0|0|0|0|0|0,310
Alberta,Car,PHEV,2042,0|0|0|0|0|0|1|1|3|7|16|31|55|64|65|68|47|23|7|4|2|1|0|1|0|0|0|0|0|0|0,396
Alberta,Car,PHEV,2043,0|0|0|0|0|0|1|1|3|7|17|35|64|72|78|71|68|43|19|5|3|1|1|0|0|0|0|0|0|0|0,489
Alberta,Car,PHEV,2044,0|0|0|0|0|0|1|1|3|8|17|36|71|83|86|86|71|61|35|15|4|2|1|1|0|0|0|0|0|0|0,582
Alberta,Car,PHEV,2045,0|0|0|0|0|0|1|1|3|8|17|37|75|92|101|96|86|65|51|27|11|3|1|1|0|0|0|0|0|0|0,676
Alberta,Car,PHEV,2046,0|0|0|0|0|0|1|1|3|8|17|37|75|97|112|111|96|78|53|39|20|7|2|1|0|0|0|0|0|0|0,758
Alberta,Car,PHEV,2047,0|0|0|0|0|0|1|2|3|8|17|36|76|98|118|124|111|86|64|41|28|14|5|1|1|0|0|0|0|0|0,834
Alberta,Car,PHEV,2048,0|0|0|0|0|0|1|2|4|8|17|36|74|99|119|130|124|101|72|49|30|19|9|3|1|0|0|0|0|0|0,898
Alberta,Car,PHEV,2049,0|0|0|0|0|0|1|2|4|8|17|36|72|96|120|131|130|112|83|55|36|21|13|6|2|0|0|0|0|0|0,945
Alberta,Car,PHEV,2050,0|0|0|0|0|0|1|2|4|8|18|36|71|94|116|133|131|118|92|64|40|25|14|9|4|1|0|0|0|0|0,981
