State,Segment,Propulsion,Year,BESS_stock_vector,BESS_stock_total
Alberta,Car,PHEV,2042,0|4|8|14|23|36|54|80|122|180|249|306|347|283|190|142|73|36|15|8|4|3|1|1|1|0|0|0|0|0|0,2180
Alberta,Car,PHEV,2043,0|4|8|15|24|38|57|84|125|185|268|357|421|310|243|155|111|54|25|11|6|3|2|1|1|1|0|0|0|0|0,2509
Alberta,Car,PHEV,2044,0|4|8|16|25|39|60|89|130|188|274|387|490|377|266|199|121|82|39|17|7|4|2|1|0|0|0|0|0|0|0,2825
Alberta,Car,PHEV,2045,0|4|9|16|26|41|61|93|135|193|278|393|529|439|324|218|154|89|58|26|12|5|2|1|1|0|0|0|0|0|0,3107
Alberta,Car,PHEV,2046,0|4|8|17|27|42|65|93|138|200|282|396|538|474|376|265|169|114|63|40|18|8|3|2|1|0|0|0|0|0|0,3343
Alberta,Car,PHEV,2047,0|4|8|16|28|44|66|98|139|204|290|401|540|481|406|308|206|125|81|44|27|12|5|2|1|0|0|0|0|0|0,3536
Alberta,Car,PHEV,2048,0|4|8|16|27|45|69|100|145|204|292|408|544|483|413|332|239|152|89|56|29|18|8|3|1|1|0|0|0|0|0,3686
Alberta,Car,PHEV,2049,0|3|8|16|26|44|70|104|148|211|293|408|550|487|415|338|258|177|108|61|37|19|11|5|2|1|0|0|0|0|0,3800
Alberta,Car,PHEV,2050,0|3|7|15|26|43|68|105|153|215|301|408|547|492|418|339|262|191|126|74|41|25|12|7|3|1|1|0|0|0|0,3883
Alberta,SUV,BEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Alberta,SUV,BEV,2021,0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2
Alberta,SUV,BEV,2022,0|2|1|3|3|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11
Alberta,SUV,BEV,2023,0|4|4|3|5|5|3|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28
Alberta,SUV,BEV,2024,0|8|10|8|5|8|8|5|2|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,60
Alberta,SUV,BEV,2025,0|11|19|20|14|9|12|12|7|4|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,117
Alberta,SUV,BEV,2026,0|28|28|37|34|23|14|18|18|10|6|7|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,226
Alberta,SUV,BEV,2027,0|43|71|56|65|55|35|21|25|23|12|7|8|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,424
Alberta,SUV,BEV,2028,0|61|109|136|97|106|85|51|29|34|29|14|9|7|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,770
Alberta,SUV,BEV,2029,0|82|154|211|233|158|166|127|74|38|42|34|15|8|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1350
Alberta,SUV,BEV,2030,0|100|208|297|366|378|244|248|180|100|48|49|37|14|7|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2283
Alberta,SUV,BEV,2031,0|120|253|400|514|593|585|362|351|241|125|56|53|33|12|5|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0,3708
Alberta,SUV,BEV,2032,0|144|306|488|691|836|920|867|513|471|303|146|61|48|29|10|4|3|1|0|0|0|0|0|0|0|0|0|0|0|0,5841
Alberta,SUV,BEV,2033,0|167|365|591|842|1122|1295|1364|1226|688|593|357|161|54|41|23|7|3|2|1|0|0|0|0|0|0|0|0|0|0|0,8902
Alberta,SUV,BEV,2034,0|205|425|704|1021|1367|1738|1922|1930|1641|866|697|391|145|47|33|18|5|2|1|0|0|0|0|0|0|0|0|0|0|0,13158
Alberta,SUV,BEV,2035,0|234|520|822|1216|1656|2117|2578|2720|2585|2066|1018|762|350|124|38|26|13|4|2|1|0|0|0|0|0|0|0|0|0|0,18852
Alberta,SUV,BEV,2036,0|265|594|1004|1421|1974|2563|3139|3648|3646|3256|2428|1113|682|301|101|30|19|10|3|1|1|0|0|0|0|0|0|0|0|0,26199
Alberta,SUV,BEV,2037,0|300|674|1145|1732|2304|3054|3800|4439|4888|4592|3829|2654|996|586|246|79|22|14|7|2|1|0|0|0|0|0|0|0|0|0,35364
Alberta,SUV,BEV,2038,0|335|762|1297|1974|2807|3563|4524|5373|5946|6152|5399|4186|2376|855|479|191|58|16|9|4|1|0|0|0|0|0|0|0|0|0,46307
Alberta,SUV,BEV,2039,0|369|850|1465|2232|3191|4337|5275|6393|7195|7483|7232|5902|3747|2039|699|372|141|41|11|6|3|1|0|0|0|0|0|0|0|0,58984
Alberta,SUV,BEV,2040,0|402|934|1631|2516|3603|4921|6413|7445|8553|9053|8791|7904|5283|3216|1668|543|275|100|28|7|4|2|0|0|0|0|0|0|0|0,73292
Alberta,SUV,BEV,2041,0|429|1017|1791|2794|4051|5545|7261|9041|9950|10751|10633|9607|7075|4535|2630|1296|402|196|69|19|5|3|1|0|0|0|0|0|0|0,89101
Alberta,SUV,BEV,2042,0|456|1086|1947|3064|4489|6215|8160|10214|12066|12493|12618|11615|8599|6073|3708|2044|959|285|134|46|13|3|2|1|0|0|0|0|0|0,106290
Alberta,SUV,BEV,2043,0|483|1154|2078|3325|4912|6868|9116|11447|13603|15130|14646|13775|10397|7381|4966|2882|1513|681|196|90|30|8|2|1|0|0|0|0|0|0,124684
Alberta,SUV,BEV,2044,0|507|1219|2208|3547|5324|7499|10042|12742|15204|17023|17717|15975|12330|8924|6036|3859|2133|1074|468|131|59|20|5|1|1|0|0|0|0|0,144048
Alberta,SUV,BEV,2045,0|528|1279|2333|3768|5672|8113|10937|13996|16866|18980|19898|19306|14300|10584|7297|4690|2857|1514|737|313|86|38|13|3|1|0|0|0|0|0,164109
Alberta,SUV,BEV,2046,0|543|1335|2446|3977|6021|8633|11811|15204|18474|20995|22142|21650|17281|12274|8654|5671|3472|2028|1040|494|206|56|25|8|2|1|0|0|0|0,184443
Alberta,SUV,BEV,2047,0|559|1371|2550|4167|6350|9156|12549|16383|20017|22939|24434|24052|19380|14833|10037|6725|4198|2465|1392|696|325|134|36|16|5|1|0|0|0|0,204770
Alberta,SUV,BEV,2048,0|569|1411|2620|4341|6649|9645|13290|17378|21528|24801|26642|26494|21530|16634|12130|7799|4979|2980|1692|932|458|211|86|23|10|3|1|0|0|0,224836
Alberta,SUV,BEV,2049,0|577|1437|2695|4461|6920|10091|13982|18377|22797|26623|28751|28841|23715|18480|13602|9426|5774|3534|2046|1133|613|298|136|55|15|6|2|1|0|0,244388
Alberta,SUV,BEV,2050,0|582|1458|2746|4590|7112|10490|14614|19306|24069|28149|30817|31079|25816|20356|15112|10570|6978|4099|2426|1370|746|399|192|87|35|9|4|1|0|0,263212
Alberta,SUV,PHEV,2020,0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1
Alberta,SUV,PHEV,2021,0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5
Alberta,SUV,PHEV,2022,0|1|0|3|5|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12
Alberta,SUV,PHEV,2023,0|2|3|1|5|8|4|3|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,27
Alberta,SUV,PHEV,2024,0|4|4|6|3|8|12|6|5|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,51
Alberta,SUV,PHEV,2025,0|6|9|8|10|5|12|18|9|7|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,89
Alberta,SUV,PHEV,2026,0|6|16|17|14|16|8|18|25|12|8|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,146
Alberta,SUV,PHEV,2027,0|9|15|30|28|22|25|12|25|34|16|10|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,232
Alberta,SUV,PHEV,2028,0|13|22|28|52|45|33|35|18|34|42|19|11|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,358
Alberta,SUV,PHEV,2029,0|16|35|44|48|84|70|47|50|23|42|49|20|10|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,543
Alberta,SUV,PHEV,2030,0|21|40|68|75|77|132|104|67|68|30|49|53|18|8|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,814
Alberta,SUV,PHEV,2031,0|24|53|78|117|122|120|196|148|91|86|35|53|48|16|7|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1197
Alberta,SUV,PHEV,2032,0|31|62|102|134|190|189|177|277|199|115|102|38|48|41|13|5|1|1|0|0|0|0|0|0|0|0|0|0|0|0,1725
Alberta,SUV,PHEV,2033,0|38|79|119|176|218|294|280|250|371|250|136|111|34|41|33|10|4|1|1|0|0|0|0|0|0|0|0|0|0|0,2446
Alberta,SUV,PHEV,2034,0|43|97|153|205|285|337|436|397|336|467|294|148|99|29|33|26|7|3|1|0|0|0|0|0|0|0|0|0|0|0,3396
Alberta,SUV,PHEV,2035,0|48|110|187|263|333|441|497|618|532|423|548|321|132|85|24|26|19|5|2|0|0|0|0|0|0|0|0|0|0|0,4614
Alberta,SUV,PHEV,2036,0|51|121|214|321|424|515|652|701|828|671|497|599|287|114|70|19|19|14|4|1|0|0|0|0|0|0|0|0|0|0,6122
Alberta,SUV,PHEV,2037,0|54|130|232|368|519|655|764|921|938|1041|788|543|536|247|93|54|14|14|9|2|1|0|0|0|0|0|0|0|0|0,7923
Alberta,SUV,PHEV,2038,0|60|139|251|401|595|801|969|1079|1231|1179|1223|861|486|460|202|72|40|10|9|6|2|1|0|0|0|0|0|0|0|0,10077
Alberta,SUV,PHEV,2039,0|64|151|267|431|649|918|1183|1366|1442|1546|1384|1335|771|417|376|157|53|28|7|6|4|1|0|0|0|0|0|0|0|0,12556
Alberta,SUV,PHEV,2040,0|67|161|288|459|696|998|1355|1665|1826|1811|1816|1511|1195|661|341|292|116|38|19|4|4|3|1|0|0|0|0|0|0|0,15327
Alberta,SUV,PHEV,2041,0|70|171|308|494|739|1068|1469|1906|2221|2292|2125|1982|1353|1026|541|265|216|82|26|13|3|3|2|0|0|0|0|0|0|0,18375
Alberta,SUV,PHEV,2042,0|74|178|326|526|793|1133|1569|2061|2538|2783|2686|2317|1774|1161|839|420|196|154|57|17|9|2|2|1|0|0|0|0|0|0,21616
Alberta,SUV,PHEV,2043,0|78|188|341|555|842|1213|1662|2196|2738|3176|3259|2928|2074|1523|949|652|311|139|105|38|11|6|1|1|1|0|0|0|0|0,24987
Alberta,SUV,PHEV,2044,0|81|197|358|583|886|1283|1771|2321|2911|3420|3714|3551|2621|1780|1245|738|483|221|96|71|25|7|4|1|1|0|0|0|0|0,28369
Alberta,SUV,PHEV,2045,0|80|203|375|610|930|1347|1867|2463|3069|3628|3992|4043|3179|2250|1456|968|546|343|152|64|46|16|5|2|1|0|0|0|0|0,31635
Alberta,SUV,PHEV,2046,0|78|202|385|636|971|1411|1956|2588|3245|3817|4226|4338|3619|2728|1840|1131|716|388|235|102|42|30|10|3|1|0|0|0|0|0,34698
Alberta,SUV,PHEV,2047,0|78|199|384|652|1009|1469|2041|2703|3397|4021|4439|4586|3883|3107|2231|1430|838|509|266|158|67|27|19|7|2|1|0|0|0|0,37523
Alberta,SUV,PHEV,2048,0|74|196|379|652|1033|1521|2120|2812|3540|4198|4662|4809|4105|3333|2540|1734|1058|595|349|178|104|43|18|12|4|1|1|0|0|0,40071
Alberta,SUV,PHEV,2049,0|74|188|373|644|1033|1554|2190|2913|3670|4363|4855|5040|4305|3523|2726|1974|1283|751|408|234|117|67|28|11|8|3|1|0|0|0,42336
Alberta,SUV,PHEV,2050,0|71|185|359|632|1021|1554|2231|2998|3789|4509|5034|5238|4511|3695|2881|2118|1461|911|516|273|154|76|43|18|7|5|2|1|0|0,44293
British Columbia,Car,BEV,2020,0|2|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12
British Columbia,Car,BEV,2021,0|3|7|7|4|4|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,37
British Columbia,Car,BEV,2022,0|5|8|14|14|9|9|12|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,83
British Columbia,Car,BEV,2023,0|7|13|17|25|24|16|16|22|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,160
British Columbia,Car,BEV,2024,0|10|18|24|28|42|40|27|25|33|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,277
British Columbia,Car,BEV,2025,0|10|23|36|43|47|69|63|44|38|50|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,468
British Columbia,Car,BEV,2026,0|3|23|44|64|73|76|110|99|70|57|73|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,755
British Columbia,Car,BEV,2027,0|3|8|44|77|107|118|121|173|150|106|82|101|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1146
