State,Year,ret_ICE,ret_BEV,ret_PHEV,ret_EV,Growth_seg,add_BEV,add_PHEV,add_ICE,Demand_total
Alberta,2036,159208.67363068872,5751,1515,7266,44881.45031507513,179684.84174318917,31663.7238749803,7.55832759437118,211356.12394576386
Alberta,2037,158049.72416759696,9807,2258,12065,45241.46194861852,184485.30003450645,30862.679886413764,8.20619529524844,215356.18611621548
Alberta,2038,156265.68976665862,16556,3455,20011,45601.473582161896,191415.17743977584,30453.742903417617,9.24300562709114,221878.16334882053
Alberta,2039,154505.9668138116,25657,5166,30823,46021.487154629176,200841.53123291268,30498.764027321355,10.158708206771342,231350.4539684408
Alberta,2040,150269.64309635788,37381,7189,44570,46441.50072709646,210624.94858150563,30644.77273867172,11.422503276991744,241281.14382345433
Alberta,2041,145926.6925554589,50847,9585,60432,46921.51623848764,222171.26122402842,31096.41564078988,12.531929128224437,253280.2087939465
Alberta,2042,140565.39952522732,65670,12182,77852,47401.53174987881,234177.61790210952,31627.60509644846,13.708276548149039,265818.93127510615
Alberta,2043,134176.6857398913,80819,15002,95821,47821.54532234609,245687.59633125857,32116.731846644398,14.902884334438946,277819.2310622374
Alberta,2044,126797.95753212544,95582,17895,113477,48241.55889481338,256042.77832813788,32457.67599245215,16.062106348789648,288516.5164269388
Alberta,2045,118556.53154844992,109666,20765,130431,48661.57246728066,264993.93561060564,32638.01044725295,17.157957871991723,297649.10401573055
Alberta,2046,109682.39026202621,123009,23447,146456,48961.58216190014,272694.2773038823,32387.900368541013,17.794751503007703,305099.97242392635
Alberta,2047,100332.34770414756,135678,25852,161530,49201.58991759573,278777.86441218626,32267.368126758487,18.70508279853819,311063.9376217433
Alberta,2048,90797.36489626823,147172,27776,174948,49441.59767329132,283196.84409374936,31970.979906575747,19.13856923445452,315186.9625695595
Alberta,2049,81274.99625159512,157638,29187,186825,49621.60349006302,286156.8390232872,31545.28718484581,19.473533525097846,317721.5997416581
Alberta,2050,71980.93856905098,167211,30099,197310,49621.60349006302,287895.22748492775,30997.607138170188,19.707436016004337,318912.54205911397
British Columbia,2020,154855.673921684,10,5,15,0,10772.00003878525,2024.185529816365,195470,208266.1855686016
British Columbia,2021,154710.00707572984,24,6,30,0,18486.69705995957,4948.67862356622,203923,227358.37568352578
British Columbia,2022,154674.44945425485,39,15,54,0,30632.40349483,4963.705826808509,181909,217505.10932163853
British Columbia,2023,154637.97489207418,67,22,89,0,42663.863556472395,8381.61256620324,200849,251894.47612267564
British Columbia,2024,154747.538293863,119,38,157,0,51296.8850452609,11863.30399178059,210782,273942.1890370415
British Columbia,2025,155005.44872654427,197,62,259,0,29102.95594387835,5054.130395864997,121107.36238680093,155264.44872654427
British Columbia,2026,155135.83317375352,358,112,470,0,46302.62723145739,8157.899125989179,101145.30681630695,155605.83317375352
British Columbia,2027,155276.09437702585,630,190,820,5381.583698126423,57686.17242427773,11747.465296922148,92044.04035395243,161477.67807515227
British Columbia,2028,155439.74246905066,1007,320,1327,26702.905778322536,79978.9250817457,13588.374810529096,89902.34835509837,183469.64824737317
British Columbia,2029,155616.97629387508,1596,519,2115,26959.171668709503,92135.79872959087,16829.57787950626,75725.77135348746,184691.1479625846
British Columbia,2030,155713.9020603328,2540,863,3403,25831.601751006827,106808.53744831268,18953.59230705551,59186.37405597142,184948.50381133961
British Columbia,2031,155659.89944452225,3959,1272,5231,26190.373997548588,119230.64950471943,22947.705393266537,44902.91854408488,187081.27344207084
British Columbia,2032,155400.2119732929,5780,1684,7464,26600.399422167742,129020.90334631848,26336.554679951983,34107.1533691902,189464.61139546067
British Columbia,2033,154889.7140597437,8424,2297,10721,27061.678024864297,140648.56820811125,28898.981328911632,23124.842547585133,192672.39208460803
British Columbia,2034,154074.43386672996,12241,2954,15195,27471.70344948345,154630.7206178371,30300.798052613816,11809.618645762534,196741.13731621343
British Columbia,2035,152899.5171762394,17295,3857,21152,27266.690737173874,169798.14381018176,31513.60544428085,6.458658950671541,201318.2079134133
British Columbia,2036,151302.65857873228,23347,5035,28382,27215.437559096477,175896.54057393834,30996.15658875444,7.39897513600265,206900.09613782878
British Columbia,2037,149258.38306404045,28306,5870,34176,27164.184381019084,180409.6766506287,30180.865889251527,8.024905179278623,210598.5674450595
British Columbia,2038,146687.02225884702,34031,6828,40859,27215.437559096477,185275.56888799832,29476.944392117308,8.946537827874588,214761.4598179435
British Columbia,2039,144221.0128778902,40102,7944,48046,27317.943915251264,190627.58772050453,28947.726992993685,9.642079643216576,219584.95679314143
British Columbia,2040,139512.43564433864,47453,9144,56597,27522.956627560845,195218.57521486602,28403.230064228774,10.586992804694107,223632.3922718995
British Columbia,2041,134810.54257125937,55926,10591,66517,27727.969339870426,200921.94417374252,28122.23441033671,11.33332705057393,229055.5119111298
British Columbia,2042,129255.91716406294,65923,12297,78220,28086.741586412187,207522.85034124588,28027.660448002083,12.147961227136205,235562.6587504751
British Columbia,2043,122839.74520226636,77199,14366,91565,28343.00747679916,214672.3667850545,28062.36432719293,13.021566818067669,242747.7526790655
British Columbia,2044,115596.51111900556,89197,16716,105913,28753.032901418315,222094.45017572754,28154.16138895011,13.932455746229769,250262.54402042387
British Columbia,2045,107640.48715447739,101509,19223,120732,29060.551969882683,229189.98671051904,28228.2127076885,14.83970615252089,257433.03912436008
British Columbia,2046,99180.99200977481,113904,21712,135616,29470.577394501837,236198.8212618449,28053.334913480954,15.413228950800658,264267.56940427667
British Columbia,2047,90362.12370150349,126263,24054,150317,29778.096462966205,242385.81569037872,28055.14117872049,16.26329537045396,270457.2201644697
British Columbia,2048,81446.33618061831,137996,26026,164022,30085.615531430572,247586.41304902209,27950.806662630323,16.73200039644633,275553.95171204885
British Columbia,2049,72612.85075781231,148896,27539,176435,30444.387777972333,251725.45894258982,27749.649182541107,17.130410653719323,279492.23853578465
British Columbia,2050,64052.64390386803,158812,28563,187375,30444.387777972333,254457.2632945876,27397.349896925603,17.41849032717359,281872.03168184037
Manitoba,2020,39854.38384975268,0,0,0,0,170.4323585308149,81.9641554733632,54048,54300.396514004184
Manitoba,2021,39879.893873672074,0,0,0,0,334.8565723750102,206.1474869655892,56632,57173.0040593406
Manitoba,2022,39933.52769015583,0,0,0,0,661.8482774190641,232.13610649196602,50857,51750.984383911025
Manitoba,2023,39987.46578047288,0,0,0,0,1076.242571357082,452.947975284123,56528,58057.190546641206
Manitoba,2024,40084.787138128355,0,0,0,0,1473.752986969308,773.501799262075,59480,61727.25478623139
Manitoba,2025,40227.91739687017,0,0,0,0,7540.36946202055,1309.4893373560044,31378.05859749362,40227.91739687017
Manitoba,2026,40328.09496915169,7,5,12,0,12003.742673017456,2114.897743734916,26221.45455239932,40340.09496915169
Manitoba,2027,40439.53019697339,20,8,28,1642.3769353977577,15043.313680035362,3063.4864124310516,24003.10703990474,42109.90713237115
Manitoba,2028,40568.5187854057,32,18,50,4978.455085424453,19876.84062190191,3377.064147129921,22343.069101798326,45596.97387083016
Manitoba,2029,40709.23819752973,54,32,86,4978.455085424453,22834.85612576661,4171.027926547789,18767.809230639785,45773.693282954184
Manitoba,2030,40842.11016263008,89,53,142,5183.752202349173,26662.134349291744,4731.299918201432,14774.428097486081,46167.86236497926
Manitoba,2031,40948.79412459855,148,77,225,5286.400760811533,29610.014462610397,5698.8860783774335,11151.294344422255,46460.194885410085
Manitoba,2032,41011.82003114418,231,103,334,5389.049319273892,31825.336757889017,6496.387019413521,8413.145573115538,46734.86935041807
Manitoba,2033,41015.18858316947,360,144,504,5594.346436198612,34392.323529086425,7066.571158081921,5654.640332199732,47113.53501936808
Manitoba,2034,40939.53666789473,560,192,752,5645.670715429792,37205.16506903534,7290.570649652391,2841.4716646367947,47337.20738332452
Manitoba,2035,40764.50932453018,866,267,1133,5748.319273892152,40185.99877359211,7458.301258882179,1.5285659480523295,47645.82859842234
Manitoba,2036,40467.93629668902,1317,389,1706,5799.643553123333,40784.837184939075,7187.027076861865,1.715588011410792,47973.57984981235
Manitoba,2037,40036.05543167584,2310,571,2881,5850.967832354511,41777.222963538516,6988.941984135645,1.8583163561964606,48768.02326403036
Manitoba,2038,39443.02017695449,3833,844,4677,5953.616390816871,43198.72620184889,6872.824397219736,2.085968702729879,50073.63656777136
Manitoba,2039,38857.3468349447,5879,1225,7104,5953.616390816871,45068.771335044104,6843.912280049196,2.279610668270913,51914.963225761574
Manitoba,2040,37643.293403339645,8518,1672,10190,6107.589228510411,47087.3747145675,6850.95429913046,2.5536181520963135,53940.88263185006
Manitoba,2041,36409.80043868467,11532,2195,13727,6158.913507741592,49381.236017377996,6911.692500606161,2.7854284421147066,56295.713946426265
Manitoba,2042,34927.56877354273,14827,2769,17596,6261.562066203951,51787.740783099405,6994.358508718744,3.031547928527238,58785.13083974668
Manitoba,2043,33198.170089021456,18224,3396,21620,6364.210624666312,54106.23302748422,7072.865717782585,3.281968420960159,61182.380713687766
Manitoba,2044,31235.086728040937,21549,4039,25588,6466.85918312867,56166.39834703196,7120.024126884819,3.5234372528263123,63289.945911169605
Manitoba,2045,29073.954337955063,24750,4690,29440,6518.183462359852,57897.44334646451,7130.945681669844,3.74877218056196,65032.137800314915
Manitoba,2046,26775.638817585634,27795,5305,33100,6620.83202082221,59433.65682558247,7058.935650710179,3.8783621151965426,66496.47083840784
Manitoba,2047,24381.465089630117,30699,5849,36548,6672.156300053391,60585.08673780711,7012.469590734692,4.065061141697167,67601.62138968351
Manitoba,2048,21964.952432002614,33332,6288,39620,6774.80485851575,61421.53650602543,6934.069889617426,4.150894875502214,68359.75729051836
Manitoba,2049,19574.830562129195,35713,6611,42324,6826.12913774693,61897.325349331055,6823.4221162877275,4.212234257333252,68724.95969987611
Manitoba,2050,17262.847206851784,37858,6818,44676,6826.12913774693,62076.92046195634,6683.806500154299,4.249382488074216,68764.97634459872
New Brunswick,2020,28322.672535660524,0,0,0,0,79.9850870728774,54.0681331516449,34924,35058.05322022452
New Brunswick,2021,28282.104297803744,0,0,0,0,178.76958226679722,132.6860896767466,36379,36690.45567194354
New Brunswick,2022,28261.718883253023,0,0,0,0,415.268623289836,159.1852662716949,32378,32952.453889561526
New Brunswick,2023,28241.050199446472,0,0,0,0,769.930739233121,361.350511695906,35665,36796.28125092902
New Brunswick,2024,28245.80597172048,0,0,0,0,1117.006591225098,735.347001989057,37395,39247.35359321415
New Brunswick,2025,28276.009871192982,0,0,0,0,5300.089468641584,920.4337640451936,22055.4866385062,28276.009871192982
New Brunswick,2026,28284.901150894653,2,4,6,2530.69490541952,9171.384155505997,1615.874330679063,20034.337570129115,30821.59605631417
New Brunswick,2027,28300.423151712122,4,7,11,3641.7316931646747,11414.922618737128,2324.5849342264637,18213.647291913207,31953.154844876794
New Brunswick,2028,28318.75998291612,17,11,28,4937.941278867355,14509.618642726,2465.1761232560175,16309.906495801457,33284.70126178347
New Brunswick,2029,28332.282328894224,34,22,56,4505.871416966462,16409.715150629818,2997.4079881649996,13487.030607065868,32894.15374586068
New Brunswick,2030,28327.83085968296,54,39,93,4197.250087037252,18837.07869215136,3342.713216719545,10438.289037849307,32618.080946720213
New Brunswick,2031,28293.398427098924,88,60,148,3765.180225136359,20525.898826639597,3950.5134054232976,7730.166420172383,32206.57865223528
New Brunswick,2032,28219.263411339874,141,79,220,3394.8346292213073,21678.265171301933,4425.10322934259,5730.729639916656,31834.09804056118
New Brunswick,2033,28098.32378356091,227,108,335,3024.489033306256,22963.83142276146,4718.365383888678,3775.6160102170284,31457.81281686717
New Brunswick,2034,27922.175404916747,373,139,512,2592.4191714053613,24385.671157034565,4778.5155120173395,1862.407907270201,31026.594576322106
New Brunswick,2035,27682.543670127743,591,196,787,2530.69490541952,26146.58168457701,4852.662346212358,0.9945447578940594,31000.238575547264
New Brunswick,2036,27370.021187424,918,292,1210,2530.69490541952,26448.839017763024,4660.764521634987,1.1125534455085262,31110.71609284352
New Brunswick,2037,26980.031410274853,1640,437,2077,2468.9706394336777,27006.811607865005,4517.98913653457,1.2013053089577868,31526.002049708535
New Brunswick,2038,26498.723820462117,2780,638,3418,2468.9706394336777,27939.26792068099,4445.077415210835,1.3491240039672991,32385.694459895796
New Brunswick,2039,26039.895167421833,4301,925,5226,2530.69490541952,29339.725875819768,4455.380172715409,1.4840243061753184,33796.590072841354
New Brunswick,2040,25180.372555152928,6223,1246,7469,2530.69490541952,30710.231983145473,4468.170016009284,1.6654614176862879,35180.06746057245
New Brunswick,2041,24324.18459895148,8394,1622,10016,2530.69490541952,32342.24198144718,4526.81320648376,1.8243164400578458,36870.879504371
New Brunswick,2042,23315.363579407378,10714,2019,12733,2592.4191714053613,34041.241588972065,4597.548457508276,1.9927043323971645,38640.78275081274
New Brunswick,2043,22151.15590444207,13034,2433,15467,2654.1434373912034,35614.541103568845,4655.597936341925,2.16030192250727,40272.29934183328
New Brunswick,2044,20836.968520942984,15228,2858,18086,2654.1434373912034,36897.434477958916,4677.3628260801925,2.3146542950840354,41577.11195833419
New Brunswick,2045,19392.908031344574,17260,3271,20531,2715.8677033770455,37961.75373301418,4675.564035377771,2.4579663296714083,42639.77573472162
New Brunswick,2046,17856.712488478646,19111,3643,22754,2777.5919693628875,38779.88658462445,4605.887279425704,2.530593791373229,43388.30445784153
New Brunswick,2047,16255.074773193113,20834,3971,24805,2839.316235348729,39342.96777673588,4553.7834473619705,2.639784443990078,43899.39100854185
New Brunswick,2048,14636.021473796609,22342,4219,26561,2839.316235348729,39566.8391960352,4466.824568441848,2.6739446682928714,44036.337709145344
New Brunswick,2049,13032.95736972163,23704,4392,28096,2839.316235348729,39600.14743211775,4365.431305336478,2.6948676161306304,43968.27360507036
New Brunswick,2050,11481.1235288307,24930,4493,29423,2839.316235348729,39488.96917182807,4251.7674341917445,2.7031581596208016,43743.439764179435
Newfoundland and Labrador,2020,17779.517534047547,0,0,0,0,28.68663460419661,18.49286873012779,23736,23783.179503334326
Newfoundland and Labrador,2021,17784.57354267115,0,0,0,0,59.205410041046704,50.9674035453598,24848,24958.172813586407
Newfoundland and Labrador,2022,17802.198397374857,0,0,0,0,163.3478936199034,68.59556617726929,22282,22513.94345979717
Newfoundland and Labrador,2023,17819.901823793578,0,0,0,0,341.705923995631,155.0338946816726,24732,25228.739818677303
Newfoundland and Labrador,2024,17856.377804446034,0,0,0,0,475.017681873926,277.8047636159347,26009,26761.82244548986
Newfoundland and Labrador,2025,17912.52301529222,0,0,0,0,3357.544965595416,583.084072244171,13971.893977452632,17912.52301529222
Newfoundland and Labrador,2026,17950.50043522499,1,0,1,0,5341.712556298751,941.1377884991646,11668.650090427076,17951.50043522499
Newfoundland and Labrador,2027,17992.594863260976,4,1,5,0,6429.448162000323,1309.3210380807195,10258.825663179934,17997.594863260976
Newfoundland and Labrador,2028,18039.673733428834,6,6,12,0,7869.167870095878,1336.9672367632397,8845.538626569716,18051.673733428834
Newfoundland and Labrador,2029,18087.49421085482,15,8,23,0,9034.676907432384,1650.2792695818553,7425.538033840583,18110.49421085482
Newfoundland and Labrador,2030,18129.913516588585,28,16,44,0,10495.511358118556,1862.4694999883848,5815.9326584816445,18173.913516588585
Newfoundland and Labrador,2031,18158.704002360097,47,24,71,0,11618.15615475382,2236.0863231035573,4375.46152450272,18229.704002360097
Newfoundland and Labrador,2032,18166.210724206972,75,28,103,0,12440.898876579895,2539.514179739688,3288.79766788739,18269.210724206972
Newfoundland and Labrador,2033,18145.407603149495,120,44,164,0,13365.651073615369,2746.2327256231742,2197.5238039109513,18309.407603149495
Newfoundland and Labrador,2034,18088.03928098808,191,61,252,0,14414.542524579156,2824.6142830670105,1100.8824733419137,18340.03928098808
Newfoundland and Labrador,2035,17985.562564115244,308,89,397,0,15504.434666951645,2877.538150694706,0.5897464688939946,18382.562564115244
Newfoundland and Labrador,2036,17828.65852716834,484,137,621,0,15685.014991667893,2763.983755407257,0.6597800931872024,18449.65852716834
